Parameter Name                 Value
m0                             -7.793775033283074e-07
m0                             -4.426688527044273e-06
m0                             4.658487792936260e-06
m0                             -4.522248488556820e-07
m0                             2.399335205071344e-07
m0                             -7.035546182041017e-08
m0                             1.256596946350088e-08
m0                             -4.188143131671034e-09
m0                             2.772145315382835e-09
m0                             2.287567728152156e-10
m0                             2.861437146690210e-09
m0                             2.610993540041258e-09
m0                             3.889171353889387e-09
m0                             4.141156925797159e-09
m0                             4.110887034169193e-09
m0                             4.275839693339907e-09
m0                             4.513610517203133e-09
m0                             4.690149847232723e-09
m0                             5.195001374135662e-09
m0                             4.704433674215802e-09
m0                             4.054663016797577e-09
m0                             3.699307430003675e-09
m0                             3.911597512909482e-09
m0                             4.672123713952980e-09
m0                             5.525227129987709e-09
m0                             5.222052572046582e-09
m0                             5.086978882400117e-09
m0                             5.088077242084571e-09
m0                             4.642065711601214e-09
m0                             4.369953115690374e-09
m0                             3.952361167947754e-09
m0                             3.979698317961057e-09
m0                             3.880927145621937e-09
m0                             3.521696325238608e-09
m0                             2.938776121392162e-09
m0                             2.574246418270533e-09
m0                             2.211105062498858e-09
m0                             1.867202111243554e-09
m0                             1.766427643696764e-09
m0                             1.751399573111934e-09
m0                             1.684088177722129e-09
m0                             1.519924512746913e-09
m0                             1.430799847308359e-09
m0                             1.551514380187559e-09
m0                             1.283770340032575e-09
m0                             1.127409634616230e-09
m0                             1.594322761918482e-09
m0                             1.346246933592657e-09
m0                             1.389236888233499e-09
m0                             1.286051851654996e-09
m0                             1.681028991137520e-09
m0                             1.177809920557479e-09
m0                             9.629291628388686e-10
m0                             1.318808414470934e-09
m0                             1.002756254224989e-09
m0                             1.021981855153960e-09
m0                             9.868678688910310e-10
m0                             1.022355230854977e-09
m0                             9.593737200605697e-10
m0                             1.060465463381156e-09
m0                             9.279102611606770e-10
m0                             8.888670202438984e-10
m0                             7.897926526103868e-10
m0                             6.374900137938108e-10
m0                             4.909564138696684e-10
m0                             7.915334099967142e-10
m0                             2.549448937551324e-10
m0                             -1.223886746072253e-10
m0                             -3.665917718042103e-10
m0                             -3.086276327275532e-10
m0                             -4.475894760293947e-09
m0                             -5.777082923152932e-09
m0                             -1.341085747075428e-08
m0                             -1.470687064426997e-08
m0                             -3.391392419953461e-08
m0                             4.286782334379617e-08
m0                             -9.745498226855845e-08
m0                             1.702186019595254e-07
m0                             -3.807597871102004e-07
m0                             1.114776497974511e-06
m0                             5.307813859717651e-07
m0                             -1.506339271650455e-06
m0                             2.715954449969502e-07
m0                             -1.293444490771747e-06
m0                             -1.820632919405612e-06
m0                             -5.699550706500219e-07
m0                             9.933304655587488e-07
m0                             1.883069147675476e-06
m0                             5.075204688887857e-07
m0                             6.981014019297462e-07
m0                             4.709411393404652e-07
m0                             -7.802195434937660e-07
m0                             3.983012809525297e-07
m0                             -1.000780009031564e-06
m0                             1.465194198459272e-06
m0                             -1.110365301167511e-06
m0                             5.851157663159216e-07
m0                             4.240378812391125e-05
m0                             4.790908699376659e-05
m0                             -1.067186821508853e-04
m0                             -9.441396492366940e-05
m0                             -9.931484406901789e-05
m0                             -2.053525115196398e-04
m0                             4.960964418400495e-05
m0                             -1.240226308251149e-03
m0                             -4.258235667128864e-03
m0                             1.661379579868014e-03
m0                             1.371574287838210e-02
m0                             1.948436279097723e-02
m0                             1.771511803624282e-02
m0                             2.469998994214477e-02
m0                             2.319809098206501e-02
m0                             4.825898382218592e-03
m0                             1.488692842480642e-02
m0                             2.148576034432406e-02
m0                             3.473559579330844e-02
m0                             4.124280292601235e-02
m0                             3.067134437376320e-02
m0                             7.071090019449753e-03
m0                             1.024319936917081e-02
m0                             1.425503807377418e-02
m0                             4.617914728216973e-02
m0                             3.043308102473569e-02
m0                             4.379753373842398e-02
m0                             4.631753203210706e-02
m0                             3.571372517354909e-02
m0                             1.783375587205818e-02
m0                             1.775145477074182e-02
m0                             2.766558903576735e-02
m0                             2.981381187707689e-02
m0                             3.692565450531084e-02
m0                             3.536639112230355e-02
m0                             2.725061081563859e-02
m0                             3.180397526631155e-02
m0                             2.575902751250760e-02
m0                             2.326163963729983e-02
m0                             2.341752090807337e-02
m0                             2.851513054741424e-02
m0                             3.184674659521375e-02
m0                             3.299656576324993e-02
m0                             2.014907281705441e-02
m0                             2.336327230293284e-02
m0                             2.206716725427273e-02
m0                             1.594434207877103e-02
m0                             2.501227937589885e-02
m0                             2.450223280079435e-02
m0                             2.668553517318453e-02
m0                             1.768995767893164e-02
m0                             2.488168524679458e-02
m0                             2.379431493768426e-02
m0                             2.386680273898917e-02
m0                             1.537407988878964e-02
m0                             1.245967544584544e-02
m0                             1.251227645896609e-02
m0                             2.297716467382395e-02
m0                             2.075337014403249e-02
m0                             2.267150818132552e-02
m0                             1.741074617619001e-02
m0                             1.894365440825225e-02
m0                             1.675475120629447e-02
m0                             1.616694483919085e-02
m0                             1.439144401074153e-02
m0                             1.276308192888619e-02
m0                             1.373255795443540e-02
m0                             1.301933076474246e-02
m0                             1.315312328004166e-02
m0                             1.241938069395824e-02
m0                             1.183902050574099e-02
m0                             9.512669010942713e-03
m0                             6.459110486863698e-03
m0                             2.230761347088282e-03
m0                             1.139898632506629e-04
m0                             6.123690426761354e-05
m0                             4.555628181686060e-05
m0                             2.917771415484225e-06
m0                             2.444605566455630e-05
m0                             2.820285828542919e-05
m0                             2.832683171960410e-05
m0                             3.722352556821217e-05
m0                             3.393922500392081e-05
m0                             3.841323314475148e-05
m0                             3.285233514514054e-05
m0                             2.336452062089802e-05
m0                             7.541363619342130e-06
m0                             -5.004668724647185e-07
m0                             -3.244186150327139e-06
m0                             -1.704283324235556e-06
m0                             -1.116117810321497e-06
m0                             5.113546206179668e-06
m0                             2.808425281194827e-06
m0                             7.498697943143494e-06
m0                             -1.638168220758314e-06
m0                             3.023294308592201e-06
m0                             -2.301832344841207e-06
m0                             -5.562345646469586e-04
m0                             -6.159780213254029e-04
m0                             -3.279571658612312e-04
m0                             -3.965394939586409e-04
m0                             -4.780950593545764e-04
m0                             -4.542442705021688e-06
m0                             -9.490695741217383e-04
m0                             2.578678700889125e-03
m0                             8.839772335783876e-03
m0                             -7.264985721795316e-03
m0                             -4.638861902509506e-02
m0                             -5.899245200659499e-02
m0                             -6.132214716683995e-02
m0                             -8.189820907478801e-02
m0                             -7.832845370202206e-02
m0                             -2.585790280512073e-02
m0                             -5.467223039818710e-02
m0                             -7.541068000337063e-02
m0                             -1.174312715021803e-01
m0                             -1.373448692128100e-01
m0                             -9.459977087696447e-02
m0                             -3.037344006761861e-02
m0                             -4.085088801575842e-02
m0                             -5.842655256323470e-02
m0                             -1.514573207581889e-01
m0                             -1.031109510868179e-01
m0                             -1.402379715140742e-01
m0                             -1.470223839968469e-01
m0                             -1.145644855537288e-01
