Parameter Name                 Value
m0                             9.991038e-04
m0                             1.172197e-03
m0                             1.000000e-04
m0                             1.000000e-04
m0                             1.000000e-04
m0                             1.000000e-04
m0                             1.000000e-04
m0                             5.059529e-04
m0                             1.617508e-03
m0                             1.000000e-04
m0                             1.174462e-03
m0                             1.000000e-04
m0                             1.132707e-03
m0                             1.000000e-04
m0                             1.000000e-04
m0                             1.000000e-04
m0                             1.000000e-04
m0                             1.000000e-04
m0                             1.000000e-04
m0                             8.898049e-03
m0                             1.081805e-02
m0                             1.000000e-04
m0                             1.140598e-02
m0                             4.571791e-03
m0                             8.637014e-03
m0                             1.463909e-03
m0                             2.534224e-03
m0                             2.392510e-03
m0                             1.000000e-04
m0                             1.000000e-04
m0                             2.415411e-03
m0                             4.321570e-04
m0                             2.303854e-03
m0                             1.000000e-04
m0                             1.000000e-04
m0                             1.000000e-04
m0                             2.977133e-03
m0                             1.366067e-03
m0                             1.564834e-03
m0                             5.677159e-04
m0                             1.091678e-03
m0                             8.678306e-04
m0                             1.423955e-03
m0                             3.758919e-04
m0                             2.261053e-03
m0                             4.946745e-04
m0                             1.612125e-03
m0                             9.118499e-04
m0                             4.317762e-04
m0                             3.106499e-04
m0                             1.000000e-04
m0                             1.199634e-03
m0                             1.544635e-03
m0                             2.030382e-03
m0                             9.005411e-04
m0                             7.323628e-04
m0                             1.324957e-03
m0                             6.927367e-04
m0                             1.797243e-04
m0                             3.545002e-04
m0                             1.706719e-04
m0                             5.309012e-04
m0                             6.524792e-04
m0                             8.526424e-04
m0                             9.361615e-04
m0                             1.025152e-03
m0                             1.092945e-03
m0                             7.754642e-04
m0                             5.784209e-04
m0                             4.500207e-04
m0                             7.261434e-04
m0                             1.178794e-03
m0                             1.110163e-03
m0                             9.796257e-04
m0                             9.989238e-04
m0                             1.022198e-03
m0                             9.827552e-04
m0                             1.010110e-03
m0                             7.061730e-04
m0                             6.446018e-04
m0                             6.869954e-04
m0                             9.050678e-04
m0                             7.963290e-04
m0                             9.197633e-04
m0                             8.196880e-04
m0                             5.982839e-04
m0                             2.425525e-04
m0                             5.913509e-05
m0                             3.548261e-05
m0                             5.840008e-05
m0                             7.454174e-05
m0                             2.254967e-04
m0                             1.495644e-04
m0                             2.893612e-04
m0                             9.617684e-06
m0                             2.195136e-04
m0                             2.022687e-05
m0                             1.000000e-04
m0                             1.000000e-04
m0                             2.422185e-03
m0                             2.053318e-03
m0                             2.250641e-03
m0                             4.182018e-03
m0                             1.000000e-04
m0                             1.000000e-04
m0                             1.000000e-04
m0                             9.348652e-03
m0                             1.000000e-04
m0                             1.000000e-04
m0                             1.000000e-04
m0                             1.000000e-04
m0                             1.000000e-04
m0                             2.196730e-02
m0                             5.040248e-03
m0                             1.000000e-04
m0                             1.000000e-04
m0                             1.000000e-04
m0                             1.000000e-04
m0                             2.500654e-02
m0                             1.000000e-04
m0                             1.000000e-04
m0                             1.000000e-04
m0                             1.000000e-04
m0                             1.000000e-04
m0                             1.000000e-04
m0                             1.000000e-04
m0                             9.898603e-04
m0                             1.000000e-04
m0                             1.000000e-04
m0                             1.000000e-04
m0                             1.000000e-04
m0                             1.319698e-03
m0                             1.000000e-04
m0                             1.000000e-04
m0                             1.000000e-04
m0                             1.000000e-04
m0                             1.000000e-04
m0                             1.000000e-04
m0                             1.000000e-04
m0                             1.000000e-04
m0                             1.000000e-04
m0                             1.000000e-04
m0                             1.000000e-04
m0                             1.000000e-04
m0                             1.000000e-04
m0                             1.000000e-04
m0                             1.000000e-04
m0                             1.000000e-04
m0                             1.000000e-04
m0                             1.000000e-04
m0                             1.000000e-04
m0                             1.000000e-04
m0                             1.000000e-04
m0                             1.000000e-04
m0                             1.000000e-04
m0                             1.000000e-04
m0                             1.000000e-04
m0                             1.000000e-04
m0                             1.000000e-04
m0                             1.000000e-04
m0                             1.000000e-04
m0                             1.000000e-04
m0                             1.000000e-04
m0                             1.000000e-04
m0                             1.000000e-04
m0                             1.000000e-04
m0                             1.000000e-04
m0                             1.000000e-04
m0                             1.000000e-04
m0                             1.000000e-04
m0                             1.000000e-04
m0                             1.000000e-04
m0                             1.000000e-04
m0                             1.000000e-04
m0                             1.000000e-04
m0                             1.000000e-04
m0                             1.000000e-04
m0                             1.000000e-04
m0                             1.000000e-04
m0                             1.000000e-04
m0                             1.000000e-04
m0                             1.000000e-04
m0                             1.000000e-04
m0                             1.000000e-04
m0                             1.000000e-04
m0                             1.000000e-04
m0                             1.000000e-04
m0                             1.000000e-04
m0                             1.000000e-04
m0                             1.000000e-04
m0                             1.000000e-04
m0                             1.000000e-04
m0                             1.000000e-04
m0                             1.000000e-04
m0                             1.259502e-02
m0                             1.392932e-02
m0                             7.161165e-03
m0                             8.443787e-03
m0                             9.829927e-03
m0                             1.380818e-03
m0                             1.501636e-02
m0                             2.132990e-02
m0                             6.474920e-02
m0                             2.184322e-02
m0                             1.460727e-01
m0                             5.114838e-02
m0                             1.690668e-01
m0                             1.435693e-01
m0                             1.199112e-01
m0                             5.402996e-03
m0                             4.615997e-02
m0                             9.052644e-02
m0                             1.881467e-01
m0                             2.806265e-01
m0                             6.196363e-02
m0                             2.537220e-02
m0                             1.409730e-01
m0                             1.902945e-01
m0                             2.401702e-01
m0                             1.429119e-01
m0                             1.667644e-01
m0                             1.458651e-01
m0                             9.807164e-02
m0                             5.978594e-02
m0                             7.954693e-02
m0                             6.214193e-02
m0                             9.304577e-02
m0                             6.012503e-02
m0                             4.552700e-02
m0                             4.271346e-02
