Parameter Name                 Value
m0                             -3.553411407615473e-07
m0                             -1.517635873059972e-06
m0                             -3.913711681886762e-07
m0                             -6.566959939822518e-07
m0                             -8.306164694370226e-07
m0                             -6.736182225050749e-07
m0                             -5.255668842445349e-07
m0                             -2.218433086830835e-07
m0                             -2.046779645668402e-07
m0                             -2.367663005927132e-07
m0                             -2.047831362537182e-08
m0                             -1.602064353648205e-06
m0                             1.728229580381143e-06
m0                             -2.583403538631339e-06
m0                             3.693744015731515e-06
m0                             -3.220625478042502e-06
m0                             3.297629974385658e-06
m0                             -1.888749462734700e-06
m0                             2.028493373595314e-06
m0                             -1.286532465880670e-06
m0                             2.261473335679910e-06
m0                             -8.569512713654255e-07
m0                             2.227008433425885e-06
m0                             -4.508725291922266e-07
m0                             1.487551255066077e-06
m0                             9.058020197072575e-07
m0                             7.125559587009710e-07
m0                             1.156577996191467e-06
m0                             6.305393641238059e-07
m0                             8.143831775060878e-07
m0                             8.321706256244411e-07
m0                             9.457207705006135e-07
m0                             9.778989960080116e-07
m0                             8.160428491334452e-07
m0                             8.796881837588961e-07
m0                             9.556166497036876e-07
m0                             1.094861362291213e-06
m0                             1.024873135389164e-06
m0                             1.220737960351604e-06
m0                             1.562493677838250e-06
m0                             4.164235994718076e-07
m0                             1.726060098874260e-06
m0                             6.871563948285711e-07
m0                             1.639381994694245e-06
m0                             9.047431015440358e-07
m0                             1.746419654282214e-06
m0                             5.950030366983644e-07
m0                             1.946143880836978e-06
m0                             1.222728863780050e-06
m0                             1.270678426774135e-06
m0                             1.750210208745408e-06
m0                             1.154183484036338e-06
m0                             1.969086668546464e-06
m0                             1.308624493357159e-06
m0                             1.875669952646638e-06
m0                             1.491082447679756e-06
m0                             1.537903433616712e-06
m0                             1.847636504391267e-06
m0                             1.231583564137157e-06
m0                             1.845948301847821e-06
m0                             1.418773750360992e-06
m0                             1.667032419657888e-06
m0                             1.044971885562627e-06
m0                             1.813840181340171e-06
m0                             1.483505587056268e-06
m0                             1.891025664480217e-06
m0                             1.235027199980151e-06
m0                             2.276068915334975e-06
m0                             1.255923567931437e-06
m0                             1.748720859463199e-06
m0                             1.500807285389130e-06
m0                             1.559938727008751e-06
m0                             1.446620399246367e-06
m0                             1.575271830120449e-06
m0                             1.591887527081302e-06
m0                             1.422325997055273e-06
m0                             1.493600024317611e-06
m0                             1.193797018309351e-06
m0                             1.822559640957637e-06
m0                             6.430179977224096e-07
m0                             1.989351188032510e-06
m0                             4.357348538488079e-08
m0                             1.950041530693125e-06
m0                             -3.297580322415356e-07
m0                             1.360327977967101e-06
m0                             -4.228189335950887e-08
m0                             9.640005221355784e-07
m0                             3.430943414615127e-07
m0                             8.992361417887707e-07
m0                             5.269826199943422e-07
m0                             2.852426256065135e-07
m0                             5.786643054461037e-07
m0                             6.183497912750281e-08
m0                             4.346493490968056e-07
m0                             6.737846802037379e-08
m0                             2.376633236750911e-07
m0                             -1.605752119600267e-07
m0                             5.710748378473762e-07
m0                             -4.272993276765713e-07
m0                             3.618516163431165e-07
m0                             -2.832720525191504e-07
m0                             9.830677374021338e-08
m0                             -1.671106745823776e-07
m0                             -7.708841746139408e-08
m0                             -4.011240251646480e-08
m0                             -8.672955670396408e-08
m0                             1.985574995038178e-08
m0                             -3.152493715309068e-07
m0                             4.379489474246033e-07
m0                             -4.792981254265652e-07
m0                             6.020615014427417e-07
m0                             -2.603898676841289e-07
m0                             -7.868804911759831e-08
m0                             -8.249902994499526e-07
m0                             1.432591341086497e-06
m0                             -5.339447228713351e-07
m0                             1.636595306088582e-06
m0                             -2.915817963176572e-06
m0                             -7.669677686190705e-07
m0                             -1.177173545187572e-06
m0                             -8.210653767574692e-07
m0                             -8.633525563476222e-07
m0                             -5.575244944536063e-07
m0                             -2.979751229764816e-07
m0                             -9.468734030636817e-08
m0                             -1.029050364417397e-07
m0                             1.889427409634003e-05
m0                             7.120204938922391e-05
m0                             1.513427061865498e-05
m0                             3.013676882017828e-05
m0                             4.053934803412108e-05
m0                             3.178636848204760e-05
m0                             3.060492052336261e-05
m0                             7.822927839324447e-06
m0                             2.294461472637007e-05
m0                             -1.191406309639564e-05
m0                             8.686671983066744e-05
m0                             6.852569032851077e-04
m0                             6.152589553122622e-05
m0                             4.626645629799776e-04
m0                             -8.097669930830244e-04
m0                             7.966880607484585e-04
m0                             -1.076341089546133e-03
m0                             1.516030210009000e-04
m0                             -1.045299753896334e-03
m0                             -4.652184488661732e-04
m0                             -1.300928942345532e-03
m0                             4.314931462443872e-04
m0                             -1.002411236094236e-03
m0                             -1.021131863014486e-03
m0                             -2.045447837212105e-03
m0                             -1.607774010838691e-03
m0                             -1.251092798877612e-03
m0                             -2.195164146889385e-03
m0                             -1.342595199453714e-03
m0                             -1.408527179264333e-03
m0                             -6.220168780043218e-04
m0                             -1.628649434909047e-03
m0                             -8.751382713221320e-04
m0                             -1.430117651396360e-03
m0                             -1.073384005800457e-03
m0                             -9.675171300616664e-04
m0                             -8.522380812779808e-04
m0                             -9.227345394926844e-04
m0                             -7.522893999602417e-04
m0                             -8.535717179933983e-04
m0                             -7.742192617230996e-04
m0                             -1.137060105897664e-03
m0                             -1.073673752084046e-03
m0                             -1.138015041034984e-03
m0                             -7.148165608010800e-04
m0                             -1.065036354464420e-03
m0                             -5.992406553215435e-04
m0                             -8.410712285399292e-04
m0                             -8.571961473533973e-04
m0                             -7.507628401498643e-04
m0                             -8.332542084123773e-04
m0                             -5.899974008497738e-04
m0                             -8.013849502114899e-04
m0                             -7.939795555420219e-04
m0                             -4.786632497748880e-04
m0                             -3.311445917715855e-04
m0                             -3.605523331118148e-04
m0                             -6.877288303152734e-04
m0                             -7.470508945022615e-04
m0                             -7.525281100973924e-04
m0                             -6.800680609272916e-04
m0                             -6.940461066392118e-04
m0                             -6.588721008425655e-04
m0                             -6.503513687785337e-04
m0                             -6.127884567404011e-04
m0                             -5.748103286870060e-04
m0                             -5.628892605599663e-04
m0                             -5.123730920396257e-04
m0                             -5.222744835129401e-04
m0                             -4.738316835685003e-04
m0                             -4.857943523225447e-04
m0                             -4.722458266697953e-04
m0                             -4.638971387165891e-04
