SURVEY: SDSS
SNID: 6936
IAUC: UNKNOWN
RA: -36.7662050
DEC: -0.6998620
MWEBV: 0.040 # MW E(B-V)
REDSHIFT_HELIO: 0.18100 +- 0.00100
REDSHIFT_CMB: 0.17989 +- 0.00099
VPEC: 60.594
VPEC_ERR: 250.000
REDSHIFT_Status: warning: redshift err fudged
SEARCH_PEAKMJD: 53680.598
FILTERS: ugriztvywxABCfhjkl

#==============================
NOBS: 80
NVAR: 5
VARLIST:  MJD   FLT       FIELD    FLUXCAL   FLUXCALERR

OBS: 53622.227 SDSS-g VOID -18.6300 21.3380
OBS: 53625.223 SDSS-g VOID -22.5600 17.9340
OBS: 53627.184 SDSS-g VOID -11.4400 31.2710
OBS: 53634.176 SDSS-g VOID 1.9200 55.5860
OBS: 53636.180 SDSS-g VOID -15.5000 17.3050
OBS: 53655.152 SDSS-g VOID -23.6400 32.6780
OBS: 53664.176 SDSS-g VOID 102.3000 29.0630
OBS: 53666.141 SDSS-g VOID 127.0101 13.9020
OBS: 53669.133 SDSS-g VOID 275.1301 14.9870
OBS: 53674.117 SDSS-g VOID 530.9802 17.6250
OBS: 53676.207 SDSS-g VOID 609.1203 19.0580
OBS: 53679.180 SDSS-g VOID 582.7703 24.1720
OBS: 53681.172 SDSS-g VOID 606.8803 20.9700
OBS: 53685.129 SDSS-g VOID 617.6003 53.2680
OBS: 53687.168 SDSS-g VOID 451.4702 53.5990
OBS: 53700.125 SDSS-g VOID 152.7901 18.9530
OBS: 53705.109 SDSS-g VOID 111.6900 18.5500
OBS: 53622.227 SDSS-r VOID 22.4300 28.9520
OBS: 53625.223 SDSS-r VOID 9.5200 21.9530
OBS: 53627.184 SDSS-r VOID -8.3600 32.6230
OBS: 53634.176 SDSS-r VOID -104.6100 54.8410
OBS: 53636.180 SDSS-r VOID -5.9200 21.9390
OBS: 53655.152 SDSS-r VOID 2.9500 36.9290
OBS: 53664.176 SDSS-r VOID 91.5200 30.1670
OBS: 53666.141 SDSS-r VOID 158.0200 21.4760
OBS: 53669.133 SDSS-r VOID 282.3699 22.6730
OBS: 53674.117 SDSS-r VOID 485.8899 23.8800
OBS: 53676.207 SDSS-r VOID 538.2499 23.9490
OBS: 53679.180 SDSS-r VOID 633.0599 36.1280
OBS: 53685.129 SDSS-r VOID 557.9599 44.9600
OBS: 53687.168 SDSS-r VOID 523.5699 43.8560
OBS: 53700.125 SDSS-r VOID 314.0299 30.6910
OBS: 53705.109 SDSS-r VOID 231.8700 26.9600
OBS: 53622.227 SDSS-i VOID -29.3000 38.9710
OBS: 53625.223 SDSS-i VOID 41.0400 30.0010
OBS: 53627.184 SDSS-i VOID -51.4700 36.9560
OBS: 53634.176 SDSS-i VOID 9.0400 60.2780
OBS: 53636.180 SDSS-i VOID -9.3900 30.5810
OBS: 53655.152 SDSS-i VOID 39.9500 43.3600
OBS: 53664.176 SDSS-i VOID 125.2300 37.4260
OBS: 53666.141 SDSS-i VOID 146.1399 31.0500
OBS: 53669.133 SDSS-i VOID 324.9899 32.2370
OBS: 53674.117 SDSS-i VOID 484.1698 32.5960
OBS: 53676.207 SDSS-i VOID 593.7498 36.2940
OBS: 53679.180 SDSS-i VOID 584.5098 42.8350
OBS: 53685.129 SDSS-i VOID 544.9098 52.3850
OBS: 53687.168 SDSS-i VOID 547.9398 47.7480
OBS: 53700.125 SDSS-i VOID 282.5199 41.1240
OBS: 53705.109 SDSS-i VOID 300.3599 38.3920
OBS: 53622.227 SDSS-z VOID 24.7800 147.6601
OBS: 53625.223 SDSS-z VOID -106.3500 92.0460
OBS: 53627.184 SDSS-z VOID -19.4200 120.5021
OBS: 53634.176 SDSS-z VOID 193.9701 190.5501
OBS: 53636.180 SDSS-z VOID -42.8400 101.7610
OBS: 53655.152 SDSS-z VOID 187.0801 139.4901
OBS: 53664.176 SDSS-z VOID -25.0700 124.6421
OBS: 53666.141 SDSS-z VOID 74.3700 105.5980
OBS: 53669.133 SDSS-z VOID 164.0401 106.8670
OBS: 53674.117 SDSS-z VOID 523.3202 107.1430
OBS: 53676.207 SDSS-z VOID 266.0301 112.4421
OBS: 53679.180 SDSS-z VOID 43.2500 147.4671
OBS: 53681.172 SDSS-z VOID 311.0901 142.0571
OBS: 53685.129 SDSS-z VOID 443.8102 142.9401
OBS: 53687.168 SDSS-z VOID 171.4501 121.7711
OBS: 53700.125 SDSS-z VOID -102.8400 191.4611
OBS: 53705.109 SDSS-z VOID 163.6301 134.7981
OBS: 53622.227 SDSS-u VOID -0.9100 59.2300
OBS: 53625.223 SDSS-u VOID -44.9100 46.1470
OBS: 53627.184 SDSS-u VOID -85.5600 76.8660
OBS: 53636.180 SDSS-u VOID -5.6400 46.4230
OBS: 53655.152 SDSS-u VOID -54.6800 87.5750
OBS: 53664.176 SDSS-u VOID -104.2900 76.8110
OBS: 53666.141 SDSS-u VOID 0.6600 41.3170
OBS: 53669.133 SDSS-u VOID 103.5300 42.4760
OBS: 53674.117 SDSS-u VOID 166.4799 46.6440
OBS: 53676.207 SDSS-u VOID 254.1499 52.1920
OBS: 53679.180 SDSS-u VOID 202.2699 70.6560
OBS: 53685.129 SDSS-u VOID 47.4600 119.0390
OBS: 53687.168 SDSS-u VOID -166.7299 142.4160
OBS: 53705.109 SDSS-u VOID -10.8900 53.7370
END_PHOTOMETRY:

# =============================================
