SURVEY: SDSS
SNID: 2005hc
IAUC: UNKNOWN
RA: 29.1997500
DEC: -0.2136700
MWEBV: 0.028 # MW E(B-V)
REDSHIFT_HELIO: 0.04589 +- 0.00100
REDSHIFT_CMB: 0.04497 +- 0.00098
VPEC: -298.658
VPEC_ERR: 250.000
REDSHIFT_Status: warning: redshift err fudged
SEARCH_PEAKMJD: 53667.876
FILTERS: ugriztvywxABCfhjkl

#==============================
NOBS: 435
NVAR: 5
VARLIST:  MJD   FLT       FIELD    FLUXCAL   FLUXCALERR

OBS: 53616.395 SDSS-g VOID 29.8600 18.6770
OBS: 53622.410 SDSS-g VOID 28.1600 16.4160
OBS: 53626.371 SDSS-g VOID -29.0400 23.8910
OBS: 53627.367 SDSS-g VOID 11.2400 15.1740
OBS: 53628.355 SDSS-g VOID 41.8400 33.8930
OBS: 53634.359 SDSS-g VOID 55.4300 49.9560
OBS: 53635.367 SDSS-g VOID 3.8300 27.8480
OBS: 53637.359 SDSS-g VOID -6.1900 25.4550
OBS: 53639.406 SDSS-g VOID 19.4200 15.8510
OBS: 53640.363 SDSS-g VOID -1.4400 16.6700
OBS: 53641.402 SDSS-g VOID -10.4200 14.5560
OBS: 53644.352 SDSS-g VOID 17.0800 15.3650
OBS: 53646.426 SDSS-g VOID 25.2200 16.4300
OBS: 53655.336 SDSS-g VOID 3922.8117 39.8540
OBS: 53657.363 SDSS-g VOID 6315.3728 74.3540
OBS: 53663.348 SDSS-g VOID 11652.0051 136.4271
OBS: 53664.363 SDSS-g VOID 11792.3051 74.7680
OBS: 53665.426 SDSS-g VOID 12268.7052 220.7171
OBS: 53666.418 SDSS-g VOID 12111.5052 152.6561
OBS: 53668.336 SDSS-g VOID 12485.3053 392.7482
OBS: 53669.320 SDSS-g VOID 11879.5054 160.4111
OBS: 53669.426 SDSS-g VOID 11868.6052 107.0600
OBS: 53670.344 SDSS-g VOID 11901.4048 150.0061
OBS: 53671.406 SDSS-g VOID 11230.5051 111.3941
OBS: 53673.309 SDSS-g VOID 10675.8046 125.0561
OBS: 53674.305 SDSS-g VOID 9890.0842 107.0330
OBS: 53675.305 SDSS-g VOID 9453.6439 93.8950
OBS: 53676.395 SDSS-g VOID 9044.8239 130.3821
OBS: 53677.328 SDSS-g VOID 8332.9635 68.0340
OBS: 53679.367 SDSS-g VOID 7085.9731 286.7641
OBS: 53680.313 SDSS-g VOID 6680.3529 78.6050
OBS: 53681.359 SDSS-g VOID 6222.9927 40.2130
OBS: 53684.320 SDSS-g VOID 4600.4320 107.8880
OBS: 53686.313 SDSS-g VOID 4130.4618 56.4140
OBS: 53687.371 SDSS-g VOID 4107.6918 173.7421
OBS: 53693.316 SDSS-g VOID 2363.7110 51.8050
OBS: 53697.313 SDSS-g VOID 1826.3708 32.5130
OBS: 53698.313 SDSS-g VOID 1648.8707 32.4580
OBS: 53700.313 SDSS-g VOID 1477.6907 24.3790
OBS: 53704.297 SDSS-g VOID 1204.4105 23.5230
OBS: 53705.301 SDSS-g VOID 1112.6804 38.1430
OBS: 53616.395 SDSS-r VOID -32.7100 27.6000
OBS: 53622.410 SDSS-r VOID 71.2100 24.5310
OBS: 53627.367 SDSS-r VOID 39.1100 25.8030
OBS: 53628.355 SDSS-r VOID 17.7900 31.1050
OBS: 53634.359 SDSS-r VOID 127.1100 60.2230
OBS: 53635.367 SDSS-r VOID -12.0900 27.4650
OBS: 53637.359 SDSS-r VOID 32.7100 33.8380
OBS: 53639.406 SDSS-r VOID -12.9600 21.0120
OBS: 53640.363 SDSS-r VOID 17.4600 22.2180
OBS: 53641.402 SDSS-r VOID 26.0500 20.4630
OBS: 53644.352 SDSS-r VOID 23.1100 20.8020
OBS: 53655.336 SDSS-r VOID 3170.9795 48.6590
OBS: 53657.363 SDSS-r VOID 5434.9791 76.1480
OBS: 53663.348 SDSS-r VOID 10009.1983 92.9570
OBS: 53664.363 SDSS-r VOID 10480.8985 125.8840
OBS: 53665.426 SDSS-r VOID 10223.4982 206.9170
OBS: 53666.418 SDSS-r VOID 11449.7983 137.3380
OBS: 53668.336 SDSS-r VOID 11449.7983 242.1620
OBS: 53669.320 SDSS-r VOID 10995.0983 121.9370
OBS: 53669.426 SDSS-r VOID 11460.3978 168.8840
OBS: 53673.309 SDSS-r VOID 10844.1982 71.0980
OBS: 53674.305 SDSS-r VOID 9990.7783 120.0600
OBS: 53675.305 SDSS-r VOID 9926.5783 228.2520
OBS: 53676.395 SDSS-r VOID 9003.2484 67.5920
OBS: 53677.328 SDSS-r VOID 9120.0884 68.4480
OBS: 53679.367 SDSS-r VOID 7994.6386 81.9440
OBS: 53680.313 SDSS-r VOID 7698.3686 51.4190
OBS: 53681.359 SDSS-r VOID 7264.3787 42.4210
OBS: 53684.320 SDSS-r VOID 6309.5489 105.1840
OBS: 53686.313 SDSS-r VOID 5986.8490 67.4270
OBS: 53687.371 SDSS-r VOID 6303.7489 226.1270
OBS: 53693.316 SDSS-r VOID 5204.7290 134.5220
OBS: 53697.313 SDSS-r VOID 4604.6592 81.5580
OBS: 53698.313 SDSS-r VOID 4470.9192 119.8390
OBS: 53700.313 SDSS-r VOID 3988.3793 46.1470
