SURVEY: SDSS
SNID: 2005ir
IAUC: UNKNOWN
RA: 19.1823300
DEC: 0.7945600
MWEBV: 0.026 # MW E(B-V)
REDSHIFT_HELIO: 0.07600 +- 0.00100
REDSHIFT_CMB: 0.07495 +- 0.00099
VPEC: -101.323
VPEC_ERR: 250.000
REDSHIFT_Status: warning: redshift err fudged
SEARCH_PEAKMJD: 53685.695
FILTERS: ugriztvywxABCfhjkl

#==============================
NOBS: 166
NVAR: 5
VARLIST:  MJD   FLT       FIELD    FLUXCAL   FLUXCALERR

OBS: 53616.367 SDSS-g VOID 12.8600 20.7470
OBS: 53626.344 SDSS-g VOID 0.5200 16.4280
OBS: 53628.328 SDSS-g VOID 24.3800 44.6570
OBS: 53635.340 SDSS-g VOID 37.8900 28.3450
OBS: 53637.332 SDSS-g VOID 11.2800 28.7870
OBS: 53639.375 SDSS-g VOID 62.6500 19.3720
OBS: 53641.375 SDSS-g VOID 37.5100 15.9450
OBS: 53644.324 SDSS-g VOID 19.5400 17.6200
OBS: 53654.359 SDSS-g VOID 11.3400 16.4030
OBS: 53663.320 SDSS-g VOID 7.5400 27.5010
OBS: 53666.391 SDSS-g VOID 38.0500 24.5700
OBS: 53668.309 SDSS-g VOID 102.6800 22.3170
OBS: 53670.313 SDSS-g VOID 394.6202 22.1430
OBS: 53673.281 SDSS-g VOID 1573.2107 24.3270
OBS: 53675.277 SDSS-g VOID 2477.3911 30.2500
OBS: 53677.301 SDSS-g VOID 3296.0714 36.5700
OBS: 53680.285 SDSS-g VOID 4145.7018 52.7160
OBS: 53686.285 SDSS-g VOID 4413.6519 56.0560
OBS: 53693.289 SDSS-g VOID 3426.0815 74.1340
OBS: 53698.285 SDSS-g VOID 2427.6911 31.7680
OBS: 53704.270 SDSS-g VOID 1485.8807 23.1730
OBS: 53616.367 SDSS-r VOID 18.1800 33.0650
OBS: 53626.344 SDSS-r VOID 6.0100 23.1900
OBS: 53628.328 SDSS-r VOID -24.0000 34.3900
OBS: 53635.340 SDSS-r VOID 7.0200 28.4830
OBS: 53637.332 SDSS-r VOID 12.0100 32.0160
OBS: 53639.375 SDSS-r VOID 14.1000 22.3040
OBS: 53641.375 SDSS-r VOID 27.8100 21.7130
OBS: 53644.324 SDSS-r VOID 31.8300 25.0140
OBS: 53654.359 SDSS-r VOID 34.4600 23.9040
OBS: 53663.320 SDSS-r VOID 30.3800 30.0010
OBS: 53666.391 SDSS-r VOID 69.8400 28.5110
OBS: 53668.309 SDSS-r VOID 211.1600 27.9590
OBS: 53670.313 SDSS-r VOID 504.1399 28.2620
OBS: 53673.281 SDSS-r VOID 1382.8197 31.2430
OBS: 53675.277 SDSS-r VOID 2131.9996 37.8950
OBS: 53677.301 SDSS-r VOID 2883.9795 29.9460
OBS: 53680.285 SDSS-r VOID 3698.2394 39.8540
OBS: 53686.285 SDSS-r VOID 4409.5792 62.2380
OBS: 53693.289 SDSS-r VOID 3854.7493 68.5580
OBS: 53698.285 SDSS-r VOID 3006.0294 38.4740
OBS: 53704.270 SDSS-r VOID 2368.0396 51.8600
OBS: 53616.367 SDSS-z VOID 74.0700 144.9281
OBS: 53626.344 SDSS-z VOID -51.0000 101.1540
OBS: 53628.328 SDSS-z VOID 70.4300 130.9341
OBS: 53635.340 SDSS-z VOID 121.2801 96.9310
OBS: 53637.332 SDSS-z VOID 116.0401 139.6281
OBS: 53639.375 SDSS-z VOID 44.9500 91.5490
OBS: 53641.375 SDSS-z VOID 76.2100 89.2310
OBS: 53644.324 SDSS-z VOID 37.0300 105.8460
OBS: 53654.359 SDSS-z VOID 95.2700 116.7481
OBS: 53663.320 SDSS-z VOID 40.8400 97.6760
OBS: 53666.391 SDSS-z VOID -13.1100 101.1820
OBS: 53668.309 SDSS-z VOID 203.3201 124.0341
OBS: 53670.313 SDSS-z VOID 374.2302 110.2341
OBS: 53673.281 SDSS-z VOID 917.0604 111.2561
OBS: 53675.277 SDSS-z VOID 1368.7906 125.9941
OBS: 53677.301 SDSS-z VOID 1897.3209 96.0200
OBS: 53680.285 SDSS-z VOID 2197.4010 105.2940
OBS: 53686.285 SDSS-z VOID 2161.1809 141.5331
OBS: 53693.289 SDSS-z VOID 1579.9807 114.4571
OBS: 53698.285 SDSS-z VOID 1133.8705 115.8371
OBS: 53704.270 SDSS-z VOID 921.3504 126.1871
OBS: 53616.367 SDSS-u VOID -3.8100 61.7690
OBS: 53626.344 SDSS-u VOID -25.1700 39.7990
OBS: 53628.328 SDSS-u VOID -54.8500 80.5920
OBS: 53635.340 SDSS-u VOID -22.9900 58.0430
OBS: 53637.332 SDSS-u VOID -24.8200 67.4820
OBS: 53639.375 SDSS-u VOID 47.3100 44.0500
OBS: 53641.375 SDSS-u VOID -17.5800 40.5720
OBS: 53644.324 SDSS-u VOID 6.1300 47.3890
OBS: 53654.359 SDSS-u VOID -27.0000 44.7400
OBS: 53663.320 SDSS-u VOID 8.2300 66.9020
OBS: 53666.391 SDSS-u VOID 103.5300 69.2480
OBS: 53668.309 SDSS-u VOID -38.8400 56.7460
OBS: 53670.313 SDSS-u VOID 32.9000 48.1900
OBS: 53673.281 SDSS-u VOID 446.2398 52.9090
OBS: 53675.277 SDSS-u VOID 993.3797 58.3460
OBS: 53677.301 SDSS-u VOID 1937.2093 84.3180
OBS: 53680.285 SDSS-u VOID 2267.6892 75.0170
OBS: 53686.285 SDSS-u VOID 1766.7394 119.3700
OBS: 53693.289 SDSS-u VOID 803.6497 87.9340
OBS: 53698.285 SDSS-u VOID 443.7799 54.1790
OBS: 53626.344 SDSS-i VOID 15.6700 34.3340
OBS: 53628.328 SDSS-i VOID 43.1300 45.2360
OBS: 53635.340 SDSS-i VOID 88.8800 38.8060
OBS: 53637.332 SDSS-i VOID 17.7500 46.5890
OBS: 53639.375 SDSS-i VOID 16.5400 34.0580
OBS: 53641.375 SDSS-i VOID 30.2300 33.1200
OBS: 53644.324 SDSS-i VOID -85.9500 38.4470
OBS: 53654.359 SDSS-i VOID 45.7700 38.5020
OBS: 53663.320 SDSS-i VOID 75.5100 38.9710
OBS: 53666.391 SDSS-i VOID 54.0400 37.6460
