SURVEY: SDSS
SNID: 2006ob
IAUC: UNKNOWN
RA: 27.9504600
DEC: 0.2634200
MWEBV: 0.028 # MW E(B-V)
REDSHIFT_HELIO: 0.05916 +- 0.00100
REDSHIFT_CMB: 0.05822 +- 0.00098
VPEC: -211.957
VPEC_ERR: 250.000
REDSHIFT_Status: warning: redshift err fudged
SEARCH_PEAKMJD: 54062.985
FILTERS: ugriztvywxABCfhjkl

#==============================
NOBS: 158
NVAR: 5
VARLIST:  MJD   FLT       FIELD    FLUXCAL   FLUXCALERR

OBS: 53989.391 SDSS-g VOID 3.2400 35.9630
OBS: 53995.430 SDSS-g VOID 14.0800 14.0430
OBS: 54007.418 SDSS-g VOID -69.1400 16.7610
OBS: 54009.340 SDSS-g VOID 11.2000 14.1280
OBS: 54011.406 SDSS-g VOID 16.0000 12.7950
OBS: 54025.406 SDSS-g VOID 42.5100 17.7050
OBS: 54029.336 SDSS-g VOID 13.8500 14.4620
OBS: 54031.324 SDSS-g VOID 19.4000 13.3530
OBS: 54036.328 SDSS-g VOID 48.1700 19.2400
OBS: 54039.324 SDSS-g VOID 14.6500 17.0070
OBS: 54041.297 SDSS-g VOID 9.6500 28.4000
OBS: 54048.320 SDSS-g VOID 104.3300 26.0240
OBS: 54052.324 SDSS-g VOID 1159.7705 29.8080
OBS: 54055.320 SDSS-g VOID 2749.1312 31.2430
OBS: 54058.316 SDSS-g VOID 4246.1819 47.0300
OBS: 54060.340 SDSS-g VOID 5109.7422 42.6420
OBS: 54063.309 SDSS-g VOID 5340.7123 68.3380
OBS: 53989.391 SDSS-r VOID 56.3300 40.7930
OBS: 53995.430 SDSS-r VOID -7.2700 21.8590
OBS: 54000.367 SDSS-r VOID 25.3700 27.1340
OBS: 54007.418 SDSS-r VOID 63.2000 25.4610
OBS: 54009.340 SDSS-r VOID 54.0000 22.8110
OBS: 54011.406 SDSS-r VOID 17.7900 20.5840
OBS: 54025.406 SDSS-r VOID 48.9800 27.6830
OBS: 54029.336 SDSS-r VOID -0.2400 25.3260
OBS: 54031.324 SDSS-r VOID -5.6400 21.9890
OBS: 54036.328 SDSS-r VOID 73.5300 31.5470
OBS: 54039.324 SDSS-r VOID 58.4500 29.3390
OBS: 54041.297 SDSS-r VOID -13.6400 31.2160
OBS: 54048.320 SDSS-r VOID 142.6100 26.3250
OBS: 54052.324 SDSS-r VOID 1272.7998 51.1980
OBS: 54055.320 SDSS-r VOID 2423.1996 46.7820
OBS: 54058.316 SDSS-r VOID 3715.3093 53.2130
OBS: 54060.340 SDSS-r VOID 4475.0392 67.3990
OBS: 54063.309 SDSS-r VOID 5034.9691 48.4380
OBS: 53989.391 SDSS-i VOID -22.0100 42.5040
OBS: 53995.430 SDSS-i VOID 24.9700 32.6230
OBS: 54000.367 SDSS-i VOID 52.5000 41.0960
