Parameter Name                 Value
m0                             5.465651e-11
m0                             -2.033914e-10
m0                             3.325851e-10
m0                             -3.362594e-10
m0                             8.112340e-10
m0                             -1.359169e-09
m0                             2.070643e-09
m0                             -2.827506e-09
m0                             3.057264e-09
m0                             1.196370e-10
m0                             -1.574918e-09
m0                             1.247993e-09
m0                             -1.610809e-09
m0                             1.198551e-09
m0                             -7.346471e-10
m0                             2.412627e-10
m0                             -9.203990e-11
m0                             6.322442e-11
m0                             -3.629556e-11
m0                             4.262531e-11
m0                             -1.934613e-11
m0                             -2.243956e-11
m0                             -1.723308e-11
m0                             -4.393554e-12
m0                             -2.193755e-11
m0                             -1.522562e-11
m0                             -5.489843e-12
m0                             -2.728743e-11
m0                             -1.400686e-11
m0                             -4.552793e-11
m0                             -1.434843e-11
m0                             -3.871460e-11
m0                             -5.003133e-12
m0                             -1.900203e-11
m0                             -2.137126e-11
m0                             -1.057933e-11
m0                             -2.636618e-11
m0                             -1.225579e-11
m0                             -1.092759e-11
m0                             -2.117452e-11
m0                             -1.494409e-11
m0                             -1.001078e-11
m0                             -1.784511e-11
m0                             5.811553e-13
m0                             6.498032e-12
m0                             2.198539e-13
m0                             6.341630e-12
m0                             8.967855e-12
m0                             -3.164627e-12
m0                             1.720327e-11
m0                             4.245708e-12
m0                             -3.051120e-11
m0                             4.732059e-11
m0                             -3.215551e-11
m0                             1.780735e-11
m0                             9.142067e-12
m0                             1.165402e-11
m0                             9.422000e-12
m0                             9.535745e-12
m0                             1.192843e-11
m0                             1.084957e-11
m0                             1.223617e-11
m0                             1.125219e-11
m0                             1.248435e-11
m0                             1.252985e-11
m0                             1.278298e-11
m0                             1.152988e-11
m0                             1.156167e-11
m0                             1.105932e-11
m0                             9.866215e-12
m0                             9.007258e-12
m0                             7.505087e-12
m0                             -1.238313e-13
m0                             1.609286e-12
m0                             -1.184850e-12
m0                             -8.844651e-12
m0                             3.386553e-12
m0                             -5.382698e-11
m0                             -7.926195e-11
m0                             -1.216307e-10
m0                             -1.633878e-10
m0                             -6.345765e-11
m0                             -1.006461e-10
m0                             -2.023167e-13
m0                             -5.803251e-11
m0                             1.730299e-11
m0                             -2.835080e-11
m0                             2.948708e-12
m0                             -4.447344e-11
m0                             8.610547e-12
m0                             -1.107820e-10
m0                             2.611685e-11
m0                             3.353429e-10
m0                             7.828159e-10
m0                             -5.734588e-10
m0                             -2.494544e-10
m0                             1.634714e-10
m0                             3.255906e-08
m0                             -7.222059e-08
m0                             9.571819e-08
m0                             -1.062613e-07
m0                             1.999681e-07
m0                             -2.259429e-07
m0                             8.815773e-08
m0                             1.082595e-06
m0                             -6.375869e-06
m0                             2.842443e-05
m0                             -1.063092e-04
m0                             3.714590e-04
m0                             7.721512e-03
m0                             -1.180539e-01
m0                             6.748739e-02
m0                             3.325029e-01
m0                             -2.600634e-01
m0                             -1.622068e-02
m0                             -2.749738e-01
m0                             -2.748819e-01
m0                             -1.191395e-01
m0                             2.517961e-01
m0                             -9.860411e-02
m0                             -1.775087e-01
m0                             -3.314389e-01
m0                             -2.254349e-01
m0                             -5.439833e-01
m0                             -1.093637e-01
m0                             -5.058463e-01
m0                             3.932638e-02
m0                             -4.096297e-01
m0                             1.512198e-01
m0                             -3.024364e-01
m0                             -1.034254e-01
m0                             1.639696e-01
m0                             -1.815554e-01
m0                             2.443244e-01
m0                             -1.376769e-01
m0                             -1.608033e-01
m0                             3.249695e-02
m0                             -1.174416e-01
m0                             -1.493691e-01
m0                             -5.354435e-02
m0                             6.619916e-02
m0                             -1.810679e-01
m0                             -3.040662e-03
m0                             -1.918274e-01
m0                             -1.089641e-01
m0                             -1.457179e-01
m0                             -1.283025e-01
m0                             -1.483314e-01
m0                             4.061319e-01
m0                             -5.740354e-01
m0                             5.203472e-01
m0                             -1.024503e-01
m0                             4.697916e-02
m0                             -1.292032e-02
m0                             6.228919e-02
m0                             3.616114e-02
m0                             4.514336e-03
m0                             -3.432768e-03
m0                             -3.170272e-02
m0                             -2.284802e-02
m0                             -6.376551e-02
m0                             -7.002276e-02
m0                             -9.105993e-02
m0                             -6.444139e-02
m0                             -6.463824e-02
m0                             -4.779477e-02
m0                             -3.155449e-02
m0                             -3.633029e-03
m0                             2.127279e-02
m0                             6.749188e-02
m0                             5.591934e-02
m0                             6.609989e-02
m0                             6.343694e-02
m0                             6.004466e-02
m0                             3.634776e-02
m0                             8.107585e-03
m0                             4.690459e-03
m0                             4.125670e-03
m0                             4.253354e-03
m0                             3.888028e-03
m0                             3.957032e-03
m0                             3.570023e-03
m0                             3.280300e-03
m0                             3.277003e-03
m0                             3.481169e-03
m0                             3.425417e-03
m0                             2.768336e-03
m0                             3.801352e-03
m0                             1.785208e-04
m0                             -2.412445e-04
m0                             -7.114475e-07
m0                             3.215038e-06
m0                             -6.585074e-08
m0                             9.370217e-08
m0                             4.524354e-08
m0                             -6.087475e-08
