SURVEY: DES
SNID: 1317666
IAUC:       NULL                
FILTERS: griz
FAKE:         0
TYPE:         1
MASK_FLUXCOR_SNANA:    3
RA:            36.771053               # deg
DEC:          -5.003092               # deg
MWEBV: 0.023 # MW E(B-V)
MWEBV_ERR:    0.001                    # MW E(B-V)
PIXSIZE:     0.2700                    # arcSec
PEAKMJD:     57295.070
REDSHIFT_HELIO: 0.14230 +- 0.00100
REDSHIFT_CMB: 0.14151 +- 0.00099
VPEC: 0.597
VPEC_ERR: 250.000
  
HOSTGAL_OBJID:        21691
HOSTGAL_PHOTOZ:    0.1538 +-  0.0659   # (HELIO)
HOSTGAL_SPECZ:     0.1423 +- -9.0000   # (HELIO)
HOSTGAL_SNSEP:     2.4300              # arcSec
HOSTGAL_LOGMASS: 10.241 +- 0.205
HOSTGAL_MAG:            20.71    19.99    19.55    19.38    # griz
HOSTGAL_SB_FLUXCAL:     33.67    67.68    85.68   106.75    # griz
  
# Private variables
 
# ====================================== 
# TERSE LIGHT CURVE OUTPUT 
# 
#==============================
NOBS:  47
NVAR:  11
VARLIST: MJD BAND FIELD  FLUXCAL FLUXCALERR  ZPFLUX PSF SKYSIG GAIN PHOTFLAG PHOTPROB 
OBS: 57273.339 DES-i X3 1.0270 9.7300 31.626 2.579 16.26 4.010 32768 1.160
OBS: 57273.364 DES-z X3 -6.4960 6.7049 31.243 2.521 9.41 4.054 0 1.070
OBS: 57278.217 DES-r X3 -1.4600 9.5259 31.796 2.540 18.32 3.930 32768 1.190
OBS: 57278.261 DES-g X3 -4.2230 5.6521 30.865 2.370 7.77 4.160 98304 1.190
OBS: 57283.193 DES-i X3 33.062 8.4636 31.629 2.473 14.49 3.980 32768 1.090
OBS: 57283.214 DES-z X3 27.866 5.7384 31.271 1.992 10.05 4.075 32768 1.030
OBS: 57287.178 DES-g X3 174.27 16.706 30.797 4.408 11.57 4.334 32768 1.110
OBS: 57287.238 DES-r X3 167.68 8.9942 31.808 3.041 13.99 3.990 32768 1.100
OBS: 57287.265 DES-i X3 190.71 10.173 31.617 3.546 11.62 4.000 32768 1.120
OBS: 57287.291 DES-z X3 159.16 8.7208 31.228 2.943 9.68 4.065 32768 1.030
OBS: 57291.172 DES-i X3 403.67 21.496 31.602 2.530 33.87 4.135 65536 0.970
OBS: 57291.236 DES-r X3 389.98 15.150 31.795 2.499 28.09 4.117 0 1.060
OBS: 57291.252 DES-z X3 349.26 8.3021 31.231 2.031 13.06 4.064 32768 0.950
OBS: 57297.258 DES-r X3 688.34 15.242 31.807 2.826 23.53 4.128 0 0.960
OBS: 57297.274 DES-i X3 631.55 10.651 31.627 2.626 18.14 4.131 0 1.030
OBS: 57297.295 DES-z X3 525.54 11.043 31.216 2.760 13.61 4.051 32768 1.030
OBS: 57301.292 DES-r X3 775.45 22.329 30.566 2.403 15.21 4.029 0 1.080
OBS: 57302.141 DES-z X3 490.94 8.8328 31.173 2.237 11.56 4.049 98304 1.030
OBS: 57311.123 DES-r X3 630.89 13.712 31.774 2.880 17.38 3.940 32768 1.190
OBS: 57311.137 DES-i X3 479.84 7.9300 31.610 2.033 13.29 4.007 32768 1.170
OBS: 57311.159 DES-z X3 322.12 6.3884 31.219 2.299 8.31 4.087 32768 1.030
OBS: 57311.271 DES-g X3 469.48 10.128 30.862 2.770 8.12 4.120 98304 1.080
OBS: 57315.223 DES-g X3 344.41 10.682 30.764 3.140 8.01 4.150 98304 1.130
OBS: 57315.241 DES-r X3 519.74 22.851 30.927 3.485 14.42 4.097 65536 0.990
OBS: 57316.101 DES-i X3 339.75 20.769 31.089 3.254 19.00 4.132 0 1.010
OBS: 57317.099 DES-z X3 258.49 7.9369 31.191 2.094 12.14 4.081 0 1.000
OBS: 57319.116 DES-r X3 432.97 17.192 31.755 3.432 24.75 4.123 0 0.990
OBS: 57319.289 DES-g X3 214.92 18.326 30.865 3.506 17.06 4.326 32768 1.070
OBS: 57325.078 DES-i X3 342.57 33.865 31.588 2.374 38.14 4.130 32768 1.050
OBS: 57325.142 DES-z X3 298.57 10.980 31.019 1.790 8.09 4.003 65536 0.870
OBS: 57327.078 DES-g X3 116.09 5.5821 29.237 2.641 2.16 3.440 98304 1.160
OBS: 57327.183 DES-r X3 315.34 7.9008 31.788 1.770 19.15 4.075 32768 1.140
OBS: 57329.071 DES-i X3 337.03 8.1875 31.595 2.377 13.66 4.044 65536 1.090
OBS: 57329.116 DES-z X3 298.83 8.3848 31.192 2.280 12.23 4.073 0 0.990
OBS: 57331.067 DES-g X3 83.468 5.4913 30.823 2.780 5.60 4.115 32768 1.140
OBS: 57331.148 DES-r X3 266.03 10.682 31.798 2.320 18.99 3.950 32768 1.080
OBS: 57339.047 DES-i X3 235.54 10.096 31.596 2.868 15.40 4.036 32768 1.080
OBS: 57339.072 DES-z X3 253.11 9.7555 31.242 2.642 12.94 4.068 65536 0.980
OBS: 57339.173 DES-g X3 55.953 7.4194 30.880 2.870 7.87 4.140 32768 1.180
OBS: 57339.185 DES-r X3 179.46 5.2797 31.788 2.161 10.74 3.930 0 1.140
OBS: 57345.135 DES-i X3 162.99 7.1628 31.617 2.226 13.88 4.043 0 1.140
OBS: 57345.163 DES-z X3 186.89 6.7804 31.211 2.015 11.11 4.073 0 1.020
