SURVEY: DES
SNID: 1339002
IAUC:       NULL                
FILTERS: griz
FAKE:         0
TYPE:         1
MASK_FLUXCOR_SNANA:    3
RA:            35.830547               # deg
DEC:          -6.526311               # deg
MWEBV: 0.023 # MW E(B-V)
MWEBV_ERR:    0.001                    # MW E(B-V)
PIXSIZE:     0.2700                    # arcSec
PEAKMJD:     57364.465
REDSHIFT_HELIO: 0.30360 +- 0.00100
REDSHIFT_CMB: 0.30280 +- 0.00100
VPEC: 71.915
VPEC_ERR: 250.000
  
HOSTGAL_OBJID:        43273
HOSTGAL_PHOTOZ:    0.3347 +-  0.0828   # (HELIO)
HOSTGAL_SPECZ:     0.3036 +- -9.0000   # (HELIO)
HOSTGAL_SNSEP:     0.6100              # arcSec
HOSTGAL_LOGMASS: 10.871 +- 0.017
HOSTGAL_MAG:            21.86    20.62    20.05    19.72    # griz
HOSTGAL_SB_FLUXCAL:     37.17   119.38   203.18   277.35    # griz
  
# Private variables
 
# ====================================== 
# TERSE LIGHT CURVE OUTPUT 
# 
#==============================
NOBS:  36
NVAR:  11
VARLIST: MJD BAND FIELD  FLUXCAL FLUXCALERR  ZPFLUX PSF SKYSIG GAIN PHOTFLAG PHOTPROB 
OBS: 57345.071 DES-z X2 363.82 152.74 28.783 2.280 49.69 3.850 163840 1.000
OBS: 57346.024 DES-g X2 4.6980 11.660 30.589 2.140 20.31 3.820 0 1.030
OBS: 57346.027 DES-r X2 -7.5160 12.639 30.676 1.840 19.98 3.770 0 0.920
OBS: 57346.029 DES-i X2 10.373 18.075 30.943 1.870 26.05 3.870 0 1.030
OBS: 57346.032 DES-z X2 -2.3530 19.409 30.643 1.740 22.66 3.890 0 1.030
OBS: 57356.098 DES-r X2 44.558 8.0720 30.714 1.600 10.72 3.570 0 1.030
OBS: 57356.100 DES-i X2 51.019 12.905 30.961 1.510 20.36 3.920 0 1.010
OBS: 57356.103 DES-z X2 63.499 16.098 30.681 1.505 21.29 3.885 0 0.880
OBS: 57366.054 DES-g X2 114.18 4.8496 30.652 2.020 7.91 3.320 0 1.050
OBS: 57366.056 DES-r X2 154.59 9.3803 30.703 1.800 11.16 3.600 0 1.100
OBS: 57366.058 DES-i X2 167.67 15.792 30.951 1.660 22.00 3.880 0 0.900
OBS: 57366.061 DES-z X2 151.59 19.214 30.612 1.630 22.47 3.890 0 0.930
OBS: 57373.051 DES-g X2 98.469 7.6506 30.667 2.670 11.64 3.650 0 1.070
OBS: 57373.053 DES-r X2 158.76 12.118 30.733 2.150 13.51 3.690 0 1.130
OBS: 57373.055 DES-i X2 178.70 17.102 30.986 1.930 23.57 3.890 0 1.060
OBS: 57373.056 DES-z X2 128.99 27.610 30.650 1.770 33.69 3.880 65536 1.080
OBS: 57385.107 DES-g X2 23.079 6.7031 30.640 1.760 15.12 3.750 0 0.960
OBS: 57385.109 DES-r X2 103.89 10.493 30.707 1.610 16.63 3.740 0 0.940
OBS: 57385.111 DES-i X2 127.80 14.965 30.961 1.590 23.80 3.890 0 1.000
OBS: 57385.114 DES-z X2 85.349 18.212 30.636 1.683 21.05 3.895 0 1.010
OBS: 57389.072 DES-g X2 23.523 5.6675 30.682 2.860 8.15 3.360 0 1.060
OBS: 57389.074 DES-r X2 77.391 11.581 30.701 2.410 11.43 3.610 0 0.970
OBS: 57389.076 DES-i X2 105.05 20.507 30.957 2.290 22.03 3.900 0 0.930
OBS: 57389.079 DES-z X2 80.566 31.070 30.609 2.772 23.28 3.885 0 1.080
OBS: 57396.059 DES-g X2 12.761 5.2246 30.663 2.460 8.60 3.410 0 1.020
OBS: 57396.061 DES-r X2 52.434 11.469 30.723 2.300 11.86 3.640 0 1.030
OBS: 57396.063 DES-i X2 79.781 19.568 30.947 2.170 22.41 3.900 0 1.150
OBS: 57396.066 DES-z X2 78.770 21.760 30.592 1.887 22.38 3.895 0 1.030
OBS: 57403.057 DES-g X2 18.218 9.5784 30.664 1.750 17.36 3.790 65536 1.060
OBS: 57403.062 DES-r X2 15.252 17.465 30.717 1.600 20.46 3.790 0 1.080
OBS: 57403.064 DES-i X2 108.83 19.075 30.967 1.520 30.38 3.920 0 1.040
OBS: 57403.061 DES-z X2 100.27 27.711 30.643 1.450 38.39 3.910 65536 0.950
OBS: 57427.062 DES-g X2 15.158 8.7554 30.501 3.240 9.54 3.510 65536 1.030
OBS: 57427.066 DES-r X2 21.878 18.382 30.646 3.180 13.88 3.710 0 0.970
OBS: 57427.068 DES-i X2 51.530 31.241 30.884 2.870 26.54 3.930 0 1.040
OBS: 57427.065 DES-z X2 21.764 52.522 30.504 2.520 38.83 3.910 65536 0.960
END: 
