SURVEY: DES
SNID: 1329312
IAUC:       NULL                
FILTERS: griz
FAKE:         0
TYPE:         1
MASK_FLUXCOR_SNANA:    3
RA:            36.263298               # deg
DEC:          -5.541797               # deg
MWEBV: 0.023 # MW E(B-V)
MWEBV_ERR:    0.001                    # MW E(B-V)
PIXSIZE:     0.2700                    # arcSec
PEAKMJD:     57307.758
REDSHIFT_HELIO: 0.34550 +- 0.00100
REDSHIFT_CMB: 0.34470 +- 0.00100
VPEC: 81.644
VPEC_ERR: 250.000
  
HOSTGAL_OBJID:        37679
HOSTGAL_PHOTOZ:    0.3280 +-  0.0796   # (HELIO)
HOSTGAL_SPECZ:     0.3455 +- -9.0000   # (HELIO)
HOSTGAL_SNSEP:     0.5900              # arcSec
HOSTGAL_LOGMASS: 11.115 +- 0.030
HOSTGAL_MAG:            22.25    20.76    20.16    19.77    # griz
HOSTGAL_SB_FLUXCAL:     25.09   100.09   174.70   246.54    # griz
  
# Private variables
 
# ====================================== 
# TERSE LIGHT CURVE OUTPUT 
# 
#==============================
NOBS:  59
NVAR:  11
VARLIST: MJD BAND FIELD  FLUXCAL FLUXCALERR  ZPFLUX PSF SKYSIG GAIN PHOTFLAG PHOTPROB 
OBS: 57283.189 DES-i X3 -8.2910 9.7055 31.630 2.481 12.10 3.533 0 1.000
OBS: 57283.215 DES-z X3 -9.0370 11.464 31.323 2.066 9.84 3.799 0 0.950
OBS: 57287.237 DES-r X3 -2.5120 9.4169 31.812 3.125 12.37 3.412 0 0.910
OBS: 57287.262 DES-i X3 -3.3650 12.517 31.628 3.348 11.13 3.531 0 0.900
OBS: 57287.290 DES-z X3 2.4490 16.869 31.260 3.013 9.54 3.789 0 0.920
OBS: 57291.170 DES-i X3 -3.2080 26.330 31.625 2.614 29.72 3.650 98304 0.920
OBS: 57291.236 DES-r X3 -1.9260 18.203 31.814 2.569 30.63 3.520 0 0.960
OBS: 57291.252 DES-z X3 9.5342 14.781 31.287 2.053 12.93 3.778 0 0.960
OBS: 57297.258 DES-r X3 40.421 19.865 31.813 2.883 25.54 3.528 0 0.960
OBS: 57297.274 DES-i X3 51.335 16.035 31.651 2.648 19.49 3.650 0 0.920
OBS: 57297.296 DES-z X3 52.618 20.706 31.262 2.848 13.44 3.772 0 0.970
OBS: 57301.291 DES-r X3 109.82 28.208 30.714 2.475 19.22 3.473 32768 0.990
OBS: 57302.139 DES-z X3 100.99 15.172 31.216 2.328 10.76 3.798 0 0.930
OBS: 57302.304 DES-g X3 93.535 9.3699 30.785 4.011 6.60 3.436 65536 1.040
OBS: 57303.231 DES-g X3 106.21 5.7772 30.735 3.248 4.89 3.387 0 1.010
OBS: 57305.292 DES-r X3 145.02 17.100 31.770 4.205 15.16 3.390 65536 0.920
OBS: 57305.307 DES-i X3 133.39 17.375 31.624 3.935 12.54 3.514 65536 0.960
OBS: 57311.120 DES-r X3 155.02 9.3737 31.787 3.105 10.90 3.384 0 0.910
OBS: 57311.136 DES-i X3 153.72 8.0743 31.628 2.147 11.14 3.538 0 1.020
OBS: 57311.161 DES-z X3 117.56 12.031 31.270 2.350 8.13 3.795 0 0.920
OBS: 57311.271 DES-g X3 103.12 4.8756 30.882 2.638 5.20 3.354 0 0.960
OBS: 57315.220 DES-g X3 77.455 5.7470 30.797 3.266 5.08 3.391 0 0.990
OBS: 57315.241 DES-r X3 105.18 23.312 30.930 3.500 15.53 3.486 65536 1.070
OBS: 57316.101 DES-i X3 150.76 29.148 31.122 3.254 20.37 3.642 0 0.990
OBS: 57317.099 DES-z X3 119.67 15.284 31.248 2.180 12.49 3.797 0 0.910
OBS: 57319.116 DES-r X3 150.46 20.930 31.781 3.452 26.86 3.520 0 0.980
OBS: 57319.293 DES-g X3 15.413 35.616 30.812 3.570 26.59 3.530 32768 0.850
OBS: 57325.076 DES-i X3 102.66 47.515 31.620 2.318 42.48 3.620 32768 0.950
OBS: 57325.140 DES-z X3 88.353 21.742 31.059 1.882 8.75 3.694 65536 0.950
OBS: 57327.077 DES-g X3 32.338 4.6917 29.720 2.687 2.42 2.918 65536 0.990
OBS: 57327.183 DES-r X3 74.541 7.7207 31.805 1.834 16.80 3.483 0 0.900
OBS: 57329.071 DES-i X3 87.618 11.440 30.781 2.398 5.50 3.527 65536 0.930
OBS: 57329.116 DES-z X3 71.411 15.877 31.246 2.343 12.58 3.796 0 0.970
OBS: 57331.068 DES-g X3 19.970 5.0294 30.851 2.889 5.02 3.386 0 0.960
OBS: 57331.145 DES-r X3 53.674 7.4500 31.812 2.544 12.00 3.398 0 0.950
OBS: 57339.047 DES-i X3 63.801 14.301 31.605 2.952 14.74 3.568 0 0.950
OBS: 57339.073 DES-z X3 69.271 17.935 31.296 2.725 12.69 3.787 0 0.960
OBS: 57339.175 DES-g X3 4.4560 5.9084 30.858 2.918 6.14 3.399 65536 1.010
OBS: 57339.185 DES-r X3 27.852 6.7041 31.785 2.243 11.59 3.370 0 0.950
OBS: 57345.135 DES-i X3 40.891 10.299 31.637 2.253 14.96 3.573 0 0.960
OBS: 57345.162 DES-z X3 54.442 12.929 31.262 2.014 11.47 3.807 0 0.940
OBS: 57346.038 DES-g X3 7.0667 8.7924 30.829 2.240 12.31 3.526 0 0.930
