SURVEY: DES
SNID: 1290816
IAUC:       NULL                
FILTERS: griz
FAKE:         0
TYPE:         1
MASK_FLUXCOR_SNANA:    3
RA:            54.172512               # deg
DEC:         -27.840000               # deg
MWEBV: 0.010 # MW E(B-V)
MWEBV_ERR:    0.001                    # MW E(B-V)
PIXSIZE:     0.2700                    # arcSec
PEAKMJD:     56889.379
REDSHIFT_HELIO: 0.21890 +- 0.00100
REDSHIFT_CMB: 0.21853 +- 0.00100
VPEC: 75.359
VPEC_ERR: 250.000
  
HOSTGAL_OBJID:        22845
HOSTGAL_PHOTOZ:    0.2541 +-  0.0744   # (HELIO)
HOSTGAL_SPECZ:     0.2189 +- -9.0000   # (HELIO)
HOSTGAL_SNSEP:     1.3900              # arcSec
HOSTGAL_LOGMASS: 8.859 +- 0.009
HOSTGAL_MAG:            23.44    22.85    22.60    22.47    # griz
HOSTGAL_SB_FLUXCAL:      4.77     8.99    11.94    14.90    # griz
  
# Private variables
 
# ====================================== 
# TERSE LIGHT CURVE OUTPUT 
# 
#==============================
NOBS:  40
NVAR:  11
VARLIST: MJD BAND FIELD  FLUXCAL FLUXCALERR  ZPFLUX PSF SKYSIG GAIN PHOTFLAG PHOTPROB 
OBS: 56887.390 DES-g C1 394.20 7.0797 30.827 2.410 11.41 3.880 0 1.090
OBS: 56887.393 DES-r C1 424.67 7.7527 30.811 2.050 13.30 3.620 0 0.880
OBS: 56887.395 DES-i C1 349.55 7.7836 31.037 1.820 20.88 3.850 0 1.000
OBS: 56887.398 DES-z C1 232.89 9.0687 30.746 2.000 19.99 4.000 0 0.970
OBS: 56891.392 DES-g C1 407.06 6.0583 30.802 2.580 7.16 3.830 0 1.050
OBS: 56891.394 DES-r C1 457.67 8.1958 30.809 2.270 12.04 3.640 0 1.030
OBS: 56891.396 DES-i C1 393.18 9.8292 31.029 2.160 24.18 3.780 0 0.990
OBS: 56891.399 DES-z C1 225.70 12.055 30.701 2.220 24.26 3.960 0 0.970
OBS: 56904.295 DES-g C1 224.40 5.6547 30.816 2.990 7.38 3.750 0 1.050
OBS: 56904.298 DES-r C1 338.80 8.1900 30.823 2.760 10.31 3.590 0 1.010
OBS: 56904.300 DES-i C1 287.78 9.6094 31.049 2.630 18.44 3.760 0 0.980
OBS: 56904.302 DES-z C1 133.85 10.102 30.667 2.363 18.22 4.014 0 1.020
OBS: 56912.344 DES-g C1 124.92 11.861 30.810 2.030 24.61 3.930 0 0.950
OBS: 56912.346 DES-r C1 223.52 9.5264 30.806 1.790 23.54 3.680 0 0.980
OBS: 56912.348 DES-i C1 205.06 9.3644 31.058 1.790 29.41 3.810 0 0.920
OBS: 56912.350 DES-z C1 104.72 9.4011 30.763 1.834 24.32 3.950 0 0.970
OBS: 56920.305 DES-g C1 64.023 3.6064 30.805 2.260 7.13 3.740 0 0.900
OBS: 56920.307 DES-r C1 177.66 5.9536 30.809 2.020 10.45 3.610 0 0.880
OBS: 56920.309 DES-i C1 190.46 6.4775 31.037 1.810 16.93 3.760 0 0.930
OBS: 56920.312 DES-z C1 129.13 6.3367 30.725 1.695 15.50 4.050 0 0.930
OBS: 56927.235 DES-g C1 42.286 3.8582 30.779 2.350 7.52 3.840 0 0.870
OBS: 56927.237 DES-r C1 154.78 6.7821 30.791 2.130 11.33 3.650 0 0.900
OBS: 56927.239 DES-i C1 188.49 8.6021 31.024 2.130 20.48 3.770 0 0.960
OBS: 56927.242 DES-z C1 141.58 8.8164 30.703 1.985 19.75 4.025 0 1.000
OBS: 56943.230 DES-g C1 11.188 9.1786 30.812 2.270 17.40 3.920 0 0.930
OBS: 56943.232 DES-r C1 82.732 7.7758 30.815 2.000 16.68 3.660 0 0.990
OBS: 56943.234 DES-i C1 82.565 7.0332 31.041 1.810 20.36 3.780 0 0.890
OBS: 56943.237 DES-z C1 85.109 6.1622 30.735 1.673 16.15 4.015 0 0.930
OBS: 56949.323 DES-g C1 19.040 2.9884 30.789 1.870 7.42 3.830 0 1.060
OBS: 56949.326 DES-r C1 57.371 5.5347 30.807 1.730 12.72 3.680 0 1.030
OBS: 56949.328 DES-i C1 74.274 6.3174 31.030 1.600 20.04 3.780 0 1.090
OBS: 56949.330 DES-z C1 74.129 6.9525 30.711 1.573 18.42 4.042 0 0.960
OBS: 56956.338 DES-g C1 12.802 6.3221 30.290 2.320 8.84 3.890 0 0.960
OBS: 56956.340 DES-r C1 58.459 9.4745 30.446 2.100 13.87 3.670 0 1.020
OBS: 56956.342 DES-i C1 71.382 10.906 30.785 1.940 25.06 3.790 0 1.030
OBS: 56956.345 DES-z C1 33.634 10.702 30.585 1.880 23.37 3.990 0 0.950
OBS: 56960.271 DES-g C1 13.630 5.0302 30.620 2.810 7.50 3.860 0 0.980
OBS: 56960.273 DES-r C1 53.060 8.0008 30.690 2.560 11.88 3.620 0 1.050
OBS: 56960.276 DES-i C1 53.811 11.593 30.710 2.340 20.90 3.830 0 0.970
OBS: 56960.278 DES-z C1 37.378 12.706 30.465 2.415 19.75 4.042 0 0.950
END: 
