SURVEY: DES
SNID: 1310395
IAUC:       NULL                
FILTERS: griz
FAKE:         0
TYPE:         1
MASK_FLUXCOR_SNANA:    3
RA:            36.534325               # deg
DEC:          -6.759992               # deg
MWEBV: 0.030 # MW E(B-V)
MWEBV_ERR:    0.001                    # MW E(B-V)
PIXSIZE:     0.2700                    # arcSec
PEAKMJD:     56979.285
REDSHIFT_HELIO: 0.29000 +- 0.01000
REDSHIFT_CMB: 0.28921 +- 0.00997
VPEC: 67.597
VPEC_ERR: 250.000
  
HOSTGAL_OBJID:         -888
HOSTGAL_PHOTOZ:   -9.0000 +- -9.0000   # (HELIO)
HOSTGAL_SPECZ:    -9.0000 +- -9.0000   # (HELIO)
HOSTGAL_SNSEP:    -9.0000              # arcSec
HOSTGAL_LOGMASS: 2.000 +- 2.000
HOSTGAL_MAG:           888.00   888.00   888.00   888.00    # griz
HOSTGAL_SB_FLUXCAL:      0.16     0.52     0.88     0.23    # griz
  
# Private variables
 
# ====================================== 
# TERSE LIGHT CURVE OUTPUT 
# 
#==============================
NOBS:  70
NVAR:  11
VARLIST: MJD BAND FIELD  FLUXCAL FLUXCALERR  ZPFLUX PSF SKYSIG GAIN PHOTFLAG PHOTPROB 
OBS: 56956.203 DES-g X2 0.43000E-01 4.8827 30.608 2.180 8.70 4.110 0 0.950
OBS: 56956.206 DES-r X2 1.5233 6.5038 30.644 1.910 12.94 3.850 0 1.050
OBS: 56956.208 DES-i X2 7.4231 8.3361 30.841 1.790 23.00 3.960 0 0.930
OBS: 56956.211 DES-z X2 -6.4760 7.8362 30.571 1.761 21.28 4.233 0 0.900
OBS: 56960.226 DES-g X2 8.3440 5.6385 30.751 3.110 7.90 4.110 0 0.920
OBS: 56960.228 DES-r X2 10.741 8.5488 30.774 3.130 12.35 3.820 0 0.910
OBS: 56960.231 DES-i X2 10.287 8.6895 31.022 2.650 21.03 3.960 0 0.890
OBS: 56960.233 DES-z X2 -0.31600 11.489 30.686 2.867 20.49 4.210 0 0.910
OBS: 56973.073 DES-g X2 119.40 4.8428 30.722 2.100 7.79 4.120 0 1.000
OBS: 56973.075 DES-r X2 141.11 6.1851 30.763 2.040 11.78 3.780 0 0.800
OBS: 56973.077 DES-i X2 144.50 7.0340 31.015 1.880 21.73 3.930 0 0.860
OBS: 56973.078 DES-z X2 137.74 11.079 30.699 2.000 29.41 4.210 65536 1.010
OBS: 56980.066 DES-g X2 139.76 4.7771 30.718 1.910 7.87 4.090 0 0.990
OBS: 56980.068 DES-r X2 190.96 6.5580 30.755 1.810 12.74 3.850 0 0.820
OBS: 56980.070 DES-i X2 208.18 9.0037 31.006 1.950 26.82 3.910 0 1.020
OBS: 56980.072 DES-z X2 137.16 8.6860 30.655 1.732 25.05 4.224 0 1.010
OBS: 56987.071 DES-g X2 97.564 4.8450 30.760 2.290 8.20 4.080 0 1.030
OBS: 56987.073 DES-r X2 192.81 6.8161 30.789 2.150 11.96 3.820 0 0.820
OBS: 56987.075 DES-i X2 186.72 7.4491 31.038 1.900 22.53 3.950 0 0.940
OBS: 56987.077 DES-z X2 125.85 8.0963 30.722 1.915 21.47 4.215 0 0.870
OBS: 56990.071 DES-g X2 29.039 29.549 29.818 2.550 20.19 4.310 0 0.980
OBS: 56990.074 DES-r X2 184.42 31.877 29.746 2.300 28.54 3.960 0 1.080
OBS: 56990.080 DES-z X2 109.57 21.230 30.211 1.900 34.30 4.240 32768 0.940
OBS: 56991.125 DES-r X2 159.22 16.081 30.798 4.550 17.38 3.870 0 0.910
OBS: 56991.127 DES-i X2 148.84 20.590 31.040 4.330 26.84 3.890 0 0.850
OBS: 56991.130 DES-z X2 106.82 23.999 30.693 4.191 23.77 4.180 0 0.930
OBS: 56992.061 DES-g X2 54.505 13.593 30.753 2.570 21.15 4.290 0 0.960
OBS: 56992.064 DES-r X2 142.03 10.160 30.786 2.310 20.89 3.950 0 0.850
OBS: 56992.066 DES-i X2 161.68 9.6722 31.051 2.170 28.52 3.990 0 0.900
