SURVEY: FOUNDATION
SNTYPE: 1
SNID: PS15coh
RA: 33.9934946
DECL: 12.2371553
MWEBV: 0.1184 +- 0.0059
FILTERS: griz
REDSHIFT_HELIO: 0.0188370 +- 0.0000700
REDSHIFT_FINAL: 0.0179715 +- 0.0000700
SEARCH_PEAKMJD: 57332.30526
HOSTGAL_LOGMASS: 8.630 +- 0.002
VPEC: 179.897
VPEC_ERR: 250.000
PIXSIZE: 0.25  # arcsec

###########################
NOBS: 36
NVAR: 8
VARLIST:      MJD    FLT   FIELD      FLUXCAL     FLUXCALERR       MAG    MAGERR   PSF
OBS:  57327.47491      g    NULL    59483.374        893.448    15.564     0.016  1.61
OBS:  57332.30485      g    NULL    57808.678        863.310    15.595     0.016  2.32
OBS:  57344.38261      g    NULL    30849.776        486.881    16.277     0.017  1.97
OBS:  57354.30777      g    NULL    15812.428        418.324    17.003     0.029  2.02
OBS:  57359.25771      g    NULL    11982.469        220.126    17.304     0.020  1.96
OBS:  57366.25480      g    NULL     7496.234        210.975    17.813     0.030  2.98
OBS:  57368.44470      g    NULL     6606.298        189.047    17.950     0.031  2.90
OBS:  57327.47530      r    NULL    55212.557        804.173    15.645     0.016  1.63
OBS:  57332.30526      r    NULL    61670.322        896.549    15.525     0.016  1.90
OBS:  57344.38299      r    NULL    34245.624        518.662    16.163     0.016  1.94
OBS:  57354.30816      r    NULL    27559.076        502.889    16.399     0.020  1.72
OBS:  57359.25812      r    NULL    27120.115        416.972    16.417     0.017  1.95
OBS:  57366.25520      r    NULL    19317.740        327.561    16.785     0.018  2.76
OBS:  57368.44513      r    NULL    17308.853        302.195    16.904     0.019  2.85
OBS:  57317.35719      r    NULL    22211.278        330.081    16.634     0.016  1.70
OBS:  57317.36944      r    NULL    22350.702        334.106    16.627     0.016  1.85
OBS:  57317.38169      r    NULL    22219.790        328.836    16.633     0.016  1.73
OBS:  57317.39418      r    NULL    22432.882        333.498    16.623     0.016  1.83
OBS:  57344.29425      r    NULL    35076.493        498.557    16.137     0.015  1.61
OBS:  57344.30457      r    NULL    34928.893        497.970    16.142     0.015  1.57
OBS:  57344.31489      r    NULL    34207.338        507.731    16.165     0.016  1.68
OBS:  57344.32528      r    NULL    34782.668        495.218    16.147     0.015  1.65
OBS:  57327.47567      i    NULL    36730.159        551.596    16.087     0.016  1.64
OBS:  57332.30560      i    NULL    34357.425        537.252    16.160     0.017  2.17
OBS:  57344.38336      i    NULL    18075.627        304.619    16.857     0.018  1.63
OBS:  57354.30853      i    NULL    20685.850        435.874    16.711     0.023  1.69
OBS:  57359.25847      i    NULL    22965.866        372.243    16.597     0.018  1.86
OBS:  57366.25556      i    NULL    18229.987        319.813    16.848     0.019  2.25
OBS:  57368.44548      i    NULL    16745.942        297.011    16.940     0.019  2.40
OBS:  57344.38373      z    NULL    23811.079        408.939    16.558     0.019  1.55
OBS:  57354.30889      z    NULL    24871.424        558.762    16.511     0.024  1.66
OBS:  57359.25884      z    NULL    24104.809        421.226    16.545     0.019  1.85
OBS:  57366.25592      z    NULL    19619.061        568.830    16.768     0.031  4.81
OBS:  57368.44583      z    NULL    17142.872        349.634    16.915     0.022  2.34
OBS:  57304.64240      z    NULL       25.189        129.978    23.997     5.573  1.87
OBS:  57387.21059      z    NULL     6915.462        148.625    17.900     0.023  1.49
END:
