SURVEY: Hicken2009_LC
SNID: sn2005kc
IAUC: UNKNOWN
RA: 0.0
DECL: 0.0
PHOTOMETRY_VERSION: Hicken2009_LC
MWEBV: 0.132 MW E(B-V)
REDSHIFT_HELIO: 0.01512 +- 0.001    (HELIO)
REDSHIFT_Status: warning: redshift err fudged
SEARCH_PEAKMJD: 53697.911
FILTERS: UBVRIfhjklabcde

NOBS: 0
NVAR: 5
VARLIST:  MJD   FLT       FIELD    FLUXCAL   FLUXCALERR

OBS: 53692.104 h  NULL    27314.9153 503.1407
OBS: 53697.117 h  NULL    34641.7529 638.1011
OBS: 53699.076 h  NULL    35579.5019 622.6057
OBS: 53707.179 h  NULL    21359.9319 413.1224
OBS: 53714.137 h  NULL    9306.7886 214.2888
OBS: 53724.131 h  NULL    4520.6394 145.7228
OBS: 53729.099 h  NULL    3081.7674 113.5323
OBS: 53731.120 h  NULL    2346.3882 211.7803
OBS: 53692.096 f  NULL    20248.8331 969.7930
OBS: 53692.100 f  NULL    27899.7300 1259.1334
OBS: 53696.153 f  NULL    34897.9567 1574.9681
OBS: 53696.156 f  NULL    28734.2589 1296.7963
OBS: 53699.079 f  NULL    30874.5048 1393.3870
OBS: 53699.083 f  NULL    31564.5789 1395.4585
OBS: 53707.182 f  NULL    14256.0759 682.7772
OBS: 53707.186 f  NULL    13893.1268 678.1903
OBS: 53729.102 f  NULL    1475.0271 202.4240
OBS: 53729.105 f  NULL    1218.9896 198.7234
OBS: 53689.104 j  NULL    24865.6518 458.0253
OBS: 53692.094 j  NULL    37256.3112 617.6351
OBS: 53696.150 j  NULL    46687.4186 687.9858
OBS: 53697.109 j  NULL    44463.1125 859.9611
OBS: 53699.070 j  NULL    49750.7753 687.3070
OBS: 53707.174 j  NULL    39994.4617 663.0282
OBS: 53713.096 j  NULL    23420.6990 560.8321
OBS: 53713.122 j  NULL    23878.1052 615.7686
OBS: 53714.131 j  NULL    25258.0525 465.2533
OBS: 53724.126 j  NULL    15761.5834 290.3284
OBS: 53729.093 j  NULL    11189.2207 206.1055
OBS: 53731.114 j  NULL    10794.4339 367.8419
OBS: 53752.089 j  NULL    3290.0300 206.0480
OBS: 53689.110 l  NULL    28470.8228 576.8758
OBS: 53692.092 l  NULL    38868.7009 966.5480
OBS: 53696.149 l  NULL    42383.8132 858.7808
OBS: 53697.114 l  NULL    40068.2173 811.8622
OBS: 53699.074 l  NULL    37739.8375 660.4094
OBS: 53707.178 l  NULL    26061.5370 552.0615
OBS: 53713.100 l  NULL    20739.5829 534.8324
OBS: 53713.126 l  NULL    20081.6792 573.3520
OBS: 53714.135 l  NULL    22325.4396 452.3581
OBS: 53724.130 l  NULL    24774.2221 524.7923
OBS: 53729.097 l  NULL    19678.8645 434.9816
OBS: 53731.118 l  NULL    18569.4917 684.1001
OBS: 53689.107 k  NULL    29895.1015 523.1344
OBS: 53692.090 k  NULL    43371.0591 758.9502
OBS: 53696.143 k  NULL    52771.5716 972.0524
OBS: 53696.147 k  NULL    52335.9401 964.0280
OBS: 53697.112 k  NULL    51238.9274 1038.2031
OBS: 53699.073 k  NULL    53505.6975 936.2962
OBS: 53707.176 k  NULL    40813.1418 751.7781
OBS: 53713.099 k  NULL    26693.1624 860.4541
OBS: 53714.133 k  NULL    29675.6358 573.9565
OBS: 53729.095 k  NULL    17250.4342 317.7530
OBS: 53731.116 k  NULL    13982.9896 798.4567
OBS:      53687.0     t      md      6391.46    178.961    17.9860    0.0280000
OBS:      53689.1     t      md      11619.8    267.256    17.3370    0.0230000
OBS:      53694.1     t      md      19897.6    218.873    16.7530    0.0110000
OBS:      53695.1     t      md      19806.2    336.705    16.7580    0.0170000
OBS:      53698.0     t      md      19319.7    309.115    16.7850    0.0160000
OBS:      53699.0     t      md      18113.4    289.815    16.8550    0.0160000
OBS:      53702.0     t      md      14047.5    252.855    17.1310    0.0180000
OBS:      53712.0     t      md      4257.94    144.770    18.4270    0.0340000
OBS:      53716.0     t      md      2134.03    196.331    19.1770    0.0920000
OBS:      53720.0     t      md      1403.46    196.484    19.6320    0.140000
OBS:      53687.0     u      md      12405.1    198.481    17.2660    0.0160000
OBS:      53689.1     u      md      20286.2    263.720    16.7320    0.0130000
OBS:      53690.0     u      md      23615.7    283.388    16.5670    0.0120000
OBS:      53694.1     u      md      34801.7    313.215    16.1460    0.00900000
OBS:      53695.1     u      md      36745.2    330.707    16.0870    0.00900000
OBS:      53698.0     u      md      38406.1    307.249    16.0390    0.00800000
OBS:      53699.0     u      md      37705.1    377.051    16.0590    0.0100000
OBS:      53702.0     u      md      33419.5    300.775    16.1900    0.00900000
OBS:      53706.0     u      md      25188.4    251.884    16.4970    0.0100000
OBS:      53712.0     u      md      13464.8    175.042    17.1770    0.0130000
OBS:      53716.0     u      md      8386.87    167.737    17.6910    0.0200000
OBS:      53720.0     u      md      5556.48    200.033    18.1380    0.0360000
OBS:      53728.0     u      md      3179.80    111.293    18.7440    0.0350000
OBS:     53687.0     v     md     15674.7     188.097     17.0120     0.0120000
OBS:     53689.1     v     md     25072.6     250.726     16.5020     0.0100000
OBS:     53690.0     v     md     28946.8     231.574     16.3460     0.00800000
OBS:     53694.1     v     md     43974.4     307.821     15.8920     0.00700000
OBS:     53695.1     v     md     45582.7     410.244     15.8530     0.00900000
OBS:     53698.0     v     md     49340.1     296.041     15.7670     0.00600000
OBS:     53699.0     v     md     49934.4     349.541     15.7540     0.00700000
OBS:     53702.0     v     md     47599.3     285.596     15.8060     0.00600000
OBS:     53706.0     v     md     42150.3     252.902     15.9380     0.00600000
OBS:     53712.0     v     md     29187.7     291.877     16.3370     0.0100000
OBS:     53716.0     v     md     22407.8     224.078     16.6240     0.0100000
OBS:     53720.0     w     md     18230.6     200.536     16.8480     0.0110000
OBS:     53728.0     w     md     11449.8     160.298     17.3530     0.0140000
OBS:      53687.0     y      md      14561.3    131.052    17.0920    0.00900000
OBS:      53689.1     y      md      23163.3    231.633    16.5880    0.0100000
OBS:      53690.0     y      md      27189.4    163.137    16.4140    0.00600000
OBS:      53694.1     y      md      40179.1    321.433    15.9900    0.00800000
OBS:      53695.1     y      md      42072.7    336.581    15.9400    0.00800000
OBS:      53698.0     y      md      44957.3    224.786    15.8680    0.00500000
OBS:      53699.0     y      md      44340.4    354.724    15.8830    0.00800000
OBS:      53702.0     y      md      40963.8    204.819    15.9690    0.00500000
OBS:      53706.0     y      md      33481.1    267.849    16.1880    0.00800000
OBS:      53712.0     y      md      20473.9    184.265    16.7220    0.00900000
OBS:      53716.0     y      md      13702.5    137.025    17.1580    0.0100000
OBS:      53720.0     y      md      9567.53    124.378    17.5480    0.0130000
OBS:      53728.0     y      md      5138.07    82.2092    18.2230    0.0160000
OBS:      53687.0     z      md      19195.5    191.955    16.7920    0.0100000
