SURVEY: FOUNDATION
SNTYPE: 1
SNID: ASASSN-15lg
RA: 198.8867207
DECL: 3.5006516
MWEBV: 0.0265 +- 0.0013
FILTERS: griz
REDSHIFT_HELIO: 0.0201506 +- 0.0000092
REDSHIFT_FINAL: 0.0211930 +- 0.0000092
SEARCH_PEAKMJD: 57202.27211
HOSTGAL_LOGMASS: 9.836 +- 0.013
VPEC: -298.271
VPEC_ERR: 250.000
PIXSIZE: 0.25  # arcsec

###########################
NOBS: 23
NVAR: 8
VARLIST:      MJD    FLT   FIELD      FLUXCAL     FLUXCALERR       MAG    MAGERR   PSF
OBS:  57202.27211      g    NULL    44513.811        667.995    15.879     0.016  1.70
OBS:  57206.27347      g    NULL    30993.209        501.243    16.272     0.018  2.09
OBS:  57212.26936      g    NULL    19376.096        333.052    16.782     0.019  1.83
OBS:  57221.26894      g    NULL     8069.499        234.131    17.733     0.031  4.01
OBS:  57230.26397      g    NULL     5297.944        224.730    18.190     0.046  3.06
OBS:  57192.27423      r    NULL    39427.860        593.728    16.010     0.016  1.33
OBS:  57202.27250      r    NULL    43660.512        646.390    15.900     0.016  1.61
OBS:  57206.27383      r    NULL    31316.842        487.586    16.261     0.017  1.92
OBS:  57212.26971      r    NULL    24001.404        374.031    16.549     0.017  1.47
OBS:  57221.26936      r    NULL    19137.665        355.629    16.795     0.020  3.63
OBS:  57230.26439      r    NULL    10352.452        254.406    17.462     0.027  2.45
OBS:  57192.27461      i    NULL    30173.118        472.330    16.301     0.017  1.33
OBS:  57202.27285      i    NULL    24002.822        380.545    16.549     0.017  1.22
OBS:  57206.27423      i    NULL    14031.808        256.120    17.132     0.020  1.69
OBS:  57212.27000      i    NULL    13748.705        258.264    17.154     0.020  1.59
OBS:  57221.26970      i    NULL    16697.023        345.303    16.943     0.022  3.26
OBS:  57230.26497      i    NULL     8814.706        226.775    17.637     0.028  2.13
OBS:  57192.27500      z    NULL    26852.754        455.795    16.428     0.018  1.21
OBS:  57202.27321      z    NULL    22600.491        397.809    16.615     0.019  1.33
OBS:  57206.27459      z    NULL    16493.847        313.337    16.957     0.021  1.49
OBS:  57212.27042      z    NULL    17663.080        350.148    16.882     0.021  1.49
OBS:  57221.27005      z    NULL    16764.466        427.898    16.939     0.028  3.70
OBS:  57230.26517      z    NULL     9018.748        309.515    17.612     0.037  2.17
END:
