SURVEY:   PS1_LOWZ_COMBINED(CSP)
PHOTOMETRY_VERSION:  PS1_LOWZ_COMBINED(CSP)DR2
SNTYPE: 1
SNID:  2006eq
IAUC:  2006eq
IAUC:    UNKNOWN
RA:   322.155  deg
DECL:    1.22811  deg
FILTERS:     abcdefghijklmnopqrstuvwxyzABCDEFGHIJK  # uBomngri -> tuvwxyzA
REDSHIFT_HELIO: 0.0494525302673 +- 0.000 (Hel)
REDSHIFT_CMB: 0.0483443513513 +- 0.000 (CMB)
REDSHIFT_FINAL: 0.0483443513513 +- 0.000 (CMB)
MWEBV:    0.0480000  MW E(B-V)
HOSTGAL_LOGMASS: 10.6340   +- 0.5 #zpeg crapped out on this
SEARCH_PEAKMJD: 53974.441
NOBS: 88
NVAR:   6
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR
SPEC:   3817.06   3819.16 3.80986e-01 6.00085e-02 1
SPEC:   3819.16   3821.26 3.71198e-01 5.98131e-02 1
SPEC:   3821.26   3823.36 2.78213e-01 5.82127e-02 1
SPEC:   3823.36   3825.46 2.10659e-01 5.70892e-02 1
SPEC:   3825.46   3827.56 2.43627e-01 5.66957e-02 1
SPEC:   3827.56   3829.66 1.67998e-01 5.67779e-02 1
SPEC:   3829.66   3831.76 2.68359e-01 5.74839e-02 1
SPEC:   3831.76   3833.86 3.75234e-01 5.73114e-02 1
SPEC:   3833.86   3835.96 4.82089e-01 5.77793e-02 1
SPEC:   3835.96   3838.05 4.42998e-01 5.66441e-02 1
SPEC:   3838.05   3840.15 3.44322e-01 5.65165e-02 1
SPEC:   3840.15   3842.25 2.98363e-01 5.67963e-02 1
SPEC:   3842.25   3844.35 2.25931e-01 5.72590e-02 1
SPEC:   3844.35   3846.45 3.34675e-01 5.83605e-02 1
SPEC:   3846.45   3848.55 3.01463e-01 5.74047e-02 1
SPEC:   3848.55   3850.65 1.98176e-01 5.65128e-02 1
SPEC:   3850.65   3852.75 3.15398e-01 5.68579e-02 1
SPEC:   3852.75   3854.85 3.75986e-01 5.63824e-02 1
SPEC:   3854.85   3856.95 2.42125e-01 5.43664e-02 1
SPEC:   3856.95   3859.04 2.75526e-01 5.32826e-02 1
SPEC:   3859.04   3861.14 3.55882e-01 5.44614e-02 1
SPEC:   3861.14   3863.24 2.07887e-01 5.40850e-02 1
SPEC:   3863.24   3865.34 2.73035e-01 5.49519e-02 1
SPEC:   3865.34   3867.44 2.71154e-01 5.43539e-02 1
SPEC:   3867.44   3869.54 1.85349e-01 5.22756e-02 1
SPEC:   3869.54   3871.64 2.45176e-01 5.25819e-02 1
SPEC:   3871.64   3873.74 1.65295e-01 5.20340e-02 1
SPEC:   3873.74   3875.84 2.20833e-01 5.20886e-02 1
SPEC:   3875.84   3877.94 3.65153e-01 5.31754e-02 1
SPEC:   3877.94   3880.03 2.53872e-01 5.12790e-02 1
SPEC:   3880.03   3882.13 2.78390e-01 5.11167e-02 1
SPEC:   3882.13   3884.23 3.46210e-01 5.19093e-02 1
SPEC:   3884.23   3886.33 3.22088e-01 5.15043e-02 1
SPEC:   3886.33   3888.43 2.63265e-01 5.09540e-02 1
SPEC:   3888.43   3890.53 2.35928e-01 5.06702e-02 1
SPEC:   3890.53   3892.63 2.36626e-01 5.16973e-02 1
SPEC:   3892.63   3894.73 1.42103e-01 5.14342e-02 1
SPEC:   3894.73   3896.83 1.92913e-01 5.15704e-02 1
SPEC:   3896.83   3898.93 2.74831e-01 5.23269e-02 1
SPEC:   3898.93   3901.02 1.68716e-01 5.11733e-02 1
SPEC:   3901.02   3903.12 2.89433e-01 5.21838e-02 1
SPEC:   3903.12   3905.22 1.67929e-01 5.12909e-02 1
SPEC:   3905.22   3907.32 1.91728e-01 5.19401e-02 1
SPEC:   3907.32   3909.42 3.53633e-01 5.37432e-02 1
SPEC:   3909.42   3911.52 2.79544e-01 5.41790e-02 1
SPEC:   3911.52   3913.62 1.00936e-01 5.24073e-02 1
SPEC:   3913.62   3915.72 3.06617e-01 5.33966e-02 1
SPEC:   3915.72   3917.82 2.58693e-01 5.10600e-02 1
SPEC:   3917.82   3919.92 2.29481e-01 4.98446e-02 1
SPEC:   3919.92   3922.02 3.36187e-01 4.97282e-02 1
SPEC:   3922.02   3924.11 3.97834e-01 4.95014e-02 1
SPEC:   3924.11   3926.21 3.51610e-01 4.84508e-02 1
SPEC:   3926.21   3928.31 1.91990e-01 4.50748e-02 1
SPEC:   3928.31   3930.41 2.14015e-01 4.33654e-02 1
SPEC:   3930.41   3932.51 2.16455e-01 4.22193e-02 1
SPEC:   3932.51   3934.61 1.42771e-01 4.11436e-02 1
SPEC:   3934.61   3936.71 2.13263e-01 4.22036e-02 1
SPEC:   3936.71   3938.81 2.92411e-01 4.43129e-02 1
SPEC:   3938.81   3940.91 2.49172e-01 4.57712e-02 1
SPEC:   3940.91   3943.01 1.03947e-01 4.53259e-02 1
SPEC:   3943.01   3945.10 2.24618e-01 4.74639e-02 1
SPEC:   3945.10   3947.20 2.97473e-01 4.75633e-02 1
SPEC:   3947.20   3949.30 2.56257e-01 4.81843e-02 1
SPEC:   3949.30   3951.40 2.39721e-01 4.77375e-02 1
SPEC:   3951.40   3953.50 3.55496e-01 4.88243e-02 1
SPEC:   3953.50   3955.60 2.36780e-01 4.74280e-02 1
SPEC:   3955.60   3957.70 2.04736e-01 4.68612e-02 1
SPEC:   3957.70   3959.80 1.84592e-01 4.55851e-02 1
SPEC:   3959.80   3961.90 2.85724e-01 4.51039e-02 1
SPEC:   3961.90   3964.00 1.79349e-01 4.25486e-02 1
SPEC:   3964.00   3966.09 2.21468e-01 4.08492e-02 1
SPEC:   3966.09   3968.19 2.68882e-01 3.98852e-02 1
SPEC:   3968.19   3970.29 2.97037e-01 4.05561e-02 1
SPEC:   3970.29   3972.39 2.86109e-01 4.14910e-02 1
SPEC:   3972.39   3974.49 2.43341e-01 4.25859e-02 1
SPEC:   3974.49   3976.59 2.65492e-01 4.48406e-02 1
SPEC:   3976.59   3978.69 2.97976e-01 4.59379e-02 1
SPEC:   3978.69   3980.79 2.51611e-01 4.68194e-02 1
SPEC:   3980.79   3982.89 2.20467e-01 4.65888e-02 1
SPEC:   3982.89   3984.99 3.47684e-01 4.74281e-02 1
SPEC:   3984.99   3987.08 2.26439e-01 4.61595e-02 1
SPEC:   3987.08   3989.18 2.27953e-01 4.65187e-02 1
SPEC:   3989.18   3991.28 2.59727e-01 4.71047e-02 1
SPEC:   3991.28   3993.38 2.31818e-01 4.66837e-02 1
SPEC:   3993.38   3995.48 3.16301e-01 4.69052e-02 1
SPEC:   3995.48   3997.58 4.18202e-01 4.79534e-02 1
SPEC:   3997.58   3999.68 3.78284e-01 4.77331e-02 1
SPEC:   3999.68   4001.78 2.26379e-01 4.68287e-02 1
SPEC:   4001.78   4003.88 2.51173e-01 4.61671e-02 1
SPEC:   4003.88   4005.98 3.51351e-01 4.70383e-02 1
SPEC:   4005.98   4008.07 2.63477e-01 4.62149e-02 1
SPEC:   4008.07   4010.17 2.16504e-01 4.62452e-02 1
SPEC:   4010.17   4012.27 3.35808e-01 4.75106e-02 1
SPEC:   4012.27   4014.37 3.19133e-01 4.72034e-02 1
SPEC:   4014.37   4016.47 2.51290e-01 4.68962e-02 1
SPEC:   4016.47   4018.57 3.42197e-01 4.73775e-02 1
SPEC:   4018.57   4020.67 2.48963e-01 4.63961e-02 1
SPEC:   4020.67   4022.77 2.14971e-01 4.65274e-02 1
SPEC:   4022.77   4024.87 3.88094e-01 4.70537e-02 1
SPEC:   4024.87   4026.97 4.08533e-01 4.70793e-02 1
SPEC:   4026.97   4029.07 4.33868e-01 4.65983e-02 1
SPEC:   4029.07   4031.16 4.45899e-01 4.59061e-02 1
SPEC:   4031.16   4033.26 4.53428e-01 4.54926e-02 1
SPEC:   4033.26   4035.36 4.86250e-01 4.61953e-02 1
SPEC:   4035.36   4037.46 4.63003e-01 4.64793e-02 1
SPEC:   4037.46   4039.56 4.67528e-01 4.68977e-02 1
SPEC:   4039.56   4041.66 4.42869e-01 4.67208e-02 1
SPEC:   4041.66   4043.76 4.29246e-01 4.67737e-02 1
SPEC:   4043.76   4045.86 3.38336e-01 4.71696e-02 1
SPEC:   4045.86   4047.96 3.20114e-01 4.81198e-02 1
SPEC:   4047.96   4050.06 4.37414e-01 4.79306e-02 1
SPEC:   4050.06   4052.15 4.63798e-01 4.63557e-02 1
SPEC:   4052.15   4054.25 4.92244e-01 4.49278e-02 1
SPEC:   4054.25   4056.35 5.10921e-01 4.49271e-02 1
SPEC:   4056.35   4058.45 5.30081e-01 4.48737e-02 1
SPEC:   4058.45   4060.55 6.30062e-01 4.54448e-02 1
SPEC:   4060.55   4062.65 5.54130e-01 4.40283e-02 1
SPEC:   4062.65   4064.75 6.20465e-01 4.45404e-02 1
SPEC:   4064.75   4066.85 5.74457e-01 4.46384e-02 1
SPEC:   4066.85   4068.95 6.02627e-01 4.47741e-02 1
SPEC:   4068.95   4071.05 6.17587e-01 4.49644e-02 1
SPEC:   4071.05   4073.14 4.81490e-01 4.41126e-02 1
SPEC:   4073.14   4075.24 5.31516e-01 4.42248e-02 1
SPEC:   4075.24   4077.34 5.89242e-01 4.41629e-02 1
SPEC:   4077.34   4079.44 5.86239e-01 4.45139e-02 1
SPEC:   4079.44   4081.54 5.98074e-01 4.46114e-02 1
SPEC:   4081.54   4083.64 6.31992e-01 4.49461e-02 1
SPEC:   4083.64   4085.74 6.02401e-01 4.46972e-02 1
SPEC:   4085.74   4087.84 5.72288e-01 4.44356e-02 1
SPEC:   4087.84   4089.94 6.99062e-01 4.52888e-02 1
SPEC:   4089.94   4092.04 7.23287e-01 4.47897e-02 1
SPEC:   4092.04   4094.13 6.58819e-01 4.39093e-02 1
SPEC:   4094.13   4096.23 6.40420e-01 4.33382e-02 1
SPEC:   4096.23   4098.33 6.59959e-01 4.28386e-02 1
SPEC:   4098.33   4100.43 6.48444e-01 4.16911e-02 1
SPEC:   4100.43   4102.53 7.37784e-01 4.19538e-02 1
SPEC:   4102.53   4104.63 7.11834e-01 4.21319e-02 1
SPEC:   4104.63   4106.73 6.87484e-01 4.25578e-02 1
SPEC:   4106.73   4108.83 6.54821e-01 4.26172e-02 1
SPEC:   4108.83   4110.93 7.04264e-01 4.33270e-02 1
SPEC:   4110.93   4113.03 7.01433e-01 4.38889e-02 1
SPEC:   4113.03   4115.12 6.83925e-01 4.36390e-02 1
SPEC:   4115.12   4117.22 5.97612e-01 4.29851e-02 1
SPEC:   4117.22   4119.32 6.67381e-01 4.31360e-02 1
SPEC:   4119.32   4121.42 6.39072e-01 4.27149e-02 1
SPEC:   4121.42   4123.52 6.33966e-01 4.28794e-02 1
SPEC:   4123.52   4125.62 6.38941e-01 4.28349e-02 1
SPEC:   4125.62   4127.72 5.83169e-01 4.22392e-02 1
SPEC:   4127.72   4129.82 6.11771e-01 4.18454e-02 1
SPEC:   4129.82   4131.92 6.72318e-01 4.23357e-02 1
SPEC:   4131.92   4134.02 6.14885e-01 4.16312e-02 1
SPEC:   4134.02   4136.11 6.44044e-01 4.20545e-02 1
SPEC:   4136.11   4138.21 6.80520e-01 4.29158e-02 1
SPEC:   4138.21   4140.31 6.13707e-01 4.24862e-02 1
SPEC:   4140.31   4142.41 5.42009e-01 4.14613e-02 1
SPEC:   4142.41   4144.51 5.43744e-01 4.07333e-02 1
SPEC:   4144.51   4146.61 6.01463e-01 4.11587e-02 1
