SURVEY: FOUNDATION
SNTYPE: 1
SNID: ASASSN-15go
RA: 92.8768856
DECL: -16.4841129
MWEBV: 0.1375 +- 0.0069
FILTERS: griz
REDSHIFT_HELIO: 0.0189230 +- 0.0001500
REDSHIFT_FINAL: 0.0192676 +- 0.0001500
SEARCH_PEAKMJD: 57124.25913
HOSTGAL_LOGMASS: 10.072 +- 0.027
VPEC: -140.463
VPEC_ERR: 250.000
PIXSIZE: 0.25  # arcsec

###########################
NOBS: 19
NVAR: 8
VARLIST:      MJD    FLT   FIELD      FLUXCAL     FLUXCALERR       MAG    MAGERR   PSF
OBS:  57124.25841      g    NULL    26007.102        393.089    16.462     0.016  3.64
OBS:  57130.24521      g    NULL    23525.867        391.540    16.571     0.018  3.26
OBS:  57136.24884      g    NULL    16067.874        820.259    16.985     0.055  3.44
OBS:  57137.25068      g    NULL    17011.608        316.845    16.923     0.020  2.39
OBS:  57316.58103      g    NULL      298.044        102.019    21.314     0.370  2.37
OBS:  57124.25913      r    NULL    34072.343        498.936    16.169     0.016  3.19
OBS:  57130.24570      r    NULL    31197.664        481.050    16.265     0.017  2.61
OBS:  57136.24935      r    NULL    20700.149        633.293    16.710     0.033  3.33
OBS:  57137.25118      r    NULL    20650.180        346.710    16.713     0.018  1.83
OBS:  57316.58145      r    NULL      101.891        117.208    22.480     1.242  2.42
OBS:  57124.25979      i    NULL    20822.008        323.745    16.704     0.017  2.78
OBS:  57130.24613      i    NULL    19513.199        339.947    16.774     0.019  2.62
OBS:  57136.24977      i    NULL     9835.206        491.512    17.518     0.054  3.01
OBS:  57137.25162      i    NULL    11767.890        242.526    17.323     0.022  1.46
OBS:  57316.58180      i    NULL      169.961        106.613    21.924     0.677  1.98
OBS:  57124.26046      z    NULL    24246.506        393.533    16.538     0.018  2.51
OBS:  57130.24656      z    NULL    21109.370        412.040    16.689     0.021  2.40
OBS:  57136.25021      z    NULL    19172.742       1141.193    16.793     0.064  2.85
OBS:  57137.25206      z    NULL    16072.332        329.418    16.985     0.022  1.41
END:
