SURVEY: FOUNDATION
SNTYPE: 1
SNID: SN2016ixf
RA: 159.9356806
DECL: 15.0346956
MWEBV: 0.0293 +- 0.0015
FILTERS: griz
REDSHIFT_HELIO: 0.0660200 +- 0.0001100
REDSHIFT_FINAL: 0.0671547 +- 0.0001100
SEARCH_PEAKMJD: 57744.54229
HOSTGAL_LOGMASS: 7.833 +- 0.018
VPEC: -18.675
VPEC_ERR: 250.000
PIXSIZE: 0.25  # arcsec

###########################
NOBS: 27
NVAR: 8
VARLIST:      MJD    FLT   FIELD      FLUXCAL     FLUXCALERR       MAG    MAGERR   PSF
OBS:  57744.54229      g    NULL     6025.027        147.918    18.050     0.027  1.97
OBS:  57756.51096      g    NULL     2953.574        103.586    18.824     0.038  2.11
OBS:  57765.54145      g    NULL     2153.450        244.523    19.167     0.123  2.27
OBS:  57773.60906      g    NULL     1070.828         96.443    19.926     0.097  2.15
OBS:  57784.46728      g    NULL      341.755         83.634    21.166     0.264  2.81
OBS:  57744.54270      r    NULL     5316.039        122.831    18.186     0.025  1.95
OBS:  57756.51136      r    NULL     3570.309         96.932    18.618     0.029  1.54
OBS:  57765.54184      r    NULL     2734.560        178.088    18.908     0.070  2.22
OBS:  57773.60946      r    NULL     1883.764         94.529    19.312     0.054  2.20
OBS:  57784.46766      r    NULL     1187.414         72.591    19.813     0.066  2.13
OBS:  57744.54306      i    NULL     3243.239        101.392    18.723     0.034  1.55
OBS:  57756.51172      i    NULL     1789.791         74.338    19.368     0.045  1.39
OBS:  57765.54221      i    NULL     1871.890        140.954    19.319     0.081  1.96
OBS:  57773.60982      i    NULL     1693.105         97.039    19.428     0.062  2.20
OBS:  57784.46803      i    NULL     1104.954         81.922    19.892     0.080  2.10
OBS:  57817.34590      i    NULL      292.545         42.682    21.335     0.158  1.75
OBS:  57817.35584      i    NULL      374.955         44.537    21.065     0.128  1.85
OBS:  57817.36581      i    NULL      349.715         42.736    21.141     0.132  1.87
OBS:  57817.37577      i    NULL      283.270         42.335    21.369     0.161  1.88
OBS:  57831.43989      i    NULL      185.776         54.414    21.828     0.316  2.40
OBS:  57831.45221      i    NULL      189.034         48.273    21.809     0.276  2.14
OBS:  57831.46448      i    NULL      299.406         57.537    21.309     0.208  2.44
OBS:  57744.54342      z    NULL     2752.494        128.306    18.901     0.050  1.55
OBS:  57756.51208      z    NULL     1416.100         93.886    19.622     0.072  1.34
OBS:  57765.54258      z    NULL     1489.889        185.582    19.567     0.135  2.19
OBS:  57773.61018      z    NULL     1429.668        147.578    19.612     0.111  2.24
OBS:  57784.46839      z    NULL     1073.921        113.989    19.923     0.115  2.06
END_PHOTOMETRY:

# =============================================
NSPECTRA: 1 


NVAR_SPEC: 5
VARNAMES_SPEC: LAMMIN LAMMAX  FLAM  FLAMERR DQ

SPECTRUM_ID: 1
SPECTRUM_MJD:  57743.00
SPEC:   3642.35   3647.85 2.56836e-16 2.56219e-17 1
SPEC:   3647.85   3653.35 3.12090e-16 2.56452e-17 1
SPEC:   3653.35   3658.85 3.44225e-16 2.56757e-17 1
SPEC:   3658.85   3664.35 2.85792e-16 2.57138e-17 1
SPEC:   3664.45   3669.95 3.51486e-16 2.57595e-17 1
SPEC:   3669.95   3675.45 3.64714e-16 2.58128e-17 1
SPEC:   3675.45   3680.95 3.72570e-16 2.58726e-17 1
SPEC:   3680.95   3686.45 3.88346e-16 2.59379e-17 1
SPEC:   3686.45   3691.95 3.77474e-16 2.60069e-17 1
SPEC:   3692.05   3697.55 3.87380e-16 2.60774e-17 1
SPEC:   3697.55   3703.05 3.68772e-16 2.61467e-17 1
SPEC:   3703.05   3708.55 3.40231e-16 2.62119e-17 1
SPEC:   3708.55   3714.05 3.85585e-16 2.62699e-17 1
SPEC:   3714.05   3719.55 4.12710e-16 2.63173e-17 1
SPEC:   3719.55   3725.05 4.17403e-16 2.63508e-17 1
SPEC:   3725.05   3730.55 4.64960e-16 2.63676e-17 1
SPEC:   3730.65   3736.15 4.20409e-16 2.63650e-17 1
SPEC:   3736.15   3741.65 4.46431e-16 2.63410e-17 1
SPEC:   3741.65   3747.15 3.88793e-16 2.62943e-17 1
SPEC:   3747.15   3752.65 4.16592e-16 2.62242e-17 1
SPEC:   3752.65   3758.15 4.52052e-16 2.61311e-17 1
SPEC:   3758.25   3763.75 4.98317e-16 2.60158e-17 1
SPEC:   3763.75   3769.25 4.44346e-16 2.58804e-17 1
SPEC:   3769.25   3774.75 4.97401e-16 2.57270e-17 1
SPEC:   3774.75   3780.25 5.37732e-16 2.55587e-17 1
SPEC:   3780.25   3785.75 4.90777e-16 2.53787e-17 1
SPEC:   3785.85   3791.35 5.10395e-16 2.51901e-17 1
SPEC:   3791.35   3796.85 4.92325e-16 2.49961e-17 1
SPEC:   3796.85   3802.35 5.03891e-16 2.47995e-17 1
SPEC:   3802.35   3807.85 4.87456e-16 2.46026e-17 1
SPEC:   3807.85   3813.35 5.17769e-16 2.44070e-17 1
SPEC:   3813.35   3818.85 5.17139e-16 2.42138e-17 1
SPEC:   3818.95   3824.45 4.80178e-16 2.40232e-17 1
SPEC:   3824.45   3829.95 4.68667e-16 2.38347e-17 1
SPEC:   3829.95   3835.45 4.84823e-16 2.36470e-17 1
SPEC:   3835.45   3840.95 4.99317e-16 2.34585e-17 1
SPEC:   3840.95   3846.45 4.77410e-16 2.32672e-17 1
SPEC:   3846.45   3851.95 4.33882e-16 2.30705e-17 1
SPEC:   3852.05   3857.55 5.02442e-16 2.28663e-17 1
SPEC:   3857.55   3863.05 4.71513e-16 2.26522e-17 1
