SURVEY:     DES                                     
SNID:       1302648             
IAUC:       NULL                
FILTERS:    griz
FAKE:         0
TYPE:         1
MASK_FLUXCOR_SNANA:    3
RA:            10.002610               # deg
DECL:         -44.054123               # deg
MWEBV:        0.006                    # MW E(B-V)
MWEBV_ERR:    0.000                    # MW E(B-V)
PIXSIZE:     0.2700                    # arcSec
PEAKMJD:     56947.004
REDSHIFT_FINAL:   0.2319 +-  0.0010    # (CMB)
REDSHIFT_HELIO:   0.2328 +-  0.0010    # (HELIO)
  
HOSTGAL_OBJID:        30753
HOSTGAL_PHOTOZ:    0.3533 +-  0.0982   # (HELIO)
HOSTGAL_SPECZ:     0.2328 +- -9.0000   # (HELIO)
HOSTGAL_SNSEP:     0.0900              # arcSec
HOSTGAL_LOGMASS:    10.1310 +-  0.0130 # log10(M/Msolar)
HOSTGAL_MAG:            21.82    20.59    20.18    19.89    # griz
HOSTGAL_SB_FLUXCAL:     33.84   111.49   183.67   232.38    # griz
  
# Private variables
PRIVATE(DES_mjd_latest_ml):         57049.046
PRIVATE(DES_mjd_trigger):           56949.027
 
# ====================================== 
# TERSE LIGHT CURVE OUTPUT 
# 
NOBS:  57
NVAR:  11
VARLIST: MJD BAND FIELD  FLUXCAL FLUXCALERR  ZPFLUX PSF SKYSIG GAIN PHOTFLAG PHOTPROB 
OBS: 56925.158  g  E2   -19.406      11.970    29.859 2.440   7.78 3.300      0 1.010 
OBS: 56925.160  r  E2   -4.8340      11.749    30.684 2.340  10.99 3.590      0 1.000 
OBS: 56925.162  i  E2    2.6206      16.099    31.028 2.280  18.26 3.800      0 1.010 
OBS: 56925.165  z  E2    6.3090      17.894    30.717 2.464  18.23 3.845      0 0.960 
OBS: 56930.127  g  E2    7.6430      5.7796    30.784 2.070   9.14 3.470      0 1.130 
OBS: 56930.130  r  E2    4.7505      10.030    30.793 1.830  12.03 3.640      0 1.100 
OBS: 56930.132  i  E2    20.115      13.951    30.997 1.710  20.14 3.920      0 1.020 
OBS: 56930.134  z  E2    19.398      13.496    30.652 1.670  18.97 3.925      0 1.070 
OBS: 56934.344  z  E2    12.012      57.248    30.692 4.360  31.43 3.850  65536 0.960 
OBS: 56943.018  g  E2    243.45      7.0069    30.810 2.640   7.52 3.250      0 1.030 
OBS: 56943.020  r  E2    304.09      13.471    30.794 2.030  14.18 3.710      0 1.070 
OBS: 56943.022  i  E2    283.71      19.271    31.006 1.870  26.62 3.880      0 0.990 
OBS: 56943.025  z  E2    210.28      20.676    30.709 1.831  27.26 3.900      0 0.950 
OBS: 56949.027  g  E2    252.79      7.2373    30.512 1.770   7.96 3.320      0 1.100 
OBS: 56949.030  r  E2    356.23      26.142    29.717 1.860  13.46 3.690      0 0.990 
OBS: 56949.032  i  E2    337.21      16.236    30.917 1.590  20.39 3.950      0 1.160 
OBS: 56949.035  z  E2    196.09      22.239    30.383 1.686  21.75 3.899      0 0.960 
OBS: 56956.008  g  E2    173.35      5.9374    30.753 1.650   9.34 3.490      0 1.070 
OBS: 56956.010  r  E2    322.65      11.718    30.787 1.560  13.21 3.680      0 1.040 
OBS: 56956.013  i  E2    300.87      16.004    30.976 1.460  25.71 3.900      0 1.050 
OBS: 56956.015  z  E2    169.98      16.564    30.645 1.465  25.31 3.895      0 0.970 
OBS: 56960.171  g  E2    113.80      7.3362    30.815 2.420   9.55 3.510      0 1.050 
OBS: 56960.175  i  E2    239.79      16.608    31.002 1.940  20.64 3.950      0 1.000 
OBS: 56960.178  z  E2    119.19      17.231    30.679 2.086  19.77 3.916      0 0.940 
OBS: 56973.021  g  E2    38.909      5.4990    30.839 1.970   8.98 3.450      0 0.990 
OBS: 56973.023  r  E2    147.65      10.618    30.789 1.860  11.54 3.620      0 1.130 
OBS: 56973.025  i  E2    178.79      15.078    31.005 1.810  19.59 3.880      0 0.980 
OBS: 56973.028  z  E2    149.48      15.305    30.716 1.851  19.49 3.925      0 1.040 
OBS: 56980.037  g  E2    21.775      4.0325    30.792 1.560   8.04 3.340      0 1.030 
OBS: 56980.040  r  E2    94.588      9.0900    30.811 1.450  11.72 3.630      0 0.990 
OBS: 56980.042  i  E2    138.46      13.347    31.007 1.470  22.23 3.920      0 1.120 
OBS: 56980.045  z  E2    151.43      14.826    30.695 1.423  23.27 3.885      0 0.940 
OBS: 56987.041  g  E2    13.457      5.2436    30.870 2.120   8.38 3.380      0 1.090 
OBS: 56987.044  r  E2    73.680      10.454    30.815 1.860  11.33 3.610      0 0.960 
