SURVEY: Hicken2009_LC
SNID: sn2002hu
IAUC: UNKNOWN
RA: 0.0
DECL: 0.0
PHOTOMETRY_VERSION: Hicken2009_LC
MWEBV: 0.045 MW E(B-V)
REDSHIFT_HELIO: 0.030001 +- 0.001    (HELIO)
REDSHIFT_Status: warning: redshift err fudged
SEARCH_PEAKMJD: 52592.584
FILTERS: UBVRIfhjklabcde

NOBS: 62
NVAR: 5
VARLIST:  MJD   FLT       FIELD    FLUXCAL   FLUXCALERR

OBS: 52587.253 b  NULL    17378.0041 224.0720
OBS: 52591.245 b  NULL    19897.5634 274.8848
OBS: 52595.238 b  NULL    18230.5553 251.8551
OBS: 52601.196 b  NULL    13652.1135 213.7511
OBS: 52602.234 b  NULL    11824.9657 174.2527
OBS: 52603.227 b  NULL    11492.1132 201.1005
OBS: 52606.264 b  NULL    8495.7140 133.0174
OBS: 52613.113 b  NULL    4100.1514 90.6298
OBS: 52614.279 b  NULL    4014.2082 92.4271
OBS: 52616.077 b  NULL    3113.1489 88.8835
OBS: 52634.332 b  NULL    1372.7767 149.1906
OBS: 52673.185 b  NULL    800.2025 72.2247
OBS: 52587.259 e  NULL    15718.0968 390.8619
OBS: 52591.250 e  NULL    15388.6301 411.0149
OBS: 52595.243 e  NULL    13664.6955 352.3852
OBS: 52601.204 e  NULL    10587.6594 331.5420
OBS: 52602.240 e  NULL    9781.3762 297.2854
OBS: 52603.233 e  NULL    9954.0533 403.3781
OBS: 52606.270 e  NULL    8068.6330 260.0924
OBS: 52613.119 e  NULL    8076.0679 238.0179
OBS: 52614.285 e  NULL    8340.6513 245.8157
OBS: 52616.083 e  NULL    8590.1345 308.5490
OBS: 52634.338 e  NULL    6403.2426 347.9458
OBS: 52641.304 e  NULL    3805.3968 346.9723
OBS: 52661.206 e  NULL    2085.4508 470.5716
OBS: 52673.190 e  NULL    1581.9763 186.4960
OBS: 52587.257 d  NULL    16935.5693 265.1602
OBS: 52591.249 d  NULL    19195.5168 335.9023
OBS: 52595.242 d  NULL    19498.4376 305.2870
OBS: 52601.202 d  NULL    15431.2039 227.3942
OBS: 52602.238 d  NULL    14900.4644 233.2966
OBS: 52603.231 d  NULL    14983.0355 317.3856
OBS: 52606.269 d  NULL    11523.9086 180.4298
OBS: 52613.118 d  NULL    9990.7895 147.2243
OBS: 52614.283 d  NULL    9736.4316 170.3778
OBS: 52616.081 d  NULL    9401.5575 216.4709
OBS: 52634.336 d  NULL    4690.2912 164.1508
OBS: 52641.302 d  NULL    3454.6162 168.6302
OBS: 52673.189 d  NULL    1553.1014 100.1284
OBS: 52587.250 a  NULL    24934.4619 665.9992
OBS: 52591.242 a  NULL    25822.6019 642.1544
OBS: 52595.234 a  NULL    22677.7519 814.5923
OBS: 52602.231 a  NULL    10636.5308 382.0677
OBS: 52606.261 a  NULL    7264.4042 260.9398
OBS: 52613.110 a  NULL    2889.3490 196.9280
OBS: 52614.276 a  NULL    3203.3176 218.3270
OBS: 52616.074 a  NULL    2551.5260 300.8054
OBS: 52661.207 a  NULL    1514.9559 348.8315
OBS: 52587.255 c  NULL    16398.3504 181.2346
OBS: 52591.247 c  NULL    19072.1726 281.0475
OBS: 52595.240 c  NULL    18569.4980 205.2301
OBS: 52601.199 c  NULL    15431.2167 184.7580
OBS: 52602.236 c  NULL    14547.8956 187.5806
OBS: 52603.230 c  NULL    14574.7182 268.4663
OBS: 52606.267 c  NULL    12000.5229 143.6823
OBS: 52613.116 c  NULL    8150.7988 127.6171
OBS: 52614.281 c  NULL    7719.6955 149.3066
OBS: 52616.080 c  NULL    6717.3840 142.2943
OBS: 52634.334 c  NULL    2975.7756 161.7007
OBS: 52641.301 c  NULL    2472.8637 125.2629
OBS: 52661.203 c  NULL    1761.9767 433.2824
OBS: 52673.187 c  NULL    1281.1505 76.6961
END_PHOTOMETRY:

# =============================================
# =============================================
NSPECTRA: 4

NVAR_SPEC: 5
VARNAMES_SPEC: LAMMIN LAMMAX  FLAM  FLAMERR DQ


SPECTRUM_ID: 1
SPECTRUM_MJD:  52586.00
SPECTRUM_NLAM:      3022
SPEC:   3140.47   3142.53 3.64604e-01 4.25741e-02 1
SPEC:   3142.53   3144.59 3.78191e-01 4.20048e-02 1
SPEC:   3144.59   3146.65 4.22023e-01 4.13712e-02 1
SPEC:   3146.65   3148.71 4.60719e-01 4.08075e-02 1
SPEC:   3148.71   3150.77 4.05432e-01 4.02285e-02 1
SPEC:   3150.77   3152.83 3.50992e-01 3.96174e-02 1
SPEC:   3152.83   3154.89 4.59929e-01 3.90442e-02 1
SPEC:   3154.89   3156.95 3.54712e-01 3.84168e-02 1
SPEC:   3156.95   3159.01 3.15873e-01 3.78278e-02 1
SPEC:   3159.01   3161.07 4.49021e-01 3.71628e-02 1
SPEC:   3161.07   3163.13 4.46994e-01 3.65202e-02 1
SPEC:   3163.13   3165.19 4.40068e-01 3.60307e-02 1
SPEC:   3165.19   3167.25 4.61927e-01 3.54686e-02 1
SPEC:   3167.25   3169.31 4.70030e-01 3.48141e-02 1
SPEC:   3169.31   3171.37 4.01155e-01 3.42336e-02 1
SPEC:   3171.37   3173.43 4.37449e-01 3.36108e-02 1
SPEC:   3173.43   3175.49 5.00738e-01 3.30169e-02 1
SPEC:   3175.49   3177.55 4.61090e-01 3.23731e-02 1
SPEC:   3177.55   3179.61 4.11469e-01 3.17526e-02 1
SPEC:   3179.61   3181.67 4.83528e-01 3.11180e-02 1
SPEC:   3181.67   3183.73 5.35487e-01 3.04396e-02 1
SPEC:   3183.73   3185.79 5.62682e-01 2.98494e-02 1
SPEC:   3185.79   3187.85 5.30251e-01 2.92354e-02 1
SPEC:   3187.85   3189.91 5.08758e-01 2.86759e-02 1
SPEC:   3189.91   3191.97 5.13931e-01 2.81345e-02 1
SPEC:   3191.97   3194.03 5.12714e-01 2.74621e-02 1
SPEC:   3194.03   3196.09 5.17323e-01 2.68680e-02 1
SPEC:   3196.09   3198.15 5.09886e-01 2.63425e-02 1
SPEC:   3198.15   3200.21 5.20220e-01 2.57593e-02 1
SPEC:   3200.21   3202.27 5.35233e-01 2.52101e-02 1
SPEC:   3202.27   3204.33 5.41477e-01 2.46945e-02 1
SPEC:   3204.33   3206.39 5.49712e-01 2.42046e-02 1
SPEC:   3206.39   3208.45 5.65986e-01 2.36743e-02 1
SPEC:   3208.45   3210.51 5.87774e-01 2.32306e-02 1
SPEC:   3210.51   3212.57 5.64314e-01 2.27839e-02 1
SPEC:   3212.57   3214.63 5.21063e-01 2.22406e-02 1
SPEC:   3214.63   3216.69 5.85933e-01 2.17000e-02 1
SPEC:   3216.69   3218.75 6.36360e-01 2.12998e-02 1
SPEC:   3218.75   3220.81 6.16276e-01 2.07764e-02 1
SPEC:   3220.81   3222.87 5.89158e-01 2.03217e-02 1
SPEC:   3222.87   3224.93 5.50241e-01 1.98687e-02 1
SPEC:   3224.93   3226.99 5.36504e-01 1.94027e-02 1
SPEC:   3226.99   3229.05 5.44450e-01 1.89452e-02 1
SPEC:   3229.05   3231.11 5.40199e-01 1.85534e-02 1
SPEC:   3231.11   3233.17 5.30494e-01 1.81546e-02 1
SPEC:   3233.17   3235.23 5.44173e-01 1.77128e-02 1
SPEC:   3235.23   3237.29 5.65285e-01 1.73497e-02 1
SPEC:   3237.29   3239.35 5.18909e-01 1.70044e-02 1
SPEC:   3239.35   3241.41 5.19674e-01 1.65860e-02 1
SPEC:   3241.41   3243.47 5.16055e-01 1.62192e-02 1
SPEC:   3243.47   3245.53 5.30379e-01 1.59134e-02 1
SPEC:   3245.53   3247.59 5.05247e-01 1.55847e-02 1
SPEC:   3247.59   3249.65 4.69892e-01 1.52833e-02 1
SPEC:   3249.65   3251.71 4.41754e-01 1.49759e-02 1
SPEC:   3251.71   3253.77 4.41350e-01 1.46468e-02 1
SPEC:   3253.77   3255.83 4.30047e-01 1.43828e-02 1
SPEC:   3255.83   3257.89 4.23942e-01 1.41165e-02 1
SPEC:   3257.89   3259.95 4.30729e-01 1.38632e-02 1
SPEC:   3259.95   3262.01 4.44061e-01 1.35840e-02 1
SPEC:   3262.01   3264.07 4.32491e-01 1.32919e-02 1
SPEC:   3264.07   3266.13 3.99849e-01 1.30516e-02 1
SPEC:   3266.13   3268.19 4.03553e-01 1.27832e-02 1
SPEC:   3268.19   3270.25 4.12760e-01 1.25565e-02 1
SPEC:   3270.25   3272.31 4.15741e-01 1.23271e-02 1
SPEC:   3272.31   3274.37 3.95539e-01 1.20961e-02 1
SPEC:   3274.37   3276.43 3.66189e-01 1.19072e-02 1
SPEC:   3276.43   3278.49 3.44187e-01 1.17187e-02 1
SPEC:   3278.49   3280.55 3.28025e-01 1.14718e-02 1
SPEC:   3280.55   3282.61 3.26266e-01 1.13085e-02 1
SPEC:   3282.61   3284.67 3.40228e-01 1.11665e-02 1
SPEC:   3284.67   3286.73 3.47183e-01 1.09516e-02 1
SPEC:   3286.73   3288.79 3.46102e-01 1.07856e-02 1
SPEC:   3288.79   3290.85 3.41973e-01 1.06612e-02 1
SPEC:   3290.85   3292.91 3.28622e-01 1.05384e-02 1
SPEC:   3292.91   3294.97 3.39442e-01 1.03803e-02 1
SPEC:   3294.97   3297.03 3.45180e-01 1.02029e-02 1
SPEC:   3297.03   3299.09 3.31815e-01 1.00404e-02 1
SPEC:   3299.09   3301.15 3.20938e-01 9.90251e-03 1
SPEC:   3301.15   3303.21 3.26072e-01 9.74270e-03 1
SPEC:   3303.21   3305.27 3.10292e-01 9.60434e-03 1
SPEC:   3305.27   3307.33 3.04935e-01 9.50311e-03 1
SPEC:   3307.33   3309.39 2.79649e-01 9.33851e-03 1
SPEC:   3309.39   3311.45 2.63485e-01 9.21975e-03 1
SPEC:   3311.45   3313.51 2.63405e-01 9.09711e-03 1
SPEC:   3313.51   3315.57 2.74440e-01 8.99990e-03 1
SPEC:   3315.57   3317.63 2.85547e-01 8.89146e-03 1
SPEC:   3317.63   3319.69 2.79709e-01 8.76542e-03 1
SPEC:   3319.69   3321.75 2.90798e-01 8.66542e-03 1
SPEC:   3321.75   3323.81 2.93003e-01 8.54516e-03 1
SPEC:   3323.81   3325.87 2.81685e-01 8.41646e-03 1
SPEC:   3325.87   3327.93 2.66348e-01 8.29517e-03 1
SPEC:   3327.93   3329.99 2.70486e-01 8.19212e-03 1
SPEC:   3329.99   3332.05 2.90433e-01 8.10765e-03 1
SPEC:   3332.05   3334.11 2.87941e-01 8.01493e-03 1
