SURVEY:     DES                                     
SNID:       1333246             
IAUC:       NULL                
FILTERS:    griz
FAKE:         0
TYPE:         1
MASK_FLUXCOR_SNANA:    3
RA:            41.383972               # deg
DECL:          -0.061614               # deg
MWEBV:        0.027                    # MW E(B-V)
MWEBV_ERR:    0.001                    # MW E(B-V)
PIXSIZE:     0.2700                    # arcSec
PEAKMJD:     57324.660
REDSHIFT_FINAL:   0.4379 +-  0.0050    # (CMB)
REDSHIFT_HELIO:   0.4390 +-  0.0050    # (HELIO)
  
HOSTGAL_OBJID:        40173
HOSTGAL_PHOTOZ:    0.3615 +-  0.0849   # (HELIO)
HOSTGAL_SPECZ:     0.4388 +- -9.0000   # (HELIO)
HOSTGAL_SNSEP:     0.8600              # arcSec
HOSTGAL_LOGMASS:    10.9050 +-  0.0300 # log10(M/Msolar)
HOSTGAL_MAG:            22.33    20.92    20.41    20.08    # griz
HOSTGAL_SB_FLUXCAL:     17.91    79.19   101.62   162.03    # griz
  
# Private variables
PRIVATE(DES_mjd_latest_ml):         57365.115
PRIVATE(DES_mjd_trigger):           57315.208
 
# ====================================== 
# TERSE LIGHT CURVE OUTPUT 
# 
NOBS:  56
NVAR:  11
VARLIST: MJD BAND FIELD  FLUXCAL FLUXCALERR  ZPFLUX PSF SKYSIG GAIN PHOTFLAG PHOTPROB 
OBS: 57299.220  r  S2   -38.198      29.184    29.951 2.280  20.14 3.570      0 0.970 
OBS: 57299.222  i  S2    8.0000      42.309    30.177 2.330  32.91 3.680      0 1.120 
OBS: 57299.227  z  S2    34.581      67.010    29.913 2.430  37.46 3.890  32768 1.040 
OBS: 57303.166  g  S2    25.677      12.222    30.427 4.430   7.99 3.430      0 1.070 
OBS: 57303.169  r  S2    4.7150      18.181    30.649 4.160  12.14 3.460      0 0.990 
OBS: 57303.171  i  S2    20.789      23.596    30.950 3.670  21.92 3.640      0 0.990 
OBS: 57303.173  z  S2   -1.9830      29.547    30.649 3.820  20.83 3.855      0 0.930 
OBS: 57304.205  g  S2    7.5440      6.7933    30.699 3.510   7.84 3.440      0 1.100 
OBS: 57304.208  r  S2    23.147      11.909    30.723 3.050  11.69 3.450      0 0.950 
OBS: 57304.210  i  S2  -0.50500      17.609    30.986 3.010  20.33 3.580      0 0.990 
OBS: 57304.212  z  S2    14.851      29.458    30.679 2.980  26.12 3.840      0 0.990 
OBS: 57311.294  g  S2    20.185      5.3428    30.669 2.510   8.55 3.460      0 1.000 
OBS: 57311.296  r  S2    50.759      10.197    30.717 2.260  12.81 3.460      0 1.060 
OBS: 57311.298  i  S2    63.419      12.047    30.986 1.980  18.92 3.560      0 1.050 
OBS: 57311.299  z  S2    49.343      18.191    30.665 2.010  24.61 3.830  65536 1.060 
OBS: 57315.206  g  S2    26.530      8.0754    30.509 3.210   8.41 3.470      0 1.020 
OBS: 57315.208  r  S2    63.246      15.624    30.479 2.990  12.90 3.470      0 1.200 
OBS: 57315.210  i  S2    84.800      20.866    30.808 2.710  22.33 3.630      0 1.060 
OBS: 57315.213  z  S2    67.109      22.596    30.600 3.064  20.73 3.857      0 1.040 
OBS: 57319.134  r  S2    89.813      23.640    30.682 2.580  27.94 3.560      0 0.980 
OBS: 57319.137  i  S2    76.236      27.993    30.960 2.840  34.29 3.630      0 1.030 
OBS: 57319.139  z  S2    80.760      26.482    30.638 2.675  26.35 3.840      0 1.090 
OBS: 57329.171  r  S2    93.092      11.468    30.720 2.540  12.58 3.470      0 0.850 
OBS: 57329.173  i  S2    99.168      15.667    30.971 2.330  23.03 3.610      0 1.140 
OBS: 57329.175  z  S2    80.987      18.866    30.635 2.422  21.69 3.870      0 0.970 
OBS: 57339.117  g  S2    20.769      6.9896    30.656 3.240   8.20 3.440      0 0.990 
OBS: 57339.120  r  S2    63.169      13.737    30.698 3.250  12.26 3.520      0 1.170 
OBS: 57339.122  i  S2    91.589      20.614    30.969 3.020  22.08 3.640      0 1.010 
OBS: 57339.125  z  S2    77.082      20.318    30.688 2.857  20.98 3.845      0 1.070 
OBS: 57345.227  g  S2    8.7515      5.9572    30.663 2.900   8.40 3.440      0 1.010 
OBS: 57345.229  r  S2    54.376      12.188    30.711 2.900  12.00 3.460      0 1.100 
OBS: 57345.231  i  S2    75.396      20.146    30.983 3.260  22.25 3.620      0 1.030 
OBS: 57345.234  z  S2    54.796      22.912    30.667 3.038  22.01 3.840      0 0.990 
OBS: 57355.210  g  S2    11.037      15.120    30.598 2.170  25.69 3.620      0 1.080 
OBS: 57355.212  r  S2    13.550      15.423    30.690 1.990  24.01 3.590      0 1.030 
OBS: 57355.214  i  S2    48.620      17.483    30.957 1.870  31.98 3.630      0 0.990 
OBS: 57355.217  z  S2    52.314      16.451    30.625 1.779  25.34 3.848      0 1.040 
OBS: 57365.107  g  S2  -0.80700      3.8886    30.673 1.900   8.05 3.400      0 1.020 
OBS: 57365.110  r  S2    22.485      7.6209    30.706 1.650  11.20 3.460      0 1.060 
OBS: 57365.112  i  S2    30.982      10.047    30.956 1.590  19.59 3.570      0 1.110 
OBS: 57365.115  z  S2    49.830      10.276    30.584 1.520  16.15 3.890      0 1.030 
OBS: 57372.100  g  S2    5.5875      6.5097    30.693 2.790   9.22 3.470      0 1.030 
OBS: 57372.102  r  S2    11.213      10.789    30.709 2.480  12.03 3.460      0 1.010 
OBS: 57372.104  i  S2    34.622      13.903    30.970 2.180  20.80 3.580      0 0.960 
OBS: 57372.107  z  S2    48.587      15.031    30.635 2.051  19.50 3.890      0 1.040 
OBS: 57385.067  r  S2    11.369      8.4065    30.737 1.980  10.65 3.450      0 1.130 
OBS: 57385.069  i  S2    16.548      12.520    30.992 1.980  20.25 3.590      0 1.000 
OBS: 57385.071  z  S2    10.960      12.292    30.668 1.755  19.09 3.870      0 1.090 
OBS: 57389.109  g  S2   0.96914      5.7596    30.676 2.500   8.47 3.450      0 1.080 
OBS: 57389.111  r  S2    15.919      10.027    30.719 2.270  12.00 3.460      0 0.950 
