SURVEY: FOUNDATION
SNTYPE: 1
SNID: PS16aer
RA: 163.7424754
DECL: 14.2716397
MWEBV: 0.0201 +- 0.0010
FILTERS: griz
REDSHIFT_HELIO: 0.0554667 +- 0.0000126
REDSHIFT_FINAL: 0.0566159 +- 0.0000126
SEARCH_PEAKMJD: 57437.41048
HOSTGAL_LOGMASS: 11.030 +- 0.012
VPEC: 156.342
VPEC_ERR: 250.000
PIXSIZE: 0.25  # arcsec

###########################
NOBS: 40
NVAR: 8
VARLIST:      MJD    FLT   FIELD      FLUXCAL     FLUXCALERR       MAG    MAGERR   PSF
OBS:  57427.43336      g    NULL     4539.369        131.559    18.358     0.031  1.93
OBS:  57432.53251      g    NULL     6059.570        155.658    18.044     0.028  1.97
OBS:  57438.42545      g    NULL     5735.287        174.814    18.104     0.033  1.41
OBS:  57445.55567      g    NULL     3634.633        142.881    18.599     0.042  1.68
OBS:  57450.33919      g    NULL     2478.057        114.507    19.015     0.050  2.70
OBS:  57458.39988      g    NULL     1230.298        114.127    19.775     0.100  3.14
OBS:  57475.32167      g    NULL      339.200         90.108    21.174     0.287  2.42
OBS:  57427.43375      r    NULL     4564.178        118.932    18.352     0.028  1.77
OBS:  57432.53289      r    NULL     5942.715        138.937    18.065     0.025  1.74
OBS:  57438.42584      r    NULL     5879.260        151.364    18.077     0.028  1.53
OBS:  57445.55608      r    NULL     4225.244        122.081    18.435     0.031  1.45
OBS:  57450.33959      r    NULL     3444.626        118.172    18.657     0.037  2.12
OBS:  57458.40025      r    NULL     2631.890        119.749    18.949     0.049  3.00
OBS:  57475.32206      r    NULL     1328.780         87.925    19.691     0.071  2.23
OBS:  57437.42272      r    NULL     6139.984        123.806    18.030     0.022  2.48
OBS:  57437.43556      r    NULL     6019.432        123.616    18.051     0.022  2.56
OBS:  57444.49448      r    NULL     4605.579        106.502    18.342     0.025  2.51
OBS:  57444.50627      r    NULL     4657.371        126.848    18.330     0.029  3.29
OBS:  57444.50691      r    NULL     4367.970        117.788    18.399     0.029  3.00
OBS:  57444.51796      r    NULL     4767.352        115.122    18.304     0.026  2.49
OBS:  57444.52963      r    NULL     4642.336        109.026    18.333     0.025  2.28
OBS:  57444.53029      r    NULL     4395.489        108.645    18.392     0.027  2.43
OBS:  57444.51860      r    NULL     4083.716        113.075    18.472     0.030  2.68
OBS:  57427.43411      i    NULL     3722.770        115.729    18.573     0.034  1.49
OBS:  57432.53326      i    NULL     3987.407        126.178    18.498     0.034  1.78
OBS:  57438.42620      i    NULL     3851.693        121.103    18.536     0.034  1.35
OBS:  57445.55643      i    NULL     2476.752        104.818    19.015     0.046  1.39
OBS:  57450.33995      i    NULL     1954.502        118.934    19.272     0.066  2.40
OBS:  57458.40063      i    NULL     2345.805        128.980    19.074     0.059  2.86
OBS:  57475.32241      i    NULL     1050.071         94.520    19.947     0.097  2.01
OBS:  57500.35061      i    NULL      444.839         61.001    20.879     0.148  1.63
OBS:  57500.36345      i    NULL      449.109         63.874    20.869     0.154  1.60
OBS:  57500.37609      i    NULL      535.285         72.079    20.679     0.145  1.51
OBS:  57500.38877      i    NULL      462.884         72.203    20.836     0.168  1.55
OBS:  57432.53362      z    NULL     3439.185        146.992    18.659     0.046  1.50
OBS:  57438.42657      z    NULL     3347.596        147.094    18.688     0.047  1.41
OBS:  57445.55679      z    NULL     2047.442        124.512    19.222     0.066  1.34
OBS:  57450.34031      z    NULL     2245.550        208.725    19.122     0.100  2.62
OBS:  57458.40100      z    NULL     2179.777        187.059    19.154     0.093  2.77
OBS:  57475.32278      z    NULL     1280.886        151.510    19.731     0.128  1.95
END:
