SURVEY: FOUNDATION
SNTYPE: 1
SNID: ASASSN-15ti
RA: 46.2857728
DECL: 37.8999858
MWEBV: 0.1294 +- 0.0065
FILTERS: griz
REDSHIFT_HELIO: 0.0173201 +- 0.0000547
REDSHIFT_FINAL: 0.0167184 +- 0.0000547
SEARCH_PEAKMJD: 57364.30121
HOSTGAL_LOGMASS: 8.722 +- 0.001
VPEC: -72.235
VPEC_ERR: 250.000
PIXSIZE: 0.25  # arcsec

###########################
NOBS: 29
NVAR: 8
VARLIST:      MJD    FLT   FIELD      FLUXCAL     FLUXCALERR       MAG    MAGERR   PSF
OBS:  57360.35333      g    NULL    33076.576        526.242    16.201     0.017  2.92
OBS:  57360.35585      g    NULL    32525.545        506.627    16.219     0.017  2.49
OBS:  57364.30081      g    NULL    37851.241        578.079    16.055     0.017  1.95
OBS:  57369.40409      g    NULL    32798.246        510.001    16.210     0.017  2.01
OBS:  57384.25285      g    NULL     8587.638        188.832    17.665     0.024  2.45
OBS:  57394.22444      g    NULL     4187.883        125.734    18.445     0.032  2.23
OBS:  57408.34223      g    NULL     2783.932        233.672    18.888     0.091  2.53
OBS:  57360.35373      r    NULL    35281.716        534.297    16.131     0.016  1.73
OBS:  57364.30121      r    NULL    40217.614        593.728    15.989     0.016  1.65
OBS:  57369.40449      r    NULL    36170.949        541.533    16.104     0.016  1.78
OBS:  57384.25325      r    NULL    18656.261        302.041    16.823     0.018  2.17
OBS:  57394.22484      r    NULL    10030.667        187.694    17.497     0.020  1.94
OBS:  57396.26310      r    NULL     9249.561        168.178    17.585     0.020  1.55
OBS:  57408.34265      r    NULL     5562.151        195.171    18.137     0.038  2.30
OBS:  57374.31037      r    NULL    25187.323        376.920    16.497     0.016  4.78
OBS:  57360.35409      i    NULL    28957.785        450.176    16.346     0.017  1.74
OBS:  57364.30157      i    NULL    26062.095        403.219    16.460     0.017  1.45
OBS:  57369.40486      i    NULL    21315.766        344.586    16.678     0.018  1.67
OBS:  57384.25362      i    NULL    14899.963        257.101    17.067     0.019  1.89
OBS:  57394.22521      i    NULL    10144.210        192.112    17.484     0.021  1.82
OBS:  57396.26347      i    NULL     9024.212        170.411    17.611     0.020  1.46
OBS:  57408.34301      i    NULL     4302.538        471.067    18.416     0.118  2.42
OBS:  57360.35446      z    NULL    25127.140        430.772    16.500     0.019  1.55
OBS:  57364.30193      z    NULL    25000.322        411.933    16.505     0.018  1.38
OBS:  57369.40522      z    NULL    21398.961        372.167    16.674     0.019  1.47
OBS:  57384.25399      z    NULL    18088.385        329.341    16.857     0.020  1.80
OBS:  57394.22557      z    NULL    12033.741        248.261    17.299     0.022  1.65
OBS:  57396.26385      z    NULL     9316.091        224.285    17.577     0.026  1.54
OBS:  57408.34336      z    NULL     4856.347        813.261    18.284     0.181  2.32
END:
