SURVEY: FOUNDATION
SNTYPE: 1
SNID: PS16dnp
RA: 344.9145977
DECL: 2.1498087
MWEBV: 0.0790 +- 0.0040
FILTERS: griz
REDSHIFT_HELIO: 0.0512731 +- 0.0000308
REDSHIFT_FINAL: 0.0500426 +- 0.0000308
SEARCH_PEAKMJD: 57599.48408
HOSTGAL_LOGMASS: 8.353 +- 0.285
VPEC: 24.769
VPEC_ERR: 250.000
PIXSIZE: 0.25  # arcsec

###########################
NOBS: 30
NVAR: 8
VARLIST:      MJD    FLT   FIELD      FLUXCAL     FLUXCALERR       MAG    MAGERR   PSF
OBS:  57599.48408      g    NULL     7686.569        178.235    17.786     0.025  2.84
OBS:  57603.45182      g    NULL     7537.298        157.963    17.807     0.023  1.77
OBS:  57608.49760      g    NULL     5952.384        138.480    18.063     0.025  1.96
OBS:  57614.51037      g    NULL     3735.082        122.294    18.569     0.035  1.74
OBS:  57626.46015      g    NULL     1379.341         88.520    19.651     0.069  1.97
OBS:  57652.45620      g    NULL      584.896        109.899    20.582     0.203  2.08
OBS:  57599.48448      r    NULL     7485.282        153.271    17.814     0.022  2.55
OBS:  57603.45223      r    NULL     7226.516        144.304    17.853     0.022  1.82
OBS:  57608.49800      r    NULL     6045.132        128.595    18.046     0.023  1.72
OBS:  57614.51076      r    NULL     4212.642        110.606    18.439     0.028  1.63
OBS:  57626.46054      r    NULL     3159.806         98.667    18.751     0.034  2.00
OBS:  57652.45660      r    NULL     1143.726         82.072    19.854     0.078  1.76
OBS:  57597.54001      r    NULL     7738.135        128.608    17.778     0.018  2.73
OBS:  57597.55349      r    NULL     7535.008        127.673    17.807     0.018  3.31
OBS:  57597.56700      r    NULL     7617.643        126.037    17.795     0.018  2.87
OBS:  57597.58054      r    NULL     7565.628        127.436    17.803     0.018  3.07
OBS:  57614.46975      r    NULL     4397.611         84.742    18.392     0.021  1.85
OBS:  57614.48177      r    NULL     4251.707         79.069    18.429     0.020  1.55
OBS:  57614.49382      r    NULL     4324.254         82.063    18.410     0.021  1.99
OBS:  57614.50585      r    NULL     4206.140         78.674    18.440     0.020  1.80
OBS:  57599.48484      i    NULL     4978.520        136.643    18.257     0.030  2.49
OBS:  57603.45258      i    NULL     4324.507        110.486    18.410     0.028  1.46
OBS:  57608.49836      i    NULL     3356.742        104.540    18.685     0.034  1.83
OBS:  57614.51112      i    NULL     2310.239         90.456    19.091     0.042  1.53
OBS:  57626.46091      i    NULL     2734.242         94.753    18.908     0.037  1.66
OBS:  57652.45696      i    NULL      816.348         87.210    20.220     0.115  1.88
OBS:  57608.49872      z    NULL     2774.148        139.460    18.892     0.054  1.57
OBS:  57614.51148      z    NULL     2449.159        120.314    19.027     0.053  1.44
OBS:  57626.46126      z    NULL     2422.878        129.688    19.039     0.058  1.69
OBS:  57652.45732      z    NULL      640.606        117.154    20.484     0.198  1.60
END_PHOTOMETRY:

# =============================================
NSPECTRA: 1 


NVAR_SPEC: 5
VARNAMES_SPEC: LAMMIN LAMMAX  FLAM  FLAMERR DQ

SPECTRUM_ID: 1
SPECTRUM_MJD:  57601.00
SPEC:   3653.65   3659.15 1.42381e-16 3.09420e-17 1
SPEC:   3659.15   3664.65 1.89643e-16 3.05421e-17 1
SPEC:   3664.75   3670.25 1.15558e-16 3.01062e-17 1
SPEC:   3670.25   3675.75 1.87187e-16 2.96355e-17 1
SPEC:   3675.75   3681.25 2.00561e-16 2.91313e-17 1
SPEC:   3681.25   3686.75 1.46006e-16 2.85958e-17 1
SPEC:   3686.75   3692.25 1.86585e-16 2.80316e-17 1
SPEC:   3692.35   3697.85 2.08559e-16 2.74418e-17 1
SPEC:   3697.85   3703.35 1.36649e-16 2.68299e-17 1
SPEC:   3703.35   3708.85 1.73349e-16 2.61999e-17 1
SPEC:   3708.85   3714.35 1.46133e-16 2.55560e-17 1
SPEC:   3714.35   3719.85 1.97092e-16 2.49029e-17 1
SPEC:   3719.85   3725.35 1.90504e-16 2.42451e-17 1
SPEC:   3725.45   3730.95 2.10268e-16 2.35872e-17 1
SPEC:   3730.95   3736.45 2.29157e-16 2.29336e-17 1
SPEC:   3736.45   3741.95 2.19496e-16 2.22887e-17 1
SPEC:   3741.95   3747.45 2.02341e-16 2.16563e-17 1
SPEC:   3747.45   3752.95 2.27017e-16 2.10398e-17 1
SPEC:   3753.05   3758.55 1.98406e-16 2.04424e-17 1
SPEC:   3758.55   3764.05 2.16328e-16 1.98665e-17 1
SPEC:   3764.05   3769.55 1.95492e-16 1.93140e-17 1
SPEC:   3769.55   3775.05 2.00349e-16 1.87865e-17 1
SPEC:   3775.05   3780.55 2.12454e-16 1.82850e-17 1
SPEC:   3780.55   3786.05 2.27045e-16 1.78100e-17 1
SPEC:   3786.15   3791.65 2.18911e-16 1.73617e-17 1
SPEC:   3791.65   3797.15 2.03127e-16 1.69401e-17 1
SPEC:   3797.15   3802.65 1.69899e-16 1.65447e-17 1
SPEC:   3802.65   3808.15 1.62720e-16 1.61749e-17 1
SPEC:   3808.15   3813.65 1.77355e-16 1.58297e-17 1
SPEC:   3813.65   3819.15 1.50947e-16 1.55082e-17 1
SPEC:   3819.25   3824.75 1.51988e-16 1.52090e-17 1
SPEC:   3824.75   3830.25 1.47346e-16 1.49305e-17 1
SPEC:   3830.25   3835.75 1.36016e-16 1.46713e-17 1
SPEC:   3835.75   3841.25 1.02954e-16 1.44294e-17 1
SPEC:   3841.35   3846.85 1.03566e-16 1.42028e-17 1
SPEC:   3846.85   3852.35 1.12792e-16 1.39893e-17 1
SPEC:   3852.35   3857.85 8.82297e-17 1.37867e-17 1
SPEC:   3857.85   3863.35 9.06773e-17 1.35927e-17 1
SPEC:   3863.35   3868.85 8.05166e-17 1.34048e-17 1
SPEC:   3868.85   3874.35 7.61774e-17 1.32209e-17 1
SPEC:   3874.45   3879.95 4.72691e-17 1.30387e-17 1
SPEC:   3879.95   3885.45 5.78689e-17 1.28564e-17 1
SPEC:   3885.45   3890.95 4.71128e-17 1.26723e-17 1
