SURVEY: FOUNDATION
SNTYPE: 1
SNID: Gaia16acv
RA: 179.9574354
DECL: 54.8021534
MWEBV: 0.0103 +- 0.0005
FILTERS: griz
REDSHIFT_HELIO: 0.0777204 +- 0.0000990
REDSHIFT_FINAL: 0.0782897 +- 0.0000990
SEARCH_PEAKMJD: 57437.50120
HOSTGAL_LOGMASS: 9.162 +- 0.093
VPEC: 13.752
VPEC_ERR: 250.000
PIXSIZE: 0.25  # arcsec

###########################
NOBS: 40
NVAR: 8
VARLIST:      MJD    FLT   FIELD      FLUXCAL     FLUXCALERR       MAG    MAGERR   PSF
OBS:  57432.47852      g    NULL     4540.028        126.011    18.357     0.030  1.69
OBS:  57437.50120      g    NULL     4742.101        249.172    18.310     0.057  3.45
OBS:  57442.45077      g    NULL     3703.340        256.855    18.579     0.075  2.48
OBS:  57448.38104      g    NULL     2660.814        108.299    18.937     0.044  2.30
OBS:  57457.50323      g    NULL     1266.111         98.440    19.744     0.084  2.23
OBS:  57465.35659      g    NULL      545.388        133.829    20.658     0.265  2.01
OBS:  57477.29506      g    NULL      611.613         87.860    20.534     0.155  2.33
OBS:  57432.47893      r    NULL     3941.497        103.286    18.511     0.028  1.43
OBS:  57437.50161      r    NULL     4194.496        169.991    18.443     0.044  2.81
OBS:  57442.45117      r    NULL     3230.439        174.100    18.727     0.058  2.10
OBS:  57448.38145      r    NULL     2624.303         89.093    18.952     0.037  1.94
OBS:  57457.50364      r    NULL     1894.814         92.638    19.306     0.053  2.11
OBS:  57465.35700      r    NULL     1239.845        109.553    19.767     0.095  1.92
OBS:  57477.29547      r    NULL      935.704         88.567    20.072     0.102  2.24
OBS:  57414.57287      r    NULL      -37.981         51.134       nan     1.454  1.73
OBS:  57414.58641      r    NULL       40.177         50.892    23.490     1.368  1.59
OBS:  57414.60105      r    NULL      127.803         53.390    22.234     0.451  1.73
OBS:  57414.61455      r    NULL       45.059         52.069    23.366     1.248  1.69
OBS:  57495.30428      r    NULL      481.860         67.319    20.793     0.151  2.14
OBS:  57495.31830      r    NULL      552.366         60.337    20.644     0.118  1.98
OBS:  57495.33237      r    NULL      456.462         58.180    20.851     0.138  1.86
OBS:  57495.34646      r    NULL      648.483         68.243    20.470     0.114  2.21
OBS:  57432.47928      i    NULL     2579.967         90.486    18.971     0.038  1.26
OBS:  57437.50197      i    NULL     2388.135        148.388    19.055     0.067  2.63
OBS:  57442.45151      i    NULL     2089.319        150.664    19.200     0.078  1.91
OBS:  57448.38181      i    NULL     1325.315         93.942    19.694     0.077  1.82
OBS:  57457.50400      i    NULL     1235.100         93.008    19.771     0.081  1.95
OBS:  57465.35735      i    NULL     1210.600        102.875    19.792     0.092  1.70
OBS:  57477.29582      i    NULL      675.351        102.369    20.426     0.164  2.38
OBS:  57439.40164      i    NULL     2533.867        137.134    18.991     0.058  2.32
OBS:  57439.41464      i    NULL     2494.595        207.248    19.007     0.090  2.90
OBS:  57439.42761      i    NULL     2379.441        108.500    19.059     0.049  2.06
OBS:  57439.44076      i    NULL     2351.778         96.427    19.072     0.044  2.14
OBS:  57432.47963      z    NULL     2336.281        113.113    19.079     0.052  1.28
OBS:  57437.50232      z    NULL     2199.412        187.965    19.144     0.092  2.38
OBS:  57442.45187      z    NULL     1481.094        201.849    19.574     0.147  2.12
OBS:  57448.38216      z    NULL      755.722        148.356    20.304     0.212  1.91
OBS:  57457.50436      z    NULL      650.745        117.136    20.466     0.194  1.87
OBS:  57465.35769      z    NULL     1103.905        131.258    19.893     0.128  1.50
OBS:  57477.29618      z    NULL      745.184        136.986    20.319     0.199  2.00
END:
