SURVEY: SNLS3_LC
SNID: 05D2ci
IAUC: UNKNOWN
RA: 0.0
DECL: 0.0
PHOTOMETRY_VERSION: SNLS3_LC
MWEBV: 0.0195 MW E(B-V)
REDSHIFT_HELIO: 0.63 +- 0.001    (HELIO)
REDSHIFT_Status: warning: redshift err fudged
SEARCH_PEAKMJD: 53427.921
FILTERS: griz

NOBS: 77
NVAR: 5
VARLIST:  MJD   FLT       FIELD    FLUXCAL   FLUXCALERR

OBS: 53385.520 g  NULL    -2.7889 1.2487
OBS: 53390.540 g  NULL    0.5389 1.3290
OBS: 53408.490 g  NULL    1.0687 1.2522
OBS: 53415.520 g  NULL    9.5994 1.5933
OBS: 53446.330 g  NULL    3.0373 1.4039
OBS: 53463.310 g  NULL    1.7756 1.1318
OBS: 53469.340 g  NULL    0.2732 0.7505
OBS: 53474.380 g  NULL    0.9561 1.0077
OBS: 53678.610 g  NULL    -0.0702 1.2904
OBS: 53703.610 g  NULL    2.0847 1.1487
OBS: 53705.600 g  NULL    -0.4687 1.1253
OBS: 53731.530 g  NULL    1.2733 0.8308
OBS: 53735.520 g  NULL    -0.2529 1.2216
OBS: 53739.480 g  NULL    -1.0888 1.2802
OBS: 53742.500 g  NULL    0.3758 0.9086
OBS: 53385.550 i  NULL    0.8029 1.5408
OBS: 53390.430 i  NULL    2.7574 1.6001
OBS: 53408.430 i  NULL    10.4125 1.7979
OBS: 53411.470 i  NULL    18.4428 1.1647
OBS: 53416.440 i  NULL    36.6006 2.1257
OBS: 53418.380 i  NULL    50.1058 2.1627
OBS: 53440.420 i  NULL    45.6199 2.0457
OBS: 53446.250 i  NULL    33.4508 2.1903
OBS: 53448.270 i  NULL    20.4176 16.2620
OBS: 53461.400 i  NULL    11.9442 4.6975
OBS: 53462.340 i  NULL    7.9926 2.4288
OBS: 53466.290 i  NULL    13.5939 1.6534
OBS: 53470.250 i  NULL    10.4143 1.4301
OBS: 53474.360 i  NULL    6.4634 1.7404
OBS: 53495.260 i  NULL    5.5365 1.8833
OBS: 53503.270 i  NULL    2.1037 1.7232
OBS: 53679.580 i  NULL    1.8896 4.0705
OBS: 53680.590 i  NULL    -0.9353 1.7343
OBS: 53699.550 i  NULL    -2.1714 1.1849
OBS: 53702.590 i  NULL    -0.5143 1.7710
OBS: 53705.550 i  NULL    0.5421 1.4003
OBS: 53728.550 i  NULL    0.1338 1.5515
OBS: 53731.490 i  NULL    1.9055 1.7981
OBS: 53735.450 i  NULL    0.3333 1.9461
OBS: 53739.460 i  NULL    6.2328 2.7403
OBS: 53742.440 i  NULL    2.2242 1.4757
OBS: 53385.580 r  NULL    -1.2633 1.3892
OBS: 53390.460 r  NULL    0.5654 1.4577
OBS: 53408.470 r  NULL    10.9082 1.3540
OBS: 53411.510 r  NULL    17.6591 1.1007
OBS: 53415.470 r  NULL    32.5455 1.7842
OBS: 53418.480 r  NULL    40.1829 1.8197
OBS: 53440.460 r  NULL    29.2922 1.5086
OBS: 53446.310 r  NULL    20.3786 2.2343
OBS: 53462.410 r  NULL    9.4101 3.4123
OBS: 53463.270 r  NULL    7.3762 1.5831
OBS: 53466.360 r  NULL    5.7845 1.5893
OBS: 53470.290 r  NULL    0.8689 1.5478
OBS: 53474.400 r  NULL    0.4152 1.2725
OBS: 53495.340 r  NULL    -1.6179 1.9007
OBS: 53503.300 r  NULL    0.4323 1.5522
OBS: 53678.630 r  NULL    -0.0273 1.4287
OBS: 53699.590 r  NULL    0.5266 1.1445
OBS: 53702.610 r  NULL    0.4609 1.5996
OBS: 53705.580 r  NULL    -0.0043 1.4818
OBS: 53728.590 r  NULL    -2.7350 1.7117
OBS: 53731.510 r  NULL    0.3686 1.0855
