SURVEY: FOUNDATION
SNTYPE: 1
SNID: ASASSN-16hc
RA: 209.7683682
DECL: 33.1390163
MWEBV: 0.0125 +- 0.0006
FILTERS: griz
REDSHIFT_HELIO: 0.0509344 +- 0.0000107
REDSHIFT_FINAL: 0.0516190 +- 0.0000107
SEARCH_PEAKMJD: 57581.27206
HOSTGAL_LOGMASS: 10.760 +- 0.001
VPEC: -51.694
VPEC_ERR: 250.000
PIXSIZE: 0.25  # arcsec

###########################
NOBS: 28
NVAR: 8
VARLIST:      MJD    FLT   FIELD      FLUXCAL     FLUXCALERR       MAG    MAGERR   PSF
OBS:  57581.27206      g    NULL    14333.602        265.030    17.109     0.020  2.25
OBS:  57585.29601      g    NULL    13156.619        279.591    17.202     0.023  2.53
OBS:  57591.26669      g    NULL    10957.365        199.599    17.401     0.020  2.11
OBS:  57598.26856      g    NULL     6072.305        182.149    18.042     0.032  3.61
OBS:  57609.25804      g    NULL     2993.878        123.002    18.809     0.044  2.22
OBS:  57618.25176      g    NULL      926.860        279.430    20.082     0.326  2.57
OBS:  57630.27894      g    NULL      848.439        106.836    20.178     0.136  2.30
OBS:  57581.27245      r    NULL    11940.944        215.600    17.307     0.020  1.79
OBS:  57585.29642      r    NULL    11969.958        237.644    17.305     0.021  2.27
OBS:  57591.26709      r    NULL    10769.082        190.163    17.420     0.019  1.94
OBS:  57598.26896      r    NULL     6737.696        177.515    17.929     0.028  3.38
OBS:  57609.25846      r    NULL     4632.479        135.046    18.335     0.032  2.37
OBS:  57618.25218      r    NULL     3966.428        190.932    18.504     0.052  2.11
OBS:  57630.27936      r    NULL     2350.417        106.383    19.072     0.049  1.99
OBS:  57581.27281      i    NULL     6700.119        151.612    17.935     0.024  1.55
OBS:  57585.29677      i    NULL     5836.982        190.244    18.085     0.035  2.53
OBS:  57591.26745      i    NULL     5369.467        126.963    18.175     0.026  1.66
OBS:  57598.26931      i    NULL     3259.853        156.194    18.717     0.052  3.30
OBS:  57609.25880      i    NULL     3729.022        117.879    18.571     0.034  1.77
OBS:  57618.25253      i    NULL     3834.448        174.370    18.541     0.049  2.00
OBS:  57630.27970      i    NULL     1911.852        115.278    19.296     0.065  1.80
OBS:  57581.27317      z    NULL     6238.450        176.643    18.012     0.031  1.55
OBS:  57585.29712      z    NULL     5565.040        228.981    18.136     0.044  2.25
OBS:  57591.26781      z    NULL     4759.013        162.310    18.306     0.037  1.79
OBS:  57598.26967      z    NULL     2359.953        209.238    19.068     0.096  2.90
OBS:  57609.25916      z    NULL     2623.087        129.022    18.953     0.053  1.41
OBS:  57618.25287      z    NULL     2431.554        194.733    19.035     0.087  1.77
OBS:  57630.28005      z    NULL     1782.418        200.566    19.372     0.122  1.86
END:
