SURVEY: CFA4p1
PHOTOMETRY_VERSION: CFA4
SNTYPE: 1
SNID:  2008hm
IAUC:  2008hm
IAUC:    UNKNOWN
RA:   51.795371  deg
DECL:    46.944222  deg
MWEBV: 0.44250000 MW E(B-V) (SFD98)
REDSHIFT_HELIO:  0.01966 +- 0.000500000  (Hel)
REDSHIFT_CMB:  0.0191806287527 +- 0.000500000  (CMB)
REDSHIFT_FINAL: 0.0191806287527 +- 0.000500000  (CMB)
HOSTGAL_LOGMASS: 9.90000 +- 4.339
PRIVATE(COSMO): 1
FILTERS: BVri
SEARCH_PEAKMJD: 54808.2
NOBS: 83
NVAR:   6
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR
OBS:      54800.3     B      md      11020.5    351.553    17.3945    0.0319000
OBS:      54801.4     B      md      11593.1    306.058    17.3395    0.0264000
OBS:      54802.3     B      md      11857.7    295.256    17.3150    0.0249000
OBS:      54803.1     B      md      12257.5    302.759    17.2790    0.0247000
OBS:      54804.2     B      md      12776.2    390.951    17.2340    0.0306000
OBS:      54806.3     B      md      12729.2    398.423    17.2380    0.0313000
OBS:      54807.1     B      md      12336.7    511.975    17.2720    0.0415000
OBS:      54809.3     B      md      13067.7    987.921    17.2095    0.0756000
OBS:      54820.1     B      md      6373.82    414.936    17.9890    0.0651000
OBS:      54821.1     B      md      3982.91    197.950    18.4995    0.0497000
OBS:      54825.1     B      md      2610.96    212.532    18.9580    0.0814000
OBS:      54829.1     B      md      1726.63    201.844    19.4070    0.116900
OBS:      54831.3     B      md      1538.86    176.200    19.5320    0.114500
OBS:      54832.3     B      md      1578.34    217.653    19.5045    0.137900
OBS:      54833.3     B      md      1278.79    199.108    19.7330    0.155700
OBS:      54856.2     B      md      566.500    159.186    20.6170    0.281000
OBS:      54861.3     B      md      570.690    189.754    20.6090    0.332500
OBS:      54800.3     V      md      15052.2    287.497    17.0560    0.0191000
OBS:      54801.4     V      md      16173.3    305.676    16.9780    0.0189000
OBS:      54802.3     V      md      16626.5    309.252    16.9480    0.0186000
OBS:      54803.1     V      md      17394.0    332.226    16.8990    0.0191000
OBS:      54804.2     V      md      17171.2    339.989    16.9130    0.0198000
OBS:      54806.3     V      md      17362.0    375.020    16.9010    0.0216000
OBS:      54807.1     V      md      16904.4    375.278    16.9300    0.0222000
OBS:      54808.2     V      md      17410.0    398.690    16.8980    0.0229000
OBS:      54809.3     V      md      17131.7    1091.29    16.9155    0.0637000
OBS:      54811.4     V      md      15617.1    730.879    17.0160    0.0468000
OBS:      54813.4     V      md      13366.0    2074.40    17.1850    0.155200
OBS:      54820.1     V      md      9501.67    605.257    17.5555    0.0637000
OBS:      54821.1     V      md      9835.59    251.791    17.5180    0.0256000
OBS:      54825.1     V      md      8248.98    217.773    17.7090    0.0264000
OBS:      54829.1     V      md      6540.33    207.983    17.9610    0.0318000
OBS:      54831.3     V      md      6109.42    198.556    18.0350    0.0325000
OBS:      54832.2     V      md      5576.99    201.887    18.1340    0.0362000
OBS:      54833.3     V      md      5355.50    191.191    18.1780    0.0357000
OBS:      54840.1     V      md      3739.38    213.145    18.5680    0.0570000
OBS:      54841.3     V      md      3617.43    799.813    18.6040    0.221100
OBS:      54843.1     V      md      2993.64    371.212    18.8095    0.124000
OBS:      54856.2     V      md      1978.79    155.335    19.2590    0.0785000
OBS:      54861.3     V      md      1818.86    200.984    19.3505    0.110500
OBS:      54800.3     r      md      17864.9    334.073    16.8700    0.0187000
OBS:      54801.4     r      md      18801.8    391.078    16.8145    0.0208000
OBS:      54802.3     r      md      18958.3    443.625    16.8055    0.0234000
OBS:      54803.1     r      md      20426.8    447.346    16.7245    0.0219000
OBS:      54804.2     r      md      20183.7    363.306    16.7375    0.0180000
OBS:      54806.2     r      md      20361.0    433.690    16.7280    0.0213000
OBS:      54807.1     r      md      19706.1    579.358    16.7635    0.0294000
OBS:      54808.2     r      md      20644.3    412.886    16.7130    0.0200000
OBS:      54809.3     r      md      19408.8    819.053    16.7800    0.0422000
OBS:      54811.4     r      md      18484.2    841.030    16.8330    0.0455000
OBS:      54821.1     r      md      11486.8    287.170    17.3495    0.0250000
OBS:      54825.1     r      md      10824.3    293.339    17.4140    0.0271000
OBS:      54829.1     r      md      10101.8    247.495    17.4890    0.0245000
OBS:      54831.3     r      md      9229.97    230.749    17.5870    0.0250000
OBS:      54832.2     r      md      8974.28    217.178    17.6175    0.0242000
OBS:      54833.3     r      md      8625.82    212.195    17.6605    0.0246000
OBS:      54839.1     r      md      6165.95    345.293    18.0250    0.0560000
OBS:      54840.1     r      md      6376.76    203.419    17.9885    0.0319000
