SURVEY: FOUNDATION
SNTYPE: 1
SNID: iPTF16auf
RA: 217.7884472
DECL: 27.2360178
MWEBV: 0.0131 +- 0.0007
FILTERS: griz
REDSHIFT_HELIO: 0.0150180 +- 0.0000050
REDSHIFT_FINAL: 0.0156540 +- 0.0000050
SEARCH_PEAKMJD: 57538.43921
HOSTGAL_LOGMASS: 9.067 +- 0.017
VPEC: -98.463
VPEC_ERR: 250.000
PIXSIZE: 0.25  # arcsec

###########################
NOBS: 41
NVAR: 8
VARLIST:      MJD    FLT   FIELD      FLUXCAL     FLUXCALERR       MAG    MAGERR   PSF
OBS:  57523.30907      g    NULL    12037.109        235.468    17.299     0.021  2.20
OBS:  57527.32031      g    NULL    31367.976        537.152    16.259     0.019  2.94
OBS:  57536.26593      g    NULL    73937.378       1074.583    15.328     0.016  1.50
OBS:  57538.43921      g    NULL    77177.020       1115.485    15.281     0.016  1.58
OBS:  57543.26244      g    NULL    69804.650       1019.195    15.390     0.016  2.26
OBS:  57555.26941      g    NULL    28553.697        464.325    16.361     0.018  2.03
OBS:  57566.34738      g    NULL    12001.620        220.030    17.302     0.020  1.67
OBS:  57523.30946      r    NULL    11892.600        216.510    17.312     0.020  1.99
OBS:  57527.32070      r    NULL    28162.340        453.573    16.376     0.017  2.38
OBS:  57536.26633      r    NULL    65470.653        944.077    15.460     0.016  1.47
OBS:  57538.43961      r    NULL    73701.285       1054.214    15.331     0.016  1.50
OBS:  57543.26284      r    NULL    74349.864       1069.353    15.322     0.016  1.99
OBS:  57555.26979      r    NULL    44387.851        677.549    15.882     0.017  1.92
OBS:  57566.34778      r    NULL    32943.918        495.779    16.206     0.016  1.55
OBS:  57535.41715      r    NULL    69878.015        978.386    15.389     0.015  1.94
OBS:  57535.42788      r    NULL    70692.484        989.678    15.377     0.015  2.01
OBS:  57535.43924      r    NULL    70388.225        986.267    15.381     0.015  2.15
OBS:  57535.44999      r    NULL    70286.438        985.717    15.383     0.015  2.30
OBS:  57549.39003      r    NULL    53184.106        747.011    15.686     0.015  2.79
OBS:  57549.40161      r    NULL    52179.615        733.223    15.706     0.015  2.82
OBS:  57549.41320      r    NULL    53776.940        754.558    15.674     0.015  2.12
OBS:  57549.42477      r    NULL    52646.634        739.449    15.697     0.015  2.48
OBS:  57523.30982      i    NULL     9263.553        187.968    17.583     0.022  1.89
OBS:  57527.32107      i    NULL    23337.635        392.824    16.580     0.018  2.34
OBS:  57536.26669      i    NULL    46968.372        693.190    15.820     0.016  1.57
OBS:  57538.43997      i    NULL    47118.204        689.297    15.817     0.016  1.66
OBS:  57543.26320      i    NULL    42425.669        629.233    15.931     0.016  1.72
OBS:  57555.27015      i    NULL    30238.076        483.666    16.299     0.017  1.76
OBS:  57566.34814      i    NULL    29718.686        450.308    16.317     0.016  1.41
OBS:  57558.33890      i    NULL    28822.872        420.338    16.351     0.016  2.29
OBS:  57558.35043      i    NULL    29223.116        422.533    16.336     0.016  1.96
OBS:  57558.36197      i    NULL    28771.963        419.026    16.353     0.016  1.93
OBS:  57558.37345      i    NULL    29582.328        428.966    16.322     0.016  2.00
OBS:  57523.31018      z    NULL     9110.571        232.967    17.601     0.028  2.01
OBS:  57527.32142      z    NULL    21187.547        401.813    16.685     0.021  2.18
OBS:  57536.26704      z    NULL    49129.341        747.050    15.772     0.016  1.35
OBS:  57538.44033      z    NULL    49920.606        746.722    15.754     0.016  1.28
OBS:  57543.26356      z    NULL    45122.416        694.861    15.864     0.017  1.57
OBS:  57555.27053      z    NULL    36576.617        597.118    16.092     0.018  2.01
OBS:  57566.34850      z    NULL    30766.820        488.558    16.280     0.017  1.40
OBS:  57493.62478      z    NULL     -276.374        133.293       nan     0.521  2.27
END_PHOTOMETRY:

# =============================================
NSPECTRA: 1 


NVAR_SPEC: 5
VARNAMES_SPEC: LAMMIN LAMMAX  FLAM  FLAMERR DQ
SPEC: 3589.65 3592.35 3.10404e-16 1.01663e-16 0
SPEC: 3592.45 3595.15 1.02445e-16 1.00483e-16 0
SPEC: 3595.25 3597.95 3.73275e-16 9.93213e-17 0
SPEC: 3598.05 3600.75 2.33102e-16 9.81783e-17 0
SPEC: 3600.85 3603.55 1.63223e-16 9.70536e-17 0
SPEC: 3603.65 3606.35 1.89864e-16 9.59470e-17 0
SPEC: 3606.45 3609.15 1.50908e-16 9.48579e-17 0
SPEC: 3609.25 3611.95 3.54246e-16 9.37865e-17 0
SPEC: 3612.05 3614.75 2.86577e-16 9.27314e-17 0
SPEC: 3614.85 3617.55 3.25422e-16 9.16930e-17 0
SPEC: 3617.65 3620.35 3.23341e-16 9.06702e-17 0
SPEC: 3620.45 3623.15 1.74734e-16 8.96627e-17 0
SPEC: 3623.35 3626.05 2.68051e-16 8.86701e-17 0
SPEC: 3626.15 3628.85 2.03896e-16 8.76918e-17 0
SPEC: 3628.95 3631.65 2.60355e-16 8.67277e-17 0
SPEC: 3631.75 3634.45 2.25558e-16 8.57778e-17 0
SPEC: 3634.55 3637.25 1.93691e-16 8.48417e-17 0
SPEC: 3637.35 3640.05 1.06618e-16 8.39192e-17 0
SPEC: 3640.25 3642.95 -5.18278e-19 8.30106e-17 0
SPEC: 3643.05 3645.75 1.40818e-16 8.21161e-17 0
SPEC: 3645.85 3648.55 1.72416e-16 8.12363e-17 0
SPEC: 3648.75 3651.45 1.32284e-16 8.03713e-17 0
SPEC: 3651.55 3654.25 2.48635e-16 7.95218e-17 0
SPEC: 3654.35 3657.05 1.74007e-16 7.86885e-17 0
SPEC: 3657.25 3659.95 9.87563e-17 7.78721e-17 0
SPEC: 3660.05 3662.75 1.39023e-16 7.70740e-17 0
SPEC: 3662.85 3665.55 1.72336e-16 7.62945e-17 0
SPEC: 3665.75 3668.45 1.00375e-16 7.55353e-17 0
SPEC: 3668.55 3671.25 3.34211e-16 7.47972e-17 0
SPEC: 3671.45 3674.15 3.36272e-16 7.40816e-17 0
SPEC: 3674.25 3676.95 1.95162e-16 7.33892e-17 0
SPEC: 3677.15 3679.85 5.11955e-17 7.27215e-17 0
SPEC: 3679.95 3682.65 1.35347e-16 7.20794e-17 0
SPEC: 3682.85 3685.55 1.78975e-16 7.14638e-17 0
SPEC: 3685.65 3688.35 1.43208e-16 7.08759e-17 0
SPEC: 3688.55 3691.25 1.07684e-16 7.03161e-17 0
SPEC: 3691.35 3694.05 6.45387e-17 6.97848e-17 0
SPEC: 3694.25 3696.95 1.50255e-16 6.92829e-17 0
SPEC: 3697.05 3699.75 1.57574e-16 6.88104e-17 0
SPEC: 3699.95 3702.65 1.75832e-16 6.83668e-17 0
SPEC: 3702.85 3705.55 1.11892e-16 6.79523e-17 1
SPEC: 3705.65 3708.35 1.25489e-16 6.75660e-17 1
SPEC: 3708.55 3711.25 2.06044e-16 6.72071e-17 1
SPEC: 3711.45 3714.15 8.44989e-17 6.68741e-17 1
SPEC: 3714.25 3716.95 1.40376e-16 6.65658e-17 1
SPEC: 3717.15 3719.85 1.67922e-16 6.62803e-17 1
SPEC: 3720.05 3722.75 1.31813e-16 6.60155e-17 1
SPEC: 3722.95 3725.65 8.36637e-17 6.57688e-17 1
SPEC: 3725.85 3728.55 1.23153e-16 6.55378e-17 1
SPEC: 3728.65 3731.35 1.62652e-16 6.53195e-17 1
SPEC: 3731.55 3734.25 1.88102e-16 6.51108e-17 1
SPEC: 3734.45 3737.15 2.22854e-16 6.49083e-17 1
SPEC: 3737.35 3740.05 2.51895e-16 6.47086e-17 1
SPEC: 3740.25 3742.95 1.54193e-16 6.45082e-17 1
SPEC: 3743.05 3745.75 2.03863e-16 6.43033e-17 1
SPEC: 3745.95 3748.65 1.52606e-16 6.40903e-17 1
SPEC: 3748.85 3751.55 1.94737e-16 6.38655e-17 1
SPEC: 3751.75 3754.45 1.11237e-16 6.36253e-17 1
SPEC: 3754.65 3757.35 1.74485e-16 6.33662e-17 1
SPEC: 3757.55 3760.25 2.48642e-16 6.30850e-17 1
SPEC: 3760.45 3763.15 2.10943e-16 6.27785e-17 1
SPEC: 3763.35 3766.05 2.20630e-16 6.24438e-17 1
SPEC: 3766.25 3768.95 1.87096e-16 6.20783e-17 1
SPEC: 3769.15 3771.85 2.71141e-16 6.16796e-17 1
SPEC: 3772.05 3774.75 1.92531e-16 6.12460e-17 1
SPEC: 3774.95 3777.65 7.63622e-17 6.07756e-17 1
SPEC: 3777.85 3780.55 4.03327e-16 6.02675e-17 1
SPEC: 3780.85 3783.55 4.04893e-16 5.97210e-17 1
SPEC: 3783.75 3786.45 4.06447e-16 5.91355e-17 1
SPEC: 3786.65 3789.35 4.07988e-16 5.85111e-17 1
SPEC: 3789.55 3792.25 4.09516e-16 5.78483e-17 1
SPEC: 3792.45 3795.15 1.47696e-16 5.71482e-17 1
SPEC: 3795.35 3798.05 3.14880e-16 5.64119e-17 1
SPEC: 3798.35 3801.05 3.04635e-16 5.56410e-17 1
SPEC: 3801.25 3803.95 3.40842e-16 5.48378e-17 1
SPEC: 3804.15 3806.85 2.67876e-16 5.40044e-17 1
SPEC: 3807.05 3809.75 3.09067e-16 5.31437e-17 1
SPEC: 3809.95 3812.65 3.34909e-16 5.22580e-17 1
SPEC: 3812.95 3815.65 3.25493e-16 5.13513e-17 1
SPEC: 3815.85 3818.55 3.64724e-16 5.04259e-17 1
SPEC: 3818.75 3821.45 3.25091e-16 4.94860e-17 1
SPEC: 3821.75 3824.45 2.72012e-16 4.85346e-17 1
SPEC: 3824.65 3827.35 2.87442e-16 4.75758e-17 1
SPEC: 3827.55 3830.25 3.41776e-16 4.66127e-17 1
SPEC: 3830.55 3833.25 3.60106e-16 4.56488e-17 1
SPEC: 3833.45 3836.15 3.61771e-16 4.46877e-17 1
SPEC: 3836.45 3839.15 3.71012e-16 4.37335e-17 1
SPEC: 3839.35 3842.05 3.82415e-16 4.27884e-17 1
SPEC: 3842.35 3845.05 3.97806e-16 4.18561e-17 1
SPEC: 3845.25 3847.95 3.75600e-16 4.09393e-17 1
SPEC: 3848.25 3850.95 3.99752e-16 4.00408e-17 1
SPEC: 3851.15 3853.85 4.89400e-16 3.91632e-17 1
SPEC: 3854.15 3856.85 4.73115e-16 3.83090e-17 1
SPEC: 3857.05 3859.75 4.40007e-16 3.74795e-17 1
SPEC: 3860.05 3862.75 4.36800e-16 3.66772e-17 1
SPEC: 3862.95 3865.65 4.78265e-16 3.59035e-17 1
SPEC: 3865.95 3868.65 4.82446e-16 3.51597e-17 1
SPEC: 3868.85 3871.55 5.01781e-16 3.44466e-17 1
SPEC: 3871.85 3874.55 4.87019e-16 3.37654e-17 1
SPEC: 3874.85 3877.55 4.97263e-16 3.31165e-17 1
SPEC: 3877.75 3880.45 4.83747e-16 3.25003e-17 1
SPEC: 3880.75 3883.45 5.02361e-16 3.19172e-17 1
SPEC: 3883.75 3886.45 4.64269e-16 3.13672e-17 1
SPEC: 3886.65 3889.35 4.83429e-16 3.08501e-17 1
SPEC: 3889.65 3892.35 5.09052e-16 3.03656e-17 1
SPEC: 3892.65 3895.35 5.33339e-16 2.99134e-17 1
SPEC: 3895.55 3898.25 4.69980e-16 2.94929e-17 1
SPEC: 3898.55 3901.25 5.27354e-16 2.91035e-17 1
SPEC: 3901.55 3904.25 5.57792e-16 2.87446e-17 1
SPEC: 3904.55 3907.25 5.19997e-16 2.84153e-17 1
SPEC: 3907.55 3910.25 5.31572e-16 2.81149e-17 1
SPEC: 3910.45 3913.15 5.46584e-16 2.78424e-17 1
SPEC: 3913.45 3916.15 5.67506e-16 2.75971e-17 1
SPEC: 3916.45 3919.15 5.31293e-16 2.73780e-17 1
SPEC: 3919.45 3922.15 5.33076e-16 2.71842e-17 1
SPEC: 3922.45 3925.15 5.08873e-16 2.70148e-17 1
SPEC: 3925.45 3928.15 5.24758e-16 2.68688e-17 1
SPEC: 3928.45 3931.15 5.49890e-16 2.67454e-17 1
SPEC: 3931.45 3934.15 5.28331e-16 2.66436e-17 1
SPEC: 3934.45 3937.15 5.82190e-16 2.65625e-17 1
SPEC: 3937.45 3940.15 6.21078e-16 2.65012e-17 1
SPEC: 3940.45 3943.15 5.78368e-16 2.64588e-17 1
SPEC: 3943.45 3946.15 5.85097e-16 2.64344e-17 1
SPEC: 3946.45 3949.15 6.02405e-16 2.64271e-17 1
SPEC: 3949.45 3952.15 6.03835e-16 2.64360e-17 1
SPEC: 3952.45 3955.15 5.75408e-16 2.64601e-17 1
SPEC: 3955.45 3958.15 6.32980e-16 2.64985e-17 1
SPEC: 3958.45 3961.15 5.96421e-16 2.65503e-17 1
SPEC: 3961.45 3964.15 6.18105e-16 2.66146e-17 1
SPEC: 3964.45 3967.15 6.22899e-16 2.66902e-17 1
SPEC: 3967.45 3970.15 5.98785e-16 2.67762e-17 1
SPEC: 3970.45 3973.15 6.41937e-16 2.68717e-17 1
SPEC: 3973.45 3976.15 5.93492e-16 2.69754e-17 1
SPEC: 3976.45 3979.15 6.37340e-16 2.70863e-17 1
SPEC: 3979.45 3982.15 6.32638e-16 2.72034e-17 1
SPEC: 3982.55 3985.25 6.28941e-16 2.73253e-17 1
SPEC: 3985.55 3988.25 6.62278e-16 2.74511e-17 1
SPEC: 3988.55 3991.25 6.77087e-16 2.75794e-17 1
SPEC: 3991.55 3994.25 6.58596e-16 2.77091e-17 1
SPEC: 3994.65 3997.35 6.62034e-16 2.78390e-17 1
SPEC: 3997.65 4000.35 6.34440e-16 2.79679e-17 1
SPEC: 4000.65 4003.35 6.98327e-16 2.82000e-17 1
SPEC: 4003.65 4006.35 6.53172e-16 2.83121e-17 1
SPEC: 4006.75 4009.45 7.17831e-16 2.83814e-17 1
SPEC: 4009.75 4012.45 7.05952e-16 2.85003e-17 1
SPEC: 4012.75 4015.45 6.97069e-16 2.85770e-17 1
SPEC: 4015.85 4018.55 6.73905e-16 2.86686e-17 1
SPEC: 4018.85 4021.55 7.05160e-16 2.87367e-17 1
SPEC: 4021.85 4024.55 7.13319e-16 2.88309e-17 1
SPEC: 4024.95 4027.65 7.02440e-16 2.89265e-17 1
SPEC: 4027.95 4030.65 6.53791e-16 2.90123e-17 1
SPEC: 4031.05 4033.75 6.52511e-16 2.90453e-17 1
SPEC: 4034.05 4036.75 6.74785e-16 2.90571e-17 1
SPEC: 4037.15 4039.85 7.49849e-16 2.90842e-17 1
SPEC: 4040.15 4042.85 7.47321e-16 2.90948e-17 1
SPEC: 4043.25 4045.95 7.87789e-16 2.90712e-17 1
SPEC: 4046.25 4048.95 7.45117e-16 2.90450e-17 1
SPEC: 4049.35 4052.05 7.35293e-16 2.89783e-17 1
SPEC: 4052.35 4055.05 7.16963e-16 2.88599e-17 1
SPEC: 4055.45 4058.15 7.41187e-16 2.88165e-17 1
SPEC: 4058.45 4061.15 7.64030e-16 2.87272e-17 1
SPEC: 4061.55 4064.25 7.79878e-16 2.86216e-17 1
SPEC: 4064.55 4067.25 7.70328e-16 2.85449e-17 1
SPEC: 4067.65 4070.35 7.35698e-16 2.84027e-17 1
SPEC: 4070.75 4073.45 7.14204e-16 2.82267e-17 1
SPEC: 4073.75 4076.45 7.41582e-16 2.80662e-17 1
SPEC: 4076.85 4079.55 6.79419e-16 2.78681e-17 1
SPEC: 4079.85 4082.55 7.53412e-16 2.76906e-17 1
SPEC: 4082.95 4085.65 6.78654e-16 2.74931e-17 1
SPEC: 4086.05 4088.75 6.65308e-16 2.72767e-17 1
SPEC: 4089.05 4091.75 7.14206e-16 2.70178e-17 1
SPEC: 4092.15 4094.85 6.85554e-16 2.67501e-17 1
SPEC: 4095.25 4097.95 6.75661e-16 2.64962e-17 1
SPEC: 4098.35 4101.05 7.16793e-16 2.62438e-17 1
SPEC: 4101.35 4104.05 6.80482e-16 2.59571e-17 1
SPEC: 4104.45 4107.15 6.48294e-16 2.56811e-17 1
SPEC: 4107.55 4110.25 6.69658e-16 2.54123e-17 1
SPEC: 4110.65 4113.35 6.84410e-16 2.51204e-17 1
SPEC: 4113.75 4116.45 6.74825e-16 2.48309e-17 1
SPEC: 4116.75 4119.45 6.59221e-16 2.45198e-17 1
SPEC: 4119.85 4122.55 6.18934e-16 2.42783e-17 1
SPEC: 4122.95 4125.65 6.60654e-16 2.39505e-17 1
SPEC: 4126.05 4128.75 6.52638e-16 2.36547e-17 1
SPEC: 4129.15 4131.85 6.15027e-16 2.33514e-17 1
SPEC: 4132.25 4134.95 6.21353e-16 2.30128e-17 1
SPEC: 4135.25 4137.95 6.46633e-16 2.27190e-17 1
SPEC: 4138.35 4141.05 6.28090e-16 2.24361e-17 1
SPEC: 4141.45 4144.15 6.50500e-16 2.20385e-17 1
SPEC: 4144.55 4147.25 6.54014e-16 2.16799e-17 1
SPEC: 4147.65 4150.35 6.04981e-16 2.14431e-17 1
SPEC: 4150.75 4153.45 6.08417e-16 2.11183e-17 1
SPEC: 4153.85 4156.55 5.70147e-16 2.08662e-17 1
SPEC: 4156.95 4159.65 6.19714e-16 2.06149e-17 1
SPEC: 4160.05 4162.75 5.96479e-16 2.03474e-17 1
SPEC: 4163.15 4165.85 5.80819e-16 2.01116e-17 1
SPEC: 4166.25 4168.95 5.68009e-16 1.98434e-17 1
SPEC: 4169.35 4172.05 5.65536e-16 1.95030e-17 1
SPEC: 4172.45 4175.15 5.71132e-16 1.91961e-17 1
SPEC: 4175.55 4178.25 5.75904e-16 1.89396e-17 1
SPEC: 4178.75 4181.45 6.03354e-16 1.86820e-17 1
SPEC: 4181.85 4184.55 5.67907e-16 1.84043e-17 1
SPEC: 4184.95 4187.65 5.69764e-16 1.81724e-17 1
SPEC: 4188.05 4190.75 5.69356e-16 1.79005e-17 1
SPEC: 4191.15 4193.85 5.71858e-16 1.76712e-17 1
SPEC: 4194.25 4196.95 5.73871e-16 1.74029e-17 1
SPEC: 4197.35 4200.05 5.73254e-16 1.71935e-17 1
SPEC: 4200.55 4203.25 5.50027e-16 1.69434e-17 1
SPEC: 4203.65 4206.35 5.28311e-16 1.67229e-17 1
SPEC: 4206.75 4209.45 5.43346e-16 1.65463e-17 1
SPEC: 4209.85 4212.55 5.37369e-16 1.63175e-17 1
SPEC: 4213.05 4215.75 4.99724e-16 1.61320e-17 1
SPEC: 4216.15 4218.85 5.02649e-16 1.59274e-17 1
SPEC: 4219.25 4221.95 5.11777e-16 1.57395e-17 1
SPEC: 4222.35 4225.05 4.89192e-16 1.55392e-17 1
SPEC: 4225.55 4228.25 4.89919e-16 1.53421e-17 1
SPEC: 4228.65 4231.35 4.69754e-16 1.52131e-17 1
SPEC: 4231.75 4234.45 4.84945e-16 1.50754e-17 1
SPEC: 4234.85 4237.55 4.61210e-16 1.48753e-17 1
SPEC: 4238.05 4240.75 4.70395e-16 1.47089e-17 1
SPEC: 4241.15 4243.85 4.26057e-16 1.45861e-17 1
SPEC: 4244.35 4247.05 4.63259e-16 1.44402e-17 1
SPEC: 4247.45 4250.15 4.55559e-16 1.43186e-17 1
SPEC: 4250.55 4253.25 4.37474e-16 1.41709e-17 1
SPEC: 4253.75 4256.45 4.45917e-16 1.40771e-17 1
SPEC: 4256.85 4259.55 4.20851e-16 1.39420e-17 1
SPEC: 4260.05 4262.75 4.20891e-16 1.37934e-17 1
SPEC: 4263.15 4265.85 4.27589e-16 1.37033e-17 1
SPEC: 4266.25 4268.95 4.04735e-16 1.36125e-17 1
SPEC: 4269.45 4272.15 4.18925e-16 1.34894e-17 1
SPEC: 4272.55 4275.25 3.90135e-16 1.33789e-17 1
SPEC: 4275.75 4278.45 3.69695e-16 1.33486e-17 1
SPEC: 4278.85 4281.55 3.97883e-16 1.32062e-17 1
SPEC: 4282.05 4284.75 4.06918e-16 1.30687e-17 1
SPEC: 4285.25 4287.95 3.89492e-16 1.29835e-17 1
SPEC: 4288.35 4291.05 4.05401e-16 1.28912e-17 1
SPEC: 4291.55 4294.25 3.98671e-16 1.28209e-17 1
SPEC: 4294.65 4297.35 3.98458e-16 1.27449e-17 1
SPEC: 4297.85 4300.55 4.01594e-16 1.26547e-17 1
SPEC: 4300.95 4303.65 3.99537e-16 1.25646e-17 1
