SURVEY: FOUNDATION
SNTYPE: 1
SNID: ASASSN-16lg
RA: 267.0511129
DECL: 17.6255580
MWEBV: 0.0675 +- 0.0034
FILTERS: griz
REDSHIFT_HELIO: 0.0211710 +- 0.0001130
REDSHIFT_FINAL: 0.0209417 +- 0.0001130
SEARCH_PEAKMJD: 57676.22257
HOSTGAL_LOGMASS: 10.641 +- 0.001
VPEC: 103.825
VPEC_ERR: 250.000
PIXSIZE: 0.25  # arcsec

###########################
NOBS: 18
NVAR: 8
VARLIST:      MJD    FLT   FIELD      FLUXCAL     FLUXCALERR       MAG    MAGERR   PSF
OBS:  57670.24185      g    NULL    46307.682        735.094    15.836     0.017  1.99
OBS:  57676.22257      g    NULL    53902.267        922.129    15.671     0.019  3.70
OBS:  57686.24504      g    NULL    32144.746        555.084    16.232     0.019  2.03
OBS:  57693.20724      g    NULL    13530.008        423.340    17.172     0.034  4.25
OBS:  57705.20989      g    NULL     5976.531        390.496    18.059     0.071  2.53
OBS:  57670.24226      r    NULL    46012.809        760.576    15.843     0.018  1.84
OBS:  57676.22298      r    NULL    52075.912        873.103    15.708     0.018  2.62
OBS:  57686.24547      r    NULL    32392.943        617.797    16.224     0.021  1.87
OBS:  57693.20766      r    NULL    29864.801        612.392    16.312     0.022  2.99
OBS:  57705.21036      r    NULL    14724.540        432.378    17.080     0.032  2.00
OBS:  57670.24261      i    NULL    32121.150        613.707    16.233     0.021  1.75
OBS:  57676.22334      i    NULL    27347.151        599.083    16.408     0.024  2.11
OBS:  57686.24582      i    NULL    18298.617        494.873    16.844     0.029  2.06
OBS:  57693.20802      i    NULL    19282.719        677.429    16.787     0.038  3.01
OBS:  57705.21071      i    NULL    15491.628        499.280    17.025     0.035  2.31
OBS:  57686.24617      z    NULL    21581.580        535.216    16.665     0.027  1.73
OBS:  57693.20837      z    NULL    23917.633        660.282    16.553     0.030  2.51
OBS:  57705.21105      z    NULL    19767.592        556.568    16.760     0.030  1.87
END:
