SURVEY: SNLS3_LC
SNID: 05D4fo
IAUC: UNKNOWN
RA: 0.0
DECL: 0.0
PHOTOMETRY_VERSION: SNLS3_LC
MWEBV: 0.0262 MW E(B-V)
REDSHIFT_HELIO: 0.373 +- 0.001    (HELIO)
REDSHIFT_Status: warning: redshift err fudged
SEARCH_PEAKMJD: 53658.214
FILTERS: griz

NOBS: 75
NVAR: 5
VARLIST:  MJD   FLT       FIELD    FLUXCAL   FLUXCALERR

OBS: 53617.420 g  NULL    0.2181 0.8726
OBS: 53699.250 r  NULL    13.5785 1.1273
OBS: 53705.260 r  NULL    12.4137 1.0548
OBS: 53709.230 r  NULL    10.4231 2.0071
OBS: 53889.600 r  NULL    1.0339 1.4268
OBS: 53909.590 r  NULL    2.1674 1.5564
OBS: 53915.580 r  NULL    0.3826 1.4279
OBS: 53920.550 r  NULL    0.6485 1.6893
OBS: 53617.330 z  NULL    2.7798 3.6586
OBS: 53624.420 z  NULL    0.0570 3.2812
OBS: 53639.380 z  NULL    8.6143 4.0734
OBS: 53642.330 z  NULL    30.0100 2.7964
OBS: 53648.350 z  NULL    74.0361 3.9010
OBS: 53654.330 z  NULL    111.2358 4.3636
OBS: 53668.220 z  NULL    90.9435 6.0071
OBS: 53674.320 z  NULL    60.7142 3.9721
OBS: 53681.280 z  NULL    68.3728 10.5359
OBS: 53682.210 z  NULL    53.5456 4.2745
OBS: 53700.230 z  NULL    34.8065 2.5437
OBS: 53909.600 z  NULL    1.7629 6.5195
OBS: 53911.570 z  NULL    -8.8627 4.8037
OBS: 53921.540 z  NULL    -2.5262 6.5562
END_PHOTOMETRY:

# =============================================

NSPECTRA: 1 


NVAR_SPEC: 5
VARNAMES_SPEC: LAMMIN LAMMAX  FLAM  FLAMERR DQ

SPECTRUM_ID: 1
SPECTRUM_MJD:  53650.00
SPECTRUM_NLAM:     849
SPEC:   5100.31   5105.31 -9.88000e-19 5.67000e-19 0
SPEC:   5105.31   5110.31 2.58200e-18 5.65000e-19 0
SPEC:   5110.31   5115.31 -9.59000e-19 6.51000e-19 0
SPEC:   5115.31   5120.31 -7.60000e-20 5.62000e-19 0
SPEC:   5120.31   5125.31 -1.70500e-18 5.60000e-19 0
SPEC:   5125.31   5130.31 -2.68000e-19 6.45000e-19 0
SPEC:   5130.31   5135.31 2.35900e-18 5.57000e-19 0
SPEC:   5135.31   5140.31 3.11000e-18 5.55000e-19 0
SPEC:   5140.31   5145.31 2.03000e-19 6.38000e-19 0
SPEC:   5145.31   5150.31 1.30000e-20 5.51000e-19 0
SPEC:   5150.31   5155.31 -1.15900e-18 5.49000e-19 0
SPEC:   5155.31   5160.31 6.31000e-19 6.32000e-19 0
SPEC:   5160.31   5165.31 -1.60000e-20 5.46000e-19 0
SPEC:   5165.31   5170.31 6.95000e-19 5.44000e-19 0
SPEC:   5170.31   5175.31 2.77900e-18 6.26000e-19 0
SPEC:   5175.31   5180.31 4.62000e-19 5.41000e-19 0
SPEC:   5180.31   5185.31 9.25000e-19 5.39000e-19 0
SPEC:   5185.31   5190.31 1.13500e-18 6.20000e-19 0
SPEC:   5190.31   5195.31 1.68500e-18 5.36000e-19 0
SPEC:   5195.31   5200.31 1.92100e-18 5.34000e-19 0
SPEC:   5200.31   5205.31 1.10600e-18 6.15000e-19 0
SPEC:   5205.31   5210.31 1.88300e-18 5.31000e-19 0
SPEC:   5210.31   5215.31 2.60100e-18 5.29000e-19 0
SPEC:   5215.31   5220.31 7.24000e-19 6.09000e-19 0
SPEC:   5220.31   5225.31 1.96500e-18 5.26000e-19 0
SPEC:   5225.31   5230.31 1.39800e-18 5.24000e-19 0
SPEC:   5230.31   5235.31 2.60500e-18 6.03000e-19 0
SPEC:   5235.31   5240.31 1.78900e-18 5.20000e-19 0
SPEC:   5240.31   5245.31 2.46200e-18 5.99000e-19 0
SPEC:   5245.31   5250.31 1.38600e-18 5.17000e-19 0
SPEC:   5250.31   5255.31 1.86400e-18 5.15000e-19 0
SPEC:   5255.31   5260.31 2.91700e-18 5.93000e-19 0
SPEC:   5260.31   5265.31 2.94600e-18 5.12000e-19 0
SPEC:   5265.31   5270.31 2.27500e-18 5.10000e-19 0
SPEC:   5270.31   5275.31 3.09000e-18 5.88000e-19 0
SPEC:   5275.31   5280.31 2.52300e-18 5.07000e-19 0
SPEC:   5280.31   5285.31 3.13100e-18 5.06000e-19 0
SPEC:   5285.31   5290.31 3.16600e-18 5.82000e-19 0
SPEC:   5290.31   5295.31 3.18800e-18 5.02000e-19 0
SPEC:   5295.31   5300.31 3.20200e-18 5.01000e-19 0
SPEC:   5300.31   5305.31 3.20500e-18 5.76000e-19 1
SPEC:   5305.31   5310.31 3.20100e-18 4.98000e-19 1
SPEC:   5310.31   5315.31 3.19100e-18 4.96000e-19 1
SPEC:   5315.31   5320.31 3.06500e-18 5.71000e-19 1
SPEC:   5320.31   5325.31 2.31200e-18 4.93000e-19 1
SPEC:   5325.31   5330.31 2.69600e-18 4.91000e-19 1
SPEC:   5330.31   5335.31 2.55100e-18 5.65000e-19 1
SPEC:   5335.31   5340.31 3.17700e-18 4.88000e-19 1
SPEC:   5340.31   5345.31 2.85800e-18 4.86000e-19 1
SPEC:   5345.31   5350.31 2.95600e-18 5.60000e-19 1
SPEC:   5350.31   5355.31 2.35800e-18 4.83000e-19 1
SPEC:   5355.31   5360.31 3.43200e-18 4.81000e-19 1
SPEC:   5360.31   5365.31 4.06300e-18 5.54000e-19 1
SPEC:   5365.31   5370.31 3.55900e-18 4.78000e-19 1
SPEC:   5370.31   5375.31 3.40000e-18 5.51000e-19 1
SPEC:   5375.31   5380.31 3.39700e-18 4.75000e-19 1
SPEC:   5380.31   5385.31 2.80600e-18 4.74000e-19 1
SPEC:   5385.31   5390.31 3.46300e-18 5.45000e-19 1
SPEC:   5390.31   5395.31 3.02500e-18 4.71000e-19 1
SPEC:   5395.31   5400.31 2.62000e-18 4.69000e-19 1
SPEC:   5400.31   5405.31 3.44000e-18 5.40000e-19 1
SPEC:   5405.31   5410.31 3.35200e-18 4.66000e-19 1
SPEC:   5410.31   5415.31 3.35000e-18 4.64000e-19 1
SPEC:   5415.31   5420.31 1.98900e-18 5.35000e-19 1
SPEC:   5420.31   5425.31 2.23900e-18 4.61000e-19 1
SPEC:   5425.31   5430.31 1.29800e-18 4.60000e-19 1
SPEC:   5430.31   5435.31 2.61700e-18 5.29000e-19 1
SPEC:   5435.31   5440.31 2.35200e-18 4.57000e-19 1
SPEC:   5440.31   5445.31 2.70700e-18 4.55000e-19 1
SPEC:   5445.31   5450.31 2.39800e-18 5.24000e-19 1
SPEC:   5450.31   5455.31 3.44500e-18 4.52000e-19 1
SPEC:   5455.31   5460.31 2.44700e-18 4.51000e-19 1
SPEC:   5460.31   5465.31 2.46900e-18 5.19000e-19 1
SPEC:   5465.31   5470.31 2.59800e-18 4.48000e-19 1
SPEC:   5470.31   5475.31 2.53700e-18 4.46000e-19 1
SPEC:   5475.31   5480.31 2.09300e-18 5.14000e-19 1
SPEC:   5480.31   5485.31 3.29300e-18 4.43000e-19 1
SPEC:   5485.31   5490.31 2.51200e-18 4.42000e-19 1
SPEC:   5490.31   5495.31 2.54300e-18 5.09000e-19 1
SPEC:   5495.31   5500.31 2.49300e-18 4.39000e-19 1
SPEC:   5500.31   5505.31 2.93000e-18 5.05000e-19 1
SPEC:   5505.31   5510.31 2.86700e-18 4.36000e-19 1
SPEC:   5510.31   5515.31 2.97100e-18 4.35000e-19 1
SPEC:   5515.31   5520.31 1.34300e-18 5.00000e-19 1
SPEC:   5520.31   5525.31 2.48000e-18 4.32000e-19 1
SPEC:   5525.31   5530.31 2.43100e-18 4.30000e-19 1
SPEC:   5530.31   5535.31 3.29600e-18 4.95000e-19 1
SPEC:   5535.31   5540.31 2.93100e-18 4.27000e-19 1
SPEC:   5540.31   5545.31 2.84200e-18 4.26000e-19 1
SPEC:   5545.31   5550.31 2.04000e-18 4.90000e-19 1
SPEC:   5550.31   5555.31 4.00300e-18 4.23000e-19 1
SPEC:   5555.31   5560.31 3.07700e-18 4.22000e-19 1
SPEC:   5560.31   5565.31 3.65000e-18 4.85000e-19 1
SPEC:   5565.31   5570.31 3.25600e-18 4.19000e-19 1
SPEC:   5570.31   5575.31 3.04000e-18 4.17000e-19 1
SPEC:   5575.31   5580.31 2.94600e-18 4.80000e-19 1
SPEC:   5580.31   5585.31 3.51100e-18 4.15000e-19 1
SPEC:   5585.31   5590.31 3.05600e-18 4.13000e-19 1
SPEC:   5590.31   5595.31 4.04500e-18 4.76000e-19 1
SPEC:   5595.31   5600.31 2.55400e-18 4.11000e-19 1
SPEC:   5600.31   5605.31 3.94300e-18 4.09000e-19 1
SPEC:   5605.31   5610.31 3.21000e-18 4.71000e-19 1
SPEC:   5610.31   5615.31 3.92800e-18 4.06000e-19 1
SPEC:   5615.31   5620.31 3.71500e-18 4.05000e-19 1
SPEC:   5620.31   5625.31 3.84100e-18 4.66000e-19 1
SPEC:   5625.31   5630.31 3.59600e-18 4.02000e-19 1
SPEC:   5630.31   5635.31 2.40300e-18 4.63000e-19 1
SPEC:   5635.31   5640.31 3.70100e-18 4.00000e-19 1
SPEC:   5640.31   5645.31 3.65400e-18 3.98000e-19 1
SPEC:   5645.31   5650.31 3.37400e-18 4.58000e-19 1
SPEC:   5650.31   5655.31 2.80400e-18 3.96000e-19 1
SPEC:   5655.31   5660.31 3.38800e-18 3.94000e-19 1
SPEC:   5660.31   5665.31 2.61100e-18 4.54000e-19 1
SPEC:   5665.31   5670.31 2.65900e-18 3.92000e-19 1
SPEC:   5670.31   5675.31 2.27900e-18 3.90000e-19 1
SPEC:   5675.31   5680.31 2.85200e-18 4.49000e-19 1
SPEC:   5680.31   5685.31 3.34500e-18 3.88000e-19 1
SPEC:   5685.31   5690.31 3.02600e-18 3.86000e-19 1
SPEC:   5690.31   5695.31 2.82000e-18 4.44000e-19 1
SPEC:   5695.31   5700.31 2.85100e-18 3.84000e-19 1
SPEC:   5700.31   5705.31 2.97600e-18 3.82000e-19 1
SPEC:   5705.31   5710.31 3.09000e-18 4.40000e-19 1
SPEC:   5710.31   5715.31 2.93200e-18 3.80000e-19 1
SPEC:   5715.31   5720.31 2.76200e-18 3.78000e-19 1
SPEC:   5720.31   5725.31 2.52400e-18 4.35000e-19 1
SPEC:   5725.31   5730.31 2.03500e-18 3.76000e-19 1
SPEC:   5730.31   5735.31 2.92900e-18 3.74000e-19 1
SPEC:   5735.31   5740.31 1.57300e-18 4.31000e-19 1
SPEC:   5740.31   5745.31 2.42900e-18 3.72000e-19 1
SPEC:   5745.31   5750.31 2.53700e-18 3.71000e-19 1
SPEC:   5750.31   5755.31 2.34700e-18 4.26000e-19 1
SPEC:   5755.31   5760.31 2.30200e-18 3.68000e-19 1
SPEC:   5760.31   5765.31 2.19300e-18 4.24000e-19 1
SPEC:   5765.31   5770.31 2.34500e-18 3.66000e-19 1
SPEC:   5770.31   5775.31 2.11400e-18 3.64000e-19 1
SPEC:   5775.31   5780.31 2.21500e-18 4.19000e-19 1
SPEC:   5780.31   5785.31 1.89100e-18 3.62000e-19 1
SPEC:   5785.31   5790.31 2.47600e-18 3.61000e-19 1
SPEC:   5790.31   5795.31 2.70600e-18 4.15000e-19 1
SPEC:   5795.31   5800.31 1.81400e-18 3.58000e-19 1
SPEC:   5800.31   5805.31 2.55700e-18 3.57000e-19 1
SPEC:   5805.31   5810.31 2.15400e-18 4.11000e-19 1
SPEC:   5810.31   5815.31 2.45500e-18 3.55000e-19 1
SPEC:   5815.31   5820.31 1.76300e-18 3.53000e-19 1
SPEC:   5820.31   5825.31 1.99300e-18 4.07000e-19 1
SPEC:   5825.31   5830.31 1.60900e-18 3.51000e-19 1
SPEC:   5830.31   5835.31 2.02500e-18 3.50000e-19 1
SPEC:   5835.31   5840.31 1.69500e-18 4.02000e-19 1
SPEC:   5840.31   5845.31 1.63100e-18 3.47000e-19 1
SPEC:   5845.31   5850.31 2.29900e-18 3.46000e-19 1
SPEC:   5850.31   5855.31 2.46100e-18 3.98000e-19 1
SPEC:   5855.31   5860.31 2.40100e-18 3.44000e-19 1
SPEC:   5860.31   5865.31 1.90000e-18 3.42000e-19 1
SPEC:   5865.31   5870.31 1.94200e-18 3.94000e-19 1
SPEC:   5870.31   5875.31 2.15800e-18 3.40000e-19 1
SPEC:   5875.31   5880.31 9.50000e-19 3.39000e-19 1
SPEC:   5880.31   5885.31 2.56000e-18 3.90000e-19 1
SPEC:   5885.31   5890.31 1.50200e-18 3.37000e-19 1
SPEC:   5890.31   5895.31 1.96600e-18 3.87000e-19 1
SPEC:   5895.31   5900.31 2.37900e-18 3.34000e-19 1
SPEC:   5900.31   5905.31 1.79400e-18 3.33000e-19 1
SPEC:   5905.31   5910.31 1.87200e-18 3.83000e-19 1
SPEC:   5910.31   5915.31 1.45500e-18 3.31000e-19 1
SPEC:   5915.31   5920.31 2.26200e-18 3.30000e-19 1
SPEC:   5920.31   5925.31 1.88100e-18 3.80000e-19 1
SPEC:   5925.31   5930.31 2.51100e-18 3.28000e-19 1
SPEC:   5930.31   5935.31 1.87100e-18 3.26000e-19 1
SPEC:   5935.31   5940.31 1.59900e-18 3.76000e-19 1
SPEC:   5940.31   5945.31 1.82600e-18 3.24000e-19 1
SPEC:   5945.31   5950.31 1.86200e-18 3.23000e-19 1
SPEC:   5950.31   5955.31 2.41900e-18 3.72000e-19 1
SPEC:   5955.31   5960.31 2.30000e-18 3.21000e-19 1
SPEC:   5960.31   5965.31 1.85000e-18 3.20000e-19 1
SPEC:   5965.31   5970.31 2.19400e-18 3.68000e-19 1
SPEC:   5970.31   5975.31 2.24300e-18 3.18000e-19 1
SPEC:   5975.31   5980.31 1.60400e-18 3.16000e-19 1
SPEC:   5980.31   5985.31 1.99500e-18 3.64000e-19 1
SPEC:   5985.31   5990.31 2.41300e-18 3.14000e-19 1
SPEC:   5990.31   5995.31 2.02000e-18 3.13000e-19 1
SPEC:   5995.31   6000.31 1.82300e-18 3.60000e-19 1
SPEC:   6000.31   6005.31 1.97500e-18 3.11000e-19 1
SPEC:   6005.31   6010.31 2.27800e-18 3.10000e-19 1
SPEC:   6010.31   6015.31 2.35000e-18 3.57000e-19 1
SPEC:   6015.31   6020.31 2.30800e-18 3.08000e-19 1
SPEC:   6020.31   6025.31 1.66300e-18 3.07000e-19 1
SPEC:   6025.31   6030.31 2.12100e-18 3.53000e-19 1
SPEC:   6030.31   6035.31 1.88100e-18 3.05000e-19 1
SPEC:   6035.31   6040.31 1.76800e-18 3.51000e-19 1
SPEC:   6040.31   6045.31 1.37600e-18 3.03000e-19 1
SPEC:   6045.31   6050.31 1.67300e-18 3.02000e-19 1
SPEC:   6050.31   6055.31 1.64200e-18 3.47000e-19 1
SPEC:   6055.31   6060.31 1.73600e-18 3.00000e-19 1
SPEC:   6060.31   6065.31 1.73700e-18 2.98000e-19 1
SPEC:   6065.31   6070.31 2.16400e-18 3.44000e-19 1
SPEC:   6070.31   6075.31 1.90100e-18 2.97000e-19 1
SPEC:   6075.31   6080.31 1.66900e-18 2.95000e-19 1
SPEC:   6080.31   6085.31 1.97600e-18 3.40000e-19 1
SPEC:   6085.31   6090.31 1.44600e-18 2.94000e-19 1
SPEC:   6090.31   6095.31 2.71000e-18 2.92000e-19 1
SPEC:   6095.31   6100.31 2.44700e-18 3.37000e-19 1
SPEC:   6100.31   6105.31 2.48400e-18 2.91000e-19 1
SPEC:   6105.31   6110.31 2.06300e-18 2.89000e-19 1
SPEC:   6110.31   6115.31 1.88300e-18 3.33000e-19 1
SPEC:   6115.31   6120.31 2.44200e-18 2.88000e-19 1
SPEC:   6120.31   6125.31 2.21200e-18 2.86000e-19 1
SPEC:   6125.31   6130.31 2.46400e-18 3.30000e-19 1
SPEC:   6130.31   6135.31 2.07900e-18 2.85000e-19 1
SPEC:   6135.31   6140.31 2.27100e-18 2.84000e-19 1
SPEC:   6140.31   6145.31 2.49400e-18 3.26000e-19 1
SPEC:   6145.31   6150.31 2.30300e-18 2.82000e-19 1
SPEC:   6150.31   6155.31 2.44800e-18 2.81000e-19 1
SPEC:   6155.31   6160.31 2.55700e-18 3.23000e-19 1
SPEC:   6160.31   6165.31 2.04500e-18 2.79000e-19 1
SPEC:   6165.31   6170.31 1.69200e-18 3.21000e-19 1
SPEC:   6170.31   6175.31 2.24200e-18 2.77000e-19 1
SPEC:   6175.31   6180.31 2.69200e-18 2.76000e-19 1
SPEC:   6180.31   6185.31 2.75900e-18 3.18000e-19 1
SPEC:   6185.31   6190.31 2.09500e-18 2.74000e-19 1
SPEC:   6190.31   6195.31 2.04100e-18 2.73000e-19 1
SPEC:   6195.31   6200.31 1.95700e-18 3.15000e-19 1
SPEC:   6200.31   6205.31 1.95300e-18 2.72000e-19 1
SPEC:   6205.31   6210.31 1.94900e-18 2.71000e-19 1
SPEC:   6210.31   6215.31 1.95600e-18 3.11000e-19 1
SPEC:   6215.31   6220.31 2.04200e-18 2.69000e-19 1
SPEC:   6220.31   6225.31 2.56500e-18 2.68000e-19 1
SPEC:   6225.31   6230.31 2.02800e-18 3.08000e-19 1
SPEC:   6230.31   6235.31 2.07900e-18 2.66000e-19 1
SPEC:   6235.31   6240.31 2.52600e-18 2.65000e-19 1
SPEC:   6240.31   6245.31 2.27300e-18 3.05000e-19 1
SPEC:   6245.31   6250.31 2.80400e-18 2.63000e-19 1
SPEC:   6250.31   6255.31 2.46000e-18 2.62000e-19 1
SPEC:   6255.31   6260.31 2.27300e-18 3.02000e-19 1
SPEC:   6260.31   6265.31 2.14400e-18 2.61000e-19 1
SPEC:   6265.31   6270.31 1.69400e-18 2.60000e-19 1
SPEC:   6270.31   6275.31 2.13000e-18 2.99000e-19 1
SPEC:   6275.31   6280.31 2.01200e-18 2.58000e-19 1
SPEC:   6280.31   6285.31 2.12800e-18 2.57000e-19 1
SPEC:   6285.31   6290.31 2.10800e-18 2.96000e-19 1
SPEC:   6290.31   6295.31 2.19900e-18 2.56000e-19 1
SPEC:   6295.31   6300.31 1.77400e-18 2.94000e-19 1
SPEC:   6300.31   6305.31 2.35600e-18 2.54000e-19 1
SPEC:   6305.31   6310.31 1.25500e-18 2.53000e-19 1
SPEC:   6310.31   6315.31 1.15900e-18 2.91000e-19 1
SPEC:   6315.31   6320.31 2.00500e-18 2.52000e-19 1
SPEC:   6320.31   6325.31 1.47600e-18 2.51000e-19 1
SPEC:   6325.31   6330.31 1.90600e-18 2.89000e-19 1
SPEC:   6330.31   6335.31 1.77500e-18 2.49000e-19 1
SPEC:   6335.31   6340.31 1.50400e-18 2.48000e-19 1
SPEC:   6340.31   6345.31 2.03100e-18 2.86000e-19 1
SPEC:   6345.31   6350.31 1.81900e-18 2.47000e-19 1
SPEC:   6350.31   6355.31 1.89400e-18 2.46000e-19 1
SPEC:   6355.31   6360.31 1.96100e-18 2.83000e-19 1
SPEC:   6360.31   6365.31 2.02300e-18 2.44000e-19 1
SPEC:   6365.31   6370.31 1.49800e-18 2.43000e-19 1
SPEC:   6370.31   6375.31 1.93900e-18 2.80000e-19 1
SPEC:   6375.31   6380.31 1.65400e-18 2.42000e-19 1
SPEC:   6380.31   6385.31 1.86500e-18 2.41000e-19 1
SPEC:   6385.31   6390.31 1.37200e-18 2.78000e-19 1
SPEC:   6390.31   6395.31 1.89500e-18 2.40000e-19 1
SPEC:   6395.31   6400.31 1.92600e-18 2.39000e-19 1
SPEC:   6400.31   6405.31 2.08700e-18 2.75000e-19 1
SPEC:   6405.31   6410.31 2.04200e-18 2.37000e-19 1
SPEC:   6410.31   6415.31 2.02600e-18 2.37000e-19 1
SPEC:   6415.31   6420.31 2.13700e-18 2.72000e-19 1
SPEC:   6420.31   6425.31 1.82900e-18 2.35000e-19 1
SPEC:   6425.31   6430.31 1.99300e-18 2.71000e-19 1
SPEC:   6430.31   6435.31 1.60500e-18 2.34000e-19 1
SPEC:   6435.31   6440.31 1.40600e-18 2.33000e-19 1
SPEC:   6440.31   6445.31 1.75100e-18 2.68000e-19 1
SPEC:   6445.31   6450.31 2.11900e-18 2.32000e-19 1
SPEC:   6450.31   6455.31 1.87900e-18 2.31000e-19 1
SPEC:   6455.31   6460.31 1.83800e-18 2.66000e-19 1
SPEC:   6460.31   6465.31 1.47100e-18 2.29000e-19 1
SPEC:   6465.31   6470.31 1.43200e-18 2.29000e-19 1
SPEC:   6470.31   6475.31 1.74400e-18 2.63000e-19 1
SPEC:   6475.31   6480.31 1.73000e-18 2.27000e-19 1
SPEC:   6480.31   6485.31 1.71400e-18 2.27000e-19 1
SPEC:   6485.31   6490.31 1.69900e-18 2.61000e-19 1
SPEC:   6490.31   6495.31 1.68400e-18 2.25000e-19 1
SPEC:   6495.31   6500.31 1.66700e-18 2.24000e-19 1
SPEC:   6500.31   6505.31 1.42300e-18 2.58000e-19 1
SPEC:   6505.31   6510.31 1.69700e-18 2.23000e-19 1
SPEC:   6510.31   6515.31 1.20200e-18 2.22000e-19 1
SPEC:   6515.31   6520.31 1.55100e-18 2.56000e-19 1
SPEC:   6520.31   6525.31 1.71100e-18 2.21000e-19 1
SPEC:   6525.31   6530.31 9.97000e-19 2.20000e-19 1
SPEC:   6530.31   6535.31 1.91600e-18 2.54000e-19 1
SPEC:   6535.31   6540.31 1.62600e-18 2.19000e-19 1
SPEC:   6540.31   6545.31 1.96200e-18 2.19000e-19 1
SPEC:   6545.31   6550.31 1.29700e-18 2.52000e-19 1
SPEC:   6550.31   6555.31 1.54600e-18 2.17000e-19 1
SPEC:   6555.31   6560.31 2.05600e-18 2.50000e-19 1
SPEC:   6560.31   6565.31 1.71400e-18 2.16000e-19 1
SPEC:   6565.31   6570.31 1.25700e-18 2.15000e-19 1
SPEC:   6570.31   6575.31 1.64600e-18 2.48000e-19 1
SPEC:   6575.31   6580.31 1.50100e-18 2.14000e-19 1
SPEC:   6580.31   6585.31 1.32700e-18 2.14000e-19 1
SPEC:   6585.31   6590.31 1.20100e-18 2.46000e-19 1
SPEC:   6590.31   6595.31 1.53500e-18 2.12000e-19 1
SPEC:   6595.31   6600.31 1.46900e-18 2.12000e-19 1
SPEC:   6600.31   6605.31 1.02000e-18 2.44000e-19 1
SPEC:   6605.31   6610.31 1.27800e-18 2.11000e-19 1
SPEC:   6610.31   6615.31 1.07600e-18 2.10000e-19 1
SPEC:   6615.31   6620.31 1.26600e-18 2.42000e-19 1
SPEC:   6620.31   6625.31 9.47000e-19 2.09000e-19 1
SPEC:   6625.31   6630.31 1.16800e-18 2.08000e-19 1
SPEC:   6630.31   6635.31 1.50100e-18 2.40000e-19 1
SPEC:   6635.31   6640.31 1.50600e-18 2.07000e-19 1
SPEC:   6640.31   6645.31 1.37400e-18 2.06000e-19 1
SPEC:   6645.31   6650.31 1.12100e-18 2.38000e-19 1
SPEC:   6650.31   6655.31 1.55400e-18 2.05000e-19 1
SPEC:   6655.31   6660.31 1.07700e-18 2.05000e-19 1
SPEC:   6660.31   6665.31 9.93000e-19 2.36000e-19 1
SPEC:   6665.31   6670.31 1.53100e-18 2.04000e-19 1
SPEC:   6670.31   6675.31 9.54000e-19 2.03000e-19 1
SPEC:   6675.31   6680.31 1.35300e-18 2.34000e-19 1
SPEC:   6680.31   6685.31 7.25000e-19 2.02000e-19 1
SPEC:   6685.31   6690.31 1.33800e-18 2.33000e-19 1
SPEC:   6690.31   6695.31 9.32000e-19 2.01000e-19 1
SPEC:   6695.31   6700.31 1.15800e-18 2.00000e-19 1
SPEC:   6700.31   6705.31 1.23000e-18 2.31000e-19 1
SPEC:   6705.31   6710.31 1.30600e-18 1.99000e-19 1
SPEC:   6710.31   6715.31 1.03800e-18 1.99000e-19 1
SPEC:   6715.31   6720.31 1.39900e-18 2.29000e-19 1
SPEC:   6720.31   6725.31 1.50400e-18 1.98000e-19 1
SPEC:   6725.31   6730.31 1.05400e-18 1.97000e-19 1
SPEC:   6730.31   6735.31 1.54600e-18 2.27000e-19 1
SPEC:   6735.31   6740.31 1.39100e-18 1.96000e-19 1
SPEC:   6740.31   6745.31 1.41700e-18 1.96000e-19 1
SPEC:   6745.31   6750.31 1.74500e-18 2.26000e-19 1
SPEC:   6750.31   6755.31 1.55000e-18 1.95000e-19 1
SPEC:   6755.31   6760.31 1.53200e-18 1.94000e-19 1
SPEC:   6760.31   6765.31 1.37600e-18 2.24000e-19 1
SPEC:   6765.31   6770.31 1.54700e-18 1.94000e-19 1
SPEC:   6770.31   6775.31 1.23200e-18 1.93000e-19 1
