SURVEY: FOUNDATION
SNTYPE: 1
SNID: PS16fbb
RA: 1.7630911
DECL: -20.6968108
MWEBV: 0.0176 +- 0.0009
FILTERS: griz
REDSHIFT_HELIO: 0.0525000 +- 0.0001000
REDSHIFT_FINAL: 0.0514378 +- 0.0001000
SEARCH_PEAKMJD: 57721.23982
HOSTGAL_LOGMASS: 9.505 +- 0.014
VPEC: -62.492
VPEC_ERR: 250.000
PIXSIZE: 0.25  # arcsec

###########################
NOBS: 33
NVAR: 8
VARLIST:      MJD    FLT   FIELD      FLUXCAL     FLUXCALERR       MAG    MAGERR   PSF
OBS:  57710.30760      g    NULL     5738.106        189.327    18.103     0.036  4.74
OBS:  57721.23982      g    NULL    10248.533        211.728    17.473     0.022  1.73
OBS:  57744.21001      g    NULL     1988.700        113.912    19.254     0.062  2.34
OBS:  57761.26764      g    NULL      574.965        249.064    20.601     0.468  3.18
OBS:  57710.30800      r    NULL     5196.774        177.256    18.211     0.037  4.51
OBS:  57719.25306      r    NULL     8346.904        251.432    17.696     0.033  6.41
OBS:  57721.24023      r    NULL     8351.015        168.169    17.696     0.022  1.66
OBS:  57744.21043      r    NULL     4521.141        123.669    18.362     0.030  1.99
OBS:  57761.26807      r    NULL     1863.254        178.562    19.324     0.104  2.85
OBS:  57710.30836      i    NULL     4287.193        197.382    18.420     0.050  3.63
OBS:  57721.24059      i    NULL     5735.662        141.851    18.104     0.027  1.49
OBS:  57744.21078      i    NULL     3636.650        127.091    18.598     0.038  1.89
OBS:  57761.26842      i    NULL     1656.123        168.622    19.452     0.110  2.54
OBS:  57670.40664      i    NULL       24.028         32.781    24.048     1.473  1.37
OBS:  57670.41765      i    NULL      -11.007         30.345       nan     2.977  1.29
OBS:  57670.42865      i    NULL       29.631         28.129    23.821     1.025  1.31
OBS:  57670.43964      i    NULL      -66.950         30.783       nan     0.497  1.46
OBS:  57705.26988      i    NULL     1491.879         89.597    19.566     0.065  2.13
OBS:  57705.28107      i    NULL     1381.349         86.259    19.649     0.067  1.89
OBS:  57705.29227      i    NULL     1621.814         84.375    19.475     0.056  1.80
OBS:  57705.30345      i    NULL     1583.406         80.884    19.501     0.055  1.63
OBS:  57706.31006      i    NULL     1820.442         70.970    19.350     0.042  1.47
OBS:  57706.32102      i    NULL     1704.674         98.488    19.421     0.062  2.28
OBS:  57706.33197      i    NULL     1745.618        115.415    19.395     0.071  2.51
OBS:  57706.34294      i    NULL     1937.280        129.715    19.282     0.072  3.00
OBS:  57711.34809      i    NULL     4811.160        189.519    18.294     0.043  3.49
OBS:  57711.35839      i    NULL     4595.763        131.782    18.344     0.031  3.48
OBS:  57711.36869      i    NULL     4225.952        578.625    18.435     0.148  3.74
OBS:  57711.37898      i    NULL     5998.460       1206.759    18.055     0.217  3.13
OBS:  57719.25376      z    NULL     4522.570        306.601    18.362     0.073  3.85
OBS:  57721.24095      z    NULL     4686.201        165.448    18.323     0.038  1.39
OBS:  57744.21114      z    NULL     2931.814        166.974    18.832     0.062  1.63
OBS:  57761.26877      z    NULL     1441.752        210.013    19.603     0.157  2.22
END_PHOTOMETRY:

# =============================================
NSPECTRA: 1 


NVAR_SPEC: 5
VARNAMES_SPEC: LAMMIN LAMMAX  FLAM  FLAMERR DQ

SPECTRUM_ID: 1
SPECTRUM_MJD:  57717.00
SPEC:   3353.30   3356.30 6.26692e-17 1.03402e-17 1
SPEC:   3356.30   3359.30 7.02707e-17 1.03367e-17 1
SPEC:   3359.30   3362.30 3.77341e-17 1.03348e-17 1
SPEC:   3362.30   3365.30 4.81529e-17 1.03346e-17 1
SPEC:   3365.30   3368.30 6.89543e-17 1.03363e-17 1
SPEC:   3368.20   3371.20 8.49304e-17 1.03397e-17 1
SPEC:   3371.20   3374.20 8.24987e-17 1.03451e-17 1
SPEC:   3374.20   3377.20 6.18019e-17 1.03524e-17 1
SPEC:   3377.20   3380.20 4.86019e-17 1.03617e-17 1
SPEC:   3380.20   3383.20 6.06646e-17 1.03730e-17 1
SPEC:   3383.20   3386.20 6.74441e-17 1.03863e-17 1
SPEC:   3386.20   3389.20 6.90942e-17 1.04017e-17 1
SPEC:   3389.20   3392.20 6.94408e-17 1.04190e-17 1
SPEC:   3392.10   3395.10 8.60688e-17 1.04384e-17 1
SPEC:   3395.10   3398.10 1.13002e-16 1.04598e-17 1
SPEC:   3398.10   3401.10 9.28650e-17 1.04831e-17 1
SPEC:   3401.10   3404.10 7.35585e-17 1.05083e-17 1
SPEC:   3404.10   3407.10 9.04541e-17 1.05352e-17 1
SPEC:   3407.10   3410.10 1.08015e-16 1.05638e-17 1
SPEC:   3410.10   3413.10 1.21902e-16 1.05939e-17 1
SPEC:   3413.10   3416.10 1.37456e-16 1.06253e-17 1
SPEC:   3416.00   3419.00 1.18269e-16 1.06579e-17 1
SPEC:   3419.00   3422.00 8.82816e-17 1.06913e-17 1
SPEC:   3422.00   3425.00 1.11400e-16 1.07255e-17 1
SPEC:   3425.00   3428.00 1.41741e-16 1.07600e-17 1
SPEC:   3428.00   3431.00 1.48057e-16 1.07946e-17 1
SPEC:   3431.00   3434.00 1.32364e-16 1.08290e-17 1
SPEC:   3434.00   3437.00 1.33479e-16 1.08626e-17 1
SPEC:   3436.90   3439.90 1.44037e-16 1.08952e-17 1
SPEC:   3439.90   3442.90 1.69368e-16 1.09264e-17 1
SPEC:   3442.90   3445.90 1.67206e-16 1.09556e-17 1
SPEC:   3445.90   3448.90 1.64866e-16 1.09824e-17 1
SPEC:   3448.90   3451.90 1.80829e-16 1.10064e-17 1
SPEC:   3451.90   3454.90 1.92435e-16 1.10269e-17 1
SPEC:   3454.90   3457.90 2.03752e-16 1.10436e-17 1
SPEC:   3457.80   3460.80 1.97378e-16 1.10560e-17 1
SPEC:   3460.80   3463.80 2.36516e-16 1.10635e-17 1
SPEC:   3463.80   3466.80 2.32817e-16 1.10656e-17 1
SPEC:   3466.80   3469.80 2.24178e-16 1.10619e-17 1
SPEC:   3469.80   3472.80 2.63666e-16 1.10520e-17 1
SPEC:   3472.80   3475.80 2.55997e-16 1.10355e-17 1
SPEC:   3475.80   3478.80 2.47409e-16 1.10119e-17 1
SPEC:   3478.80   3481.80 2.32813e-16 1.09810e-17 1
SPEC:   3481.70   3484.70 2.55290e-16 1.09425e-17 1
SPEC:   3484.70   3487.70 2.57563e-16 1.08961e-17 1
SPEC:   3487.70   3490.70 2.35363e-16 1.08418e-17 1
SPEC:   3490.70   3493.70 2.37301e-16 1.07794e-17 1
