SURVEY: Hicken2009_LC
SNID: sn2006sr
IAUC: UNKNOWN
RA: 0.0
DECL: 0.0
PHOTOMETRY_VERSION: Hicken2009_LC
MWEBV: 0.094 MW E(B-V)
REDSHIFT_HELIO: 0.02414 +- 0.001    (HELIO)
REDSHIFT_Status: warning: redshift err fudged
SEARCH_PEAKMJD: 54092.761
FILTERS: UBVRIfhjklabcde

NOBS: 59
NVAR: 5
VARLIST:  MJD   FLT       FIELD    FLUXCAL   FLUXCALERR

OBS: 54090.088 h  NULL    23812.2189 460.5521
OBS: 54090.105 h  NULL    23988.3218 463.9581
OBS: 54094.070 h  NULL    24299.6414 469.9794
OBS: 54095.120 h  NULL    24547.0815 497.3730
OBS: 54099.142 h  NULL    17186.9918 617.3395
OBS: 54100.106 h  NULL    17864.8703 477.1528
OBS: 54101.085 h  NULL    16113.8702 371.0219
OBS: 54102.097 h  NULL    13905.9243 384.2207
OBS: 54103.084 h  NULL    13551.8898 436.8452
OBS: 54104.068 h  NULL    12485.3251 344.9695
OBS: 54117.120 h  NULL    2708.9429 114.7671
OBS: 54117.123 h  NULL    2535.1278 130.7518
OBS: 54128.100 h  NULL    1488.6749 242.6793
OBS: 54135.120 h  NULL    879.0223 321.4031
OBS: 54139.097 h  NULL    855.0664 255.1552
OBS: 54149.089 h  NULL    1050.0256 335.5745
OBS: 54094.074 f  NULL    23313.0986 1159.4965
OBS: 54094.078 f  NULL    22263.8363 1107.3106
OBS: 54095.124 f  NULL    21242.2248 1056.4999
OBS: 54095.127 f  NULL    20606.2991 1024.8716
OBS: 54090.085 j  NULL    25609.4264 400.9668
OBS: 54090.102 j  NULL    25633.0251 377.7282
OBS: 54094.067 j  NULL    27694.9034 408.1121
OBS: 54095.117 j  NULL    27089.4295 449.0886
OBS: 54099.139 j  NULL    22740.4920 607.3758
OBS: 54100.103 j  NULL    22407.8327 433.3899
OBS: 54101.082 j  NULL    21817.2429 401.8736
OBS: 54102.094 j  NULL    20568.3688 378.8694
OBS: 54103.081 j  NULL    19248.6317 372.2878
OBS: 54104.065 j  NULL    17815.5754 328.1629
OBS: 54117.117 j  NULL    8090.9563 163.9390
OBS: 54128.097 j  NULL    4301.3012 269.3819
OBS: 54135.117 j  NULL    3515.6032 246.0782
OBS: 54139.094 j  NULL    2736.5278 123.4968
OBS: 54149.086 j  NULL    1907.2159 358.3353
OBS: 54094.063 l  NULL    17123.7950 346.9623
OBS: 54099.134 l  NULL    13097.8508 651.4085
OBS: 54100.099 l  NULL    12133.8894 290.5581
OBS: 54101.077 l  NULL    10954.6882 282.4995
OBS: 54102.090 l  NULL    9727.4728 259.8111
OBS: 54103.076 l  NULL    9358.3660 267.1907
OBS: 54104.061 l  NULL    8920.7224 312.2074
OBS: 54117.112 l  NULL    10894.3173 250.8417
OBS: 54128.093 l  NULL    5267.4452 213.4580
OBS: 54139.090 l  NULL    3338.8739 175.2809
OBS: 54149.082 l  NULL    2058.7330 783.0865
OBS: 54094.065 k  NULL    28840.3174 504.6767
OBS: 54095.114 k  NULL    28366.1260 548.6292
OBS: 54099.136 k  NULL    24911.5086 665.3615
OBS: 54100.101 k  NULL    23184.6224 469.7668
OBS: 54101.080 k  NULL    20720.4909 438.9222
OBS: 54102.092 k  NULL    18897.3116 382.8973
OBS: 54103.079 k  NULL    17996.9967 381.2304
OBS: 54104.063 k  NULL    16826.7416 371.9383
OBS: 54117.114 k  NULL    11759.8030 249.1079
OBS: 54128.095 k  NULL    5425.0036 199.8571
OBS: 54135.125 k  NULL    3763.5703 447.1460
OBS: 54139.092 k  NULL    3624.0988 136.8496
OBS: 54149.084 k  NULL    3460.9875 369.7581
END_PHOTOMETRY:

# =============================================
# =============================================
NSPECTRA: 7

NVAR_SPEC: 5
VARNAMES_SPEC: LAMMIN LAMMAX  FLAM  FLAMERR DQ


SPECTRUM_ID: 1
SPECTRUM_MJD:  54089.10
SPECTRUM_NLAM:      3459
SPEC:   3362.25   3364.30 3.26965e-01 9.19572e-03 1
SPEC:   3364.30   3366.35 3.25140e-01 9.21248e-03 1
SPEC:   3366.35   3368.40 3.44109e-01 9.25190e-03 1
SPEC:   3368.40   3370.44 3.60909e-01 9.27625e-03 1
SPEC:   3370.44   3372.49 3.77355e-01 9.22753e-03 1
SPEC:   3372.49   3374.54 3.58865e-01 9.18449e-03 1
SPEC:   3374.54   3376.59 3.42976e-01 9.14211e-03 1
SPEC:   3376.59   3378.64 3.51514e-01 9.09751e-03 1
SPEC:   3378.64   3380.69 3.69819e-01 9.06555e-03 1
SPEC:   3380.69   3382.73 3.75332e-01 9.03340e-03 1
SPEC:   3382.73   3384.78 4.09731e-01 9.00454e-03 1
SPEC:   3384.78   3386.83 4.08710e-01 8.96186e-03 1
SPEC:   3386.83   3388.88 3.88458e-01 8.94297e-03 1
SPEC:   3388.88   3390.93 4.01481e-01 8.91256e-03 1
SPEC:   3390.93   3392.98 3.86610e-01 8.86068e-03 1
SPEC:   3392.98   3395.02 3.72048e-01 8.84762e-03 1
SPEC:   3395.02   3397.07 3.81052e-01 8.82049e-03 1
SPEC:   3397.07   3399.12 3.92690e-01 8.79660e-03 1
SPEC:   3399.12   3401.17 4.03834e-01 8.77815e-03 1
SPEC:   3401.17   3403.22 4.15396e-01 8.73124e-03 1
SPEC:   3403.22   3405.27 4.24798e-01 8.70577e-03 1
SPEC:   3405.27   3407.31 4.24813e-01 8.67379e-03 1
SPEC:   3407.31   3409.36 4.27087e-01 8.63666e-03 1
SPEC:   3409.36   3411.41 4.41343e-01 8.61487e-03 1
SPEC:   3411.41   3413.46 4.50140e-01 8.60536e-03 1
SPEC:   3413.46   3415.51 4.43268e-01 8.59338e-03 1
SPEC:   3415.51   3417.56 4.42591e-01 8.57484e-03 1
SPEC:   3417.56   3419.60 4.35725e-01 8.53853e-03 1
SPEC:   3419.60   3421.65 4.28155e-01 8.51023e-03 1
SPEC:   3421.65   3423.70 4.46010e-01 8.49418e-03 1
SPEC:   3423.70   3425.75 4.48413e-01 8.46367e-03 1
SPEC:   3425.75   3427.80 4.39356e-01 8.44409e-03 1
SPEC:   3427.80   3429.84 4.35238e-01 8.41567e-03 1
SPEC:   3429.84   3431.89 4.38891e-01 8.42093e-03 1
SPEC:   3431.89   3433.94 4.33488e-01 8.53050e-03 1
SPEC:   3433.94   3435.99 4.27129e-01 8.45768e-03 1
SPEC:   3435.99   3438.04 4.30285e-01 8.33637e-03 1
SPEC:   3438.04   3440.09 4.19687e-01 8.33367e-03 1
SPEC:   3440.09   3442.13 4.21092e-01 8.30714e-03 1
SPEC:   3442.13   3444.18 4.33939e-01 8.29959e-03 1
SPEC:   3444.18   3446.23 4.38812e-01 8.29731e-03 1
SPEC:   3446.23   3448.28 4.36849e-01 8.28825e-03 1
SPEC:   3448.28   3450.33 4.29397e-01 8.28841e-03 1
SPEC:   3450.33   3452.38 4.15201e-01 8.28759e-03 1
SPEC:   3452.38   3454.42 4.18450e-01 8.28515e-03 1
SPEC:   3454.42   3456.47 4.16906e-01 8.26742e-03 1
SPEC:   3456.47   3458.52 4.02831e-01 8.25079e-03 1
SPEC:   3458.52   3460.57 4.15146e-01 8.24129e-03 1
SPEC:   3460.57   3462.62 4.16475e-01 8.21877e-03 1
SPEC:   3462.62   3464.67 3.98756e-01 8.23209e-03 1
SPEC:   3464.67   3466.71 3.97276e-01 8.21382e-03 1
SPEC:   3466.71   3468.76 3.87943e-01 8.19423e-03 1
SPEC:   3468.76   3470.81 3.89336e-01 8.20117e-03 1
SPEC:   3470.81   3472.86 3.94766e-01 8.19434e-03 1
SPEC:   3472.86   3474.91 4.14519e-01 8.19620e-03 1
SPEC:   3474.91   3476.96 4.08129e-01 8.23082e-03 1
SPEC:   3476.96   3479.00 4.14686e-01 8.25680e-03 1
SPEC:   3479.00   3481.05 4.24531e-01 8.26306e-03 1
SPEC:   3481.05   3483.10 4.21582e-01 8.26483e-03 1
SPEC:   3483.10   3485.15 4.23790e-01 8.25642e-03 1
SPEC:   3485.15   3487.20 4.37295e-01 8.24273e-03 1
SPEC:   3487.20   3489.24 4.47788e-01 8.24587e-03 1
SPEC:   3489.24   3491.29 4.30664e-01 8.25166e-03 1
SPEC:   3491.29   3493.34 4.07091e-01 8.24273e-03 1
SPEC:   3493.34   3495.39 4.27718e-01 8.24287e-03 1
SPEC:   3495.39   3497.44 4.45946e-01 8.26660e-03 1
SPEC:   3497.44   3499.49 4.25212e-01 8.28789e-03 1
SPEC:   3499.49   3501.53 4.16342e-01 8.23638e-03 1
SPEC:   3501.53   3503.58 4.33152e-01 8.23073e-03 1
SPEC:   3503.58   3505.63 4.41934e-01 8.23728e-03 1
SPEC:   3505.63   3507.68 4.42500e-01 8.24489e-03 1
SPEC:   3507.68   3509.73 4.23909e-01 8.26416e-03 1
SPEC:   3509.73   3511.78 4.28405e-01 8.26504e-03 1
SPEC:   3511.78   3513.82 4.53368e-01 8.26627e-03 1
SPEC:   3513.82   3515.87 4.61081e-01 8.27890e-03 1
SPEC:   3515.87   3517.92 4.44210e-01 8.28828e-03 1
SPEC:   3517.92   3519.97 4.47843e-01 8.27680e-03 1
SPEC:   3519.97   3522.02 4.54443e-01 8.27185e-03 1
SPEC:   3522.02   3524.07 4.53113e-01 8.27646e-03 1
SPEC:   3524.07   3526.11 4.58551e-01 8.28278e-03 1
SPEC:   3526.11   3528.16 4.62572e-01 8.29677e-03 1
SPEC:   3528.16   3530.21 4.72216e-01 8.28757e-03 1
SPEC:   3530.21   3532.26 4.65822e-01 8.28432e-03 1
SPEC:   3532.26   3534.31 4.59807e-01 8.28053e-03 1
SPEC:   3534.31   3536.36 4.75573e-01 8.27907e-03 1
SPEC:   3536.36   3538.40 4.68561e-01 8.27874e-03 1
SPEC:   3538.40   3540.45 4.65465e-01 8.30683e-03 1
SPEC:   3540.45   3542.50 4.53742e-01 8.33987e-03 1
SPEC:   3542.50   3544.55 4.53418e-01 8.34230e-03 1
SPEC:   3544.55   3546.60 4.48289e-01 8.32639e-03 1
SPEC:   3546.60   3548.65 4.49001e-01 8.30199e-03 1
SPEC:   3548.65   3550.69 4.68060e-01 8.27734e-03 1
SPEC:   3550.69   3552.74 4.58593e-01 8.29127e-03 1
SPEC:   3552.74   3554.79 4.34932e-01 8.26186e-03 1
SPEC:   3554.79   3556.84 4.40514e-01 8.24676e-03 1
SPEC:   3556.84   3558.89 4.47183e-01 8.22633e-03 1
SPEC:   3558.89   3560.93 4.15219e-01 8.19017e-03 1
SPEC:   3560.93   3562.98 4.29114e-01 8.17330e-03 1
SPEC:   3562.98   3565.03 4.61664e-01 8.14567e-03 1
SPEC:   3565.03   3567.08 4.79864e-01 8.10534e-03 1
SPEC:   3567.08   3569.13 4.82124e-01 8.07254e-03 1
SPEC:   3569.13   3571.18 4.74146e-01 8.06425e-03 1
SPEC:   3571.18   3573.22 4.63822e-01 8.03772e-03 1
SPEC:   3573.22   3575.27 4.61061e-01 8.00115e-03 1
SPEC:   3575.27   3577.32 4.57712e-01 7.96142e-03 1
SPEC:   3577.32   3579.37 4.67732e-01 7.92427e-03 1
SPEC:   3579.37   3581.42 4.88162e-01 7.88645e-03 1
SPEC:   3581.42   3583.47 4.73913e-01 7.85888e-03 1
SPEC:   3583.47   3585.51 4.60468e-01 7.80388e-03 1
SPEC:   3585.51   3587.56 4.60933e-01 7.76775e-03 1
SPEC:   3587.56   3589.61 4.73412e-01 7.74838e-03 1
SPEC:   3589.61   3591.66 4.69814e-01 7.70492e-03 1
SPEC:   3591.66   3593.71 4.68616e-01 7.65831e-03 1
SPEC:   3593.71   3595.76 4.63109e-01 7.62263e-03 1
SPEC:   3595.76   3597.80 4.49636e-01 7.58128e-03 1
SPEC:   3597.80   3599.85 4.36954e-01 7.54302e-03 1
SPEC:   3599.85   3601.90 4.40154e-01 7.49890e-03 1
SPEC:   3601.90   3603.95 4.51067e-01 7.45229e-03 1
SPEC:   3603.95   3606.00 4.54030e-01 7.40564e-03 1
SPEC:   3606.00   3608.05 4.63753e-01 7.36470e-03 1
SPEC:   3608.05   3610.09 4.56822e-01 7.33208e-03 1
SPEC:   3610.09   3612.14 4.48969e-01 7.30468e-03 1
SPEC:   3612.14   3614.19 4.58361e-01 7.27772e-03 1
SPEC:   3614.19   3616.24 4.62259e-01 7.23850e-03 1
SPEC:   3616.24   3618.29 4.64416e-01 7.19844e-03 1
SPEC:   3618.29   3620.33 4.52448e-01 7.14523e-03 1
SPEC:   3620.33   3622.38 4.50055e-01 7.10182e-03 1
SPEC:   3622.38   3624.43 4.47308e-01 7.05920e-03 1
SPEC:   3624.43   3626.48 4.47368e-01 7.00710e-03 1
SPEC:   3626.48   3628.53 4.47844e-01 6.97292e-03 1
SPEC:   3628.53   3630.58 4.49987e-01 6.95627e-03 1
SPEC:   3630.58   3632.62 4.48821e-01 6.94289e-03 1
SPEC:   3632.62   3634.67 4.52705e-01 6.86250e-03 1
SPEC:   3634.67   3636.72 4.43878e-01 6.81580e-03 1
SPEC:   3636.72   3638.77 4.32688e-01 6.79476e-03 1
SPEC:   3638.77   3640.82 4.49290e-01 6.77057e-03 1
SPEC:   3640.82   3642.87 4.57113e-01 6.74107e-03 1
SPEC:   3642.87   3644.91 4.48630e-01 6.70578e-03 1
SPEC:   3644.91   3646.96 4.55636e-01 6.76554e-03 1
SPEC:   3646.96   3649.01 4.71141e-01 6.96503e-03 1
SPEC:   3649.01   3651.06 4.64097e-01 7.01830e-03 1
SPEC:   3651.06   3653.11 4.51224e-01 6.88046e-03 1
SPEC:   3653.11   3655.16 4.47607e-01 6.74394e-03 1
SPEC:   3655.16   3657.20 4.32495e-01 6.60057e-03 1
SPEC:   3657.20   3659.25 4.46170e-01 6.50251e-03 1
SPEC:   3659.25   3661.30 4.56239e-01 6.52119e-03 1
SPEC:   3661.30   3663.35 4.40789e-01 6.53950e-03 1
SPEC:   3663.35   3665.40 4.23281e-01 6.43581e-03 1
SPEC:   3665.40   3667.45 4.35341e-01 6.31636e-03 1
SPEC:   3667.45   3669.49 4.32058e-01 6.27267e-03 1
SPEC:   3669.49   3671.54 4.20561e-01 6.24676e-03 1
SPEC:   3671.54   3673.59 4.19121e-01 6.21358e-03 1
SPEC:   3673.59   3675.64 4.16596e-01 6.17280e-03 1
SPEC:   3675.64   3677.69 4.11418e-01 6.14358e-03 1
SPEC:   3677.69   3679.74 4.07178e-01 6.12001e-03 1
SPEC:   3679.74   3681.78 4.03022e-01 6.09373e-03 1
SPEC:   3681.78   3683.83 3.90861e-01 6.06948e-03 1
SPEC:   3683.83   3685.88 3.91795e-01 6.04409e-03 1
SPEC:   3685.88   3687.93 4.02884e-01 6.01327e-03 1
SPEC:   3687.93   3689.98 4.05297e-01 5.99279e-03 1
SPEC:   3689.98   3692.02 4.07953e-01 5.97032e-03 1
SPEC:   3692.02   3694.07 4.05933e-01 5.94366e-03 1
SPEC:   3694.07   3696.12 4.01160e-01 5.92670e-03 1
SPEC:   3696.12   3698.17 3.98024e-01 5.91454e-03 1
SPEC:   3698.17   3700.22 4.14227e-01 5.90429e-03 1
SPEC:   3700.22   3702.27 4.19173e-01 5.88296e-03 1
SPEC:   3702.27   3704.31 4.13593e-01 5.85956e-03 1
SPEC:   3704.31   3706.36 4.22975e-01 5.82880e-03 1
SPEC:   3706.36   3708.41 4.22008e-01 5.80200e-03 1
SPEC:   3708.41   3710.46 4.08063e-01 5.78758e-03 1
SPEC:   3710.46   3712.51 3.93388e-01 5.77086e-03 1
SPEC:   3712.51   3714.56 3.96445e-01 5.74166e-03 1
SPEC:   3714.56   3716.60 3.90885e-01 5.70701e-03 1
SPEC:   3716.60   3718.65 3.67478e-01 5.66920e-03 1
SPEC:   3718.65   3720.70 3.72958e-01 5.64697e-03 1
SPEC:   3720.70   3722.75 3.80142e-01 5.63899e-03 1
SPEC:   3722.75   3724.80 3.63337e-01 5.62370e-03 1
SPEC:   3724.80   3726.85 3.59725e-01 5.60627e-03 1
SPEC:   3726.85   3728.89 3.54217e-01 5.58056e-03 1
SPEC:   3728.89   3730.94 3.42222e-01 5.55861e-03 1
