SURVEY:   PS1_LOWZ_COMBINED(CSP)
PHOTOMETRY_VERSION:  PS1_LOWZ_COMBINED(CSP)DR2
SNTYPE: 1
SNID:  2008bq
IAUC:  2008bq
IAUC:    UNKNOWN
RA:   100.260  deg
DECL:    -38.0386  deg
FILTERS:     abcdefghijklmnopqrstuvwxyzABCDEFGHIJK  # uBomngri -> tuvwxyzA
REDSHIFT_HELIO: 0.0331406502969 +- 0.000 (Hel)
REDSHIFT_CMB: 0.0336000137031 +- 0.000 (CMB)
REDSHIFT_FINAL: 0.0336000137031 +- 0.000 (CMB)
HOSTGAL_LOGMASS: 11.4710 +- 3.062
MWEBV:    0.0924000  MW E(B-V)
SEARCH_PEAKMJD: 54563.637
NOBS: 96
NVAR:   6
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR
OBS:      54562.0     t      md      7841.52    141.147    17.7640    0.0180000
OBS:      54566.0     t      md      6274.80    87.8472    18.0060    0.0140000
OBS:      54568.0     t      md      5380.22    86.0835    18.1730    0.0160000
OBS:      54569.0     t      md      5095.65    127.391    18.2320    0.0250000
OBS:      54570.0     t      md      4495.73    94.4103    18.3680    0.0210000
OBS:      54572.0     t      md      3872.57    96.8144    18.5300    0.0250000
OBS:      54573.0     t      md      3323.54    139.589    18.6960    0.0420000
OBS:      54574.0     t      md      3224.04    109.617    18.7290    0.0340000
OBS:      54575.0     t      md      2696.50    126.735    18.9230    0.0470000
OBS:      54576.0     t      md      2265.69    117.816    19.1120    0.0520000
OBS:      54580.0     t      md      1318.26    50.0937    19.7000    0.0380000
OBS:      54589.0     t      md      504.894    59.0725    20.7420    0.117000
OBS:      54591.0     t      md      481.282    48.6095    20.7940    0.101000
OBS:      54595.0     t      md      376.010    47.3773    21.0620    0.126000
OBS:      54599.0     t      md      342.295    55.7940    21.1640    0.163000
OBS:      54605.9     t      md      351.560    162.421    21.1350    0.462000
OBS:      54562.0     u      md      15445.4    108.118    17.0280    0.00700000
OBS:      54566.0     u      md      14151.4    141.514    17.1230    0.0100000
OBS:      54568.0     u      md      13353.6    120.183    17.1860    0.00900000
OBS:      54569.0     u      md      12624.1    113.617    17.2470    0.00900000
OBS:      54570.0     u      md      12100.4    96.8033    17.2930    0.00800000
OBS:      54572.0     u      md      10675.8    96.0821    17.4290    0.00900000
OBS:      54573.0     u      md      9963.23    89.6691    17.5040    0.00900000
OBS:      54574.0     u      md      9196.03    101.156    17.5910    0.0110000
OBS:      54575.0     u      md      8180.88    98.1705    17.7180    0.0120000
OBS:      54576.0     u      md      7516.23    97.7110    17.8100    0.0130000
OBS:      54580.0     u      md      5016.49    55.1814    18.2490    0.0110000
OBS:      54589.0     u      md      2214.12    37.6400    19.1370    0.0170000
OBS:      54591.0     u      md      1926.64    34.6795    19.2880    0.0180000
OBS:      54595.0     u      md      1473.67    35.3680    19.5790    0.0240000
OBS:      54599.0     u      md      1153.45    40.3709    19.8450    0.0350000
OBS:      54605.9     u      md      852.707    161.162    20.1730    0.189000
OBS:     54562.0     x     md     16764.9     100.589     16.9390     0.00600000
OBS:     54566.0     x     md     16534.8     148.814     16.9540     0.00900000
OBS:     54568.0     x     md     15966.1     127.729     16.9920     0.00800000
OBS:     54569.0     x     md     15660.3     109.622     17.0130     0.00700000
OBS:     54570.0     x     md     15191.5     121.532     17.0460     0.00800000
OBS:     54572.0     x     md     14073.4     112.588     17.1290     0.00800000
OBS:     54573.0     x     md     13539.4     108.315     17.1710     0.00800000
OBS:     54574.0     x     md     12953.9     155.447     17.2190     0.0120000
OBS:     54575.0     x     md     12302.7     135.330     17.2750     0.0110000
OBS:     54576.0     x     md     11545.2     103.907     17.3440     0.00900000
