SURVEY: Hicken2009_LC
SNID: sn2002bo
IAUC: UNKNOWN
RA: 0.0
DECL: 0.0
PHOTOMETRY_VERSION: Hicken2009_LC
MWEBV: 0.025 MW E(B-V)
REDSHIFT_HELIO: 0.00424 +- 0.001    (HELIO)
REDSHIFT_Status: warning: redshift err fudged
SEARCH_PEAKMJD: 52357.102
FILTERS: UBVRIfhjklabcde

NOBS: 237
NVAR: 5
VARLIST:  MJD   FLT       FIELD    FLUXCAL   FLUXCALERR

OBS: 52342.950 B  NULL    16749.4243 823.4547
OBS: 52344.010 B  NULL    30199.5091 2932.8022
OBS: 52345.020 B  NULL    51522.8498 3154.5839
OBS: 52345.170 B  NULL    51333.3821 1614.2695
OBS: 52345.990 B  NULL    73790.4022 5091.7811
OBS: 52346.180 B  NULL    71647.3085 2000.5017
OBS: 52346.920 B  NULL    90364.9226 3394.1233
OBS: 52348.020 B  NULL    116949.9027 4367.7830
OBS: 52348.890 B  NULL    129419.5507 5008.4569
OBS: 52349.920 B  NULL    162929.5586 7304.0346
OBS: 52350.060 B  NULL    179143.0135 5377.3664
OBS: 52350.160 B  NULL    166878.3043 5473.8693
OBS: 52350.890 B  NULL    188799.0821 11447.6234
OBS: 52352.040 B  NULL    205116.1629 7735.7724
OBS: 52352.050 B  NULL    205116.1629 10816.0905
OBS: 52352.750 B  NULL    214782.9840 8123.5300
OBS: 52352.960 B  NULL    229086.7007 10140.6219
OBS: 52353.890 B  NULL    233345.7440 7300.9261
OBS: 52354.150 B  NULL    229509.0869 6659.6197
OBS: 52354.840 B  NULL    235504.8620 22533.9185
OBS: 52354.950 B  NULL    233345.7440 16243.9442
OBS: 52356.870 B  NULL    239883.2267 12694.0464
OBS: 52358.140 B  NULL    232273.6150 6509.8082
OBS: 52358.850 B  NULL    220800.4110 13614.6411
OBS: 52360.150 B  NULL    224905.4001 11312.3551
OBS: 52360.740 B  NULL    203235.6421 9351.1205
OBS: 52361.080 B  NULL    222843.4488 13488.7218
OBS: 52361.160 B  NULL    208737.2138 9443.6563
OBS: 52362.120 B  NULL    194625.5639 5618.0272
OBS: 52362.740 B  NULL    173780.0326 8118.3440
OBS: 52366.120 B  NULL    140345.9494 5003.6507
OBS: 52366.840 B  NULL    139315.6391 6257.3139
OBS: 52370.050 B  NULL    93325.4008 2825.4483
OBS: 52372.850 B  NULL    71779.4091 4401.7959
OBS: 52373.100 B  NULL    68485.6965 2245.9892
OBS: 52374.890 B  NULL    53456.4213 5633.4121
OBS: 52376.080 B  NULL    50675.7142 1997.8829
OBS: 52378.800 B  NULL    28313.9121 6092.3199
OBS: 52381.080 B  NULL    32478.7924 1212.6631
OBS: 52385.070 B  NULL    24957.4307 1398.9031
OBS: 52389.080 B  NULL    19408.8536 865.2834
OBS: 52390.030 B  NULL    19072.1599 945.1758
OBS: 52396.980 B  NULL    15205.4710 889.9038
OBS: 52399.860 B  NULL    14321.8753 2402.4784
OBS: 52400.040 B  NULL    14655.4739 405.3264
OBS: 52400.890 B  NULL    15417.0006 794.9872
OBS: 52409.830 B  NULL    10471.2825 3278.9791
