SURVEY: FOUNDATION
SNTYPE: 1
SNID: ASASSN-16la
RA: 37.3226205
DECL: 18.0879406
MWEBV: 0.1799 +- 0.0090
FILTERS: griz
REDSHIFT_HELIO: 0.0150541 +- 0.0000389
REDSHIFT_FINAL: 0.0142467 +- 0.0000389
SEARCH_PEAKMJD: 57674.52573
HOSTGAL_LOGMASS: 9.038 +- 0.001
VPEC: -1.751
VPEC_ERR: 250.000
PIXSIZE: 0.25  # arcsec

###########################
NOBS: 24
NVAR: 8
VARLIST:      MJD    FLT   FIELD      FLUXCAL     FLUXCALERR       MAG    MAGERR   PSF
OBS:  57663.58233      g    NULL    58988.751        895.467    15.573     0.016  2.58
OBS:  57668.43501      g    NULL    85059.495       1225.558    15.176     0.016  1.79
OBS:  57674.52535      g    NULL    86009.749       1243.944    15.164     0.016  1.91
OBS:  57681.38633      g    NULL    65639.288        968.437    15.457     0.016  2.01
OBS:  57687.40267      g    NULL    44090.977        653.997    15.889     0.016  2.23
OBS:  57697.34066      g    NULL    20987.096        348.067    16.695     0.018  2.31
OBS:  57663.58272      r    NULL    59236.123        885.085    15.569     0.016  2.20
OBS:  57668.43540      r    NULL    80993.339       1155.993    15.229     0.015  1.47
OBS:  57674.52573      r    NULL    87282.172       1243.865    15.148     0.015  1.74
OBS:  57681.38673      r    NULL    67577.519        978.448    15.425     0.016  1.83
OBS:  57687.40306      r    NULL    49306.060        720.354    15.768     0.016  2.11
OBS:  57697.34106      r    NULL    43898.951        645.569    15.894     0.016  2.05
OBS:  57663.58309      i    NULL    50514.909        775.490    15.741     0.017  2.03
OBS:  57668.43576      i    NULL    60210.952        873.955    15.551     0.016  1.54
OBS:  57674.52609      i    NULL    51164.880        749.652    15.728     0.016  1.52
OBS:  57681.38709      i    NULL    35301.878        540.196    16.131     0.017  1.77
OBS:  57687.40343      i    NULL    28120.589        434.304    16.377     0.017  1.73
OBS:  57697.34142      i    NULL    34854.713        525.673    16.144     0.016  2.09
OBS:  57663.58345      z    NULL    46194.270        758.797    15.839     0.018  1.71
OBS:  57668.43613      z    NULL    60775.273        907.303    15.541     0.016  1.33
OBS:  57674.52646      z    NULL    59013.072        891.993    15.573     0.016  1.88
OBS:  57681.38746      z    NULL    43227.040        674.973    15.911     0.017  1.87
OBS:  57687.40380      z    NULL    40015.406        621.143    15.994     0.017  1.77
OBS:  57697.34179      z    NULL    39990.403        627.588    15.995     0.017  2.02
END_PHOTOMETRY:

# =============================================
NSPECTRA: 1 


NVAR_SPEC: 5
VARNAMES_SPEC: LAMMIN LAMMAX  FLAM  FLAMERR DQ

SPECTRUM_ID: 1
SPECTRUM_MJD:  57662.00
SPEC:   3640.35   3645.85 3.86529e-15 4.89259e-17 1
SPEC:   3645.85   3651.35 3.95945e-15 4.82048e-17 1
SPEC:   3651.35   3656.85 3.96478e-15 4.74658e-17 1
SPEC:   3656.85   3662.35 3.82595e-15 4.67099e-17 1
SPEC:   3662.45   3667.95 3.90032e-15 4.59387e-17 1
SPEC:   3667.95   3673.45 3.78034e-15 4.51543e-17 1
SPEC:   3673.45   3678.95 3.65082e-15 4.43593e-17 1
SPEC:   3678.95   3684.45 3.69630e-15 4.35569e-17 1
SPEC:   3684.45   3689.95 3.65803e-15 4.27510e-17 1
SPEC:   3690.05   3695.55 3.44428e-15 4.19462e-17 1
SPEC:   3695.55   3701.05 3.25182e-15 4.11479e-17 1
SPEC:   3701.05   3706.55 3.17025e-15 4.03618e-17 1
SPEC:   3706.55   3712.05 2.99804e-15 3.95943e-17 1
SPEC:   3712.05   3717.55 2.92758e-15 3.88521e-17 1
SPEC:   3717.55   3723.05 3.00585e-15 3.81420e-17 1
SPEC:   3723.05   3728.55 2.83293e-15 3.74708e-17 1
SPEC:   3728.65   3734.15 2.74671e-15 3.68446e-17 1
SPEC:   3734.15   3739.65 2.61806e-15 3.62692e-17 1
SPEC:   3739.65   3745.15 2.62619e-15 3.57489e-17 1
SPEC:   3745.15   3750.65 2.60514e-15 3.52873e-17 1
SPEC:   3750.65   3756.15 2.47980e-15 3.48858e-17 1
SPEC:   3756.25   3761.75 2.40035e-15 3.45446e-17 1
SPEC:   3761.75   3767.25 2.38618e-15 3.42617e-17 1
SPEC:   3767.25   3772.75 2.37365e-15 3.40334e-17 1
SPEC:   3772.75   3778.25 2.46317e-15 3.38540e-17 1
SPEC:   3778.25   3783.75 2.48321e-15 3.37162e-17 1
SPEC:   3783.85   3789.35 2.50611e-15 3.36114e-17 1
SPEC:   3789.35   3794.85 2.64482e-15 3.35296e-17 1
SPEC:   3794.85   3800.35 2.68877e-15 3.34602e-17 1
SPEC:   3800.35   3805.85 2.75269e-15 3.33925e-17 1
SPEC:   3805.85   3811.35 2.77628e-15 3.33155e-17 1
SPEC:   3811.35   3816.85 2.68043e-15 3.32189e-17 1
SPEC:   3816.95   3822.45 2.76544e-15 3.30935e-17 1
SPEC:   3822.45   3827.95 2.78410e-15 3.29309e-17 1
SPEC:   3827.95   3833.45 2.60695e-15 3.27245e-17 1
SPEC:   3833.45   3838.95 2.55688e-15 3.24694e-17 1
SPEC:   3838.95   3844.45 2.60762e-15 3.21623e-17 1
