SURVEY: FOUNDATION
SNTYPE: 1
SNID: ASASSN-15jl
RA: 230.6711005
DECL: 50.9766413
MWEBV: 0.0138 +- 0.0007
FILTERS: griz
REDSHIFT_HELIO: 0.0346822 +- 0.0000096
REDSHIFT_FINAL: 0.0349204 +- 0.0000096
SEARCH_PEAKMJD: 57163.42531
HOSTGAL_LOGMASS: 9.101 +- 0.142
VPEC: 79.629
VPEC_ERR: 250.000
PIXSIZE: 0.25  # arcsec

###########################
NOBS: 36
NVAR: 8
VARLIST:      MJD    FLT   FIELD      FLUXCAL     FLUXCALERR       MAG    MAGERR   PSF
OBS:  57163.42531      g    NULL    22586.078        374.603    16.615     0.018  2.03
OBS:  57166.41003      g    NULL    21356.060        351.800    16.676     0.018  1.89
OBS:  57171.36272      g    NULL    19571.143        345.098    16.771     0.019  1.94
OBS:  57177.26253      g    NULL    15051.482        291.948    17.056     0.021  2.29
OBS:  57184.45777      g    NULL     7995.592        187.087    17.743     0.025  1.93
OBS:  57191.44908      g    NULL     4396.241        126.770    18.392     0.031  1.85
OBS:  57199.27341      g    NULL     2369.935        120.063    19.063     0.055  1.59
OBS:  57163.42572      r    NULL    18289.664        301.829    16.844     0.018  2.06
OBS:  57166.41043      r    NULL    19384.290        313.081    16.781     0.018  1.72
OBS:  57171.36314      r    NULL    18243.287        308.570    16.847     0.018  1.83
OBS:  57177.26295      r    NULL    13777.836        266.212    17.152     0.021  2.48
OBS:  57184.45820      r    NULL    10536.160        201.523    17.443     0.021  1.95
OBS:  57191.44951      r    NULL     9128.337        175.954    17.599     0.021  1.55
OBS:  57199.27381      r    NULL     6154.629        146.177    18.027     0.026  1.54
OBS:  57163.42610      i    NULL    12472.786        226.761    17.260     0.020  1.59
OBS:  57166.41081      i    NULL    10749.657        203.643    17.422     0.021  1.77
OBS:  57171.36351      i    NULL     9761.602        195.633    17.526     0.022  1.51
OBS:  57177.26332      i    NULL     6159.560        175.075    18.026     0.031  2.28
OBS:  57184.45856      i    NULL     5296.301        147.891    18.190     0.030  1.80
OBS:  57191.44988      i    NULL     6201.365        140.418    18.019     0.025  1.43
OBS:  57199.27416      i    NULL     6506.252        148.480    17.967     0.025  1.43
OBS:  57172.38719      i    NULL     9909.279        155.833    17.510     0.017  1.29
OBS:  57172.40064      i    NULL     9796.967        155.170    17.522     0.017  1.38
OBS:  57172.37380      i    NULL     9998.067        156.805    17.500     0.017  1.40
OBS:  57172.41408      i    NULL    10158.321        157.794    17.483     0.017  1.30
OBS:  57173.36102      i    NULL     9318.614        156.012    17.577     0.018  1.96
OBS:  57173.37439      i    NULL     9279.792        152.859    17.581     0.018  1.63
OBS:  57173.38778      i    NULL     9451.596        158.214    17.561     0.018  1.88
OBS:  57173.40118      i    NULL     9304.957        162.517    17.578     0.019  2.41
OBS:  57163.42648      z    NULL    11395.064        247.934    17.358     0.024  1.44
OBS:  57166.41120      z    NULL    11000.324        241.794    17.396     0.024  1.60
OBS:  57171.36389      z    NULL     9007.161        219.625    17.614     0.026  1.51
OBS:  57177.26368      z    NULL     7160.840        205.851    17.863     0.031  1.66
OBS:  57184.45893      z    NULL     6474.139        206.952    17.972     0.035  1.67
OBS:  57191.45023      z    NULL     6466.672        179.721    17.973     0.030  1.37
OBS:  57199.27453      z    NULL     6442.909        190.800    17.977     0.032  1.29
END:
