SURVEY: FOUNDATION
SNTYPE: 1
SNID: PSNJ2352371
RA: 358.1547604
DECL: 14.5524890
MWEBV: 0.0355 +- 0.0018
FILTERS: griz
REDSHIFT_HELIO: 0.0264825 +- 0.0000076
REDSHIFT_FINAL: 0.0252752 +- 0.0000076
SEARCH_PEAKMJD: 57284.50804
HOSTGAL_LOGMASS: 10.851 +- 0.005
VPEC: 218.226
VPEC_ERR: 250.000
PIXSIZE: 0.25  # arcsec

###########################
NOBS: 30
NVAR: 8
VARLIST:      MJD    FLT   FIELD      FLUXCAL     FLUXCALERR       MAG    MAGERR   PSF
OBS:  57284.50804      g    NULL    20184.723        339.705    16.737     0.018  2.22
OBS:  57289.56988      g    NULL    18163.117        310.886    16.852     0.019  2.80
OBS:  57298.46464      g    NULL     7276.232        170.220    17.845     0.025  1.93
OBS:  57305.33121      g    NULL     3674.395        123.822    18.587     0.036  2.56
OBS:  57308.30739      g    NULL     2687.165        106.678    18.927     0.043  1.69
OBS:  57314.26896      g    NULL     1804.293        118.321    19.359     0.071  2.39
OBS:  57324.25744      g    NULL     1212.595        192.738    19.791     0.172  2.56
OBS:  57284.50843      r    NULL    19115.157        312.084    16.797     0.018  1.86
OBS:  57289.57030      r    NULL    19270.671        322.264    16.788     0.018  2.92
OBS:  57298.46504      r    NULL    12839.932        227.782    17.229     0.019  1.69
OBS:  57305.33160      r    NULL     8348.460        169.491    17.696     0.022  2.21
OBS:  57308.30778      r    NULL     6620.675        143.377    17.948     0.023  1.63
OBS:  57314.26936      r    NULL     4243.994        122.872    18.431     0.031  2.03
OBS:  57324.25784      r    NULL     3097.517        152.866    18.772     0.053  2.28
OBS:  57284.50879      i    NULL    14098.742        249.456    17.127     0.019  1.82
OBS:  57289.57064      i    NULL    12084.256        234.176    17.294     0.021  2.52
OBS:  57298.46539      i    NULL     9072.648        183.685    17.606     0.022  1.66
OBS:  57305.33196      i    NULL     8335.258        177.862    17.698     0.023  2.15
OBS:  57308.30814      i    NULL     6895.581        153.020    17.904     0.024  1.48
OBS:  57314.26971      i    NULL     4133.985        132.507    18.459     0.035  1.97
OBS:  57324.25820      i    NULL     2731.330        144.143    18.909     0.057  1.98
OBS:  57351.30273      i    NULL     1032.111        138.002    19.966     0.144  1.82
OBS:  57289.57099      z    NULL    10935.691        275.356    17.403     0.027  2.31
OBS:  57298.46576      z    NULL    10048.423        210.945    17.495     0.023  1.65
OBS:  57305.33233      z    NULL     8379.515        224.762    17.692     0.029  2.10
OBS:  57308.30852      z    NULL     7109.153        190.072    17.870     0.029  1.44
OBS:  57314.27007      z    NULL     4859.944        199.927    18.283     0.044  2.04
OBS:  57324.25856      z    NULL     2200.994        176.817    19.143     0.087  1.73
OBS:  57262.63053      z    NULL      -48.342         75.669       nan     1.691  1.41
OBS:  57274.61561      z    NULL     2728.955        106.861    18.910     0.042  1.52
END:
