SURVEY: FOUNDATION
SNTYPE: 1
SNID: ATLAS17axb
RA: 205.8469144
DECL: -19.9436511
MWEBV: 0.0941 +- 0.0047
FILTERS: griz
REDSHIFT_HELIO: 0.0316520 +- 0.0001020
REDSHIFT_FINAL: 0.0326146 +- 0.0001020
SEARCH_PEAKMJD: 57793.61043
HOSTGAL_LOGMASS: 9.904 +- 0.002
VPEC: -377.871
VPEC_ERR: 250.000
PIXSIZE: 0.25  # arcsec

###########################
NOBS: 24
NVAR: 8
VARLIST:      MJD    FLT   FIELD      FLUXCAL     FLUXCALERR       MAG    MAGERR   PSF
OBS:  57793.61043      g    NULL    20899.505        371.444    16.700     0.019  1.89
OBS:  57805.57219      g    NULL    16566.247        303.683    16.952     0.020  2.97
OBS:  57816.57183      g    NULL     6943.238        162.422    17.896     0.025  2.12
OBS:  57830.51457      g    NULL     2536.351        141.938    18.989     0.060  2.27
OBS:  57837.50974      g    NULL     1889.959        103.506    19.309     0.059  2.16
OBS:  57793.61085      r    NULL    20339.378        341.660    16.729     0.018  1.80
OBS:  57805.57260      r    NULL    16123.720        280.114    16.981     0.019  2.61
OBS:  57816.57224      r    NULL    10347.477        190.158    17.463     0.020  1.87
OBS:  57830.51497      r    NULL     6078.470        146.313    18.041     0.026  1.83
OBS:  57837.51015      r    NULL     4266.207        117.313    18.425     0.030  2.08
OBS:  57793.61120      i    NULL    13009.956        236.708    17.214     0.020  1.64
OBS:  57805.57296      i    NULL     8302.555        176.726    17.702     0.023  1.95
OBS:  57816.57260      i    NULL     6499.091        151.581    17.968     0.025  2.01
OBS:  57830.51532      i    NULL     5694.994        145.913    18.111     0.028  1.77
OBS:  57837.51051      i    NULL     4245.851        122.085    18.430     0.031  1.90
OBS:  57831.47575      i    NULL     5176.569        105.523    18.215     0.022  2.25
OBS:  57831.48546      i    NULL     5254.528        101.510    18.199     0.021  2.05
OBS:  57831.49516      i    NULL     5246.784         99.561    18.200     0.021  1.94
OBS:  57831.50483      i    NULL     5183.895         99.227    18.213     0.021  1.94
OBS:  57793.61156      z    NULL    11667.333        250.971    17.333     0.023  1.71
OBS:  57805.57331      z    NULL     8518.788        234.008    17.674     0.030  2.09
OBS:  57816.57295      z    NULL     7446.218        197.483    17.820     0.029  1.83
OBS:  57830.51568      z    NULL     6420.838        187.202    17.981     0.032  1.69
OBS:  57837.51087      z    NULL     4438.595        164.831    18.382     0.040  1.95
END_PHOTOMETRY:

# =============================================
NSPECTRA: 1 


NVAR_SPEC: 5
VARNAMES_SPEC: LAMMIN LAMMAX  FLAM  FLAMERR DQ

SPECTRUM_ID: 1
SPECTRUM_MJD:  57791.00
SPEC:   3643.35   3648.85 1.59780e-15 1.35317e-17 1
SPEC:   3648.85   3654.35 1.60419e-15 1.35634e-17 1
SPEC:   3654.35   3659.85 1.57381e-15 1.36043e-17 1
SPEC:   3659.85   3665.35 1.63420e-15 1.36544e-17 1
SPEC:   3665.45   3670.95 1.63141e-15 1.37136e-17 1
SPEC:   3670.95   3676.45 1.64301e-15 1.37815e-17 1
SPEC:   3676.45   3681.95 1.67301e-15 1.38573e-17 1
SPEC:   3681.95   3687.45 1.65951e-15 1.39401e-17 1
SPEC:   3687.45   3692.95 1.60014e-15 1.40283e-17 1
SPEC:   3693.05   3698.55 1.57587e-15 1.41203e-17 1
SPEC:   3698.55   3704.05 1.61862e-15 1.42136e-17 1
SPEC:   3704.05   3709.55 1.64815e-15 1.43059e-17 1
SPEC:   3709.55   3715.05 1.62559e-15 1.43941e-17 1
SPEC:   3715.05   3720.55 1.67259e-15 1.44750e-17 1
SPEC:   3720.55   3726.05 1.65878e-15 1.45453e-17 1
SPEC:   3726.05   3731.55 1.63408e-15 1.46015e-17 1
SPEC:   3731.65   3737.15 1.59744e-15 1.46401e-17 1
SPEC:   3737.15   3742.65 1.48087e-15 1.46578e-17 1
SPEC:   3742.65   3748.15 1.44891e-15 1.46515e-17 1
SPEC:   3748.15   3753.65 1.36816e-15 1.46186e-17 1
SPEC:   3753.65   3759.15 1.29450e-15 1.45569e-17 1
SPEC:   3759.25   3764.75 1.18387e-15 1.44649e-17 1
SPEC:   3764.75   3770.25 1.16357e-15 1.43418e-17 1
SPEC:   3770.25   3775.75 1.01453e-15 1.41873e-17 1
SPEC:   3775.75   3781.25 9.90311e-16 1.40021e-17 1
SPEC:   3781.25   3786.75 8.85880e-16 1.37873e-17 1
SPEC:   3786.85   3792.35 8.33307e-16 1.35450e-17 1
SPEC:   3792.35   3797.85 7.79436e-16 1.32776e-17 1
SPEC:   3797.85   3803.35 7.56800e-16 1.29880e-17 1
SPEC:   3803.35   3808.85 7.17279e-16 1.26797e-17 1
SPEC:   3808.85   3814.35 7.02281e-16 1.23563e-17 1
SPEC:   3814.35   3819.85 6.50928e-16 1.20215e-17 1
SPEC:   3819.95   3825.45 6.93701e-16 1.16792e-17 1
SPEC:   3825.45   3830.95 6.55528e-16 1.13331e-17 1
SPEC:   3830.95   3836.45 6.50145e-16 1.09871e-17 1
SPEC:   3836.45   3841.95 6.41770e-16 1.06445e-17 1
SPEC:   3841.95   3847.45 6.55918e-16 1.03088e-17 1
