SURVEY:     DES                                     
SNID:       1289555             
IAUC:       NULL                
FILTERS:    griz
FAKE:         0
TYPE:       101
MASK_FLUXCOR_SNANA:    3
RA:            40.733051               # deg
DECL:          -1.392923               # deg
MWEBV:        0.029                    # MW E(B-V)
MWEBV_ERR:    0.001                    # MW E(B-V)
PIXSIZE:     0.2700                    # arcSec
PEAKMJD:     57272.258
REDSHIFT_FINAL:   0.5588 +-  0.0050    # (CMB)
REDSHIFT_HELIO:   0.5600 +-  0.0050    # (HELIO)
  
HOSTGAL_OBJID:        12400
HOSTGAL_PHOTOZ:    0.5627 +-  0.0623   # (HELIO)
HOSTGAL_SPECZ:     0.5629 +- -9.0000   # (HELIO)
HOSTGAL_SNSEP:     0.2700              # arcSec
HOSTGAL_LOGMASS:     9.2780 +-  0.1075 # log10(M/Msolar)
HOSTGAL_MAG:            24.25    23.44    23.15    23.10    # griz
HOSTGAL_SB_FLUXCAL:      4.54     9.43    12.66    13.49    # griz
  
# Private variables
PRIVATE(DES_mjd_latest_ml):         57311.301
PRIVATE(DES_mjd_trigger):           57276.312
 
# ====================================== 
# TERSE LIGHT CURVE OUTPUT 
# 
NOBS:  79
NVAR:  11
VARLIST: MJD BAND FIELD  FLUXCAL FLUXCALERR  ZPFLUX PSF SKYSIG GAIN PHOTFLAG PHOTPROB 
OBS: 57248.388  g  S2    1.5830      7.9097    30.631 4.160   7.72 3.850      0 0.870 
OBS: 57248.391  r  S2   -13.026      11.351    30.660 3.990  11.31 3.780      0 0.930 
OBS: 57248.393  i  S2    6.8869      14.875    30.932 3.810  20.54 4.000      0 0.970 
OBS: 57248.396  z  S2   -18.697      19.119    30.639 3.782  20.39 4.005      0 0.910 
OBS: 57252.303  g  S2    5.6121      5.1824    30.640 2.880   7.93 3.880      0 1.050 
OBS: 57252.305  r  S2    9.8512      8.2458    30.713 2.840  12.61 3.840      0 0.930 
OBS: 57252.307  i  S2    23.929      10.794    30.987 2.540  23.55 3.930      0 0.990 
OBS: 57252.310  z  S2   -4.1250      14.448    30.672 2.634  23.70 3.986      0 0.950 
OBS: 57256.292  g  S2    22.151      8.4354    30.634 4.340   7.85 3.890      0 0.890 
OBS: 57256.295  r  S2    50.755      12.435    30.718 3.990  11.85 3.810      0 0.960 
OBS: 57256.297  i  S2    17.701      11.446    30.984 3.170  20.98 4.010      0 1.030 
OBS: 57256.300  z  S2    7.9518      17.114    30.671 3.612  20.41 3.994      0 0.960 
OBS: 57265.286  g  S2    100.79      35.111    30.685 2.970  40.29 4.070      0 1.000 
OBS: 57265.288  r  S2    20.321      19.770    30.708 2.610  35.80 3.960      0 1.060 
OBS: 57265.291  i  S2    64.320      16.382    30.980 2.370  35.91 4.020      0 0.960 
OBS: 57265.293  z  S2    59.086      12.742    30.662 2.297  22.79 3.985      0 1.030 
OBS: 57276.312  r  S2    117.73      14.079    30.120 2.850  11.22 3.850      0 0.970 
OBS: 57276.314  i  S2    90.311      10.165    30.957 2.880  17.76 3.920      0 0.990 
OBS: 57276.317  z  S2    92.013      14.061    30.606 3.409  16.69 3.963      0 1.010 
OBS: 57277.307  g  S2    31.979      5.1813    30.699 2.860   7.95 3.850      0 0.900 
OBS: 57277.310  r  S2    100.21      7.1325    30.746 2.510  11.53 3.810      0 1.080 
OBS: 57277.312  i  S2    98.728      8.5515    30.996 2.430  18.87 3.910      0 1.110 
OBS: 57277.315  z  S2    83.753      11.272    30.678 2.549  18.57 3.969      0 0.960 
OBS: 57284.324  g  S2    21.477      6.4621    30.697 3.690   7.71 3.850      0 0.960 
OBS: 57284.326  r  S2    84.319      9.7116    30.723 3.410  12.72 3.830      0 1.030 
OBS: 57284.328  i  S2    79.475      10.880    30.985 3.350  18.61 3.910      0 1.080 
OBS: 57284.331  z  S2    82.662      14.953    30.565 3.145  17.71 3.976      0 1.030 
OBS: 57288.199  r  S2    42.856      16.711    30.667 4.170  18.06 3.880      0 0.920 
OBS: 57288.201  i  S2    56.115      16.458    30.951 3.960  21.86 3.970      0 0.930 
OBS: 57288.205  z  S2    105.02      22.594    30.623 3.650  25.01 3.970  32768 0.950 
OBS: 57291.222  g  S2    5.7269      22.998    30.667 2.910  33.39 4.080      0 0.940 
OBS: 57291.224  r  S2    77.452      21.109    30.691 2.670  31.02 3.950      0 0.930 
OBS: 57291.226  i  S2    66.100      17.917    30.979 2.680  33.31 4.010      0 0.930 
OBS: 57291.229  z  S2    63.668      13.409    30.665 2.595  22.30 3.995      0 0.980 
OBS: 57299.218  g  S2   -3.1650      12.033    30.015 2.470  13.37 4.030      0 0.900 
OBS: 57299.220  r  S2    50.632      17.421    29.971 2.180  19.05 3.900      0 1.040 
OBS: 57299.222  i  S2    60.456      23.849    30.192 2.250  30.91 4.060      0 1.050 
OBS: 57299.227  z  S2    75.112      34.866    29.906 2.260  36.84 4.030  32768 0.990 
OBS: 57303.166  g  S2   -4.9760      9.2761    30.407 4.360   7.43 3.900      0 1.090 
OBS: 57303.169  r  S2    23.192      12.826    30.636 4.090  11.64 3.780      0 1.120 
OBS: 57303.171  i  S2    17.357      13.897    30.952 3.610  20.60 3.980      0 0.910 
OBS: 57303.173  z  S2    25.736      17.102    30.659 3.765  20.37 3.985      0 0.990 
OBS: 57304.205  g  S2    4.5980      5.3767    30.678 3.410   7.37 3.880      0 1.000 
OBS: 57304.208  r  S2    18.212      7.6804    30.730 2.970  11.08 3.800      0 1.090 
OBS: 57304.210  i  S2    53.617      10.313    30.986 2.940  19.09 3.910      0 1.030 
OBS: 57304.212  z  S2    30.740      17.858    30.679 2.960  25.66 3.940      0 1.020 
OBS: 57311.294  g  S2   0.63618      4.1881    30.668 2.330   8.10 3.840      0 1.040 
OBS: 57311.296  r  S2    20.473      6.6194    30.729 2.190  12.13 3.840      0 1.050 
OBS: 57311.298  i  S2    37.214      6.5080    30.978 1.930  17.68 3.930      0 1.030 
OBS: 57311.300  z  S2    37.789      8.2415    30.669 1.999  17.25 3.984      0 0.970 
OBS: 57315.206  g  S2    11.222      6.8901    30.461 3.150   7.99 3.850      0 0.920 
OBS: 57315.208  r  S2    17.196      10.165    30.465 2.930  12.23 3.830      0 1.010 
OBS: 57315.210  i  S2    29.813      11.416    30.834 2.680  20.87 4.030      0 1.090 
OBS: 57315.213  z  S2    25.774      15.520    30.587 3.049  20.34 4.005      0 0.990 
OBS: 57319.134  r  S2    11.963      13.483    30.696 2.470  26.56 3.920      0 0.860 
OBS: 57319.137  i  S2   0.69101      15.874    30.967 2.720  32.25 4.010      0 0.990 
OBS: 57319.139  z  S2    19.357      16.188    30.635 2.611  25.84 3.985      0 1.040 
OBS: 57325.106  g  S2   -68.841      40.228    30.648 2.530  33.67 4.060      0 0.960 
OBS: 57325.113  z  S2   -7.2840      28.287    30.632 2.044  36.76 3.765      0 0.900 
OBS: 57329.169  g  S2    3.3301      3.7798    30.668 2.220   7.59 3.830      0 1.000 
OBS: 57329.171  r  S2  -0.73000      6.4868    30.721 2.410  11.94 3.840      0 0.940 
OBS: 57329.173  i  S2    22.767      8.8529    30.968 2.240  21.70 3.990      0 1.060 
OBS: 57329.176  z  S2    25.727      12.230    30.635 2.363  21.37 3.994      0 1.030 
OBS: 57339.117  g  S2  -0.55300      5.4634    30.644 3.130   7.69 3.870      0 1.000 
OBS: 57339.120  r  S2   -12.734      9.1846    30.698 3.300  11.75 3.800      0 1.020 
OBS: 57339.122  i  S2    12.729      11.674    30.957 2.990  20.82 4.010      0 0.910 
OBS: 57339.125  z  S2    22.917      12.485    30.685 2.755  20.60 4.005      0 1.020 
OBS: 57345.227  g  S2   0.65820      5.0738    30.660 2.800   7.88 3.870      0 1.170 
OBS: 57345.229  r  S2   0.83738      7.4198    30.714 2.890  11.35 3.840      0 1.080 
OBS: 57345.231  i  S2    4.9878      11.681    30.963 3.030  20.86 4.010      0 1.030 
OBS: 57345.234  z  S2    3.9096      15.327    30.665 3.172  21.67 3.991      0 0.960 
OBS: 57355.210  g  S2    14.678      13.059    30.595 2.030  24.00 4.060      0 0.940 
OBS: 57355.212  r  S2    7.3520      10.257    30.687 1.870  22.75 3.920      0 1.050 
OBS: 57355.214  i  S2    12.112      10.028    30.941 1.790  29.87 4.000      0 0.850 
OBS: 57355.215  z  S2   -12.705      16.993    30.628 1.840  35.38 3.980  32768 1.000 
OBS: 57365.107  g  S2   -4.9590      2.9468    30.660 1.790   7.50 3.890      0 0.990 
OBS: 57365.110  r  S2    7.7840      4.3428    30.706 1.540  10.72 3.780      0 0.980 
OBS: 57365.112  i  S2    6.2740      5.8111    30.949 1.500  18.56 3.930      0 0.980 
OBS: 57365.115  z  S2    6.6610      6.4891    30.583 1.460  15.82 4.025      0 0.970 
END: 
