SURVEY:   PS1_LOWZ_COMBINED(CSP)
PHOTOMETRY_VERSION:  PS1_LOWZ_COMBINED(CSP)DR2
SNTYPE: 1
SNID:  2004ey
IAUC:  2004ey
IAUC:    UNKNOWN
RA:   327.283  deg
DECL:    0.444222  deg
FILTERS:     abcdefghijklmnopqrstuvwxyzABCDEFGHIJK  # uBomngri -> tuvwxyzA
REDSHIFT_HELIO: 0.0157691513467 +- 0.000 (Hel)
REDSHIFT_CMB: 0.0146194901317 +- 0.000 (CMB)
REDSHIFT_FINAL: 0.0146194901317 +- 0.000 (CMB)
HOSTGAL_LOGMASS: 9.95 +- 0.154000
MWEBV:    0.139000  MW E(B-V)
SEARCH_PEAKMJD: 53304.516
NOBS: 175
NVAR:   6
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR
OBS:      53295.0     t      md      24705.9    222.353    16.5180    0.00900000
OBS:      53299.0     t      md      46387.4    417.487    15.8340    0.00900000
OBS:      53300.0     t      md      49203.9    492.039    15.7700    0.0100000
OBS:      53301.0     t      md      51003.5    561.039    15.7310    0.0110000
OBS:      53302.0     t      md      52143.5    573.579    15.7070    0.0110000
OBS:      53303.0     t      md      52384.2    523.842    15.7020    0.0100000
OBS:      53304.1     t      md      51050.5    561.556    15.7300    0.0110000
OBS:      53305.0     t      md      48842.8    537.271    15.7780    0.0110000
OBS:      53307.1     t      md      41725.3    458.979    15.9490    0.0110000
OBS:      53308.0     t      md      39228.3    392.283    16.0160    0.0100000
OBS:      53309.0     t      md      36307.8    326.770    16.1000    0.00900000
OBS:      53310.0     t      md      33450.3    301.053    16.1890    0.00900000
OBS:      53311.0     t      md      30732.6    276.594    16.2810    0.00900000
OBS:      53312.0     t      md      28002.7    280.027    16.3820    0.0100000
OBS:      53314.1     t      md      22887.6    205.988    16.6010    0.00900000
OBS:      53315.0     t      md      20701.4    207.014    16.7100    0.0100000
OBS:      53320.0     t      md      11056.0    121.616    17.3910    0.0110000
OBS:      53328.0     t      md      4446.32    97.8190    18.3800    0.0220000
OBS:      53330.1     t      md      3502.68    140.107    18.6390    0.0400000
OBS:      53331.0     t      md      3296.10    102.179    18.7050    0.0310000
OBS:      53337.0     t      md      2161.72    69.1751    19.1630    0.0320000
OBS:      53340.0     t      md      2049.27    49.1825    19.2210    0.0240000
OBS:      53344.0     t      md      1710.80    53.0349    19.4170    0.0310000
OBS:      53348.0     t      md      1609.90    56.3467    19.4830    0.0350000
OBS:      53352.0     t      md      1510.78    87.6250    19.5520    0.0580000
OBS:      53295.0     u      md      40775.6    244.654    15.9740    0.00600000
OBS:      53298.2     u      md      61263.3    306.317    15.5320    0.00500000
OBS:      53299.0     u      md      66988.4    401.931    15.4350    0.00600000
OBS:      53300.0     u      md      71647.3    286.589    15.3620    0.00400000
OBS:      53301.0     u      md      75300.9    376.504    15.3080    0.00500000
OBS:      53302.0     u      md      78126.9    390.634    15.2680    0.00500000
OBS:      53303.0     u      md      80020.3    480.122    15.2420    0.00600000
OBS:      53304.1     u      md      80020.3    480.122    15.2420    0.00600000
OBS:      53305.0     u      md      78995.1    473.971    15.2560    0.00600000
OBS:      53307.1     u      md      74267.7    445.606    15.3230    0.00600000
OBS:      53308.0     u      md      72110.8    288.443    15.3550    0.00400000
OBS:      53309.0     u      md      68548.8    411.293    15.4100    0.00600000
OBS:      53310.0     u      md      66130.2    264.521    15.4490    0.00400000
OBS:      53311.0     u      md      62574.9    312.874    15.5090    0.00500000
OBS:      53314.1     u      md      51097.6    204.390    15.7290    0.00400000
OBS:      53315.0     u      md      47076.1    282.456    15.8180    0.00600000
OBS:      53328.0     u      md      13158.3    118.425    17.2020    0.00900000
OBS:      53330.1     u      md      10844.3    140.975    17.4120    0.0130000
OBS:      53331.0     u      md      10055.4    110.610    17.4940    0.0110000
OBS:      53335.0     u      md      7670.08    76.7008    17.7880    0.0100000
OBS:      53337.0     u      md      6817.10    95.4394    17.9160    0.0140000
OBS:      53338.0     u      md      6338.69    63.3869    17.9950    0.0100000
OBS:      53339.0     u      md      5981.36    65.7950    18.0580    0.0110000
OBS:      53340.0     u      md      5829.08    64.1199    18.0860    0.0110000
OBS:      53342.0     u      md      5142.80    102.856    18.2220    0.0200000
OBS:      53344.0     u      md      4988.85    59.8662    18.2550    0.0120000
OBS:      53346.0     u      md      4799.54    57.5945    18.2970    0.0120000
OBS:      53348.0     u      md      4470.95    62.5933    18.3740    0.0140000
OBS:      53351.0     u      md      4405.55    92.5166    18.3900    0.0210000
OBS:      53352.0     u      md      4153.36    91.3740    18.4540    0.0220000
OBS:     53295.0     v     md     39627.9     277.395     16.0050     0.00700000
OBS:     53298.2     v     md     60869.6     426.087     15.5390     0.00700000
OBS:     53299.0     v     md     65523.9     524.192     15.4590     0.00800000
