SURVEY: FOUNDATION
SNTYPE: 1
SNID: SN2017ms
RA: 156.6764396
DECL: 36.6805287
MWEBV: 0.0085 +- 0.0004
FILTERS: griz
REDSHIFT_HELIO: 0.0244826 +- 0.0000085
REDSHIFT_FINAL: 0.0253580 +- 0.0000085
SEARCH_PEAKMJD: 57782.43838
HOSTGAL_LOGMASS: 9.415 +- 0.002
VPEC: 69.987
VPEC_ERR: 250.000
PIXSIZE: 0.25  # arcsec

###########################
NOBS: 20
NVAR: 8
VARLIST:      MJD    FLT   FIELD      FLUXCAL     FLUXCALERR       MAG    MAGERR   PSF
OBS:  57778.65677      g    NULL    45714.285        687.214    15.850     0.016  2.46
OBS:  57782.43838      g    NULL    49337.627        733.111    15.767     0.016  2.34
OBS:  57801.38586      g    NULL    18270.413        309.385    16.846     0.018  1.92
OBS:  57826.49746      g    NULL     3992.789        186.835    18.497     0.051  1.93
OBS:  57778.65719      r    NULL    39459.371        587.520    16.010     0.016  2.25
OBS:  57782.43878      r    NULL    41813.492        617.634    15.947     0.016  2.44
OBS:  57801.38626      r    NULL    19330.541        312.719    16.784     0.018  1.69
OBS:  57826.49787      r    NULL     7977.560        192.462    17.745     0.026  1.94
OBS:  57778.65754      i    NULL    23642.491        382.598    16.566     0.018  2.43
OBS:  57782.43914      i    NULL    21552.785        362.683    16.666     0.018  2.15
OBS:  57801.38661      i    NULL     9773.598        190.006    17.525     0.021  1.63
OBS:  57826.49823      i    NULL     6098.241        176.454    18.037     0.031  1.61
OBS:  57852.34094      i    NULL     2554.133         97.007    18.982     0.041  2.06
OBS:  57852.35306      i    NULL     2209.581        128.663    19.139     0.063  2.58
OBS:  57852.36514      i    NULL     2122.150        129.792    19.183     0.066  2.41
OBS:  57852.37723      i    NULL     2747.763        286.099    18.903     0.112  2.94
OBS:  57778.65789      z    NULL    20880.584        384.016    16.701     0.020  2.20
OBS:  57782.43950      z    NULL    20779.077        373.499    16.706     0.019  1.96
OBS:  57801.38696      z    NULL    12454.590        262.090    17.262     0.023  1.46
OBS:  57826.49859      z    NULL     6147.138        206.170    18.028     0.036  1.40
END:
