SURVEY: FOUNDATION
SNTYPE: 1
SNID: PS16evk
RA: 338.3444321
DECL: -1.3570343
MWEBV: 0.0614 +- 0.0031
FILTERS: griz
REDSHIFT_HELIO: 0.0544681 +- 0.0000143
REDSHIFT_FINAL: 0.0532619 +- 0.0000143
SEARCH_PEAKMJD: 57697.23911
HOSTGAL_LOGMASS: 10.308 +- 0.001
VPEC: -156.455
VPEC_ERR: 250.000
PIXSIZE: 0.25  # arcsec

###########################
NOBS: 24
NVAR: 8
VARLIST:      MJD    FLT   FIELD      FLUXCAL     FLUXCALERR       MAG    MAGERR   PSF
OBS:  57697.23872      g    NULL     7788.935        196.906    17.771     0.027  3.45
OBS:  57704.26949      g    NULL     5617.288        202.184    18.126     0.039  1.82
OBS:  57710.25446      g    NULL     4090.713        126.589    18.471     0.033  2.67
OBS:  57721.24242      g    NULL     1763.798         95.511    19.384     0.059  2.09
OBS:  57736.21042      g    NULL      232.466        159.262    21.584     0.740  1.98
OBS:  57744.21287      g    NULL      750.830        131.081    20.311     0.189  2.08
OBS:  57697.23911      r    NULL     7775.375        205.975    17.773     0.029  4.64
OBS:  57704.26989      r    NULL     6273.822        158.817    18.006     0.027  1.53
OBS:  57710.25486      r    NULL     4846.277        125.311    18.286     0.028  2.41
OBS:  57721.24283      r    NULL     3703.300        106.274    18.579     0.031  1.96
OBS:  57736.21083      r    NULL     1866.728        143.674    19.322     0.083  2.11
OBS:  57744.21328      r    NULL     1538.079        113.300    19.533     0.080  2.00
OBS:  57697.23947      i    NULL     4845.452        174.724    18.287     0.039  3.58
OBS:  57704.27026      i    NULL     3533.195        126.984    18.630     0.039  1.46
OBS:  57710.25522      i    NULL     2346.900        108.724    19.074     0.050  2.07
OBS:  57721.24319      i    NULL     2381.628        103.725    19.058     0.047  1.80
OBS:  57736.21118      i    NULL     1853.205        126.692    19.330     0.074  1.79
OBS:  57744.21363      i    NULL     1461.786        114.545    19.588     0.085  1.74
OBS:  57697.23984      z    NULL     5062.846        250.782    18.239     0.054  3.42
OBS:  57704.27062      z    NULL     3647.319        168.193    18.595     0.050  1.67
OBS:  57710.25558      z    NULL     2164.521        159.847    19.162     0.080  2.04
OBS:  57721.24354      z    NULL     2330.702        130.994    19.081     0.061  1.48
OBS:  57736.21154      z    NULL     1863.893        171.910    19.324     0.100  1.75
OBS:  57744.21399      z    NULL      930.313        152.391    20.078     0.177  1.58
END_PHOTOMETRY:

# =============================================
NSPECTRA: 1 


NVAR_SPEC: 5
VARNAMES_SPEC: LAMMIN LAMMAX  FLAM  FLAMERR DQ

SPECTRUM_ID: 1
SPECTRUM_MJD:  57696.00
SPEC:   3643.35   3648.85 4.59682e-16 2.59027e-17 1
SPEC:   3648.85   3654.35 4.20563e-16 2.57404e-17 1
SPEC:   3654.35   3659.85 4.36513e-16 2.55870e-17 1
SPEC:   3659.85   3665.35 4.37234e-16 2.54442e-17 1
SPEC:   3665.45   3670.95 4.36145e-16 2.53133e-17 1
SPEC:   3670.95   3676.45 4.50329e-16 2.51962e-17 1
SPEC:   3676.45   3681.95 5.04329e-16 2.50942e-17 1
SPEC:   3681.95   3687.45 5.11730e-16 2.50090e-17 1
SPEC:   3687.45   3692.95 4.50054e-16 2.49418e-17 1
SPEC:   3693.05   3698.55 4.98554e-16 2.48936e-17 1
SPEC:   3698.55   3704.05 4.85103e-16 2.48648e-17 1
SPEC:   3704.05   3709.55 4.71382e-16 2.48554e-17 1
SPEC:   3709.55   3715.05 4.69167e-16 2.48647e-17 1
SPEC:   3715.05   3720.55 4.52768e-16 2.48912e-17 1
SPEC:   3720.55   3726.05 4.35045e-16 2.49327e-17 1
SPEC:   3726.05   3731.55 4.65621e-16 2.49862e-17 1
SPEC:   3731.65   3737.15 5.07833e-16 2.50477e-17 1
SPEC:   3737.15   3742.65 4.66775e-16 2.51130e-17 1
SPEC:   3742.65   3748.15 4.61418e-16 2.51769e-17 1
SPEC:   3748.15   3753.65 4.75777e-16 2.52341e-17 1
SPEC:   3753.65   3759.15 4.71319e-16 2.52791e-17 1
SPEC:   3759.25   3764.75 5.04507e-16 2.53064e-17 1
SPEC:   3764.75   3770.25 4.63821e-16 2.53110e-17 1
SPEC:   3770.25   3775.75 5.27922e-16 2.52883e-17 1
SPEC:   3775.75   3781.25 4.86133e-16 2.52344e-17 1
SPEC:   3781.25   3786.75 4.30378e-16 2.51466e-17 1
SPEC:   3786.85   3792.35 4.64906e-16 2.50230e-17 1
SPEC:   3792.35   3797.85 5.16022e-16 2.48628e-17 1
SPEC:   3797.85   3803.35 4.74199e-16 2.46666e-17 1
SPEC:   3803.35   3808.85 4.90555e-16 2.44359e-17 1
SPEC:   3808.85   3814.35 4.98158e-16 2.41731e-17 1
SPEC:   3814.35   3819.85 5.53329e-16 2.38818e-17 1
SPEC:   3819.95   3825.45 4.97458e-16 2.35660e-17 1
SPEC:   3825.45   3830.95 4.63738e-16 2.32303e-17 1
SPEC:   3830.95   3836.45 4.61900e-16 2.28798e-17 1
SPEC:   3836.45   3841.95 4.42580e-16 2.25195e-17 1
SPEC:   3841.95   3847.45 4.50403e-16 2.21546e-17 1
