SURVEY: Jha2006_LC
SNID: sn1999ac
IAUC: UNKNOWN
RA: 0.0
DECL: 0.0
PHOTOMETRY_VERSION: Jha2006_LC
MWEBV: 0.046 MW E(B-V)
REDSHIFT_HELIO: 0.0095 +- 0.001    (HELIO)
REDSHIFT_Status: warning: redshift err fudged
SEARCH_PEAKMJD: 51250.593
FILTERS: UBVRIfhjkl

NOBS: 173
NVAR: 5
VARLIST:  MJD   FLT       FIELD    FLUXCAL   FLUXCALERR

OBS: 51239.520 B  NULL    75857.7360 7047.2194
OBS: 51241.540 B  NULL    109647.7883 9380.5572
OBS: 51242.500 B  NULL    123594.7089 10516.3883
OBS: 51246.390 B  NULL    180135.7367 14518.3924
OBS: 51247.450 B  NULL    187758.6149 15758.4526
OBS: 51249.490 B  NULL    195164.0767 15716.4267
OBS: 51249.530 B  NULL    192309.1196 17912.2967
OBS: 51250.520 B  NULL    192309.1196 15913.9625
OBS: 51251.500 B  NULL    195884.4144 15438.1239
OBS: 51253.490 B  NULL    178319.9240 14614.3735
OBS: 51255.530 B  NULL    154170.0057 13375.8379
OBS: 51257.500 B  NULL    132068.6949 11750.4755
OBS: 51260.460 B  NULL    96116.9262 9341.4568
OBS: 51263.520 B  NULL    66680.6579 7070.2393
OBS: 51265.490 B  NULL    53456.4213 5991.1535
OBS: 51275.400 B  NULL    26791.6757 2291.7910
OBS: 51278.460 B  NULL    21281.3844 1881.5459
OBS: 51280.480 B  NULL    20081.6724 1617.8250
OBS: 51281.480 B  NULL    18365.3781 1509.3687
OBS: 51282.480 B  NULL    18146.7928 1425.8293
OBS: 51284.420 B  NULL    16307.9691 1294.7711
OBS: 51285.450 B  NULL    15703.6234 1327.8549
OBS: 51287.470 B  NULL    14750.2666 1172.2544
OBS: 51289.440 B  NULL    12823.3020 1268.1555
OBS: 51290.470 B  NULL    13085.7882 1067.6133
OBS: 51293.430 B  NULL    12133.8850 1015.8706
OBS: 51303.440 B  NULL    9817.4770 271.2576
OBS: 51304.460 B  NULL    9462.3687 348.5943
OBS: 51308.350 B  NULL    8986.6921 273.1333
OBS: 51308.400 B  NULL    9036.4923 249.6791
OBS: 51312.360 B  NULL    8574.3235 260.6002
OBS: 51312.400 B  NULL    8550.6650 236.2557
OBS: 51313.400 B  NULL    8472.2718 234.0897
OBS: 51315.400 B  NULL    8317.6351 306.4223
OBS: 51316.400 B  NULL    8241.3785 227.7102
OBS: 51317.400 B  NULL    7870.4556 217.4616
OBS: 51321.400 B  NULL    7516.2268 276.8985
OBS: 51343.280 B  NULL    5670.2196 250.6699
OBS: 51434.120 B  NULL    1389.3123 244.3961
OBS: 51239.520 I  NULL    75857.7878 4191.9013
OBS: 51241.540 I  NULL    106659.6540 5894.0125
OBS: 51242.500 I  NULL    122461.6688 6767.2317
OBS: 51246.390 I  NULL    184501.6090 1869.1858
OBS: 51247.450 I  NULL    190020.3703 4725.2367
OBS: 51249.490 I  NULL    192309.2518 1948.2850
OBS: 51249.530 I  NULL    181970.1575 13407.5613
OBS: 51250.520 I  NULL    175388.1263 9691.9475
OBS: 51251.500 I  NULL    182978.5483 2022.2789
OBS: 51253.490 I  NULL    178155.8908 2133.0604
OBS: 51253.530 I  NULL    165958.7604 9170.8809
OBS: 51255.530 I  NULL    157036.3456 5785.2189
OBS: 51257.500 I  NULL    161138.8221 2077.7239
OBS: 51260.460 I  NULL    144544.0351 1464.3756
OBS: 51263.520 I  NULL    115877.7810 6403.4063
OBS: 51265.490 I  NULL    116949.9859 6462.6562
OBS: 51275.400 I  NULL    130376.7570 2041.3088
OBS: 51278.460 I  NULL    108642.6063 8004.7872
OBS: 51280.480 I  NULL    117381.6399 2486.4953
OBS: 51281.480 I  NULL    100925.3281 5577.1336
OBS: 51282.480 I  NULL    106954.7742 1674.5909
OBS: 51284.420 I  NULL    92469.8542 1532.9652
OBS: 51285.450 I  NULL    75857.7878 5589.2017
OBS: 51287.470 I  NULL    78559.7648 2098.2528
OBS: 51289.440 I  NULL    60255.9820 3329.7456
OBS: 51290.470 I  NULL    63914.6139 1000.7111
OBS: 51293.430 I  NULL    51050.5207 1880.7012
OBS: 51303.440 I  NULL    35318.3313 1951.6910
OBS: 51304.460 I  NULL    33419.5175 1231.1750
OBS: 51308.350 I  NULL    30255.2105 362.2456
OBS: 51308.400 I  NULL    29107.1822 1608.4629
OBS: 51312.360 I  NULL    28444.6227 366.7650
OBS: 51312.400 I  NULL    25351.2958 1400.9126
OBS: 51315.400 I  NULL    22908.6858 1265.9340
OBS: 51316.400 I  NULL    21877.6255 1208.9576
OBS: 51317.400 I  NULL    20701.4224 1525.2808
OBS: 51321.400 I  NULL    17701.0960 978.1626
OBS: 51343.280 I  NULL    10854.2589 319.8967
OBS: 51434.120 I  NULL    1668.7842 130.6408
OBS: 51239.520 R  NULL    80167.8262 5537.1527
OBS: 51241.540 R  NULL    112719.7722 8475.2761
OBS: 51242.500 R  NULL    129419.6115 8909.2676
OBS: 51247.450 R  NULL    195704.1871 13284.5481
OBS: 51249.490 R  NULL    208929.6635 13063.1943
OBS: 51249.530 R  NULL    214783.0963 15157.6641
OBS: 51250.520 R  NULL    216770.4620 13675.0368
OBS: 51251.500 R  NULL    215377.3928 13280.6701
OBS: 51253.490 R  NULL    213206.3382 13136.1496
OBS: 51253.530 R  NULL    224905.5167 14332.0943
OBS: 51255.530 R  NULL    222843.5737 12945.2196
OBS: 51257.500 R  NULL    201929.6593 11394.5407
OBS: 51260.460 R  NULL    176522.5118 9287.2026
OBS: 51263.520 R  NULL    149968.5170 9487.8966
