SURVEY: SNLS3_LC
SNID: 04D3kr
IAUC: UNKNOWN
RA: 0.0
DECL: 0.0
PHOTOMETRY_VERSION: SNLS3_LC
MWEBV: 0.0096 MW E(B-V)
REDSHIFT_HELIO: 0.337 +- 0.001    (HELIO)
REDSHIFT_Status: warning: redshift err fudged
SEARCH_PEAKMJD: 53166.061
FILTERS: griz

NOBS: 59
NVAR: 5
VARLIST:  MJD   FLT       FIELD    FLUXCAL   FLUXCALERR

OBS: 53138.460 g  NULL    -0.8909 0.9173
OBS: 53146.490 g  NULL    29.0526 0.8840
OBS: 53149.330 g  NULL    52.1533 0.6475
OBS: 53165.410 g  NULL    167.7754 1.1627
OBS: 53175.380 g  NULL    109.4993 1.0117
OBS: 53178.370 g  NULL    90.4042 0.9024
OBS: 53195.340 g  NULL    21.5423 0.7807
OBS: 53198.300 g  NULL    19.6390 7.5653
OBS: 53200.260 g  NULL    14.6873 0.7581
OBS: 53390.650 g  NULL    2.2085 0.8804
OBS: 53411.620 g  NULL    0.5664 0.7203
OBS: 53134.290 i  NULL    -1.0385 1.4322
OBS: 53138.410 i  NULL    1.0385 2.5601
OBS: 53146.430 i  NULL    37.0591 2.3068
OBS: 53149.270 i  NULL    66.7317 1.2528
OBS: 53151.380 i  NULL    92.3634 2.9882
OBS: 53165.340 i  NULL    215.2583 1.7430
OBS: 53169.350 i  NULL    215.5854 2.2087
OBS: 53175.330 i  NULL    195.0098 2.1141
OBS: 53178.310 i  NULL    180.9127 2.1925
OBS: 53182.280 i  NULL    155.2969 1.4502
OBS: 53193.340 i  NULL    110.6443 1.9641
OBS: 53197.290 i  NULL    102.7395 1.5593
OBS: 53198.260 i  NULL    83.7806 18.3259
OBS: 53202.290 i  NULL    91.7091 1.7843
OBS: 53226.270 i  NULL    36.3226 2.1669
OBS: 53227.260 i  NULL    38.7599 1.9619
OBS: 53386.610 i  NULL    1.7350 1.3441
OBS: 53390.600 i  NULL    2.1963 2.6676
OBS: 53409.630 i  NULL    0.9125 1.3832
OBS: 53415.550 i  NULL    1.0241 2.0857
OBS: 53419.600 i  NULL    0.5093 1.8671
OBS: 53134.340 r  NULL    -2.3803 0.9224
OBS: 53138.430 r  NULL    -2.1642 1.1793
OBS: 53146.460 r  NULL    39.7816 1.2389
OBS: 53149.310 r  NULL    70.9717 0.9377
OBS: 53151.450 r  NULL    100.3866 1.8404
OBS: 53165.390 r  NULL    226.4518 1.4386
OBS: 53169.380 r  NULL    218.3944 1.7784
OBS: 53175.360 r  NULL    186.4438 1.4829
OBS: 53178.350 r  NULL    164.8120 1.2842
OBS: 53182.320 r  NULL    137.0142 1.6405
OBS: 53193.380 r  NULL    73.6695 1.9749
OBS: 53197.340 r  NULL    56.8277 1.1470
