SURVEY: FOUNDATION
SNTYPE: 1
SNID: AT2017po
RA: 240.9654991
DECL: 39.9900768
MWEBV: 0.0119 +- 0.0006
FILTERS: griz
REDSHIFT_HELIO: 0.0318278 +- 0.0000072
REDSHIFT_FINAL: 0.0320069 +- 0.0000072
SEARCH_PEAKMJD: 57786.63655
HOSTGAL_LOGMASS: 9.682 +- 0.082
VPEC: 95.386
VPEC_ERR: 250.000
PIXSIZE: 0.25  # arcsec

###########################
NOBS: 32
NVAR: 8
VARLIST:      MJD    FLT   FIELD      FLUXCAL     FLUXCALERR       MAG    MAGERR   PSF
OBS:  57786.63655      g    NULL    28092.784        438.999    16.379     0.017  2.10
OBS:  57797.54767      g    NULL    15628.625        328.676    17.015     0.023  2.32
OBS:  57802.65496      g    NULL    10394.616        209.114    17.458     0.022  2.09
OBS:  57817.61660      g    NULL     4426.257        386.715    18.385     0.094  2.26
OBS:  57825.63048      g    NULL     2164.988        149.528    19.161     0.075  1.89
OBS:  57786.63696      r    NULL    25237.661        397.012    16.495     0.017  2.48
OBS:  57797.54809      r    NULL    15238.598        281.378    17.043     0.020  2.01
OBS:  57802.65535      r    NULL    14594.151        250.821    17.090     0.019  2.14
OBS:  57817.61700      r    NULL     8374.526        362.159    17.693     0.047  2.18
OBS:  57825.63087      r    NULL     5425.581        142.880    18.164     0.028  1.63
OBS:  57786.63732      i    NULL    14349.210        250.723    17.108     0.019  2.26
OBS:  57797.54844      i    NULL     7083.068        183.766    17.874     0.028  1.82
OBS:  57802.65570      i    NULL     8495.578        178.968    17.677     0.023  1.89
OBS:  57817.61735      i    NULL     8209.809        385.293    17.714     0.051  2.10
OBS:  57825.63123      i    NULL     4249.574        126.866    18.429     0.032  1.56
OBS:  57827.54811      i    NULL     4021.115         81.379    18.489     0.022  1.51
OBS:  57827.53712      i    NULL     3930.465         98.243    18.514     0.027  1.55
OBS:  57827.55910      i    NULL     3726.059         78.676    18.572     0.023  1.61
OBS:  57827.57012      i    NULL     3731.435         79.256    18.570     0.023  1.75
OBS:  57827.57953      i    NULL     3737.913         80.341    18.568     0.023  1.65
OBS:  57827.58995      i    NULL     3772.121         82.168    18.559     0.024  1.72
OBS:  57827.60043      i    NULL     3883.805         88.549    18.527     0.025  2.07
OBS:  57827.61084      i    NULL     4002.246         85.956    18.494     0.023  1.94
OBS:  57855.53426      i    NULL     1529.970         66.951    19.538     0.047  1.52
OBS:  57855.54622      i    NULL     1507.371         76.329    19.554     0.055  1.96
OBS:  57855.55816      i    NULL     1471.666         75.997    19.580     0.056  2.00
OBS:  57855.57016      i    NULL     1611.563         74.137    19.482     0.050  1.96
OBS:  57786.63767      z    NULL    13281.661        272.386    17.192     0.022  2.26
OBS:  57797.54879      z    NULL     8569.508        248.849    17.668     0.031  1.94
OBS:  57802.65607      z    NULL     9352.679        225.124    17.573     0.026  1.69
OBS:  57817.61772      z    NULL     8167.043        392.094    17.720     0.052  2.09
OBS:  57825.63160      z    NULL     4034.280        151.606    18.486     0.041  1.46
END:
