SURVEY: FOUNDATION
SNTYPE: 1
SNID: ASASSN-15nq
RA: 259.3301060
DECL: 33.4621012
MWEBV: 0.0399 +- 0.0020
FILTERS: griz
REDSHIFT_HELIO: 0.0303602 +- 0.0000120
REDSHIFT_FINAL: 0.0302537 +- 0.0000120
SEARCH_PEAKMJD: 57245.31791
HOSTGAL_LOGMASS: 10.873 +- 0.013
VPEC: -88.734
VPEC_ERR: 250.000
PIXSIZE: 0.25  # arcsec

###########################
NOBS: 24
NVAR: 8
VARLIST:      MJD    FLT   FIELD      FLUXCAL     FLUXCALERR       MAG    MAGERR   PSF
OBS:  57242.27981      g    NULL    21506.858        362.225    16.669     0.018  2.85
OBS:  57245.31791      g    NULL    26820.187        419.338    16.429     0.017  1.80
OBS:  57255.29400      g    NULL    20456.533        352.556    16.723     0.019  2.38
OBS:  57262.36437      g    NULL    12927.871        381.545    17.221     0.032  2.67
OBS:  57270.30969      g    NULL     6349.232        155.778    17.993     0.027  1.97
OBS:  57277.23565      g    NULL     3390.991        116.289    18.674     0.037  1.76
OBS:  57242.28020      r    NULL    19508.184        314.760    16.774     0.017  2.34
OBS:  57245.31817      r    NULL    23622.757        366.825    16.567     0.017  1.78
OBS:  57255.29440      r    NULL    19371.367        316.864    16.782     0.018  2.15
OBS:  57262.36479      r    NULL    13576.116        310.052    17.168     0.025  2.13
OBS:  57270.31010      r    NULL    11670.915        212.241    17.332     0.020  1.90
OBS:  57277.23605      r    NULL     8680.875        168.635    17.654     0.021  1.66
OBS:  57242.28062      i    NULL    14982.291        263.217    17.061     0.019  2.19
OBS:  57245.31867      i    NULL    15452.311        259.284    17.028     0.018  1.35
OBS:  57255.29477      i    NULL    10599.577        206.612    17.437     0.021  1.98
OBS:  57262.36514      i    NULL     6489.025        230.385    17.970     0.038  2.02
OBS:  57270.31045      i    NULL     7662.347        162.816    17.789     0.023  1.59
OBS:  57277.23641      i    NULL     7704.404        161.065    17.783     0.023  1.44
OBS:  57242.28094      z    NULL    13141.698        268.810    17.203     0.022  2.27
OBS:  57245.31900      z    NULL    14159.627        265.895    17.122     0.020  1.42
OBS:  57255.29513      z    NULL     9754.380        228.327    17.527     0.025  1.72
OBS:  57262.36549      z    NULL     8525.340        290.254    17.673     0.037  1.72
OBS:  57270.31081      z    NULL     8260.610        215.164    17.707     0.028  1.72
OBS:  57277.23678      z    NULL     7855.168        192.899    17.762     0.027  1.36
END:
