SURVEY: FOUNDATION
SNTYPE: 1
SNID: iPTF17dz
RA: 126.1068976
DECL: 24.9977961
MWEBV: 0.0249 +- 0.0012
FILTERS: griz
REDSHIFT_HELIO: 0.0920000 +- 0.0100000
REDSHIFT_FINAL: 0.0927645 +- 0.0100000
SEARCH_PEAKMJD: 57780.51429
HOSTGAL_LOGMASS: 9.137 +- 0.138
VPEC: 42.313
VPEC_ERR: 250.000
PIXSIZE: 0.25  # arcsec

###########################
NOBS: 29
NVAR: 8
VARLIST:      MJD    FLT   FIELD      FLUXCAL     FLUXCALERR       MAG    MAGERR   PSF
OBS:  57780.51388      g    NULL     1218.805         95.977    19.785     0.085  2.43
OBS:  57788.33765      g    NULL      682.249         95.535    20.415     0.151  1.89
OBS:  57797.54445      g    NULL      547.576        192.976    20.654     0.381  2.43
OBS:  57817.39111      g    NULL      129.277         90.309    22.221     0.754  1.86
OBS:  57828.23761      g    NULL       88.422         76.680    22.634     0.937  2.04
OBS:  57780.51429      r    NULL     1607.172         82.109    19.485     0.055  2.03
OBS:  57788.33805      r    NULL     1268.578         81.855    19.742     0.070  1.80
OBS:  57797.54487      r    NULL      998.341        161.106    20.002     0.174  2.44
OBS:  57817.39150      r    NULL      387.201         75.572    21.030     0.211  1.65
OBS:  57828.23800      r    NULL      419.684         68.589    20.943     0.177  1.86
OBS:  57780.51464      i    NULL     1136.654         92.959    19.861     0.088  2.15
OBS:  57788.33841      i    NULL      799.101         83.450    20.243     0.113  1.65
OBS:  57797.54522      i    NULL      879.580        139.851    20.139     0.172  2.24
OBS:  57817.39186      i    NULL      126.517         84.479    22.245     0.721  1.47
OBS:  57828.23837      i    NULL      237.237         89.790    21.562     0.409  1.95
OBS:  57758.41728      i    NULL     1411.078         61.055    19.626     0.047  2.35
OBS:  57798.42693      i    NULL     1039.244         42.999    19.958     0.045  1.35
OBS:  57798.43968      i    NULL      940.659         45.710    20.066     0.053  1.51
OBS:  57798.45237      i    NULL      930.173         47.073    20.079     0.055  1.51
OBS:  57798.46514      i    NULL      976.660         45.575    20.026     0.050  1.46
OBS:  57851.29050      i    NULL      140.926         41.744    22.128     0.320  1.21
OBS:  57851.30154      i    NULL      164.544         39.023    21.959     0.256  1.15
OBS:  57851.31255      i    NULL      161.614         48.629    21.979     0.325  1.29
OBS:  57851.32357      i    NULL      187.009         43.760    21.820     0.253  1.30
OBS:  57780.51500      z    NULL      594.370        129.127    20.565     0.235  1.77
OBS:  57788.33877      z    NULL      472.483        131.675    20.814     0.301  1.60
OBS:  57797.54557      z    NULL      240.014        193.419    21.549     0.870  2.17
OBS:  57817.39222      z    NULL      357.652        120.379    21.116     0.364  1.37
OBS:  57828.23873      z    NULL      157.640        136.828    22.006     0.937  1.77
END:
