SURVEY: FOUNDATION
SNTYPE: 1
SNID: PS16bby
RA: 215.0751587
DECL: -22.1890160
MWEBV: 0.0992 +- 0.0050
FILTERS: griz
REDSHIFT_HELIO: 0.0534270 +- 0.0000830
REDSHIFT_FINAL: 0.0542580 +- 0.0000830
SEARCH_PEAKMJD: 57466.60144
HOSTGAL_LOGMASS: 10.908 +- 0.002
VPEC: 273.950
VPEC_ERR: 250.000
PIXSIZE: 0.25  # arcsec

###########################
NOBS: 33
NVAR: 8
VARLIST:      MJD    FLT   FIELD      FLUXCAL     FLUXCALERR       MAG    MAGERR   PSF
OBS:  57462.55199      g    NULL     4829.075        144.395    18.290     0.032  2.30
OBS:  57466.60144      g    NULL     5451.895        162.806    18.159     0.032  2.44
OBS:  57477.45676      g    NULL     3178.708        120.808    18.744     0.041  1.92
OBS:  57483.51707      g    NULL     1716.515        108.513    19.413     0.068  2.43
OBS:  57490.44722      g    NULL      680.334        108.251    20.418     0.172  3.08
OBS:  57505.39846      g    NULL      635.765        158.899    20.492     0.270  3.21
OBS:  57505.40070      g    NULL      389.453        126.632    21.024     0.351  2.37
OBS:  57462.55241      r    NULL     4681.439        124.311    18.324     0.029  2.14
OBS:  57466.60186      r    NULL     5369.964        138.533    18.175     0.028  2.18
OBS:  57477.45718      r    NULL     4151.374        113.855    18.455     0.030  1.63
OBS:  57483.51748      r    NULL     3389.257        106.886    18.675     0.034  2.10
OBS:  57490.44763      r    NULL     2422.787        127.118    19.039     0.057  3.24
OBS:  57505.39887      r    NULL     1140.115        110.350    19.858     0.105  2.17
OBS:  57450.58999      r    NULL      290.482         47.755    21.342     0.178  2.45
OBS:  57450.60099      r    NULL      252.353         39.843    21.495     0.171  2.03
OBS:  57450.61239      r    NULL      216.542         36.151    21.661     0.180  1.89
OBS:  57450.62364      r    NULL      275.820         35.089    21.398     0.137  1.79
OBS:  57462.55276      i    NULL     4203.055        136.138    18.441     0.035  2.09
OBS:  57466.60220      i    NULL     3830.519        123.681    18.542     0.035  1.98
OBS:  57477.45753      i    NULL     2339.559         90.592    19.077     0.042  1.61
OBS:  57483.51783      i    NULL     2263.770        112.925    19.113     0.054  2.16
OBS:  57490.44798      i    NULL     2115.671        126.896    19.186     0.065  2.80
OBS:  57505.39922      i    NULL     1055.188        102.559    19.942     0.105  1.76
OBS:  57462.55312      z    NULL     3308.439        172.104    18.701     0.056  1.91
OBS:  57466.60256      z    NULL     3887.970        167.995    18.526     0.047  1.85
OBS:  57477.45789      z    NULL     2459.484        149.150    19.023     0.066  1.56
OBS:  57483.51818      z    NULL     2146.896        130.913    19.170     0.066  1.65
OBS:  57490.44833      z    NULL     2279.434        200.138    19.105     0.095  2.64
OBS:  57505.39957      z    NULL     1258.567        143.298    19.750     0.123  1.63
OBS:  57452.64085      z    NULL      606.998         86.834    20.542     0.155  1.78
OBS:  57452.64930      z    NULL      580.441         81.235    20.591     0.151  1.72
OBS:  57460.64510      z    NULL     2707.520        141.518    18.919     0.056  2.03
OBS:  57460.64463      z    NULL     3452.375        130.479    18.655     0.041  1.92
END_PHOTOMETRY:

# =============================================
NSPECTRA: 1 


NVAR_SPEC: 5
VARNAMES_SPEC: LAMMIN LAMMAX  FLAM  FLAMERR DQ
SPEC:   3493.30   3496.30 2.12363e-16 6.49000e-18 1
SPEC:   3496.30   3499.30 2.18055e-16 6.53535e-18 1
SPEC:   3499.30   3502.30 2.26185e-16 6.58390e-18 1
SPEC:   3502.30   3505.30 2.28623e-16 6.63521e-18 1
SPEC:   3505.20   3508.20 2.34225e-16 6.68882e-18 1
SPEC:   3508.20   3511.20 2.39063e-16 6.74423e-18 1
SPEC:   3511.20   3514.20 2.35368e-16 6.80088e-18 1
SPEC:   3514.20   3517.20 2.24010e-16 6.85818e-18 1
SPEC:   3517.20   3520.20 2.35844e-16 6.91554e-18 1
SPEC:   3520.20   3523.20 2.56471e-16 6.97231e-18 1
SPEC:   3523.10   3526.10 2.62988e-16 7.02785e-18 1
SPEC:   3526.10   3529.10 2.69820e-16 7.08150e-18 1
SPEC:   3529.10   3532.10 2.67333e-16 7.13260e-18 1
SPEC:   3532.10   3535.10 2.76705e-16 7.18050e-18 1
SPEC:   3535.10   3538.10 2.59749e-16 7.22457e-18 1
SPEC:   3538.00   3541.00 2.66409e-16 7.26419e-18 1
SPEC:   3541.00   3544.00 2.85445e-16 7.29877e-18 1
SPEC:   3544.00   3547.00 2.80106e-16 7.32776e-18 1
SPEC:   3547.00   3550.00 2.67027e-16 7.35064e-18 1
SPEC:   3550.00   3553.00 2.45405e-16 7.36695e-18 1
SPEC:   3552.90   3555.90 2.57565e-16 7.37627e-18 1
SPEC:   3555.90   3558.90 2.52158e-16 7.37825e-18 1
SPEC:   3558.90   3561.90 2.40794e-16 7.37257e-18 1
SPEC:   3561.90   3564.90 2.60411e-16 7.35902e-18 1
SPEC:   3564.90   3567.90 2.73718e-16 7.33743e-18 1
SPEC:   3567.80   3570.80 2.44564e-16 7.30768e-18 1
SPEC:   3570.80   3573.80 2.47599e-16 7.26975e-18 1
SPEC:   3573.80   3576.80 2.66462e-16 7.22369e-18 1
SPEC:   3576.80   3579.80 2.57649e-16 7.16958e-18 1
SPEC:   3579.80   3582.80 2.63582e-16 7.10762e-18 1
SPEC:   3582.70   3585.70 2.64369e-16 7.03803e-18 1
SPEC:   3585.70   3588.70 2.50257e-16 6.96112e-18 1
SPEC:   3588.70   3591.70 2.63547e-16 6.87724e-18 1
SPEC:   3591.70   3594.70 2.76257e-16 6.78681e-18 1
SPEC:   3594.70   3597.70 2.71406e-16 6.69028e-18 1
SPEC:   3597.70   3600.70 2.54166e-16 6.58816e-18 1
SPEC:   3600.60   3603.60 2.52000e-16 6.48099e-18 1
SPEC:   3603.60   3606.60 2.79636e-16 6.36934e-18 1
SPEC:   3606.60   3609.60 2.92074e-16 6.25381e-18 1
SPEC:   3609.60   3612.60 2.84028e-16 6.13502e-18 1
SPEC:   3612.60   3615.60 2.80772e-16 6.01359e-18 1
SPEC:   3615.50   3618.50 2.80052e-16 5.89015e-18 1
SPEC:   3618.50   3621.50 2.90158e-16 5.76536e-18 1
SPEC:   3621.50   3624.50 2.97273e-16 5.63982e-18 1
SPEC:   3624.50   3627.50 2.97460e-16 5.51415e-18 1
SPEC:   3627.50   3630.50 2.87038e-16 5.38896e-18 1
SPEC:   3630.40   3633.40 2.89919e-16 5.26481e-18 1
SPEC:   3633.40   3636.40 2.94615e-16 5.14225e-18 1
SPEC:   3636.40   3639.40 2.88276e-16 5.02181e-18 1
SPEC:   3639.40   3642.40 2.92133e-16 4.90395e-18 1
SPEC:   3642.40   3645.40 2.93116e-16 4.78912e-18 1
SPEC:   3645.30   3648.30 2.95624e-16 4.67772e-18 1
SPEC:   3648.30   3651.30 2.96907e-16 4.57012e-18 1
SPEC:   3651.30   3654.30 2.91803e-16 4.46664e-18 1
SPEC:   3654.30   3657.30 2.88379e-16 4.36755e-18 1
SPEC:   3657.30   3660.30 2.85602e-16 4.27308e-18 1
SPEC:   3660.30   3663.30 2.81569e-16 4.18342e-18 1
SPEC:   3663.20   3666.20 2.77227e-16 4.09873e-18 1
SPEC:   3666.20   3669.20 2.74134e-16 4.01910e-18 1
SPEC:   3669.20   3672.20 2.71858e-16 3.94461e-18 1
SPEC:   3672.20   3675.20 2.66196e-16 3.87529e-18 1
SPEC:   3675.20   3678.20 2.64362e-16 3.81113e-18 1
SPEC:   3678.10   3681.10 2.72095e-16 3.75210e-18 1
SPEC:   3681.10   3684.10 2.79274e-16 3.69813e-18 1
SPEC:   3684.10   3687.10 2.74880e-16 3.64913e-18 1
SPEC:   3687.10   3690.10 2.66335e-16 3.60497e-18 1
SPEC:   3690.10   3693.10 2.71352e-16 3.56552e-18 1
SPEC:   3693.00   3696.00 2.79028e-16 3.53060e-18 1
SPEC:   3696.00   3699.00 2.77548e-16 3.50004e-18 1
SPEC:   3699.00   3702.00 2.83250e-16 3.47363e-18 1
SPEC:   3702.00   3705.00 2.92790e-16 3.45116e-18 1
SPEC:   3705.00   3708.00 2.93514e-16 3.43240e-18 1
SPEC:   3707.90   3710.90 2.87059e-16 3.41712e-18 1
SPEC:   3710.90   3713.90 2.80642e-16 3.40507e-18 1
SPEC:   3713.90   3716.90 2.79945e-16 3.39598e-18 1
SPEC:   3716.90   3719.90 2.78685e-16 3.38961e-18 1
SPEC:   3719.90   3722.90 2.78417e-16 3.38568e-18 1
SPEC:   3722.80   3725.80 2.80092e-16 3.38392e-18 1
SPEC:   3725.80   3728.80 2.81935e-16 3.38406e-18 1
SPEC:   3728.80   3731.80 2.84250e-16 3.38581e-18 1
SPEC:   3731.80   3734.80 2.94345e-16 3.38891e-18 1
SPEC:   3734.80   3737.80 2.91261e-16 3.39306e-18 1
SPEC:   3737.70   3740.70 2.95517e-16 3.39799e-18 1
SPEC:   3740.70   3743.70 2.89938e-16 3.40342e-18 1
SPEC:   3743.70   3746.70 2.96517e-16 3.40909e-18 1
SPEC:   3746.70   3749.70 2.99221e-16 3.41472e-18 1
SPEC:   3749.70   3752.70 2.97789e-16 3.42004e-18 1
SPEC:   3752.70   3755.70 3.07024e-16 3.42480e-18 1
SPEC:   3755.60   3758.60 3.13939e-16 3.42876e-18 1
SPEC:   3758.60   3761.60 3.06575e-16 3.43166e-18 1
SPEC:   3761.60   3764.60 3.03102e-16 3.43329e-18 1
SPEC:   3764.60   3767.60 3.04890e-16 3.43343e-18 1
SPEC:   3767.60   3770.60 3.09153e-16 3.43187e-18 1
SPEC:   3770.50   3773.50 3.07213e-16 3.42843e-18 1
SPEC:   3773.50   3776.50 3.03068e-16 3.42294e-18 1
SPEC:   3776.50   3779.50 2.99443e-16 3.41525e-18 1
SPEC:   3779.50   3782.50 2.98181e-16 3.40522e-18 1
SPEC:   3782.50   3785.50 3.01365e-16 3.39275e-18 1
SPEC:   3785.40   3788.40 2.98059e-16 3.37775e-18 1
SPEC:   3788.40   3791.40 2.88323e-16 3.36014e-18 1
SPEC:   3791.40   3794.40 2.82152e-16 3.33989e-18 1
SPEC:   3794.40   3797.40 2.92708e-16 3.31697e-18 1
SPEC:   3797.40   3800.40 2.93087e-16 3.29138e-18 1
SPEC:   3800.30   3803.30 2.77340e-16 3.26315e-18 1
SPEC:   3803.30   3806.30 2.78402e-16 3.23233e-18 1
SPEC:   3806.30   3809.30 2.81849e-16 3.19898e-18 1
SPEC:   3809.30   3812.30 2.73514e-16 3.16321e-18 1
SPEC:   3812.30   3815.30 2.60384e-16 3.12512e-18 1
SPEC:   3815.30   3818.30 2.51022e-16 3.08484e-18 1
SPEC:   3818.20   3821.20 2.52409e-16 3.04252e-18 1
SPEC:   3821.20   3824.20 2.56621e-16 2.99833e-18 1
SPEC:   3824.20   3827.20 2.53616e-16 2.95244e-18 1
SPEC:   3827.20   3830.20 2.49525e-16 2.90506e-18 1
SPEC:   3830.20   3833.20 2.45288e-16 2.85637e-18 1
SPEC:   3833.10   3836.10 2.37039e-16 2.80659e-18 1
SPEC:   3836.10   3839.10 2.30209e-16 2.75594e-18 1
SPEC:   3839.10   3842.10 2.29885e-16 2.70463e-18 1
SPEC:   3842.10   3845.10 2.27780e-16 2.65289e-18 1
SPEC:   3845.10   3848.10 2.20591e-16 2.60093e-18 1
SPEC:   3848.00   3851.00 2.15014e-16 2.54898e-18 1
SPEC:   3851.00   3854.00 2.11784e-16 2.49724e-18 1
SPEC:   3854.00   3857.00 2.09904e-16 2.44593e-18 1
SPEC:   3857.00   3860.00 2.04692e-16 2.39524e-18 1
SPEC:   3860.00   3863.00 1.92718e-16 2.34536e-18 1
SPEC:   3862.90   3865.90 1.87618e-16 2.29647e-18 1
SPEC:   3865.90   3868.90 1.81301e-16 2.24874e-18 1
SPEC:   3868.90   3871.90 1.74742e-16 2.20233e-18 1
SPEC:   3871.90   3874.90 1.66891e-16 2.15736e-18 1
SPEC:   3874.90   3877.90 1.63158e-16 2.11397e-18 1
SPEC:   3877.80   3880.80 1.57030e-16 2.07227e-18 1
SPEC:   3880.80   3883.80 1.49470e-16 2.03236e-18 1
SPEC:   3883.80   3886.80 1.44553e-16 1.99431e-18 1
SPEC:   3886.80   3889.80 1.37632e-16 1.95821e-18 1
SPEC:   3889.80   3892.80 1.31833e-16 1.92409e-18 1
SPEC:   3892.80   3895.80 1.27170e-16 1.89200e-18 1
SPEC:   3895.70   3898.70 1.24386e-16 1.86198e-18 1
SPEC:   3898.70   3901.70 1.21942e-16 1.83402e-18 1
SPEC:   3901.70   3904.70 1.18467e-16 1.80814e-18 1
SPEC:   3904.70   3907.70 1.13542e-16 1.78433e-18 1
SPEC:   3907.70   3910.70 1.10069e-16 1.76257e-18 1
SPEC:   3910.60   3913.60 1.05868e-16 1.74283e-18 1
SPEC:   3913.60   3916.60 1.05158e-16 1.72508e-18 1
SPEC:   3916.60   3919.60 1.07330e-16 1.70927e-18 1
SPEC:   3919.60   3922.60 1.06768e-16 1.69536e-18 1
SPEC:   3922.60   3925.60 1.08830e-16 1.68329e-18 1
SPEC:   3925.60   3928.60 1.13362e-16 1.67299e-18 1
SPEC:   3928.50   3931.50 1.16896e-16 1.66442e-18 1
SPEC:   3931.50   3934.50 1.15999e-16 1.65748e-18 1
SPEC:   3934.50   3937.50 1.17582e-16 1.65213e-18 1
SPEC:   3937.50   3940.50 1.22463e-16 1.64827e-18 1
SPEC:   3940.40   3943.40 1.24574e-16 1.64584e-18 1
SPEC:   3943.40   3946.40 1.23739e-16 1.64475e-18 1
SPEC:   3946.40   3949.40 1.29285e-16 1.64494e-18 1
SPEC:   3949.40   3952.40 1.28890e-16 1.64631e-18 1
SPEC:   3952.40   3955.40 1.26895e-16 1.64880e-18 1
SPEC:   3955.30   3958.30 1.29520e-16 1.65231e-18 1
SPEC:   3958.30   3961.30 1.32363e-16 1.65677e-18 1
SPEC:   3961.30   3964.30 1.32273e-16 1.66210e-18 1
SPEC:   3964.30   3967.30 1.30325e-16 1.66822e-18 1
SPEC:   3967.30   3970.30 1.31462e-16 1.67506e-18 1
SPEC:   3970.30   3973.30 1.32468e-16 1.68252e-18 1
SPEC:   3973.20   3976.20 1.33996e-16 1.69054e-18 1
SPEC:   3976.20   3979.20 1.35208e-16 1.69905e-18 1
SPEC:   3979.20   3982.20 1.33858e-16 1.70797e-18 1
SPEC:   3982.20   3985.20 1.33374e-16 1.71723e-18 1
SPEC:   3985.20   3988.20 1.36518e-16 1.72677e-18 1
SPEC:   3988.10   3991.10 1.36395e-16 1.73652e-18 1
SPEC:   3991.10   3994.10 1.34499e-16 1.74642e-18 1
SPEC:   3994.10   3997.10 1.33817e-16 1.75642e-18 1
SPEC:   3997.10   4000.10 1.36133e-16 1.76647e-18 1
SPEC:   4000.10   4003.10 1.38060e-16 1.79584e-18 1
SPEC:   4003.10   4006.10 1.39990e-16 1.80019e-18 1
SPEC:   4006.00   4009.00 1.38789e-16 1.80604e-18 1
SPEC:   4009.00   4012.00 1.43549e-16 1.81408e-18 1
SPEC:   4012.00   4015.00 1.50648e-16 1.82133e-18 1
SPEC:   4015.00   4018.00 1.55376e-16 1.82657e-18 1
SPEC:   4017.90   4020.90 1.58245e-16 1.83179e-18 1
SPEC:   4020.90   4023.90 1.60554e-16 1.84425e-18 1
SPEC:   4023.90   4026.90 1.64326e-16 1.85700e-18 1
SPEC:   4026.90   4029.90 1.72961e-16 1.87113e-18 1
SPEC:   4029.90   4032.90 1.79430e-16 1.88049e-18 1
SPEC:   4032.90   4035.90 1.77345e-16 1.87920e-18 1
SPEC:   4035.80   4038.80 1.78209e-16 1.89717e-18 1
SPEC:   4038.80   4041.80 1.85705e-16 1.90784e-18 1
SPEC:   4041.80   4044.80 1.95336e-16 1.91079e-18 1
SPEC:   4044.80   4047.80 2.07850e-16 1.92606e-18 1
SPEC:   4047.80   4050.80 2.14321e-16 1.93250e-18 1
SPEC:   4050.70   4053.70 2.20343e-16 1.93603e-18 1
SPEC:   4053.70   4056.70 2.28467e-16 1.93639e-18 1
SPEC:   4056.70   4059.70 2.35196e-16 1.94976e-18 1
SPEC:   4059.70   4062.70 2.48979e-16 1.96174e-18 1
SPEC:   4062.70   4065.70 2.54110e-16 1.97702e-18 1
SPEC:   4065.70   4068.70 2.65617e-16 1.98427e-18 1
SPEC:   4068.60   4071.60 2.71585e-16 1.99811e-18 1
SPEC:   4071.60   4074.60 2.75023e-16 2.00340e-18 1
SPEC:   4074.60   4077.60 2.83307e-16 2.01818e-18 1
SPEC:   4077.60   4080.60 2.89185e-16 2.02778e-18 1
SPEC:   4080.60   4083.60 2.93118e-16 2.04143e-18 1
SPEC:   4083.50   4086.50 2.94867e-16 2.05521e-18 1
SPEC:   4086.50   4089.50 3.01087e-16 2.06877e-18 1
SPEC:   4089.50   4092.50 3.05687e-16 2.07849e-18 1
SPEC:   4092.50   4095.50 3.10071e-16 2.08730e-18 1
SPEC:   4095.40   4098.40 3.16919e-16 2.09981e-18 1
SPEC:   4098.40   4101.40 3.19945e-16 2.11635e-18 1
SPEC:   4101.40   4104.40 3.23993e-16 2.12854e-18 1
SPEC:   4104.40   4107.40 3.28027e-16 2.14414e-18 1
SPEC:   4107.40   4110.40 3.31593e-16 2.16189e-18 1
SPEC:   4110.40   4113.40 3.33082e-16 2.17699e-18 1
SPEC:   4113.30   4116.30 3.38091e-16 2.19295e-18 1
SPEC:   4116.30   4119.30 3.43306e-16 2.20666e-18 1
SPEC:   4119.30   4122.30 3.45576e-16 2.23256e-18 1
SPEC:   4122.30   4125.30 3.48046e-16 2.24396e-18 1
SPEC:   4125.30   4128.30 3.48117e-16 2.26033e-18 1
SPEC:   4128.20   4131.20 3.55087e-16 2.27675e-18 1
SPEC:   4131.20   4134.20 3.59007e-16 2.28433e-18 1
SPEC:   4134.20   4137.20 3.61592e-16 2.30358e-18 1
SPEC:   4137.20   4140.20 3.65117e-16 2.31579e-18 1
SPEC:   4140.20   4143.20 3.64616e-16 2.32283e-18 1
SPEC:   4143.10   4146.10 3.65350e-16 2.32447e-18 1
SPEC:   4146.10   4149.10 3.67657e-16 2.33712e-18 1
SPEC:   4149.10   4152.10 3.70181e-16 2.34467e-18 1
SPEC:   4152.10   4155.10 3.68194e-16 2.35625e-18 1
SPEC:   4155.10   4158.10 3.47387e-16 2.37181e-18 1
SPEC:   4158.10   4161.10 3.45880e-16 2.38256e-18 1
SPEC:   4161.00   4164.00 3.45307e-16 2.39231e-18 1
SPEC:   4164.00   4167.00 3.51824e-16 2.40029e-18 1
SPEC:   4167.00   4170.00 3.46724e-16 2.40731e-18 1
SPEC:   4170.00   4173.00 3.36902e-16 2.39894e-18 1
SPEC:   4173.00   4176.00 3.26263e-16 2.39151e-18 1
SPEC:   4175.90   4178.90 3.17181e-16 2.39154e-18 1
SPEC:   4178.90   4181.90 3.11854e-16 2.38915e-18 1
SPEC:   4181.90   4184.90 3.06762e-16 2.38270e-18 1
SPEC:   4184.90   4187.90 2.99750e-16 2.38043e-18 1
SPEC:   4187.90   4190.90 2.92643e-16 2.36939e-18 1
SPEC:   4190.80   4193.80 2.83859e-16 2.36286e-18 1
SPEC:   4193.80   4196.80 2.76221e-16 2.34976e-18 1
SPEC:   4196.80   4199.80 2.74647e-16 2.34240e-18 1
SPEC:   4199.80   4202.80 2.73869e-16 2.32580e-18 1
SPEC:   4202.80   4205.80 2.68914e-16 2.31464e-18 1
SPEC:   4205.70   4208.70 2.66581e-16 2.30639e-18 1
SPEC:   4208.70   4211.70 2.65384e-16 2.28617e-18 1
SPEC:   4211.70   4214.70 2.63168e-16 2.27536e-18 1
SPEC:   4214.70   4217.70 2.61304e-16 2.25853e-18 1
SPEC:   4217.70   4220.70 2.61254e-16 2.24185e-18 1
SPEC:   4220.60   4223.60 2.61043e-16 2.22257e-18 1
SPEC:   4223.60   4226.60 2.68464e-16 2.20202e-18 1
SPEC:   4226.60   4229.60 2.70709e-16 2.18648e-18 1
SPEC:   4229.60   4232.60 2.72085e-16 2.17381e-18 1
SPEC:   4232.60   4235.60 2.72421e-16 2.15960e-18 1
SPEC:   4235.60   4238.60 2.74681e-16 2.13215e-18 1
SPEC:   4238.50   4241.50 2.85439e-16 2.11207e-18 1
SPEC:   4241.50   4244.50 2.85766e-16 2.09590e-18 1
SPEC:   4244.50   4247.50 2.93738e-16 2.07687e-18 1
SPEC:   4247.50   4250.50 2.98447e-16 2.06066e-18 1
SPEC:   4250.50   4253.50 2.99049e-16 2.03920e-18 1
SPEC:   4253.40   4256.40 3.02887e-16 2.02546e-18 1
SPEC:   4256.40   4259.40 3.12955e-16 2.00521e-18 1
SPEC:   4259.40   4262.40 3.13404e-16 1.98213e-18 1
SPEC:   4262.40   4265.40 3.12556e-16 1.96676e-18 1
SPEC:   4265.40   4268.40 3.18229e-16 1.94939e-18 1
SPEC:   4268.30   4271.30 3.21883e-16 1.93071e-18 1
SPEC:   4271.30   4274.30 3.25231e-16 1.90870e-18 1
SPEC:   4274.30   4277.30 3.28811e-16 1.89761e-18 1
SPEC:   4277.30   4280.30 3.33100e-16 1.87624e-18 1
SPEC:   4280.30   4283.30 3.38278e-16 1.85452e-18 1
SPEC:   4283.30   4286.30 3.41438e-16 1.83466e-18 1
SPEC:   4286.20   4289.20 3.41223e-16 1.81516e-18 1
