SURVEY: SDSS
SNID: sn2006oa
IAUC: UNKNOWN
RA: 0.0
DECL: 0.0
PHOTOMETRY_VERSION: SDSS
MWEBV: 0.0406 MW E(B-V)
REDSHIFT_HELIO: 0.06255 +- 0.001    (HELIO)
REDSHIFT_Status: warning: redshift err fudged
SEARCH_PEAKMJD: 54067.115
FILTERS: tvywxABCfhjklugriz

NOBS: 274
NVAR: 5
VARLIST:  MJD   FLT       FIELD    FLUXCAL   FLUXCALERR

OBS: 53989.207 g  NULL    -6.3300 22.3620
OBS: 53995.195 g  NULL    17.0400 14.2200
OBS: 53996.203 g  NULL    -14.7400 13.5520
OBS: 53997.172 g  NULL    -18.6100 15.7020
OBS: 53998.172 g  NULL    -19.9400 14.0730
OBS: 54005.145 g  NULL    -16.5200 13.6230
OBS: 54007.156 g  NULL    7.9900 18.5390
OBS: 54008.160 g  NULL    -18.2700 19.6680
OBS: 54009.152 g  NULL    6.9100 21.6000
OBS: 54010.156 g  NULL    24.6600 23.2310
OBS: 54011.219 g  NULL    -30.0600 34.3340
OBS: 54012.148 g  NULL    -27.8600 66.1570
OBS: 54019.168 g  NULL    42.7300 19.4440
OBS: 54020.152 g  NULL    -6.0900 13.6100
OBS: 54022.203 g  NULL    38.0100 24.5700
OBS: 54025.215 g  NULL    -6.0900 15.4750
OBS: 54028.145 g  NULL    27.8800 20.6420
OBS: 54029.145 g  NULL    1.1700 13.9770
OBS: 54030.145 g  NULL    -9.8800 13.1760
OBS: 54031.133 g  NULL    -1.0200 14.1170
OBS: 54032.137 g  NULL    -25.1400 16.0960
OBS: 54034.207 g  NULL    -10.6100 19.8690
OBS: 54036.137 g  NULL    4.1500 22.4720
OBS: 54037.125 g  NULL    22.2400 26.8050
OBS: 54039.137 g  NULL    -10.0500 37.9220
OBS: 54040.141 g  NULL    9.3900 42.5590
OBS: 54041.137 g  NULL    50.6900 54.0960
OBS: 54048.129 g  NULL    35.8500 21.3380
OBS: 54050.125 g  NULL    527.0802 19.3280
OBS: 54052.133 g  NULL    1241.5905 23.0400
OBS: 54053.129 g  NULL    1768.4307 29.9460
OBS: 54054.152 g  NULL    2407.6510 56.8010
OBS: 54055.129 g  NULL    2921.4313 58.2640
OBS: 54056.133 g  NULL    3634.1016 120.7501
OBS: 54057.102 g  NULL    4425.8619 44.5460
OBS: 54058.125 g  NULL    5030.3522 72.6430
OBS: 54059.125 g  NULL    5733.2225 67.3720
OBS: 54060.148 g  NULL    6098.1627 34.0310
OBS: 54061.137 g  NULL    6760.8230 55.2550
OBS: 54062.129 g  NULL    6988.7531 181.6911
OBS: 54063.117 g  NULL    7331.6132 66.2680
OBS: 54068.121 g  NULL    7488.5833 114.3470
OBS: 53989.207 r  NULL    26.8400 23.9950
OBS: 53995.195 r  NULL    -26.3400 20.0180
OBS: 53996.203 r  NULL    -5.4600 20.2720
OBS: 53997.172 r  NULL    5.4900 23.8600
OBS: 53998.172 r  NULL    2.4600 19.9550
OBS: 54005.145 r  NULL    -26.0800 20.3580
OBS: 54007.156 r  NULL    -3.0800 23.8440
OBS: 54008.160 r  NULL    40.6600 24.5390
OBS: 54009.152 r  NULL    -21.0300 25.7010
OBS: 54010.156 r  NULL    -28.6200 25.3560
OBS: 54011.219 r  NULL    -11.3200 31.8780
OBS: 54012.148 r  NULL    -114.7300 52.0260
OBS: 54019.168 r  NULL    43.0600 22.7780
OBS: 54020.152 r  NULL    5.8700 20.9570
OBS: 54025.215 r  NULL    -7.3100 25.4090
OBS: 54028.145 r  NULL    -62.2700 30.1120
OBS: 54029.145 r  NULL    -16.4100 19.9050
OBS: 54030.145 r  NULL    -16.8100 20.1760
OBS: 54031.133 r  NULL    -7.6100 20.2110
OBS: 54032.137 r  NULL    -10.4000 27.7930
OBS: 54034.207 r  NULL    -58.9100 37.2320
OBS: 54036.137 r  NULL    -0.2200 29.8910
OBS: 54037.125 r  NULL    7.1800 28.0690
OBS: 54039.137 r  NULL    8.1500 37.9220
OBS: 54040.141 r  NULL    -51.6400 40.5720
OBS: 54048.129 r  NULL    0.4400 28.7320
OBS: 54050.125 r  NULL    461.4299 29.8630
OBS: 54052.133 r  NULL    1107.5098 30.8840
OBS: 54053.129 r  NULL    1565.9397 33.3410
OBS: 54054.152 r  NULL    1951.5696 45.2920
OBS: 54055.129 r  NULL    2463.7096 38.8610
OBS: 54056.133 r  NULL    3042.2394 90.5560
OBS: 54057.102 r  NULL    3640.7894 45.7330
OBS: 54058.125 r  NULL    4058.7893 36.4040
OBS: 54059.125 r  NULL    4685.9391 49.4040
OBS: 54060.148 r  NULL    5123.8691 49.1560
OBS: 54061.137 r  NULL    5664.9690 43.9670
OBS: 54062.129 r  NULL    6047.8089 73.5820
OBS: 54063.117 r  NULL    6205.8089 53.2130
OBS: 54068.121 r  NULL    6880.1588 114.6780
OBS: 53989.207 i  NULL    -24.3400 32.1820
OBS: 53995.195 i  NULL    -0.1100 30.4980
OBS: 53996.203 i  NULL    -25.5500 29.6980
OBS: 53997.172 i  NULL    -24.4600 35.9900
OBS: 53998.172 i  NULL    -36.8600 30.2770
OBS: 54005.145 i  NULL    -26.2000 30.8290
OBS: 54007.156 i  NULL    31.9400 40.2130
OBS: 54008.160 i  NULL    -6.1000 32.8440
OBS: 54009.152 i  NULL    -32.4000 34.4450
OBS: 54010.156 i  NULL    -13.6400 31.7400
OBS: 54011.219 i  NULL    47.0100 39.1920
OBS: 54019.168 i  NULL    -2.2600 32.8720
OBS: 54020.152 i  NULL    5.5900 31.4360
OBS: 54025.215 i  NULL    -57.6100 38.2540
OBS: 54028.145 i  NULL    -49.8100 46.0640
OBS: 54029.145 i  NULL    -40.1600 31.9880
OBS: 54030.145 i  NULL    -3.2900 29.0900
OBS: 54031.133 i  NULL    64.3000 31.6850
OBS: 54032.137 i  NULL    -12.5500 38.9710
OBS: 54034.207 i  NULL    -34.0700 45.4020
OBS: 54036.137 i  NULL    -37.9600 46.0090
OBS: 54037.125 i  NULL    18.4200 38.9710
OBS: 54039.137 i  NULL    -60.9300 48.1070
OBS: 54040.141 i  NULL    -22.6000 43.4150
OBS: 54041.137 i  NULL    -15.3600 56.6900
OBS: 54048.129 i  NULL    6.0200 42.9730
OBS: 54050.125 i  NULL    440.2298 38.5300
OBS: 54052.133 i  NULL    973.3096 43.9940
OBS: 54053.129 i  NULL    1322.8795 42.0900
OBS: 54054.152 i  NULL    1799.5194 57.4080
OBS: 54055.129 i  NULL    2226.2391 45.0710
OBS: 54056.133 i  NULL    2534.9991 90.7210
OBS: 54057.102 i  NULL    3215.0388 71.2360
OBS: 54058.125 i  NULL    3351.0987 48.7140
OBS: 54059.125 i  NULL    3897.5385 78.0530
OBS: 54060.148 i  NULL    4058.7384 56.7730
OBS: 54061.137 i  NULL    4184.0084 72.4220
OBS: 54062.129 i  NULL    4218.8284 72.9740
OBS: 54063.117 i  NULL    4253.9483 62.6240
OBS: 54068.121 i  NULL    4184.0084 76.0380
OBS: 53989.207 z  NULL    10.6300 100.9060
OBS: 53995.195 z  NULL    164.8501 107.1980
OBS: 53996.203 z  NULL    -38.1800 97.4000
OBS: 53997.172 z  NULL    -99.3800 112.6361
OBS: 53998.172 z  NULL    86.0000 96.2140
OBS: 54005.145 z  NULL    -3.4200 93.6190
OBS: 54007.156 z  NULL    -195.3601 130.2171
OBS: 54008.160 z  NULL    99.5200 111.0621
OBS: 54009.152 z  NULL    -1.1000 102.8930
OBS: 54010.156 z  NULL    -80.2400 89.1200
OBS: 54011.219 z  NULL    36.0500 109.6821
OBS: 54012.148 z  NULL    252.2901 180.5321
OBS: 54019.168 z  NULL    -55.0500 97.2620
OBS: 54020.152 z  NULL    138.8901 105.4600
OBS: 54022.203 z  NULL    -225.6801 153.2631
OBS: 54025.215 z  NULL    95.4400 123.5101
OBS: 54028.145 z  NULL    -37.3400 160.4941
OBS: 54029.145 z  NULL    23.8100 104.5490
OBS: 54030.145 z  NULL    10.3600 89.5340
OBS: 54031.133 z  NULL    2.5800 108.9370
OBS: 54032.137 z  NULL    -123.0801 128.2021
OBS: 54034.207 z  NULL    -8.4700 169.2161
OBS: 54036.137 z  NULL    -145.7201 154.4221
OBS: 54037.125 z  NULL    -91.9100 152.8491
OBS: 54039.137 z  NULL    110.8901 130.6581
OBS: 54040.141 z  NULL    -32.5700 132.9491
OBS: 54041.137 z  NULL    61.3300 158.2861
OBS: 54048.129 z  NULL    -82.4200 129.0301
OBS: 54050.125 z  NULL    638.3803 148.7361
OBS: 54052.133 z  NULL    911.0904 163.7231
OBS: 54053.129 z  NULL    1088.4405 133.2801
OBS: 54054.152 z  NULL    1019.8405 203.6601
OBS: 54055.129 z  NULL    1677.8708 153.0141
OBS: 54056.133 z  NULL    1947.0409 222.9801
OBS: 54057.102 z  NULL    2354.9010 136.7301
OBS: 54058.125 z  NULL    2832.0712 143.7411
OBS: 54059.125 z  NULL    2767.5212 147.9641
OBS: 54060.148 z  NULL    3276.2615 135.4611
OBS: 54061.137 z  NULL    3399.3416 166.1521
OBS: 54062.129 z  NULL    3504.3416 207.6901
OBS: 54063.117 z  NULL    3629.2716 157.4301
OBS: 54068.121 z  NULL    3349.5616 240.7001
OBS: 53989.207 u  NULL    25.7400 51.5290
OBS: 53995.195 u  NULL    -65.9300 37.1500
OBS: 53996.203 u  NULL    28.9500 43.5800
OBS: 53997.172 u  NULL    6.8700 43.3870
