SURVEY: FOUNDATION
SNTYPE: 1
SNID: ASASSN-16ch
RA: 197.9917598
DECL: 14.5664078
MWEBV: 0.0215 +- 0.0011
FILTERS: griz
REDSHIFT_HELIO: 0.0266826 +- 0.0000076
REDSHIFT_FINAL: 0.0276739 +- 0.0000076
SEARCH_PEAKMJD: 57454.48560
HOSTGAL_LOGMASS: 10.331 +- 0.001
VPEC: 425.685
VPEC_ERR: 250.000
PIXSIZE: 0.25  # arcsec

###########################
NOBS: 37
NVAR: 8
VARLIST:      MJD    FLT   FIELD      FLUXCAL     FLUXCALERR       MAG    MAGERR   PSF
OBS:  57450.49479      g    NULL    11177.827        225.325    17.379     0.022  2.18
OBS:  57454.48521      g    NULL    12205.829        240.753    17.284     0.021  2.68
OBS:  57460.63868      g    NULL    10757.082        228.688    17.421     0.023  2.14
OBS:  57465.45357      g    NULL     8059.869        188.927    17.734     0.025  1.44
OBS:  57476.40034      g    NULL     3212.710        132.653    18.733     0.045  2.48
OBS:  57487.37915      g    NULL     1469.941        104.585    19.582     0.077  2.32
OBS:  57495.35166      g    NULL     1075.340        162.998    19.921     0.164  2.72
OBS:  57450.49518      r    NULL    13972.545        248.049    17.137     0.019  1.85
OBS:  57454.48560      r    NULL    15768.696        274.004    17.006     0.019  2.59
OBS:  57460.63910      r    NULL    14888.335        264.843    17.068     0.019  2.00
OBS:  57465.45396      r    NULL    11208.371        208.299    17.376     0.020  1.42
OBS:  57476.40073      r    NULL     7865.253        175.539    17.761     0.024  2.14
OBS:  57487.37953      r    NULL     4939.731        133.185    18.266     0.029  2.03
OBS:  57495.35206      r    NULL     3128.025        150.862    18.762     0.052  2.33
OBS:  57437.50784      r    NULL      245.928         72.355    21.523     0.318  2.41
OBS:  57437.53260      r    NULL      490.147         89.010    20.774     0.196  3.34
OBS:  57437.52010      r    NULL      157.617         64.651    22.006     0.443  2.21
OBS:  57437.54512      r    NULL      139.415         81.404    22.139     0.631  2.99
OBS:  57490.36484      r    NULL     3988.866         87.471    18.498     0.024  2.38
OBS:  57490.37720      r    NULL     4014.029         84.900    18.491     0.023  2.23
OBS:  57490.38957      r    NULL     3974.428         85.845    18.502     0.023  2.30
OBS:  57490.40203      r    NULL     3930.135         82.121    18.514     0.023  2.20
OBS:  57450.49555      i    NULL    10936.446        214.478    17.403     0.021  1.62
OBS:  57454.48597      i    NULL    10695.756        214.965    17.427     0.022  1.93
OBS:  57460.63944      i    NULL     9572.216        221.294    17.547     0.025  2.35
OBS:  57465.45432      i    NULL     6197.609        153.421    18.019     0.027  1.63
OBS:  57476.40110      i    NULL     6331.339        167.406    17.996     0.029  2.11
OBS:  57487.37990      i    NULL     5287.881        151.588    18.192     0.031  2.00
OBS:  57495.35242      i    NULL     2996.790        158.344    18.808     0.057  2.23
OBS:  57454.48634      z    NULL    11519.088        256.616    17.346     0.024  1.86
OBS:  57460.63979      z    NULL    10493.079        273.425    17.448     0.028  1.61
OBS:  57465.45470      z    NULL     8127.040        207.914    17.725     0.028  1.29
OBS:  57476.40146      z    NULL     7166.838        227.462    17.862     0.034  2.10
OBS:  57487.38025      z    NULL     5984.766        204.980    18.057     0.037  1.83
OBS:  57495.35278      z    NULL     3384.748        228.859    18.676     0.073  2.30
OBS:  57433.66673      z    NULL      513.647        175.940    20.723     0.370  3.04
OBS:  57434.65934      z    NULL     -245.472        218.229       nan     0.960  3.90
END:
