SURVEY: Jha2006_LC
SNID: sn1999cc
IAUC: UNKNOWN
RA: 0.0
DECL: 0.0
PHOTOMETRY_VERSION: Jha2006_LC
MWEBV: 0.023 MW E(B-V)
REDSHIFT_HELIO: 0.031328 +- 0.001    (HELIO)
REDSHIFT_Status: warning: redshift err fudged
SEARCH_PEAKMJD: 51315.432
FILTERS: UBVRIfhjkl

NOBS: 76
NVAR: 5
VARLIST:  MJD   FLT       FIELD    FLUXCAL   FLUXCALERR

OBS: 51312.340 B  NULL    16641.7836 260.5651
OBS: 51313.336 B  NULL    17701.0846 521.6889
OBS: 51314.319 B  NULL    18603.7238 411.2200
OBS: 51314.329 B  NULL    17930.8091 231.2057
OBS: 51315.155 B  NULL    17782.7894 262.0524
OBS: 51315.165 B  NULL    17980.4220 264.9646
OBS: 51316.299 B  NULL    17490.4052 209.4189
OBS: 51316.312 B  NULL    17410.0441 176.3886
OBS: 51317.324 B  NULL    17013.7430 203.7116
OBS: 51317.336 B  NULL    17218.6811 380.6050
OBS: 51317.400 B  NULL    17266.3238 302.1475
OBS: 51318.173 B  NULL    15995.5760 309.3741
OBS: 51336.143 B  NULL    2320.5978 36.3344
OBS: 51336.170 B  NULL    2370.2812 52.3933
OBS: 51336.300 B  NULL    2292.9780 143.6048
OBS: 51339.290 B  NULL    1760.3534 68.0943
OBS: 51339.323 B  NULL    1808.0060 48.2905
OBS: 51343.290 B  NULL    1368.9887 57.9988
OBS: 51434.150 B  NULL    252.5805 64.2051
OBS: 51312.340 I  NULL    17155.3730 347.6022
OBS: 51313.336 I  NULL    16323.0072 405.9042
OBS: 51314.319 I  NULL    16368.1720 316.5768
OBS: 51314.329 I  NULL    16550.0826 243.8820
OBS: 51315.155 I  NULL    15922.0937 337.2777
OBS: 51315.165 I  NULL    15834.3472 320.8356
OBS: 51316.299 I  NULL    15247.5540 154.4730
OBS: 51316.312 I  NULL    15459.6686 185.0986
OBS: 51317.324 I  NULL    15303.8321 169.1379
OBS: 51317.336 I  NULL    15163.5251 237.4153
OBS: 51317.400 I  NULL    14086.4051 324.3395
OBS: 51318.173 I  NULL    14845.6830 177.7474
OBS: 51336.143 I  NULL    10587.6646 204.7760
OBS: 51336.170 I  NULL    10568.1793 126.5328
OBS: 51336.300 I  NULL    11428.7879 705.2362
OBS: 51339.290 I  NULL    9727.4761 331.4832
OBS: 51339.323 I  NULL    10442.3963 134.6443
OBS: 51343.290 I  NULL    7523.1578 270.2243
OBS: 51312.340 R  NULL    18741.3166 258.9135
OBS: 51314.319 R  NULL    20192.9659 260.3705
OBS: 51314.329 R  NULL    20323.5755 280.7725
OBS: 51315.155 R  NULL    20758.6978 516.2078
OBS: 51315.165 R  NULL    20663.3200 342.5584
OBS: 51316.299 R  NULL    20682.3606 247.6326
OBS: 51316.312 R  NULL    20682.3606 209.5361
OBS: 51317.324 R  NULL    21066.8743 291.0411
OBS: 51317.400 R  NULL    20587.3338 322.3379
OBS: 51336.143 R  NULL    9453.6628 226.3781
OBS: 51336.170 R  NULL    9763.3785 125.8902
OBS: 51336.300 R  NULL    10356.1928 486.4410
OBS: 51339.290 R  NULL    8790.2274 210.4914
OBS: 51343.290 R  NULL    6385.5765 164.6717
OBS: 51312.340 U  NULL    20854.5138 749.0734
OBS: 51317.400 U  NULL    17733.7287 653.3106
OBS: 51336.300 U  NULL    1676.4865 209.9900
OBS: 51339.290 U  NULL    1296.5822 108.6679
OBS: 51343.290 U  NULL    1031.8108 132.0914
OBS: 51312.340 V  NULL    16519.6152 167.3842
OBS: 51313.336 V  NULL    17864.8731 279.7257
OBS: 51314.319 V  NULL    18552.3925 187.9783
OBS: 51314.329 V  NULL    18620.8681 222.9679
OBS: 51315.155 V  NULL    18897.3075 365.5055
OBS: 51315.165 V  NULL    18706.8181 275.6804
OBS: 51316.299 V  NULL    18862.5296 295.3464
OBS: 51316.312 V  NULL    18793.1648 173.1120
OBS: 51317.324 V  NULL    19089.7361 281.3228
OBS: 51317.336 V  NULL    18518.2495 170.5802
OBS: 51317.400 V  NULL    17635.9933 211.1777
OBS: 51318.173 V  NULL    18620.8681 205.8200
OBS: 51322.163 V  NULL    16534.8382 730.9773
OBS: 51336.143 V  NULL    6804.5582 81.4911
OBS: 51336.170 V  NULL    6943.8436 57.5859
OBS: 51336.300 V  NULL    6698.8451 259.1310
OBS: 51339.290 V  NULL    5296.6337 102.4568
OBS: 51339.323 V  NULL    5566.7272 102.5537
OBS: 51343.290 V  NULL    3944.5724 83.5742
OBS: 51434.150 V  NULL    460.0446 76.7056
END_PHOTOMETRY:

# =============================================
# =============================================
NSPECTRA: 7

NVAR_SPEC: 5
VARNAMES_SPEC: LAMMIN LAMMAX  FLAM  FLAMERR DQ


SPECTRUM_ID: 1
SPECTRUM_MJD:  51312.36
SPECTRUM_NLAM:      1800
SPEC:   3773.63   3775.69 2.76889e-01 2.35895e-02 1
SPEC:   3775.69   3777.75 3.18852e-01 2.38745e-02 1
SPEC:   3777.75   3779.82 3.10492e-01 2.35258e-02 1
SPEC:   3779.82   3781.88 2.17452e-01 2.25733e-02 1
SPEC:   3781.88   3783.94 2.31529e-01 2.25300e-02 1
SPEC:   3783.94   3786.01 2.08503e-01 2.18104e-02 1
SPEC:   3786.01   3788.07 2.12057e-01 2.13407e-02 1
SPEC:   3788.07   3790.13 2.59583e-01 2.16659e-02 1
SPEC:   3790.13   3792.19 2.79352e-01 2.16131e-02 1
SPEC:   3792.19   3794.26 2.10350e-01 2.04801e-02 1
SPEC:   3794.26   3796.32 2.11470e-01 2.07084e-02 1
SPEC:   3796.32   3798.38 2.27654e-01 2.07268e-02 1
SPEC:   3798.38   3800.44 2.56630e-01 2.08480e-02 1
SPEC:   3800.44   3802.51 1.89373e-01 1.95353e-02 1
SPEC:   3802.51   3804.57 2.02915e-01 1.97736e-02 1
SPEC:   3804.57   3806.63 2.03799e-01 1.98202e-02 1
SPEC:   3806.63   3808.69 1.84324e-01 1.97353e-02 1
SPEC:   3808.69   3810.76 1.93396e-01 1.96046e-02 1
SPEC:   3810.76   3812.82 1.70121e-01 1.91021e-02 1
SPEC:   3812.82   3814.88 1.82104e-01 1.93918e-02 1
SPEC:   3814.88   3816.94 1.88447e-01 1.91389e-02 1
SPEC:   3816.94   3819.01 2.01894e-01 1.95598e-02 1
SPEC:   3819.01   3821.07 2.18527e-01 1.93106e-02 1
SPEC:   3821.07   3823.13 2.49600e-01 1.93392e-02 1
SPEC:   3823.13   3825.20 2.28237e-01 1.90649e-02 1
SPEC:   3825.20   3827.26 2.58674e-01 1.95456e-02 1
SPEC:   3827.26   3829.32 2.67433e-01 1.95573e-02 1
SPEC:   3829.32   3831.38 2.78217e-01 1.99548e-02 1
SPEC:   3831.38   3833.45 2.44445e-01 1.97992e-02 1
SPEC:   3833.45   3835.51 2.38862e-01 1.92062e-02 1
SPEC:   3835.51   3837.57 2.61876e-01 1.90821e-02 1
SPEC:   3837.57   3839.63 2.82053e-01 1.96036e-02 1
SPEC:   3839.63   3841.70 3.24625e-01 1.96678e-02 1
SPEC:   3841.70   3843.76 3.06434e-01 1.93194e-02 1
SPEC:   3843.76   3845.82 3.17675e-01 1.96576e-02 1
SPEC:   3845.82   3847.88 3.41498e-01 1.98408e-02 1
SPEC:   3847.88   3849.95 2.99372e-01 1.94584e-02 1
SPEC:   3849.95   3852.01 2.78722e-01 1.89098e-02 1
SPEC:   3852.01   3854.07 2.75623e-01 1.88730e-02 1
SPEC:   3854.07   3856.14 3.39903e-01 1.91399e-02 1
SPEC:   3856.14   3858.20 3.27776e-01 1.88249e-02 1
SPEC:   3858.20   3860.26 3.25569e-01 1.89175e-02 1
SPEC:   3860.26   3862.32 3.53069e-01 1.88865e-02 1
SPEC:   3862.32   3864.39 3.33574e-01 1.86742e-02 1
SPEC:   3864.39   3866.45 2.90757e-01 1.83067e-02 1
SPEC:   3866.45   3868.51 3.11788e-01 1.86008e-02 1
SPEC:   3868.51   3870.57 3.15841e-01 1.84791e-02 1
SPEC:   3870.57   3872.64 3.19174e-01 1.83382e-02 1
SPEC:   3872.64   3874.70 3.40874e-01 1.86357e-02 1
SPEC:   3874.70   3876.76 3.47061e-01 1.88489e-02 1
SPEC:   3876.76   3878.82 3.28934e-01 1.85672e-02 1
SPEC:   3878.82   3880.89 3.24262e-01 1.80736e-02 1
SPEC:   3880.89   3882.95 3.50377e-01 1.86749e-02 1
SPEC:   3882.95   3885.01 3.45935e-01 1.85708e-02 1
SPEC:   3885.01   3887.08 3.03207e-01 1.80841e-02 1
SPEC:   3887.08   3889.14 3.12642e-01 1.79667e-02 1
SPEC:   3889.14   3891.20 3.88321e-01 1.87951e-02 1
SPEC:   3891.20   3893.26 3.57386e-01 1.84047e-02 1
SPEC:   3893.26   3895.33 3.15433e-01 1.79895e-02 1
SPEC:   3895.33   3897.39 3.32094e-01 1.82813e-02 1
SPEC:   3897.39   3899.45 3.64450e-01 1.85958e-02 1
SPEC:   3899.45   3901.51 3.64250e-01 1.85110e-02 1
SPEC:   3901.51   3903.58 4.05567e-01 1.92062e-02 1
SPEC:   3903.58   3905.64 3.68695e-01 1.88192e-02 1
SPEC:   3905.64   3907.70 3.56625e-01 1.85095e-02 1
SPEC:   3907.70   3909.76 3.91892e-01 1.88952e-02 1
SPEC:   3909.76   3911.83 3.65295e-01 1.85028e-02 1
SPEC:   3911.83   3913.89 3.71859e-01 1.82327e-02 1
SPEC:   3913.89   3915.95 4.07774e-01 1.88489e-02 1
SPEC:   3915.95   3918.02 4.32901e-01 1.92107e-02 1
SPEC:   3918.02   3920.08 4.04947e-01 1.84882e-02 1
SPEC:   3920.08   3922.14 4.32623e-01 1.86656e-02 1
SPEC:   3922.14   3924.20 4.50824e-01 1.89374e-02 1
SPEC:   3924.20   3926.27 4.38350e-01 1.88619e-02 1
SPEC:   3926.27   3928.33 4.55092e-01 1.85071e-02 1
SPEC:   3928.33   3930.39 4.57986e-01 1.86700e-02 1
SPEC:   3930.39   3932.45 4.69011e-01 1.88575e-02 1
SPEC:   3932.45   3934.52 4.87300e-01 1.88647e-02 1
SPEC:   3934.52   3936.58 4.44679e-01 1.84349e-02 1
SPEC:   3936.58   3938.64 5.07143e-01 1.90353e-02 1
SPEC:   3938.64   3940.70 5.30286e-01 1.95255e-02 1
SPEC:   3940.70   3942.77 5.02089e-01 1.91203e-02 1
SPEC:   3942.77   3944.83 5.25169e-01 1.95628e-02 1
SPEC:   3944.83   3946.89 5.51704e-01 1.96905e-02 1
SPEC:   3946.89   3948.95 5.68705e-01 1.93937e-02 1
SPEC:   3948.95   3951.02 5.75122e-01 1.96764e-02 1
SPEC:   3951.02   3953.08 5.92841e-01 1.96249e-02 1
SPEC:   3953.08   3955.14 5.95730e-01 1.98651e-02 1
SPEC:   3955.14   3957.21 5.85692e-01 1.95727e-02 1
SPEC:   3957.21   3959.27 5.91118e-01 1.93913e-02 1
SPEC:   3959.27   3961.33 6.23489e-01 1.96369e-02 1
SPEC:   3961.33   3963.39 6.33714e-01 1.97373e-02 1
SPEC:   3963.39   3965.46 6.17558e-01 1.96316e-02 1
SPEC:   3965.46   3967.52 6.39212e-01 1.96870e-02 1
SPEC:   3967.52   3969.58 6.50968e-01 1.97529e-02 1
SPEC:   3969.58   3971.64 6.90139e-01 2.01485e-02 1
SPEC:   3971.64   3973.71 7.32138e-01 2.05168e-02 1
SPEC:   3973.71   3975.77 7.18586e-01 2.04583e-02 1
SPEC:   3975.77   3977.83 7.38067e-01 2.07989e-02 1
SPEC:   3977.83   3979.89 7.34786e-01 2.07538e-02 1
