SURVEY: OTHER_LOWZ_LC
SNID: sn2001ba
IAUC: UNKNOWN
RA: 0.0
DECL: 0.0
PHOTOMETRY_VERSION: OTHER_LOWZ_LC
MWEBV: 0.064 MW E(B-V)
REDSHIFT_HELIO: 0.02942 +- 0.001    (HELIO)
REDSHIFT_Status: warning: redshift err fudged
SEARCH_PEAKMJD: 52034.303
FILTERS: UBVRIfhjkl

NOBS: 97
NVAR: 5
VARLIST:  MJD   FLT       FIELD    FLUXCAL   FLUXCALERR

OBS: 52030.100 B  NULL    23966.2383 402.2390
OBS: 52031.060 B  NULL    25941.7863 481.9519
OBS: 52032.090 B  NULL    26037.5358 365.1430
OBS: 52033.080 B  NULL    26278.4583 464.1101
OBS: 52034.090 B  NULL    26424.0799 394.4110
OBS: 52037.080 B  NULL    23812.2197 486.5482
OBS: 52038.060 B  NULL    21300.9941 1355.1111
OBS: 52040.110 B  NULL    20873.7214 637.5119
OBS: 52042.090 B  NULL    19462.5564 612.6735
OBS: 52045.210 B  NULL    14295.5170 674.4014
OBS: 52046.070 B  NULL    13539.4146 269.2816
OBS: 52047.070 B  NULL    12787.9187 1038.3337
OBS: 52048.160 B  NULL    10656.1390 301.0437
OBS: 52049.040 B  NULL    10356.1870 228.1759
OBS: 52051.030 B  NULL    7979.9443 236.3213
OBS: 52053.000 B  NULL    6705.0169 155.2803
OBS: 52054.040 B  NULL    5845.2068 153.3955
OBS: 52055.050 B  NULL    5209.5460 183.7760
OBS: 52057.000 B  NULL    4409.6069 126.3436
OBS: 52059.020 B  NULL    4047.6214 186.1104
OBS: 52061.110 B  NULL    2795.1163 193.2502
OBS: 52063.030 B  NULL    2734.0086 127.3336
OBS: 52064.000 B  NULL    2500.3447 201.1738
OBS: 52067.010 B  NULL    2013.7237 119.7657
OBS: 52068.000 B  NULL    1919.5520 114.2484
OBS: 52069.000 B  NULL    1821.3771 120.0397
OBS: 52069.990 B  NULL    1923.0912 140.5437
OBS: 52074.990 B  NULL    1310.9915 166.8068
OBS: 52081.990 B  NULL    1411.2368 119.2340
OBS: 52089.960 B  NULL    879.0223 190.3692
OBS: 52030.100 I  NULL    21066.8781 349.2467
OBS: 52031.060 I  NULL    20720.4971 324.4208
OBS: 52032.090 I  NULL    21301.0085 372.7463
OBS: 52033.080 I  NULL    21164.1180 409.3352
OBS: 52034.090 I  NULL    20026.2747 442.6608
OBS: 52037.080 I  NULL    17832.0045 541.9681
OBS: 52038.060 I  NULL    19124.9447 2272.2154
OBS: 52040.110 I  NULL    15261.6042 562.2375
OBS: 52042.090 I  NULL    14203.6569 601.7521
OBS: 52045.210 I  NULL    11978.4376 1345.9212
OBS: 52046.070 I  NULL    9926.5921 338.2685
OBS: 52047.070 I  NULL    10423.1784 1305.5656
OBS: 52048.160 I  NULL    9410.2285 572.0101
OBS: 52049.040 I  NULL    9401.5654 320.3771
OBS: 52053.000 I  NULL    10055.4190 324.1364
OBS: 52055.050 I  NULL    10308.6115 379.7693
OBS: 52057.000 I  NULL    10914.4077 311.6173
OBS: 52059.020 I  NULL    11199.5397 505.4240
OBS: 52060.020 I  NULL    13025.6731 887.7517
OBS: 52061.110 I  NULL    11470.9707 401.4610
OBS: 52064.000 I  NULL    9745.4112 637.2622
OBS: 52066.000 I  NULL    10904.3597 642.7466
OBS: 52067.010 I  NULL    9754.3913 610.8980
OBS: 52068.000 I  NULL    9638.2941 497.1047
OBS: 52069.000 I  NULL    8896.1106 491.5991
OBS: 52069.990 I  NULL    8158.3094 473.3696
OBS: 52076.980 I  NULL    6070.1604 475.2025
OBS: 52079.040 I  NULL    5582.1330 539.8202
OBS: 52080.010 I  NULL    4961.3536 342.7055
OBS: 52081.990 I  NULL    4617.4284 365.7280
OBS: 52086.990 I  NULL    4711.9445 334.1570
OBS: 52087.980 I  NULL    3858.3371 387.3346
OBS: 52090.980 I  NULL    3858.3371 305.6034
OBS: 52030.100 V  NULL    23205.9807 624.4616
OBS: 52031.060 V  NULL    24165.7314 688.1493
OBS: 52032.090 V  NULL    25165.1734 584.0583
OBS: 52033.080 V  NULL    25798.8250 684.4934
OBS: 52034.090 V  NULL    25941.7895 778.1664
OBS: 52037.080 V  NULL    24569.7041 677.0619
OBS: 52038.060 V  NULL    24911.5037 1419.7560
OBS: 52040.110 V  NULL    22698.6447 729.9919
OBS: 52042.090 V  NULL    21399.3182 711.3230
OBS: 52045.210 V  NULL    20248.8296 1125.8788
OBS: 52046.070 V  NULL    18247.3551 588.3469
OBS: 52048.160 V  NULL    16580.5880 613.3329
OBS: 52049.040 V  NULL    14873.0459 428.6893
OBS: 52051.030 V  NULL    13957.2526 442.6023
OBS: 52053.000 V  NULL    12473.8329 400.5015
OBS: 52054.040 V  NULL    11598.4491 416.8608
OBS: 52055.050 V  NULL    11240.8702 416.7074
OBS: 52057.000 V  NULL    10129.7781 389.4994
OBS: 52059.020 V  NULL    8879.7336 466.3790
OBS: 52060.020 V  NULL    8790.2239 652.3763
OBS: 52061.110 V  NULL    8725.6932 426.5606
OBS: 52063.030 V  NULL    6391.4579 331.0964
OBS: 52064.000 V  NULL    7099.0451 470.3663
OBS: 52066.000 V  NULL    6462.4908 495.6845
OBS: 52067.010 V  NULL    5749.1010 337.1829
OBS: 52068.000 V  NULL    5791.6183 334.6680
OBS: 52069.000 V  NULL    4897.7874 316.1877
OBS: 52069.990 V  NULL    4516.4783 336.3563
OBS: 52071.980 V  NULL    4341.1015 395.8308
OBS: 52079.040 V  NULL    3525.3313 336.2966
OBS: 52081.990 V  NULL    2894.6758 294.8674
OBS: 52083.010 V  NULL    2992.2642 394.4871
OBS: 52085.980 V  NULL    3317.4160 316.3578
OBS: 52090.980 V  NULL    2635.1172 336.8751
END_PHOTOMETRY:

# =============================================
# =============================================
NSPECTRA: 2

NVAR_SPEC: 5
VARNAMES_SPEC: LAMMIN LAMMAX  FLAM  FLAMERR DQ


SPECTRUM_ID: 1
SPECTRUM_MJD:  52037.00
SPECTRUM_NLAM:      1291
SPEC:   2982.63   2984.69 1.61140e-01 5.47997e-03 1
SPEC:   2984.69   2986.74 1.56860e-01 5.49937e-03 1
SPEC:   2986.74   2988.80 1.64656e-01 5.51665e-03 1
SPEC:   2988.80   2990.86 1.79473e-01 5.53167e-03 1
SPEC:   2990.86   2992.92 1.96658e-01 5.54426e-03 1
SPEC:   2992.92   2994.98 2.11925e-01 5.55427e-03 1
SPEC:   2994.98   2997.04 2.22581e-01 5.56156e-03 1
SPEC:   2997.04   2999.10 2.27870e-01 5.56599e-03 1
SPEC:   2999.10   3001.16 2.29319e-01 5.56744e-03 1
SPEC:   3001.16   3003.22 2.28132e-01 5.56578e-03 1
SPEC:   3003.22   3005.28 2.26146e-01 5.56090e-03 1
SPEC:   3005.28   3007.34 2.24781e-01 5.55271e-03 1
SPEC:   3007.34   3009.40 2.26188e-01 5.54112e-03 1
SPEC:   3009.40   3011.45 2.32434e-01 5.52608e-03 1
SPEC:   3011.45   3013.51 2.42041e-01 5.50752e-03 1
SPEC:   3013.51   3015.57 2.45783e-01 5.48542e-03 1
SPEC:   3015.57   3017.63 2.34972e-01 5.45975e-03 1
SPEC:   3017.63   3019.69 2.21717e-01 5.43052e-03 1
SPEC:   3019.69   3021.75 2.22279e-01 5.39774e-03 1
SPEC:   3021.75   3023.81 2.40249e-01 5.36146e-03 1
SPEC:   3023.81   3025.87 2.55195e-01 5.32173e-03 1
SPEC:   3025.87   3027.93 2.47051e-01 5.27862e-03 1
SPEC:   3027.93   3029.99 2.27274e-01 5.23224e-03 1
SPEC:   3029.99   3032.05 2.11314e-01 5.18268e-03 1
SPEC:   3032.05   3034.10 2.07359e-01 5.13008e-03 1
SPEC:   3034.10   3036.16 2.13095e-01 5.07458e-03 1
SPEC:   3036.16   3038.22 2.24104e-01 5.01634e-03 1
SPEC:   3038.22   3040.28 2.31433e-01 4.95553e-03 1
SPEC:   3040.28   3042.34 2.27062e-01 4.89234e-03 1
SPEC:   3042.34   3044.40 2.14460e-01 4.82696e-03 1
SPEC:   3044.40   3046.46 2.02363e-01 4.75960e-03 1
SPEC:   3046.46   3048.52 1.97968e-01 4.69048e-03 1
SPEC:   3048.52   3050.58 1.98353e-01 4.61981e-03 1
SPEC:   3050.58   3052.64 2.00549e-01 4.54782e-03 1
SPEC:   3052.64   3054.70 2.02138e-01 4.47474e-03 1
SPEC:   3054.70   3056.75 2.02080e-01 4.40078e-03 1
SPEC:   3056.75   3058.81 2.00101e-01 4.32620e-03 1
SPEC:   3058.81   3060.87 1.97511e-01 4.25120e-03 1
SPEC:   3060.87   3062.93 1.95282e-01 4.17601e-03 1
SPEC:   3062.93   3064.99 1.92937e-01 4.10085e-03 1
SPEC:   3064.99   3067.05 1.89712e-01 4.02593e-03 1
SPEC:   3067.05   3069.11 1.86013e-01 3.95145e-03 1
SPEC:   3069.11   3071.17 1.83286e-01 3.87761e-03 1
SPEC:   3071.17   3073.23 1.82186e-01 3.80459e-03 1
SPEC:   3073.23   3075.29 1.79782e-01 3.73256e-03 1
SPEC:   3075.29   3077.35 1.73251e-01 3.66169e-03 1
SPEC:   3077.35   3079.40 1.66231e-01 3.59213e-03 1
SPEC:   3079.40   3081.46 1.65236e-01 3.52401e-03 1
SPEC:   3081.46   3083.52 1.73800e-01 3.45746e-03 1
SPEC:   3083.52   3085.58 1.83348e-01 3.39258e-03 1
SPEC:   3085.58   3087.64 1.85279e-01 3.32948e-03 1
SPEC:   3087.64   3089.70 1.81112e-01 3.26824e-03 1
SPEC:   3089.70   3091.76 1.75439e-01 3.20893e-03 1
SPEC:   3091.76   3093.82 1.71779e-01 3.15161e-03 1
SPEC:   3093.82   3095.88 1.70158e-01 3.09634e-03 1
SPEC:   3095.88   3097.94 1.70249e-01 3.04313e-03 1
SPEC:   3097.94   3100.00 1.70346e-01 2.99203e-03 1
SPEC:   3100.00   3102.06 1.69103e-01 2.94304e-03 1
SPEC:   3102.06   3104.11 1.66618e-01 2.89617e-03 1
SPEC:   3104.11   3106.17 1.64413e-01 2.85142e-03 1
SPEC:   3106.17   3108.23 1.64314e-01 2.80876e-03 1
SPEC:   3108.23   3110.29 1.66326e-01 2.76819e-03 1
SPEC:   3110.29   3112.35 1.70387e-01 2.72968e-03 1
SPEC:   3112.35   3114.41 1.74271e-01 2.69319e-03 1
SPEC:   3114.41   3116.47 1.75183e-01 2.65870e-03 1
SPEC:   3116.47   3118.53 1.71146e-01 2.62616e-03 1
SPEC:   3118.53   3120.59 1.65020e-01 2.59553e-03 1
SPEC:   3120.59   3122.65 1.59394e-01 2.56676e-03 1
SPEC:   3122.65   3124.71 1.55458e-01 2.53982e-03 1
SPEC:   3124.71   3126.76 1.53535e-01 2.51466e-03 1
SPEC:   3126.76   3128.82 1.53747e-01 2.49122e-03 1
SPEC:   3128.82   3130.88 1.55370e-01 2.46947e-03 1
SPEC:   3130.88   3132.94 1.57740e-01 2.44937e-03 1
SPEC:   3132.94   3135.00 1.59153e-01 2.43086e-03 1
SPEC:   3135.00   3137.06 1.58200e-01 2.41391e-03 1
SPEC:   3137.06   3139.12 1.55736e-01 2.39849e-03 1
SPEC:   3139.12   3141.18 1.54577e-01 2.38455e-03 1
SPEC:   3141.18   3143.24 1.57446e-01 2.37207e-03 1
SPEC:   3143.24   3145.30 1.62480e-01 2.36101e-03 1
SPEC:   3145.30   3147.36 1.67512e-01 2.35135e-03 1
SPEC:   3147.36   3149.41 1.69974e-01 2.34306e-03 1
