SURVEY:   PS1_LOWZ_COMBINED(CSP)
PHOTOMETRY_VERSION:  PS1_LOWZ_COMBINED(CSP)DR2
SNTYPE: 1
SNID:  2008gp
IAUC:  2008gp
IAUC:    UNKNOWN
RA:   50.7530  deg
DECL:    1.36189  deg
FILTERS:     abcdefghijklmnopqrstuvwxyzABCDEFGHIJK  # uBomngri -> tuvwxyzA
REDSHIFT_HELIO: 0.0334107582617 +- 0.000 (Hel)
REDSHIFT_CMB: 0.032846134156 +- 0.000 (CMB)
REDSHIFT_FINAL: 0.032846134156 +- 0.000 (CMB)
HOSTGAL_LOGMASS: 10.6630 +- 3.998
MWEBV:    0.121200  MW E(B-V)
SEARCH_PEAKMJD: 54779.258
NOBS: 106
NVAR:   6
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR
OBS:      54772.3     t      md      9532.35    114.388    17.5520    0.0120000
OBS:      54776.2     t      md      12145.1    121.451    17.2890    0.0100000
OBS:      54779.3     t      md      11727.4    152.456    17.3270    0.0130000
OBS:      54781.2     t      md      10365.7    155.486    17.4610    0.0150000
OBS:      54783.2     t      md      8448.89    177.427    17.6830    0.0210000
OBS:      54790.2     t      md      4006.82    72.1228    18.4930    0.0180000
OBS:      54801.3     t      md      947.109    45.4613    20.0590    0.0480000
OBS:      54802.2     t      md      879.833    39.5925    20.1390    0.0450000
OBS:      54806.2     t      md      612.068    51.4137    20.5330    0.0840000
OBS:      54808.2     t      md      607.575    53.4666    20.5410    0.0880000
OBS:      54810.2     t      md      600.897    115.372    20.5530    0.192000
OBS:      54813.1     t      md      476.431    97.1919    20.8050    0.204000
OBS:      54768.2     u      md      6263.26    68.8959    18.0080    0.0110000
OBS:      54770.2     u      md      9410.23    84.6921    17.5660    0.00900000
OBS:      54772.3     u      md      12577.7    100.621    17.2510    0.00800000
OBS:      54776.2     u      md      16489.2    115.424    16.9570    0.00700000
OBS:      54779.3     u      md      16920.0    169.200    16.9290    0.0100000
OBS:      54781.2     u      md      16428.6    180.714    16.9610    0.0110000
OBS:      54783.2     u      md      15488.2    170.370    17.0250    0.0110000
OBS:      54786.3     u      md      13304.5    146.350    17.1900    0.0110000
OBS:      54790.2     u      md      9736.44    87.6280    17.5290    0.00900000
OBS:      54792.2     u      md      7921.36    79.2136    17.7530    0.0100000
OBS:      54793.2     u      md      7118.69    78.3056    17.8690    0.0110000
OBS:      54795.2     u      md      5576.99    72.5008    18.1340    0.0130000
OBS:      54801.3     u      md      2870.78    45.9325    18.8550    0.0160000
OBS:      54802.2     u      md      2696.50    40.4475    18.9230    0.0150000
OBS:      54803.3     u      md      2459.23    46.7254    19.0230    0.0190000
OBS:      54806.2     u      md      1865.52    41.0415    19.3230    0.0220000
OBS:      54808.2     u      md      1584.89    44.3770    19.5000    0.0280000
OBS:      54809.2     u      md      1536.03    62.9773    19.5340    0.0410000
OBS:      54810.2     u      md      1483.20    100.858    19.5720    0.0680000
OBS:      54813.1     u      md      1090.44    91.5966    19.9060    0.0840000
OBS:     54768.2     x     md     7177.94     86.1353     17.8600     0.0120000
OBS:     54770.2     x     md     10480.9     83.8476     17.4490     0.00800000
OBS:     54772.3     x     md     13791.1     124.120     17.1510     0.00900000
OBS:     54776.2     x     md     17799.2     106.795     16.8740     0.00600000
OBS:     54779.3     x     md     18949.6     189.496     16.8060     0.0100000
OBS:     54781.2     x     md     18655.2     205.207     16.8230     0.0110000
OBS:     54783.2     x     md     17997.0     215.964     16.8620     0.0120000
OBS:     54786.3     x     md     16966.8     169.668     16.9260     0.0100000
OBS:     54790.2     x     md     13944.4     125.500     17.1390     0.00900000
OBS:     54792.2     x     md     12543.0     112.887     17.2540     0.00900000
OBS:     54793.2     x     md     11759.8     105.838     17.3240     0.00900000
OBS:     54795.2     x     md     10365.7     134.754     17.4610     0.0130000
OBS:     54801.3     x     md     7284.51     87.4141     17.8440     0.0120000
OBS:     54802.2     x     md     6867.52     75.5427     17.9080     0.0110000
