SURVEY: FOUNDATION
SNTYPE: 1
SNID: AT2016cvv
RA: 290.1201647
DECL: 54.2086857
MWEBV: 0.0886 +- 0.0044
FILTERS: griz
REDSHIFT_HELIO: 0.0445710 +- 0.0004000
REDSHIFT_FINAL: 0.0440675 +- 0.0004000
SEARCH_PEAKMJD: 57559.46628
HOSTGAL_LOGMASS: 11.050 +- 0.034
VPEC: 69.632
VPEC_ERR: 250.000
PIXSIZE: 0.25  # arcsec

###########################
NOBS: 41
NVAR: 8
VARLIST:      MJD    FLT   FIELD      FLUXCAL     FLUXCALERR       MAG    MAGERR   PSF
OBS:  57559.46587      g    NULL     8346.280        268.303    17.696     0.035  2.36
OBS:  57566.45825      g    NULL     6967.001        175.553    17.892     0.027  1.99
OBS:  57580.40840      g    NULL     2743.857         92.894    18.904     0.037  1.60
OBS:  57586.43256      g    NULL     1942.700        140.393    19.279     0.078  1.90
OBS:  57600.31695      g    NULL      909.691         93.878    20.103     0.111  2.10
OBS:  57609.34555      g    NULL      665.239         99.644    20.443     0.162  2.42
OBS:  57619.44694      g    NULL      688.176        172.563    20.406     0.271  1.83
OBS:  57559.46628      r    NULL     9624.384        242.879    17.542     0.027  2.77
OBS:  57566.45866      r    NULL     8126.425        169.023    17.725     0.023  1.79
OBS:  57580.40880      r    NULL     5249.406        119.139    18.200     0.025  1.69
OBS:  57586.43296      r    NULL     4744.691        142.045    18.309     0.032  2.04
OBS:  57600.31736      r    NULL     2030.316         90.023    19.231     0.048  1.84
OBS:  57609.34596      r    NULL     1633.527         90.079    19.467     0.060  2.19
OBS:  57619.44736      r    NULL     1576.971        116.823    19.505     0.080  1.64
OBS:  57559.46664      i    NULL     5819.393        206.139    18.088     0.038  2.82
OBS:  57566.45902      i    NULL     4682.550        134.932    18.324     0.031  1.82
OBS:  57580.40915      i    NULL     3486.225         97.308    18.644     0.030  1.32
OBS:  57586.43332      i    NULL     3561.682        115.497    18.621     0.035  1.68
OBS:  57600.31772      i    NULL     2225.464         91.235    19.131     0.044  1.61
OBS:  57609.34630      i    NULL     1530.168         97.774    19.538     0.069  1.93
OBS:  57619.44770      i    NULL      967.601        108.531    20.036     0.121  1.55
OBS:  57562.47691      i    NULL     5794.907        102.057    18.092     0.019  1.46
OBS:  57562.48889      i    NULL     5660.361        107.634    18.118     0.021  1.96
OBS:  57562.50083      i    NULL     5547.697        104.266    18.140     0.020  1.96
OBS:  57562.51275      i    NULL     5616.775        103.626    18.126     0.020  1.79
OBS:  57591.44090      i    NULL     3570.526         93.573    18.618     0.028  2.40
OBS:  57591.45374      i    NULL     3685.007         85.214    18.584     0.025  1.90
OBS:  57591.46669      i    NULL     3467.447         96.198    18.650     0.030  2.51
OBS:  57591.47951      i    NULL     3438.945         84.178    18.659     0.026  2.10
OBS:  57616.39898      i    NULL     1074.133         54.646    19.922     0.055  1.51
OBS:  57616.41158      i    NULL     1039.120         57.212    19.958     0.059  1.56
OBS:  57616.42421      i    NULL     1071.690         63.402    19.925     0.064  1.70
OBS:  57616.43680      i    NULL     1068.891         53.022    19.928     0.054  1.65
OBS:  57559.46699      z    NULL     6014.923        268.964    18.052     0.048  2.70
OBS:  57566.45938      z    NULL     4848.913        164.509    18.286     0.037  1.61
OBS:  57580.40951      z    NULL     3391.792        130.236    18.674     0.041  1.27
OBS:  57586.43368      z    NULL     3709.026        150.698    18.577     0.044  1.58
OBS:  57600.31808      z    NULL     2076.464        114.301    19.207     0.059  1.39
OBS:  57609.34666      z    NULL     1160.325        149.661    19.839     0.139  1.72
OBS:  57619.44805      z    NULL      827.989        152.005    20.205     0.198  1.56
OBS:  57532.60678      z    NULL      204.855         97.365    21.721     0.513  1.75
END:
