SURVEY: FOUNDATION
SNTYPE: 1
SNID: PSNJ1602512
RA: 240.7135836
DECL: 47.2247750
MWEBV: 0.0145 +- 0.0007
FILTERS: griz
REDSHIFT_HELIO: 0.0202540 +- 0.0001270
REDSHIFT_FINAL: 0.0203915 +- 0.0001270
SEARCH_PEAKMJD: 57172.42553
HOSTGAL_LOGMASS: 11.740 +- 0.001
VPEC: -26.642
VPEC_ERR: 250.000
PIXSIZE: 0.25  # arcsec

###########################
NOBS: 54
NVAR: 8
VARLIST:      MJD    FLT   FIELD      FLUXCAL     FLUXCALERR       MAG    MAGERR   PSF
OBS:  57164.37105      g    NULL    29535.264        458.673    16.324     0.017  1.93
OBS:  57168.44952      g    NULL    41392.764        619.656    15.958     0.016  1.67
OBS:  57172.42512      g    NULL    45188.515        689.171    15.862     0.017  1.44
OBS:  57183.46342      g    NULL    29329.988        464.138    16.332     0.017  3.38
OBS:  57191.44666      g    NULL    16197.967        278.012    16.976     0.019  1.66
OBS:  57199.27524      g    NULL     8721.883        203.746    17.648     0.025  2.08
OBS:  57467.53515      g    NULL      225.933        156.449    21.615     0.748  2.37
OBS:  57476.51029      g    NULL      314.894        141.260    21.255     0.484  2.94
OBS:  57499.50905      g    NULL       70.577        187.353    22.878     2.867  2.11
OBS:  57164.37146      r    NULL    28680.592        441.784    16.356     0.017  1.72
OBS:  57168.44989      r    NULL    41161.773        612.349    15.964     0.016  1.47
OBS:  57172.42553      r    NULL    49513.506        729.538    15.763     0.016  1.46
OBS:  57183.46381      r    NULL    30641.846        476.800    16.284     0.017  3.04
OBS:  57191.44706      r    NULL    22494.029        357.275    16.620     0.017  1.49
OBS:  57199.27565      r    NULL    22299.887        360.702    16.629     0.018  1.83
OBS:  57467.53555      r    NULL      -17.865        107.469       nan     6.497  1.93
OBS:  57476.51069      r    NULL       -9.045        117.947       nan    14.083  2.68
OBS:  57499.50944      r    NULL      119.679        134.018    22.305     1.209  1.97
OBS:  57164.37184      i    NULL    21336.273        355.398    16.677     0.018  1.67
OBS:  57168.45029      i    NULL    25733.630        404.336    16.474     0.017  1.28
OBS:  57172.42590      i    NULL    27579.441        431.404    16.399     0.017  1.29
OBS:  57183.46420      i    NULL    15701.060        304.687    17.010     0.021  3.04
OBS:  57191.44745      i    NULL    13784.599        260.351    17.152     0.020  1.42
OBS:  57199.27601      i    NULL    17837.333        304.804    16.872     0.019  1.61
OBS:  57467.53591      i    NULL       -3.151        114.486       nan    39.240  1.61
OBS:  57476.51104      i    NULL      195.421        134.732    21.773     0.745  2.31
OBS:  57499.50980      i    NULL     -182.671        120.821       nan     0.714  1.62
OBS:  57172.39643      i    NULL    25831.596        374.370    16.470     0.016  1.31
OBS:  57172.40985      i    NULL    25772.063        373.514    16.472     0.016  1.23
OBS:  57172.42336      i    NULL    25370.939        367.712    16.489     0.016  1.20
OBS:  57173.37026      i    NULL    24438.146        361.225    16.530     0.016  1.87
OBS:  57173.38362      i    NULL    24745.465        367.884    16.516     0.016  2.07
OBS:  57173.39701      i    NULL    24853.815        369.978    16.512     0.016  2.25
OBS:  57173.41038      i    NULL    24397.281        365.634    16.532     0.016  2.21
OBS:  57173.41213      i    NULL    25333.561        397.405    16.491     0.017  2.05
OBS:  57173.42632      i    NULL    25199.148        421.696    16.497     0.018  2.85
OBS:  57204.37417      i    NULL    17155.679        259.017    16.914     0.016  1.54
OBS:  57204.38810      i    NULL    17002.456        257.035    16.924     0.016  1.58
OBS:  57204.40201      i    NULL    16660.301        253.574    16.946     0.017  1.56
OBS:  57204.41598      i    NULL    16925.978        256.903    16.929     0.016  1.54
OBS:  57205.36847      i    NULL    16215.528        247.305    16.975     0.017  1.59
OBS:  57205.38241      i    NULL    16115.684        248.106    16.982     0.017  1.59
OBS:  57205.39634      i    NULL    15807.877        242.183    17.003     0.017  1.61
OBS:  57205.41026      i    NULL    15639.491        241.407    17.014     0.017  1.66
OBS:  57164.37220      z    NULL    22956.637        423.854    16.598     0.020  1.74
OBS:  57168.45070      z    NULL    25931.236        431.641    16.465     0.018  1.13
OBS:  57172.42628      z    NULL    27677.542        464.647    16.395     0.018  1.13
OBS:  57183.46460      z    NULL    18011.357        416.801    16.861     0.025  2.94
OBS:  57191.44784      z    NULL    17594.488        330.009    16.887     0.020  1.24
OBS:  57199.27637      z    NULL    18827.747        357.382    16.813     0.021  1.46
OBS:  57467.53627      z    NULL      201.919        178.117    21.737     0.953  1.69
OBS:  57476.51139      z    NULL     -269.563        244.302       nan     0.979  2.53
OBS:  57499.51016      z    NULL       68.281        181.888    22.914     2.877  1.66
OBS:  57150.61448      z    NULL        1.102        226.049    27.395   221.536  2.23
END:
