SURVEY: FOUNDATION
SNTYPE: 1
SNID: Gaia16bba
RA: 15.3980373
DECL: 17.1012631
MWEBV: 0.0400 +- 0.0020
FILTERS: griz
REDSHIFT_HELIO: 0.0304577 +- 0.0000861
REDSHIFT_FINAL: 0.0293718 +- 0.0000861
SEARCH_PEAKMJD: 57630.59473
HOSTGAL_LOGMASS: 8.651 +- 0.023
VPEC: 122.580
VPEC_ERR: 250.000
PIXSIZE: 0.25  # arcsec

###########################
NOBS: 24
NVAR: 8
VARLIST:      MJD    FLT   FIELD      FLUXCAL     FLUXCALERR       MAG    MAGERR   PSF
OBS:  57630.59473      g    NULL    27033.093        421.369    16.420     0.017  2.01
OBS:  57639.47213      g    NULL    15365.630        281.910    17.034     0.020  1.92
OBS:  57656.56247      g    NULL     4116.387        121.793    18.464     0.032  1.75
OBS:  57669.35539      g    NULL     2342.404        101.919    19.076     0.047  1.84
OBS:  57680.46733      g    NULL     1805.673        130.001    19.358     0.078  1.67
OBS:  57690.40223      g    NULL     1653.586        134.397    19.454     0.088  2.97
OBS:  57630.59512      r    NULL    25255.237        385.850    16.494     0.017  1.98
OBS:  57639.47252      r    NULL    16622.809        276.639    16.948     0.018  1.92
OBS:  57656.56287      r    NULL    10440.565        192.409    17.453     0.020  1.60
OBS:  57669.35578      r    NULL     5258.127        122.947    18.198     0.025  1.81
OBS:  57680.46772      r    NULL     3613.084        113.775    18.605     0.034  1.58
OBS:  57690.40261      r    NULL     2702.566        118.360    18.921     0.047  2.67
OBS:  57630.59549      i    NULL    14460.368        246.481    17.100     0.018  2.06
OBS:  57639.47290      i    NULL     8117.123        171.663    17.726     0.023  1.73
OBS:  57656.56323      i    NULL     9445.062        183.169    17.562     0.021  1.62
OBS:  57669.35615      i    NULL     4631.437        119.090    18.336     0.028  1.59
OBS:  57680.46808      i    NULL     2776.168        101.290    18.891     0.039  1.37
OBS:  57690.40299      i    NULL     1864.708        120.118    19.323     0.070  2.47
OBS:  57630.59585      z    NULL    13421.858        253.545    17.180     0.020  1.68
OBS:  57639.47327      z    NULL     9646.168        219.414    17.539     0.025  1.55
OBS:  57656.56358      z    NULL     9370.019        213.583    17.571     0.025  1.41
OBS:  57669.35652      z    NULL     5175.058        163.469    18.215     0.034  1.40
OBS:  57680.46844      z    NULL     2635.508        135.154    18.948     0.055  1.27
OBS:  57690.40336      z    NULL     1937.278        167.824    19.282     0.094  2.27
END:
