SURVEY:     DES                                     
SNID:       1332413             
IAUC:       NULL                
FILTERS:    griz
FAKE:         0
TYPE:         1
MASK_FLUXCOR_SNANA:    3
RA:            36.274887               # deg
DECL:          -5.853030               # deg
MWEBV:        0.023                    # MW E(B-V)
MWEBV_ERR:    0.001                    # MW E(B-V)
PIXSIZE:     0.2700                    # arcSec
PEAKMJD:     57323.949
REDSHIFT_FINAL:   0.6087 +-  0.0050    # (CMB)
REDSHIFT_HELIO:   0.6100 +-  0.0050    # (HELIO)
  
HOSTGAL_OBJID:        40210
HOSTGAL_PHOTOZ:    0.4308 +-  0.0621   # (HELIO)
HOSTGAL_SPECZ:    -9.0000 +- -9.0000   # (HELIO)
HOSTGAL_SNSEP:     0.6600              # arcSec
HOSTGAL_LOGMASS:     9.2060 +-  0.6860 # log10(M/Msolar)
HOSTGAL_MAG:            25.94    24.80    24.60    24.06    # griz
HOSTGAL_SB_FLUXCAL:      0.48     1.65     1.94     2.40    # griz
  
# Private variables
PRIVATE(DES_mjd_latest_ml):         57356.103
PRIVATE(DES_mjd_trigger):           57315.194
 
# ====================================== 
# TERSE LIGHT CURVE OUTPUT 
# 
NOBS:  69
NVAR:  11
VARLIST: MJD BAND FIELD  FLUXCAL FLUXCALERR  ZPFLUX PSF SKYSIG GAIN PHOTFLAG PHOTPROB 
OBS: 57297.151  z  X2    84.579      74.674    30.005 3.550  56.17 3.860  65536 0.970 
OBS: 57298.331  g  X2    19.281      11.232    30.526 2.020  21.63 3.830      0 0.880 
OBS: 57298.334  r  X2   -8.2950      15.263    30.493 2.250  27.39 3.720      0 1.050 
OBS: 57299.139  g  X2   -1.1010      6.9521    30.065 2.460   8.33 3.660      0 0.910 
OBS: 57299.142  r  X2    9.0174      11.293    29.910 2.130  12.72 3.720      0 0.910 
OBS: 57299.144  i  X2   -15.078      16.370    30.020 2.060  22.75 3.830      0 0.940 
OBS: 57299.146  z  X2    60.356      26.482    29.599 2.348  21.35 4.010      0 1.050 
OBS: 57303.133  i  X2   -21.394      32.240    29.964 4.410  23.40 3.820      0 1.040 
OBS: 57304.192  g  X2    14.591      6.2399    30.430 3.000   7.59 3.620      0 0.950 
OBS: 57304.194  r  X2    10.349      11.907    29.996 2.720  11.76 3.670      0 0.960 
OBS: 57304.196  i  X2    21.809      7.5536    30.986 2.460  19.75 3.750      0 1.050 
OBS: 57304.199  z  X2    18.757      10.305    30.691 2.730  19.01 4.007      0 1.040 
OBS: 57311.280  g  X2    24.610      4.9670    30.653 2.550   8.14 3.610      0 1.180 
OBS: 57311.282  r  X2    57.888      7.0815    30.721 2.490  12.22 3.650      0 0.910 
OBS: 57311.284  i  X2    46.683      5.0149    30.978 1.920  17.63 3.770      0 1.130 
OBS: 57311.287  z  X2    46.134      6.1566    30.669 1.945  16.23 3.966      0 0.950 
OBS: 57315.192  g  X2    35.082      7.4333    30.444 3.440   9.25 3.640      0 1.050 
OBS: 57315.194  r  X2    68.026      8.4394    30.695 3.080  12.52 3.640      0 0.920 
OBS: 57315.196  i  X2    65.972      9.4230    30.967 2.850  21.61 3.820      0 0.990 
OBS: 57315.199  z  X2    59.808      10.763    30.611 2.572  19.82 3.980      0 1.050 
OBS: 57319.263  g  X2   -1.2030      20.659    30.660 3.520  26.04 3.780      0 1.020 
OBS: 57319.265  r  X2    85.354      17.441    30.655 3.260  25.82 3.710      0 0.950 
OBS: 57319.267  i  X2    31.594      13.642    30.954 2.800  32.47 3.810      0 0.960 
OBS: 57319.269  z  X2    45.295      15.731    30.639 2.990  25.45 3.964      0 0.960 
OBS: 57327.063  g  X2    22.255      5.0519    30.580 2.520   8.09 3.590      0 0.960 
OBS: 57327.065  r  X2    81.746      7.1687    30.682 2.540  12.43 3.650      0 0.990 
OBS: 57327.067  i  X2    85.134      8.8420    30.944 2.390  23.17 3.800      0 1.070 
OBS: 57327.070  z  X2    65.543      11.449    30.631 2.722  21.95 3.970      0 1.000 
OBS: 57331.054  g  X2    20.284      5.5385    30.602 3.060   7.99 3.590      0 1.040 
OBS: 57331.056  r  X2    74.284      6.9587    30.685 2.330  13.51 3.670      0 0.910 
OBS: 57331.058  i  X2    68.346      8.2188    30.971 2.030  27.45 3.760      0 0.850 
OBS: 57331.061  z  X2    91.372      11.129    30.684 2.210  27.08 3.960      0 0.930 
OBS: 57339.148  g  X2    11.632      6.0885    30.664 3.400   7.84 3.550      0 1.140 
OBS: 57339.151  r  X2    55.508      7.4039    30.704 2.800  11.70 3.600      0 0.990 
OBS: 57339.153  i  X2    66.431      8.2414    30.972 2.620  21.88 3.780      0 1.050 
OBS: 57339.156  z  X2    71.183      9.6172    30.697 2.353  21.78 3.965      0 0.900 
OBS: 57345.068  r  X2    26.379      31.885    29.842 2.420  28.42 3.800      0 0.970 
OBS: 57346.024  g  X2    27.754      10.966    30.605 2.260  20.45 3.810      0 0.880 
OBS: 57346.027  r  X2    38.009      8.4636    30.676 1.930  20.22 3.700      0 1.000 
OBS: 57346.029  i  X2    55.719      8.3923    30.967 1.940  26.85 3.760      0 1.040 
OBS: 57346.032  z  X2    54.837      7.6674    30.646 1.751  22.47 3.965      0 1.020 
OBS: 57356.096  g  X2   -1.0750      3.4352    30.656 1.860   7.41 3.570      0 1.060 
OBS: 57356.098  r  X2    19.715      4.5085    30.726 1.680  10.62 3.610      0 1.110 
OBS: 57356.100  i  X2    32.567      5.0683    30.982 1.560  21.00 3.800      0 1.000 
OBS: 57356.103  z  X2    36.957      6.3309    30.688 1.520  20.96 3.975      0 0.940 
OBS: 57366.054  g  X2    2.4955      3.8939    30.665 2.140   7.61 3.550      0 0.890 
OBS: 57366.056  r  X2    3.1845      5.0200    30.718 1.880  11.05 3.640      0 0.940 
OBS: 57366.058  i  X2    7.7484      5.9799    30.963 1.700  22.66 3.790      0 1.000 
OBS: 57366.061  z  X2    29.049      7.2357    30.628 1.661  22.11 3.986      0 0.930 
