SURVEY: FOUNDATION
SNTYPE: 1
SNID: ASASSN-15nr
RA: 261.6743143
DEC: 13.9097793
MWEBV: 0.112 # MW E(B-V)
FILTERS: griz
REDSHIFT_HELIO: 0.02321 +- 0.00018
REDSHIFT_CMB: 0.02309 +- 0.00018
VPEC: -97.831
VPEC_ERR: 250.000
SEARCH_PEAKMJD: 57255.29874
HOSTGAL_LOGMASS: 10.440 +- 0.013
VPEC_ERR: 250.000
PIXSIZE: 0.25  # arcsec

###########################
#==============================
NOBS: 26
NVAR: 8
VARLIST:      MJD    FLT   FIELD      FLUXCAL     FLUXCALERR       MAG    MAGERR   PSF
OBS: 57242.33103 PS1-g VOID 26943.385 427.387 16.4240 0.0170 2.96
OBS: 57245.31981 PS1-g VOID 31983.026 485.793 16.2380 0.0160 1.41
OBS: 57255.29835 PS1-g VOID 31290.999 494.918 16.2610 0.0170 2.21
OBS: 57262.36150 PS1-g VOID 24446.509 494.712 16.5290 0.0220 2.36
OBS: 57268.24669 PS1-g VOID 15652.346 290.879 17.0140 0.0200 2.38
OBS: 57277.23917 PS1-g VOID 7603.820 149.753 17.7970 0.0210 1.74
OBS: 57242.33142 PS1-r VOID 26555.719 419.057 16.4400 0.0170 2.80
OBS: 57245.32015 PS1-r VOID 32435.408 488.466 16.2220 0.0160 1.42
OBS: 57255.29874 PS1-r VOID 36285.569 548.185 16.1010 0.0160 1.92
OBS: 57262.36191 PS1-r VOID 25467.710 442.716 16.4850 0.0190 1.91
OBS: 57268.24708 PS1-r VOID 20264.778 338.557 16.7330 0.0180 2.08
OBS: 57277.23956 PS1-r VOID 17671.079 281.409 16.8820 0.0170 1.45
OBS: 57242.33179 PS1-i VOID 21350.282 357.010 16.6760 0.0180 2.58
OBS: 57245.32057 PS1-i VOID 23481.847 381.013 16.5730 0.0180 1.35
OBS: 57255.29911 PS1-i VOID 19381.596 336.561 16.7820 0.0190 1.75
OBS: 57262.36227 PS1-i VOID 13668.166 303.420 17.1610 0.0240 2.14
OBS: 57268.24746 PS1-i VOID 12624.478 238.542 17.2470 0.0200 1.99
OBS: 57277.23993 PS1-i VOID 13719.116 242.547 17.1570 0.0190 1.33
OBS: 57242.33216 PS1-z VOID 19365.597 351.187 16.7820 0.0200 2.31
OBS: 57245.32094 PS1-z VOID 22317.320 371.428 16.6280 0.0180 1.16
OBS: 57255.29947 PS1-z VOID 21694.733 402.218 16.6590 0.0200 1.75
OBS: 57262.36262 PS1-z VOID 16287.001 389.422 16.9700 0.0260 1.95
OBS: 57268.24783 PS1-z VOID 16342.597 325.558 16.9670 0.0220 1.89
OBS: 57277.24030 PS1-z VOID 15890.356 311.558 16.9970 0.0210 1.21
OBS: 57298.21651 PS1-z VOID 6724.706 157.499 17.9310 0.0250 1.54
OBS: 57310.20786 PS1-z VOID 3937.762 152.433 18.5120 0.0420 1.65
END:
