SURVEY: FOUNDATION
SNTYPE: 1
SNID: ASASSN-15tz
RA: 40.2869661
DEC: 43.6801641
MWEBV: 0.141 # MW E(B-V)
FILTERS: griz
REDSHIFT_HELIO: 0.02286 +- 0.00003
REDSHIFT_CMB: 0.02221 +- 0.00003
VPEC: -540.651
VPEC_ERR: 250.000
SEARCH_PEAKMJD: 57380.21524
HOSTGAL_LOGMASS: 10.359 +- 0.005
VPEC_ERR: 250.000
PIXSIZE: 0.25  # arcsec

###########################
#==============================
NOBS: 25
NVAR: 8
VARLIST:      MJD    FLT   FIELD      FLUXCAL     FLUXCALERR       MAG    MAGERR   PSF
OBS: 57370.31494 PS1-g VOID 12748.726 250.751 17.2360 0.0210 2.39
OBS: 57380.21483 PS1-g VOID 15814.996 327.650 17.0020 0.0220 1.79
OBS: 57386.28791 PS1-g VOID 10701.762 202.109 17.4260 0.0200 1.84
OBS: 57394.22187 PS1-g VOID 5112.849 127.263 18.2280 0.0270 2.28
OBS: 57404.21880 PS1-g VOID 2017.642 100.767 19.2380 0.0540 1.37
OBS: 57415.25725 PS1-g VOID 1371.220 80.646 19.6570 0.0640 2.06
OBS: 57370.31534 PS1-r VOID 15455.304 273.507 17.0270 0.0190 2.33
OBS: 57380.21524 PS1-r VOID 20663.867 356.736 16.7120 0.0190 1.79
OBS: 57386.28831 PS1-r VOID 14410.452 240.818 17.1030 0.0180 1.63
OBS: 57394.22227 PS1-r VOID 11513.105 202.006 17.3470 0.0190 1.93
OBS: 57404.21919 PS1-r VOID 6480.114 139.130 17.9710 0.0230 1.33
OBS: 57415.25765 PS1-r VOID 3543.147 103.023 18.6270 0.0310 1.81
OBS: 57370.31570 PS1-i VOID 12848.291 248.051 17.2280 0.0210 2.21
OBS: 57380.21560 PS1-i VOID 14156.350 274.765 17.1230 0.0210 1.66
OBS: 57386.28867 PS1-i VOID 8207.553 160.956 17.7140 0.0210 1.65
OBS: 57394.22264 PS1-i VOID 8592.677 176.078 17.6650 0.0220 1.79
OBS: 57404.21955 PS1-i VOID 6926.986 144.483 17.8990 0.0230 1.30
OBS: 57415.25800 PS1-i VOID 3318.645 110.581 18.6980 0.0360 1.48
OBS: 57380.21596 PS1-z VOID 13314.593 268.967 17.1890 0.0220 1.43
OBS: 57386.28903 PS1-z VOID 9777.395 214.634 17.5240 0.0240 1.77
OBS: 57394.22301 PS1-z VOID 10656.164 241.190 17.4310 0.0240 1.80
OBS: 57404.21991 PS1-z VOID 7255.391 217.610 17.8480 0.0320 2.25
OBS: 57404.26628 PS1-z VOID 8007.636 206.745 17.7410 0.0280 1.50
OBS: 57415.25836 PS1-z VOID 3859.759 166.183 18.5340 0.0470 1.45
OBS: 57404.21467 PS1-z VOID 7262.973 138.332 17.8470 0.0210 1.23
END:
