SURVEY: FOUNDATION
SNTYPE: 1
SNID: PS15bzz
RA: 9.4247296
DEC: 1.7628226
MWEBV: 0.017 # MW E(B-V)
FILTERS: griz
REDSHIFT_HELIO: 0.08024 +- 0.00001
REDSHIFT_CMB: 0.07909 +- 0.00001
VPEC: -105.468
VPEC_ERR: 250.000
SEARCH_PEAKMJD: 57284.50289
HOSTGAL_LOGMASS: 9.592 +- 0.053
VPEC_ERR: 250.000
PIXSIZE: 0.25  # arcsec

###########################
#==============================
NOBS: 35
NVAR: 8
VARLIST:      MJD    FLT   FIELD      FLUXCAL     FLUXCALERR       MAG    MAGERR   PSF
OBS: 57284.50289 PS1-g VOID 3873.670 120.040 18.5300 0.0340 1.87
OBS: 57288.42454 PS1-g VOID 3524.593 117.037 18.6320 0.0360 1.69
OBS: 57297.33610 PS1-g VOID 1827.349 125.256 19.3450 0.0740 2.29
OBS: 57305.33397 PS1-g VOID 762.270 94.605 20.2950 0.1340 2.60
OBS: 57308.40527 PS1-g VOID 886.574 106.279 20.1310 0.1290 2.92
OBS: 57314.42149 PS1-g VOID 395.571 86.882 21.0070 0.2370 2.63
OBS: 57324.36132 PS1-g VOID 317.388 137.510 21.2460 0.4680 1.82
OBS: 57284.50329 PS1-r VOID 3738.891 106.535 18.5680 0.0310 1.72
OBS: 57288.42494 PS1-r VOID 3802.158 100.469 18.5500 0.0290 1.47
OBS: 57297.33650 PS1-r VOID 2107.359 101.549 19.1910 0.0520 1.89
OBS: 57305.33438 PS1-r VOID 1873.031 88.716 19.3190 0.0510 2.15
OBS: 57308.40566 PS1-r VOID 1314.253 93.118 19.7030 0.0770 2.58
OBS: 57314.42188 PS1-r VOID 965.806 84.917 20.0380 0.0950 2.30
OBS: 57324.36171 PS1-r VOID 536.886 107.838 20.6750 0.2170 1.90
OBS: 57284.50365 PS1-i VOID 2477.765 95.953 19.0150 0.0420 1.68
OBS: 57288.42531 PS1-i VOID 2694.744 96.969 18.9240 0.0390 1.31
OBS: 57297.33686 PS1-i VOID 1533.491 93.297 19.5360 0.0660 1.66
OBS: 57305.33474 PS1-i VOID 1485.817 94.580 19.5700 0.0690 1.93
OBS: 57308.40603 PS1-i VOID 1661.131 105.811 19.4490 0.0690 2.20
OBS: 57314.42225 PS1-i VOID 1310.875 102.978 19.7060 0.0850 2.44
OBS: 57324.36207 PS1-i VOID 708.000 98.903 20.3750 0.1510 1.56
OBS: 57324.32426 PS1-i VOID 717.205 69.289 20.3610 0.1040 1.66
OBS: 57324.33624 PS1-i VOID 726.045 64.328 20.3480 0.0960 1.75
OBS: 57324.34822 PS1-i VOID 806.817 62.540 20.2330 0.0840 1.58
OBS: 57324.36025 PS1-i VOID 657.481 62.315 20.4550 0.1020 1.65
OBS: 57354.26294 PS1-i VOID 316.073 64.792 21.2510 0.2210 1.74
OBS: 57354.27569 PS1-i VOID 298.974 90.381 21.3110 0.3260 1.98
OBS: 57354.28857 PS1-i VOID 198.551 93.514 21.7550 0.5090 1.96
OBS: 57354.30129 PS1-i VOID 408.640 98.536 20.9720 0.2600 1.82
OBS: 57288.42568 PS1-z VOID 1726.086 106.273 19.4070 0.0670 1.35
OBS: 57297.33721 PS1-z VOID 1052.088 128.316 19.9450 0.1320 1.70
OBS: 57305.33509 PS1-z VOID 1109.994 142.267 19.8870 0.1380 1.93
OBS: 57308.40639 PS1-z VOID 1100.002 168.739 19.8970 0.1660 2.42
OBS: 57314.42261 PS1-z VOID 1248.407 152.241 19.7590 0.1320 2.31
OBS: 57324.36244 PS1-z VOID 840.211 145.938 20.1890 0.1880 1.77
END_PHOTOMETRY:

# =============================================
NSPECTRA: 1 


NVAR_SPEC: 5
VARNAMES_SPEC: LAMMIN LAMMAX  FLAM  FLAMERR SPECFLAG

SPECTRUM_ID: 1
SPECTRUM_NLAM: 1519
SPECTRUM_MJD:  57281.00
SPEC:   3603.40   3606.40 7.08025e-17 1.23181e-17 1
SPEC:   3606.40   3609.40 7.71019e-17 1.23796e-17 1
SPEC:   3609.40   3612.40 7.96964e-17 1.24404e-17 1
SPEC:   3612.40   3615.40 6.88104e-17 1.25002e-17 1
SPEC:   3615.30   3618.30 6.55508e-17 1.25587e-17 1
SPEC:   3618.30   3621.30 7.44031e-17 1.26156e-17 1
SPEC:   3621.30   3624.30 7.06043e-17 1.26706e-17 1
SPEC:   3624.30   3627.30 5.38267e-17 1.27234e-17 1
SPEC:   3627.30   3630.30 6.06372e-17 1.27735e-17 1
SPEC:   3630.30   3633.30 7.32844e-17 1.28207e-17 1
SPEC:   3633.30   3636.30 7.24341e-17 1.28645e-17 1
SPEC:   3636.30   3639.30 8.45649e-17 1.29047e-17 1
SPEC:   3639.30   3642.30 9.58874e-17 1.29409e-17 1
SPEC:   3642.30   3645.30 8.44370e-17 1.29727e-17 1
SPEC:   3645.30   3648.30 7.79445e-17 1.29999e-17 1
SPEC:   3648.30   3651.30 6.64091e-17 1.30221e-17 1
SPEC:   3651.30   3654.30 8.17443e-17 1.30391e-17 1
SPEC:   3654.30   3657.30 6.56461e-17 1.30505e-17 1
SPEC:   3657.30   3660.30 7.47330e-17 1.30562e-17 1
SPEC:   3660.30   3663.30 1.04581e-16 1.30558e-17 1
SPEC:   3663.30   3666.30 1.03224e-16 1.30493e-17 1
SPEC:   3666.20   3669.20 8.13639e-17 1.30365e-17 1
SPEC:   3669.20   3672.20 6.62746e-17 1.30173e-17 1
SPEC:   3672.20   3675.20 7.21571e-17 1.29916e-17 1
SPEC:   3675.20   3678.20 7.30426e-17 1.29594e-17 1
SPEC:   3678.20   3681.20 9.20300e-17 1.29207e-17 1
SPEC:   3681.20   3684.20 9.54006e-17 1.28756e-17 1
SPEC:   3684.20   3687.20 7.10096e-17 1.28241e-17 1
SPEC:   3687.20   3690.20 7.11433e-17 1.27665e-17 1
SPEC:   3690.20   3693.20 6.34094e-17 1.27029e-17 1
SPEC:   3693.20   3696.20 9.22134e-17 1.26336e-17 1
SPEC:   3696.20   3699.20 1.01259e-16 1.25587e-17 1
SPEC:   3699.20   3702.20 7.57316e-17 1.24787e-17 1
SPEC:   3702.20   3705.20 6.67185e-17 1.23939e-17 1
SPEC:   3705.20   3708.20 7.20998e-17 1.23045e-17 1
SPEC:   3708.20   3711.20 9.50600e-17 1.22110e-17 1
SPEC:   3711.10   3714.10 8.14600e-17 1.21138e-17 1
SPEC:   3714.10   3717.10 6.63594e-17 1.20132e-17 1
SPEC:   3717.10   3720.10 9.07230e-17 1.19097e-17 1
SPEC:   3720.10   3723.10 7.78563e-17 1.18037e-17 1
SPEC:   3723.10   3726.10 9.52274e-17 1.16956e-17 1
SPEC:   3726.10   3729.10 8.36947e-17 1.15858e-17 1
SPEC:   3729.10   3732.10 8.96443e-17 1.14747e-17 1
SPEC:   3732.10   3735.10 8.43870e-17 1.13626e-17 1
SPEC:   3735.10   3738.10 7.52584e-17 1.12499e-17 1
SPEC:   3738.10   3741.10 8.38351e-17 1.11370e-17 1
SPEC:   3741.10   3744.10 8.89596e-17 1.10241e-17 1
SPEC:   3744.10   3747.10 9.20398e-17 1.09116e-17 1
SPEC:   3747.10   3750.10 9.27645e-17 1.07996e-17 1
SPEC:   3750.10   3753.10 9.43942e-17 1.06885e-17 1
SPEC:   3753.10   3756.10 9.58831e-17 1.05785e-17 1
SPEC:   3756.00   3759.00 8.70383e-17 1.04697e-17 1
SPEC:   3759.00   3762.00 8.21304e-17 1.03623e-17 1
SPEC:   3762.00   3765.00 8.21514e-17 1.02564e-17 1
