SURVEY: FOUNDATION
SNTYPE: 1
SNID: AT2017po
RA: 240.9654991
DEC: 39.9900768
MWEBV: 0.012 # MW E(B-V)
FILTERS: griz
REDSHIFT_HELIO: 0.03183 +- 0.00001
REDSHIFT_CMB: 0.03201 +- 0.00001
VPEC: -95.478
VPEC_ERR: 250.000
SEARCH_PEAKMJD: 57786.63655
HOSTGAL_LOGMASS: 9.682 +- 0.082
VPEC_ERR: 250.000
PIXSIZE: 0.25  # arcsec

###########################
#==============================
NOBS: 32
NVAR: 8
VARLIST:      MJD    FLT   FIELD      FLUXCAL     FLUXCALERR       MAG    MAGERR   PSF
OBS: 57786.63655 PS1-g VOID 28092.784 438.999 16.3790 0.0170 2.10
OBS: 57797.54767 PS1-g VOID 15628.625 328.676 17.0150 0.0230 2.32
OBS: 57802.65496 PS1-g VOID 10394.616 209.114 17.4580 0.0220 2.09
OBS: 57817.61660 PS1-g VOID 4426.257 386.715 18.3850 0.0940 2.26
OBS: 57825.63048 PS1-g VOID 2164.988 149.528 19.1610 0.0750 1.89
OBS: 57786.63696 PS1-r VOID 25237.661 397.012 16.4950 0.0170 2.48
OBS: 57797.54809 PS1-r VOID 15238.598 281.378 17.0430 0.0200 2.01
OBS: 57802.65535 PS1-r VOID 14594.151 250.821 17.0900 0.0190 2.14
OBS: 57817.61700 PS1-r VOID 8374.526 362.159 17.6930 0.0470 2.18
OBS: 57825.63087 PS1-r VOID 5425.581 142.880 18.1640 0.0280 1.63
OBS: 57786.63732 PS1-i VOID 14349.210 250.723 17.1080 0.0190 2.26
OBS: 57797.54844 PS1-i VOID 7083.068 183.766 17.8740 0.0280 1.82
OBS: 57802.65570 PS1-i VOID 8495.578 178.968 17.6770 0.0230 1.89
OBS: 57817.61735 PS1-i VOID 8209.809 385.293 17.7140 0.0510 2.10
OBS: 57825.63123 PS1-i VOID 4249.574 126.866 18.4290 0.0320 1.56
OBS: 57827.54811 PS1-i VOID 4021.115 81.379 18.4890 0.0220 1.51
OBS: 57827.53712 PS1-i VOID 3930.465 98.243 18.5140 0.0270 1.55
OBS: 57827.55910 PS1-i VOID 3726.059 78.676 18.5720 0.0230 1.61
OBS: 57827.57012 PS1-i VOID 3731.435 79.256 18.5700 0.0230 1.75
OBS: 57827.57953 PS1-i VOID 3737.913 80.341 18.5680 0.0230 1.65
OBS: 57827.58995 PS1-i VOID 3772.121 82.168 18.5590 0.0240 1.72
OBS: 57827.60043 PS1-i VOID 3883.805 88.549 18.5270 0.0250 2.07
OBS: 57827.61084 PS1-i VOID 4002.246 85.956 18.4940 0.0230 1.94
OBS: 57855.53426 PS1-i VOID 1529.970 66.951 19.5380 0.0470 1.52
OBS: 57855.54622 PS1-i VOID 1507.371 76.329 19.5540 0.0550 1.96
OBS: 57855.55816 PS1-i VOID 1471.666 75.997 19.5800 0.0560 2.00
OBS: 57855.57016 PS1-i VOID 1611.563 74.137 19.4820 0.0500 1.96
OBS: 57786.63767 PS1-z VOID 13281.661 272.386 17.1920 0.0220 2.26
OBS: 57797.54879 PS1-z VOID 8569.508 248.849 17.6680 0.0310 1.94
OBS: 57802.65607 PS1-z VOID 9352.679 225.124 17.5730 0.0260 1.69
OBS: 57817.61772 PS1-z VOID 8167.043 392.094 17.7200 0.0520 2.09
OBS: 57825.63160 PS1-z VOID 4034.280 151.606 18.4860 0.0410 1.46
END_PHOTOMETRY:

# =============================================
NSPECTRA: 1 


NVAR_SPEC: 5
VARNAMES_SPEC: LAMMIN LAMMAX  FLAM  FLAMERR SPECFLAG

SPECTRUM_ID: 1
SPECTRUM_NLAM: 2879
SPECTRUM_MJD:  57784.00
SPEC:   4181.50   4182.50 2.08325e+00 5.44811e-02 1
SPEC:   4182.50   4183.50 2.20568e+00 5.44872e-02 1
SPEC:   4183.50   4184.50 2.19162e+00 5.44847e-02 1
SPEC:   4184.50   4185.50 2.20907e+00 5.44382e-02 1
SPEC:   4185.50   4186.50 2.14362e+00 5.45032e-02 1
SPEC:   4186.50   4187.50 2.12852e+00 5.45350e-02 1
SPEC:   4187.50   4188.50 2.21810e+00 5.44753e-02 1
SPEC:   4188.50   4189.50 2.20023e+00 5.44268e-02 1
SPEC:   4189.50   4190.50 2.17744e+00 5.43715e-02 1
SPEC:   4190.50   4191.50 2.20842e+00 5.43683e-02 1
SPEC:   4191.50   4192.50 2.21258e+00 5.43898e-02 1
SPEC:   4192.50   4193.50 2.14334e+00 5.44124e-02 1
SPEC:   4193.50   4194.50 2.16007e+00 5.44079e-02 1
SPEC:   4194.50   4195.50 2.09913e+00 5.43109e-02 1
SPEC:   4195.50   4196.50 2.19305e+00 5.42323e-02 1
SPEC:   4196.50   4197.50 2.12033e+00 5.42464e-02 1
SPEC:   4197.50   4198.50 2.19791e+00 5.42947e-02 1
SPEC:   4198.50   4199.50 2.28038e+00 5.42456e-02 1
SPEC:   4199.50   4200.50 2.28813e+00 5.41101e-02 1
SPEC:   4200.50   4201.50 2.28727e+00 5.41353e-02 1
SPEC:   4201.50   4202.50 2.18953e+00 5.41364e-02 1
SPEC:   4202.50   4203.50 2.27169e+00 5.41233e-02 1
SPEC:   4203.50   4204.50 2.18073e+00 5.41337e-02 1
SPEC:   4204.50   4205.50 2.21886e+00 5.40802e-02 1
SPEC:   4205.50   4206.50 2.23222e+00 5.41426e-02 1
SPEC:   4206.50   4207.50 2.25407e+00 5.41743e-02 1
SPEC:   4207.50   4208.50 2.24409e+00 5.41477e-02 1
SPEC:   4208.50   4209.50 2.29352e+00 5.40805e-02 1
SPEC:   4209.50   4210.50 2.28000e+00 5.40010e-02 1
SPEC:   4210.50   4211.50 2.19017e+00 5.40087e-02 1
SPEC:   4211.50   4212.50 2.23734e+00 5.40198e-02 1
SPEC:   4212.50   4213.50 2.17198e+00 5.40253e-02 1
SPEC:   4213.50   4214.50 2.11269e+00 5.40156e-02 1
SPEC:   4214.50   4215.50 2.16112e+00 5.39741e-02 1
SPEC:   4215.50   4216.50 2.17665e+00 5.39491e-02 1
SPEC:   4216.50   4217.50 2.16860e+00 5.39211e-02 1
SPEC:   4217.50   4218.50 2.28612e+00 5.38946e-02 1
SPEC:   4218.50   4219.50 2.30377e+00 5.38783e-02 1
SPEC:   4219.50   4220.50 2.20174e+00 5.38678e-02 1
SPEC:   4220.50   4221.50 2.16085e+00 5.38246e-02 1
SPEC:   4221.50   4222.50 2.21875e+00 5.37721e-02 1
SPEC:   4222.50   4223.50 2.16153e+00 5.37408e-02 1
SPEC:   4223.50   4224.50 2.17345e+00 5.37073e-02 1
SPEC:   4224.50   4225.50 2.22314e+00 5.36425e-02 1
SPEC:   4225.50   4226.50 2.21593e+00 5.36094e-02 1
SPEC:   4226.50   4227.50 2.13737e+00 5.35820e-02 1
SPEC:   4227.50   4228.50 2.17439e+00 5.36094e-02 1
SPEC:   4228.50   4229.50 2.15515e+00 5.36474e-02 1
SPEC:   4229.50   4230.50 2.12439e+00 5.36462e-02 1
SPEC:   4230.50   4231.50 2.13221e+00 5.36578e-02 1
