SURVEY: SNLS
SNID: 05D2mp
IAUC: UNKNOWN
RA: 149.7859620
DEC: 2.2040040
MWEBV: 0.017 # MW E(B-V)
REDSHIFT_HELIO: 0.35370 +- 0.00100
REDSHIFT_CMB: 0.35486 +- 0.00100
VPEC: -124.143
VPEC_ERR: 250.000
REDSHIFT_Status: warning: redshift err fudged
SEARCH_PEAKMJD: 53711.601
FILTERS: griz

#==============================
NOBS: 74
NVAR: 5
VARLIST:  MJD   FLT       FIELD    FLUXCAL   FLUXCALERR

OBS: 53678.610 SNLS-g VOID 0.0871 1.1196
OBS: 53703.610 SNLS-g VOID 98.7783 1.2929
OBS: 53705.610 SNLS-g VOID 107.0234 1.0836
OBS: 53731.540 SNLS-g VOID 30.0552 0.8770
OBS: 53735.530 SNLS-g VOID 21.1735 1.1621
OBS: 53739.490 SNLS-g VOID 15.9454 1.3683
OBS: 53742.500 SNLS-g VOID 13.6260 0.9628
OBS: 53766.480 SNLS-g VOID 4.1248 1.0208
OBS: 53769.400 SNLS-g VOID 7.0670 1.2701
OBS: 53791.480 SNLS-g VOID 8.1124 3.7394
OBS: 53798.480 SNLS-g VOID -2.6304 3.5396
OBS: 53799.300 SNLS-g VOID 1.0042 1.6717
OBS: 53848.330 SNLS-g VOID 0.4177 1.0931
OBS: 53854.300 SNLS-g VOID 0.7662 0.8628
OBS: 53856.330 SNLS-g VOID 0.7542 1.1276
OBS: 53877.310 SNLS-g VOID -3.8010 1.5670
OBS: 53884.280 SNLS-g VOID -1.8398 1.3095
OBS: 53679.600 SNLS-i VOID 1.3461 4.1486
OBS: 53680.580 SNLS-i VOID 3.5621 3.6926
OBS: 53699.540 SNLS-i VOID 92.6824 3.4948
OBS: 53702.590 SNLS-i VOID 114.7212 2.4368
OBS: 53705.550 SNLS-i VOID 136.0120 1.7481
OBS: 53728.550 SNLS-i VOID 105.9239 1.7789
OBS: 53731.500 SNLS-i VOID 98.7486 1.9830
OBS: 53735.460 SNLS-i VOID 84.5984 1.8298
OBS: 53739.460 SNLS-i VOID 83.4466 2.8329
OBS: 53742.440 SNLS-i VOID 74.2945 2.1971
OBS: 53766.420 SNLS-i VOID 34.8807 2.3004
OBS: 53769.350 SNLS-i VOID 29.1433 3.7922
OBS: 53772.440 SNLS-i VOID 31.8200 2.0194
OBS: 53784.330 SNLS-i VOID 19.7443 2.2598
OBS: 53791.380 SNLS-i VOID 32.3921 10.8918
OBS: 53798.450 SNLS-i VOID 15.5273 2.8905
OBS: 53801.280 SNLS-i VOID 14.9768 1.7169
OBS: 53853.300 SNLS-i VOID 8.2830 1.6999
OBS: 53856.270 SNLS-i VOID 3.2057 2.5614
OBS: 53858.260 SNLS-i VOID 1.1765 2.0606
OBS: 53878.280 SNLS-i VOID 4.0074 1.9270
OBS: 53884.260 SNLS-i VOID -2.0705 2.6468
OBS: 53678.640 SNLS-r VOID 0.0403 1.9439
OBS: 53699.590 SNLS-r VOID 96.5240 1.5655
OBS: 53702.620 SNLS-r VOID 120.5737 1.9836
OBS: 53705.590 SNLS-r VOID 143.9484 1.7093
OBS: 53728.600 SNLS-r VOID 89.3576 1.8932
OBS: 53731.520 SNLS-r VOID 76.6819 1.3021
OBS: 53735.500 SNLS-r VOID 57.1083 1.6144
OBS: 53739.500 SNLS-r VOID 50.8623 4.1149
OBS: 53740.460 SNLS-r VOID 45.2239 1.6852
OBS: 53742.480 SNLS-r VOID 39.4887 1.2591
OBS: 53766.460 SNLS-r VOID 13.3726 1.6238
OBS: 53769.380 SNLS-r VOID 12.7790 1.8014
OBS: 53784.380 SNLS-r VOID 13.7124 3.6274
OBS: 53791.460 SNLS-r VOID 10.6060 3.7212
OBS: 53798.470 SNLS-r VOID 9.8740 2.7929
OBS: 53801.320 SNLS-r VOID 6.5402 2.1580
OBS: 53848.310 SNLS-r VOID 4.8004 1.6760
OBS: 53853.360 SNLS-r VOID 12.0578 6.4591
OBS: 53854.280 SNLS-r VOID 7.4319 1.3866
OBS: 53856.310 SNLS-r VOID 8.9795 2.1583
OBS: 53858.300 SNLS-r VOID 6.7357 2.3970
OBS: 53877.270 SNLS-r VOID 2.4574 1.9183
OBS: 53885.260 SNLS-r VOID 2.0964 4.3361
OBS: 53886.260 SNLS-r VOID 2.4231 2.5295
OBS: 53699.620 SNLS-z VOID 88.7856 3.0027
OBS: 53700.590 SNLS-z VOID 93.8036 15.9312
OBS: 53705.640 SNLS-z VOID 114.4891 3.6994
OBS: 53728.630 SNLS-z VOID 73.1555 3.5662
OBS: 53735.560 SNLS-z VOID 61.7988 3.7484
OBS: 53742.540 SNLS-z VOID 67.2477 3.5817
OBS: 53784.410 SNLS-z VOID 26.2250 14.4601
OBS: 53799.330 SNLS-z VOID 9.5208 4.5195
OBS: 53848.370 SNLS-z VOID 1.9882 5.3531
OBS: 53856.360 SNLS-z VOID -1.6450 7.9513
OBS: 53858.330 SNLS-z VOID 2.2621 5.3585
END_PHOTOMETRY:

# =============================================

NSPECTRA: 1 


NVAR_SPEC: 5
VARNAMES_SPEC: LAMMIN LAMMAX  FLAM  FLAMERR SPECFLAG

SPECTRUM_ID: 1
SPECTRUM_MJD:  53704.00
SPECTRUM_NLAM:     1044
SPEC:   3738.33   3743.33 2.14940e-17 4.96400e-18 1
SPEC:   3743.33   3748.33 1.64740e-17 4.09600e-18 1
SPEC:   3748.33   3753.33 1.42910e-17 4.37700e-18 1
SPEC:   3753.33   3758.33 1.89480e-17 4.22600e-18 1
SPEC:   3758.33   3763.33 1.13170e-17 4.00700e-18 1
